Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    ТИК Уинского МР																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825					
20	3.Политическая партия «Демократическая партия России»	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0					
		0.06%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	581	75	12	12	25	92	32	58	25	32	3	67	26	5	0	3	23	2	2	4	8	1	3	17	43	11					
		8.49%	8.12%	3.81%	4.56%	22.94%	30.36%	15.92%	26.98%	13.44%	4.66%	3.13%	16.03%	8.84%	8.33%	0.00%	1.84%	4.03%	1.98%	1.18%	5.00%	3.28%	1.72%	3.75%	6.59%	5.31%	5.95%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	4	1	0	0	3	0	2	0	2	0	2	4	0	2	0	3	4	0	0	2	0	0	1	7	1					
		0.56%	0.43%	0.32%	0.00%	0.00%	0.99%	0.00%	0.93%	0.00%	0.29%	0.00%	0.48%	1.36%	0.00%	4.00%	0.00%	0.53%	3.96%	0.00%	0.00%	0.82%	0.00%	0.00%	0.39%	0.86%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	19	3	0	2	1	0	0	0	1	2	1	1	2	0	0	1	1	0	0	0	0	0	0	2	2	0					
		0.28%	0.32%	0.00%	0.76%	0.92%	0.00%	0.00%	0.00%	0.54%	0.29%	1.04%	0.24%	0.68%	0.00%	0.00%	0.61%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.25%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	663	110	37	26	3	19	13	7	5	85	10	17	20	4	6	20	88	6	27	2	24	16	4	8	92	14					
		9.69%	11.90%	11.75%	9.89%	2.75%	6.27%	6.47%	3.26%	2.69%	12.39%	10.42%	4.07%	6.80%	6.67%	12.00%	12.27%	15.41%	5.94%	15.88%	2.50%	9.84%	27.59%	5.00%	3.10%	11.36%	7.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	269	49	14	11	0	8	8	4	4	30	2	34	8	0	0	7	13	3	5	0	14	0	3	5	41	6					
		3.93%	5.30%	4.44%	4.18%	0.00%	2.64%	3.98%	1.86%	2.15%	4.37%	2.08%	8.13%	2.72%	0.00%	0.00%	4.29%	2.28%	2.97%	2.94%	0.00%	5.74%	0.00%	3.75%	1.94%	5.06%	3.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	3	1	1	1	3	4	0	1	4	0	0	2	0	0	3	9	1	0	0	1	0	0	4	6	1					
		0.66%	0.32%	0.32%	0.38%	0.92%	0.99%	1.99%	0.00%	0.54%	0.58%	0.00%	0.00%	0.68%	0.00%	0.00%	1.84%	1.58%	0.99%	0.00%	0.00%	0.41%	0.00%	0.00%	1.55%	0.74%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4903	648	240	205	76	162	124	135	141	497	80	274	206	47	37	123	391	83	128	73	174	40	67	210	593	149					
		71.68%	70.13%	76.19%	77.95%	69.72%	53.47%	61.69%	62.79%	75.81%	72.45%	83.33%	65.55%	70.07%	78.33%	74.00%	75.46%	68.48%	82.18%	75.29%	91.25%	71.31%	68.97%	83.75%	81.40%	73.21%	80.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	5	2	1	0	0	0	0	1	10	0	7	0	1	0	0	2	1	0	0	0	0	1	3	1	0					
		0.51%	0.54%	0.63%	0.38%	0.00%	0.00%	0.00%	0.00%	0.54%	1.46%	0.00%	1.67%	0.00%	1.67%	0.00%	0.00%	0.35%	0.99%	0.00%	0.00%	0.00%	0.00%	1.25%	1.16%	0.12%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
