Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Выборгская N14																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2030	45	45	45	45	35	45	45	45	45	30	45	45	45	45	55	40	45	55	45	30	45	45	45	45	45	45	45	45	30	35	45	30	45	30	35	20	60	30	300	100	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1311	25	28	17	21	16	37	26	26	29	16	42	31	36	30	45	29	39	34	29	23	26	32	35	42	26	20	22	34	24	7	32	25	23	13	5	9	17	25	250	41	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	668	30	14	9	20	7	16	9	8	7	16	18	16	11	33	14	23	14	27	13	10	18	21	21	14	4	14	10	13	22	7	9	22	19	9	16	39	14	8	20	40	13					
14	Число погашенных неиспользованных открепительных удостоверений	719	20	17	28	24	19	8	19	19	16	14	3	14	9	15	10	11	6	21	16	7	19	13	10	3	19	25	23	11	6	28	13	5	22	17	30	11	43	5	50	59	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	83	3	1	3	1	0	2	2	6	1	0	3	3	2	4	1	0	4	3	2	4	0	5	1	0	2	4	5	3	1	3	1	1	0	0	0	1	7	1	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	973	32	32	30	23	25	36	24	13	22	18	30	27	34	31	28	15	23	37	27	31	34	16	23	37	23	15	19	19	29	9	26	15	20	13	21	12	13	22	24	24	21					
		2.31%	2.53%	3.12%	2.65%	2.13%	2.62%	3.31%	2.55%	1.21%	1.68%	2.17%	2.11%	2.68%	2.95%	2.11%	1.91%	1.55%	1.80%	2.53%	2.13%	3.17%	2.68%	1.80%	2.07%	3.05%	2.24%	1.70%	1.84%	1.86%	2.82%	2.31%	2.15%	1.96%	1.92%	2.04%	4.38%	2.73%	2.47%	2.58%	2.69%	1.87%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	980	37	16	35	27	18	20	19	17	26	18	44	18	35	63	33	37	50	34	38	18	25	19	25	14	24	16	30	16	20	11	35	12	32	6	6	12	8	7	19	19	21					
		2.33%	2.92%	1.56%	3.09%	2.50%	1.88%	1.84%	2.02%	1.58%	1.99%	2.17%	3.10%	1.79%	3.04%	4.29%	2.25%	3.82%	3.91%	2.33%	2.99%	1.84%	1.97%	2.14%	2.25%	1.15%	2.34%	1.82%	2.90%	1.57%	1.95%	2.83%	2.90%	1.57%	3.07%	0.94%	1.25%	2.73%	1.52%	0.82%	2.13%	1.48%	2.24%					
20	3.Политическая партия «Демократическая партия России»	54	5	3	0	1	2	0	1	1	1	0	0	0	1	1	1	4	0	1	3	1	3	1	2	2	0	0	0	4	0	1	4	1	2	1	0	0	2	1	3	1	0					
		0.13%	0.40%	0.29%	0.00%	0.09%	0.21%	0.00%	0.11%	0.09%	0.08%	0.00%	0.00%	0.00%	0.09%	0.07%	0.07%	0.41%	0.00%	0.07%	0.24%	0.10%	0.24%	0.11%	0.18%	0.16%	0.00%	0.00%	0.00%	0.39%	0.00%	0.26%	0.33%	0.13%	0.19%	0.16%	0.00%	0.00%	0.38%	0.12%	0.34%	0.08%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5085	144	148	112	130	93	138	93	169	162	91	188	127	151	182	220	114	178	226	171	116	137	87	127	145	112	86	155	107	109	39	174	69	133	75	39	49	55	70	107	133	124					
		12.08%	11.38%	14.41%	9.89%	12.01%	9.73%	12.70%	9.87%	15.74%	12.40%	10.99%	13.24%	12.60%	13.10%	12.39%	14.98%	11.76%	13.91%	15.48%	13.50%	11.87%	10.80%	9.80%	11.42%	11.93%	10.91%	9.77%	14.99%	10.48%	10.60%	10.03%	14.40%	9.02%	12.75%	11.79%	8.13%	11.16%	10.44%	8.20%	11.99%	10.35%	13.21%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1046	24	22	28	25	23	17	16	28	22	10	57	17	39	56	53	42	53	42	39	28	42	22	30	16	16	10	21	16	22	27	24	11	23	8	25	12	14	13	21	15	17					
		2.48%	1.90%	2.14%	2.47%	2.31%	2.41%	1.56%	1.70%	2.61%	1.68%	1.21%	4.01%	1.69%	3.38%	3.81%	3.61%	4.33%	4.14%	2.88%	3.08%	2.87%	3.31%	2.48%	2.70%	1.32%	1.56%	1.14%	2.03%	1.57%	2.14%	6.94%	1.99%	1.44%	2.21%	1.26%	5.21%	2.73%	2.66%	1.52%	2.35%	1.17%	1.81%					
23	6.Политическая партия «Партия социальной справедливости»	114	4	5	4	3	1	1	4	3	4	2	5	2	8	3	6	1	1	4	4	2	3	3	1	5	0	2	3	2	0	1	2	1	7	2	0	0	1	2	4	5	3					
		0.27%	0.32%	0.49%	0.35%	0.28%	0.10%	0.09%	0.42%	0.28%	0.31%	0.24%	0.35%	0.20%	0.69%	0.20%	0.41%	0.10%	0.08%	0.27%	0.32%	0.20%	0.24%	0.34%	0.09%	0.41%	0.00%	0.23%	0.29%	0.20%	0.00%	0.26%	0.17%	0.13%	0.67%	0.31%	0.00%	0.00%	0.19%	0.23%	0.45%	0.39%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	3245	91	64	90	84	83	68	67	95	114	65	86	77	73	94	98	42	90	78	92	63	96	71	90	120	76	62	72	88	89	25	79	60	91	53	39	44	61	83	116	145	71					
		7.71%	7.19%	6.23%	7.95%	7.76%	8.68%	6.26%	7.11%	8.85%	8.73%	7.85%	6.06%	7.64%	6.33%	6.40%	6.67%	4.33%	7.03%	5.34%	7.26%	6.45%	7.57%	7.99%	8.09%	9.88%	7.40%	7.05%	6.96%	8.62%	8.66%	6.43%	6.54%	7.84%	8.72%	8.33%	8.13%	10.02%	11.57%	9.72%	13.00%	11.28%	7.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6179	166	160	178	187	166	178	113	150	202	127	235	167	152	206	251	126	204	234	160	196	201	133	153	149	168	145	152	141	141	60	200	107	176	69	72	75	67	73	82	118	139					
		14.68%	13.12%	15.58%	15.72%	17.28%	17.36%	16.38%	11.99%	13.97%	15.47%	15.34%	16.55%	16.57%	13.18%	14.02%	17.09%	13.00%	15.94%	16.03%	12.63%	20.06%	15.85%	14.98%	13.76%	12.26%	16.36%	16.48%	14.70%	13.81%	13.72%	15.42%	16.56%	13.99%	16.87%	10.85%	15.00%	17.08%	12.71%	8.55%	9.19%	9.18%	14.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	807	15	14	14	8	15	18	11	11	19	13	29	19	14	25	18	12	17	29	24	21	42	13	23	16	19	21	16	33	39	9	23	7	22	17	14	8	13	15	25	68	18					
		1.92%	1.19%	1.36%	1.24%	0.74%	1.57%	1.66%	1.17%	1.02%	1.45%	1.57%	2.04%	1.88%	1.21%	1.70%	1.23%	1.24%	1.33%	1.99%	1.89%	2.15%	3.31%	1.46%	2.07%	1.32%	1.85%	2.39%	1.55%	3.23%	3.79%	2.31%	1.90%	0.92%	2.11%	2.67%	2.92%	1.82%	2.47%	1.76%	2.80%	5.29%	1.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21205	669	512	586	539	485	560	560	538	691	443	613	494	572	697	650	486	571	675	621	449	602	486	563	634	546	477	515	555	516	173	554	429	457	369	231	205	274	559	467	701	481					
		50.37%	52.89%	49.85%	51.77%	49.82%	50.73%	51.52%	59.45%	50.09%	52.91%	53.50%	43.17%	49.01%	49.61%	47.45%	44.25%	50.15%	44.61%	46.23%	49.01%	45.96%	47.48%	54.73%	50.63%	52.18%	53.16%	54.20%	49.81%	54.36%	50.19%	44.47%	45.86%	56.08%	43.82%	58.02%	48.13%	46.70%	51.99%	65.46%	52.35%	54.55%	51.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2098	68	47	45	46	34	47	31	46	35	34	117	52	67	98	100	80	83	91	72	48	78	30	65	60	36	44	46	37	58	33	74	44	69	17	30	17	16	5	17	44	37					
		4.98%	5.38%	4.58%	3.98%	4.25%	3.56%	4.32%	3.29%	4.28%	2.68%	4.11%	8.24%	5.16%	5.81%	6.67%	6.81%	8.26%	6.48%	6.23%	5.68%	4.91%	6.15%	3.38%	5.85%	4.94%	3.51%	5.00%	4.45%	3.62%	5.64%	8.48%	6.13%	5.75%	6.62%	2.67%	6.25%	3.87%	3.04%	0.59%	1.91%	3.42%	3.94%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
