Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    ТИК Очерского МР																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	7	7	9	3	13	9	1	0	6	10	3	10	6	0	1	5	0	0	1	2	2	0	1	0	0	2					
		0.93%	0.95%	1.53%	1.08%	1.85%	1.60%	1.12%	0.28%	0.00%	0.61%	2.17%	0.88%	1.19%	0.88%	0.00%	0.68%	1.69%	0.00%	0.00%	0.87%	0.91%	0.62%	0.00%	0.41%	0.00%	0.00%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	1	2	1	1	3	0	2	2	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1					
		0.18%	0.00%	0.22%	0.24%	0.62%	0.12%	0.37%	0.00%	0.47%	0.20%	0.22%	0.58%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.41%	0.00%	0.00%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	1081	65	59	84	22	81	91	37	48	119	37	44	80	73	15	13	37	20	4	7	17	32	21	24	14	7	30					
		10.26%	8.82%	12.88%	10.06%	13.58%	9.99%	11.29%	10.25%	11.35%	12.09%	8.03%	12.87%	9.54%	10.75%	10.27%	8.84%	12.54%	7.78%	4.40%	6.09%	7.73%	9.97%	7.95%	9.80%	16.87%	6.14%	8.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	635	69	35	47	8	40	58	23	14	71	41	22	75	44	5	6	12	11	5	3	3	12	7	9	0	0	15					
		6.02%	9.36%	7.64%	5.63%	4.94%	4.93%	7.20%	6.37%	3.31%	7.22%	8.89%	6.43%	8.94%	6.48%	3.42%	4.08%	4.07%	4.28%	5.49%	2.61%	1.36%	3.74%	2.65%	3.67%	0.00%	0.00%	4.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	592	42	27	48	6	99	76	24	16	57	13	15	33	40	3	7	12	5	1	10	6	11	7	11	4	2	17					
		5.62%	5.70%	5.90%	5.75%	3.70%	12.21%	9.43%	6.65%	3.78%	5.79%	2.82%	4.39%	3.93%	5.89%	2.05%	4.76%	4.07%	1.95%	1.10%	8.70%	2.73%	3.43%	2.65%	4.49%	4.82%	1.75%	4.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6839	447	270	530	84	450	475	239	300	614	310	219	536	453	111	100	196	190	63	84	171	248	203	158	58	97	233					
		64.89%	60.65%	58.95%	63.47%	51.85%	55.49%	58.93%	66.20%	70.92%	62.40%	67.25%	64.04%	63.89%	66.72%	76.03%	68.03%	66.44%	73.93%	69.23%	73.04%	77.73%	77.26%	76.89%	64.49%	69.88%	85.09%	67.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	84	4	6	15	1	12	5	1	2	10	2	3	9	2	0	3	4	1	0	1	0	0	2	0	0	0	1					
		0.80%	0.54%	1.31%	1.80%	0.62%	1.48%	0.62%	0.28%	0.47%	1.02%	0.43%	0.88%	1.07%	0.29%	0.00%	2.04%	1.36%	0.39%	0.00%	0.87%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
