Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Михайловская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
11	Число полученных открепительных  удостоверений	467	26	34	41	5	0	2	1	30	5	8	18	10	5	7	7	6	5	50	3	15	13	38	42	19	10	5	9	7	34	6	4	2					
12	Число выданных открепительных удостоверений	400	19	27	36	5	0	2	1	23	5	8	14	9	5	4	5	4	5	47	2	14	12	37	40	12	10	4	8	5	26	6	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	245	45	18	18	3	2	2	2	2	0	4	11	1	3	1	7	4	3	16	1	13	4	7	11	9	13	2	10	5	17	5	4	2					
14	Число неиспользованных открепительных удостоверений	67	7	7	5	0	0	0	0	7	0	0	4	1	0	3	2	2	0	3	1	1	1	1	2	7	0	1	1	2	8	0	0	1					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	716	74	43	87	10	2	17	8	21	5	1	17	19	8	1	9	7	12	4	8	16	4	105	93	28	12	10	11	4	60	4	11	5					
		4.08%	4.66%	4.09%	5.51%	3.19%	2.08%	8.17%	3.88%	2.21%	1.96%	0.60%	3.41%	4.20%	3.12%	0.98%	1.25%	2.09%	2.97%	0.98%	7.27%	2.07%	1.38%	6.63%	5.61%	6.21%	4.49%	4.35%	2.73%	4.94%	4.16%	1.02%	9.73%	3.31%					
19	. Малышкин Олег Александрович	1094	61	56	67	15	3	14	13	41	17	50	81	27	12	13	49	19	13	14	2	38	26	113	93	35	16	19	23	6	118	35	3	2					
		6.24%	3.84%	5.33%	4.25%	4.79%	3.12%	6.73%	6.31%	4.32%	6.67%	30.12%	16.27%	5.97%	4.69%	12.75%	6.82%	5.67%	3.22%	3.42%	1.82%	4.91%	8.97%	7.13%	5.61%	7.76%	5.99%	8.26%	5.71%	7.41%	8.19%	8.93%	2.65%	1.32%					
20	. Миронов Сергей Михайлович	195	18	15	13	2	0	3	0	7	2	1	5	0	2	2	7	6	0	2	1	6	8	19	28	9	3	2	3	1	20	8	1	1					
		1.11%	1.13%	1.43%	0.82%	0.64%	0.00%	1.44%	0.00%	0.74%	0.78%	0.60%	1.00%	0.00%	0.78%	1.96%	0.97%	1.79%	0.00%	0.49%	0.91%	0.78%	2.76%	1.20%	1.69%	2.00%	1.12%	0.87%	0.74%	1.23%	1.39%	2.04%	0.88%	0.66%					
21	. Путин Владимир Владимирович	10613	897	575	929	208	64	121	140	722	174	62	289	319	197	70	513	236	304	307	82	554	197	795	943	267	159	149	257	58	646	222	71	86					
		60.53%	56.45%	54.71%	58.87%	66.45%	66.67%	58.17%	67.96%	76.00%	68.24%	37.35%	58.03%	70.58%	76.95%	68.63%	71.35%	70.45%	75.25%	75.06%	74.55%	71.58%	67.93%	50.19%	56.84%	59.20%	59.55%	64.78%	63.77%	71.60%	44.83%	56.63%	62.83%	56.95%					
22	. Хакамада Ирина Муцуовна	587	52	49	74	8	4	7	2	33	4	1	11	4	2	2	12	14	9	11	1	17	2	61	77	25	10	8	13	1	42	16	8	7					
		3.35%	3.27%	4.66%	4.69%	2.56%	4.17%	3.37%	0.97%	3.47%	1.57%	0.60%	2.21%	0.88%	0.78%	1.96%	1.67%	4.18%	2.23%	2.69%	0.91%	2.20%	0.69%	3.85%	4.64%	5.54%	3.75%	3.48%	3.23%	1.23%	2.91%	4.08%	7.08%	4.64%					
23	. Харитонов Николай Михайлович	3257	357	235	300	45	17	29	33	93	45	40	76	65	26	6	114	34	62	45	10	119	43	356	298	61	43	33	81	8	449	81	14	39					
		18.58%	22.47%	22.36%	19.01%	14.38%	17.71%	13.94%	16.02%	9.79%	17.65%	24.10%	15.26%	14.38%	10.16%	5.88%	15.86%	10.15%	15.35%	11.00%	9.09%	15.37%	14.83%	22.47%	17.96%	13.53%	16.10%	14.35%	20.10%	9.88%	31.16%	20.66%	12.39%	25.83%					
																																							
24	Против всех	810	112	60	86	18	6	13	5	26	7	10	10	10	4	4	10	15	2	22	4	12	4	96	106	21	23	4	11	3	79	17	3	7					
		4.62%	7.05%	5.71%	5.45%	5.75%	6.25%	6.25%	2.43%	2.74%	2.75%	6.02%	2.01%	2.21%	1.56%	3.92%	1.39%	4.48%	0.50%	5.38%	3.64%	1.55%	1.38%	6.06%	6.39%	4.66%	8.61%	1.74%	2.73%	3.70%	5.48%	4.34%	2.65%	4.64%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
