Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Район Очаково-Матвеевское																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №3183	УИК №3184	УИК №3185					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1146	50	40	30	40	35	40	17	18	25	47	28	20	20	40	40	27	255	32	40	30	40	30	50	30	40	51	30	0	0	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	970	37	35	17	33	28	28	17	18	25	47	28	20	14	21	23	27	255	24	38	18	40	24	40	16	32	43	21	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	562	16	17	11	16	21	16	8	13	12	37	18	35	15	13	16	13	62	23	21	14	38	10	25	17	20	4	25	15	11	0					
14	Число погашенных открепительных удостоверений	176	13	5	13	7	7	12	0	0	0	0	0	0	6	19	17	0	0	8	2	12	0	6	10	14	8	8	9	0	0	0					
15	Число открепительных удостоверений выданных ТИК	17	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	2	1	2	1	0	2	3	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	213	4	6	4	13	9	6	8	4	4	7	4	8	2	8	15	12	13	6	11	5	10	9	8	14	9	2	9	0	0	3					
		0.59%	0.31%	0.41%	0.43%	1.03%	0.63%	0.44%	0.75%	0.30%	0.29%	0.42%	0.28%	0.72%	0.15%	0.57%	1.48%	1.03%	0.98%	0.51%	0.82%	0.39%	0.78%	0.66%	0.67%	1.04%	0.65%	0.13%	0.61%	0.0%	0.0%	0.62%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2475	96	92	72	66	153	133	88	122	173	155	140	78	89	103	34	60	42	48	62	66	78	86	72	72	69	99	89	11	10	17					
		6.93%	7.63%	6.38%	7.82%	5.26%	10.81%	9.91%	8.28%	9.15%	12.64%	9.46%	10.05%	7.05%	6.71%	7.42%	3.36%	5.18%	3.18%	4.10%	4.62%	5.22%	6.10%	6.37%	6.08%	5.39%	4.98%	6.78%	6.10%	9.16%	5.81%	3.56%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	774	29	24	23	32	30	24	19	31	29	44	36	45	32	46	14	31	30	27	19	16	22	29	24	16	32	26	33	2	3	6					
		2.16%	2.30%	1.66%	2.49%	2.55%	2.12%	1.78%	1.78%	2.32%	2.11%	2.68%	2.58%	4.06%	2.41%	3.31%	1.38%	2.67%	2.27%	2.30%	1.41%	1.26%	1.72%	2.14%	2.02%	1.19%	2.31%	1.78%	2.26%	1.66%	1.74%	1.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3031	126	117	66	91	161	143	104	163	180	169	156	100	158	104	56	64	60	80	64	98	113	109	84	98	109	102	127	6	16	7					
		8.48%	10.02%	8.11%	7.17%	7.26%	11.37%	10.66%	9.79%	12.23%	13.15%	10.31%	11.19%	9.04%	11.92%	7.49%	5.54%	5.52%	4.54%	6.84%	4.77%	7.76%	8.84%	8.08%	7.10%	7.34%	7.88%	6.98%	8.70%	5.0%	9.30%	1.46%					
22	"5. ""За Русь Святую"""	198	9	9	4	7	10	5	4	3	6	5	10	11	7	9	3	12	9	4	11	11	9	10	3	10	5	6	3	0	2	1					
		0.55%	0.71%	0.62%	0.43%	0.55%	0.70%	0.37%	0.37%	0.22%	0.43%	0.30%	0.71%	0.99%	0.52%	0.64%	0.29%	1.03%	0.68%	0.34%	0.82%	0.87%	0.70%	0.74%	0.25%	0.74%	0.36%	0.41%	0.20%	0.0%	1.16%	0.20%					
23	"6. ""Объединенная Российская партия ""Русь"""	76	2	6	0	1	2	0	5	6	3	1	1	1	4	0	4	0	4	3	4	3	3	1	0	6	3	1	8	2	1	1					
		0.21%	0.15%	0.41%	0.0%	0.07%	0.14%	0.0%	0.47%	0.45%	0.21%	0.06%	0.07%	0.09%	0.30%	0.0%	0.39%	0.0%	0.30%	0.25%	0.29%	0.23%	0.23%	0.07%	0.0%	0.44%	0.21%	0.06%	0.54%	1.66%	0.58%	0.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	676	16	27	25	22	29	28	21	24	28	38	17	21	28	29	16	31	37	25	23	24	22	25	19	23	24	23	31	0	0	0					
		1.89%	1.27%	1.87%	2.71%	1.75%	2.04%	2.08%	1.97%	1.80%	2.04%	2.31%	1.22%	1.89%	2.11%	2.08%	1.58%	2.67%	2.80%	2.13%	1.71%	1.90%	1.72%	1.85%	1.60%	1.72%	1.73%	1.57%	2.12%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	2	2	0	5	0	0	0	0	0	1	0	1	1	2	1	0	3	0	5	0	4	2	0	4	0	5	1	0	0	0					
		0.10%	0.15%	0.13%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.09%	0.07%	0.14%	0.09%	0.0%	0.22%	0.0%	0.37%	0.0%	0.31%	0.14%	0.0%	0.29%	0.0%	0.34%	0.06%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	267	13	11	4	6	8	11	2	11	13	22	8	10	11	1	10	10	17	6	12	8	11	6	9	12	5	15	12	3	0	0					
		0.74%	1.03%	0.76%	0.43%	0.47%	0.56%	0.82%	0.18%	0.82%	0.95%	1.34%	0.57%	0.90%	0.83%	0.07%	0.99%	0.86%	1.28%	0.51%	0.89%	0.63%	0.86%	0.44%	0.76%	0.89%	0.36%	1.02%	0.82%	2.5%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	640	19	32	21	21	28	20	19	29	27	43	21	18	31	25	28	14	11	18	16	24	27	35	19	19	26	19	18	0	2	10					
		1.79%	1.51%	2.22%	2.28%	1.67%	1.97%	1.49%	1.78%	2.17%	1.97%	2.62%	1.50%	1.62%	2.33%	1.80%	2.77%	1.20%	0.83%	1.53%	1.19%	1.90%	2.11%	2.59%	1.60%	1.42%	1.87%	1.30%	1.23%	0.0%	1.16%	2.09%					
28	"11. ""Истинные патриоты России"""	30	0	0	0	1	1	1	1	2	1	1	2	2	0	0	3	0	0	0	5	0	0	0	1	2	1	1	4	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.07%	0.07%	0.07%	0.09%	0.15%	0.07%	0.06%	0.14%	0.18%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.08%	0.14%	0.07%	0.06%	0.27%	0.83%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	385	7	18	10	7	17	20	15	9	15	18	16	16	21	18	12	9	7	17	19	14	10	14	16	18	8	21	13	0	0	0					
		1.07%	0.55%	1.24%	1.08%	0.55%	1.20%	1.49%	1.41%	0.67%	1.09%	1.09%	1.14%	1.44%	1.58%	1.29%	1.18%	0.77%	0.53%	1.45%	1.41%	1.10%	0.78%	1.03%	1.35%	1.34%	0.57%	1.43%	0.89%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	65	3	0	2	1	3	0	1	2	1	2	2	3	3	4	3	4	7	2	2	1	7	2	0	3	1	3	2	0	1	0					
		0.18%	0.23%	0.0%	0.21%	0.07%	0.21%	0.0%	0.09%	0.15%	0.07%	0.12%	0.14%	0.27%	0.22%	0.28%	0.29%	0.34%	0.53%	0.17%	0.14%	0.07%	0.54%	0.14%	0.0%	0.22%	0.07%	0.20%	0.13%	0.0%	0.58%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	101	3	24	0	4	1	4	3	2	1	5	4	2	2	7	5	3	3	2	5	2	0	3	4	2	2	6	2	0	0	0					
		0.28%	0.23%	1.66%	0.0%	0.31%	0.07%	0.29%	0.28%	0.15%	0.07%	0.30%	0.28%	0.18%	0.15%	0.50%	0.49%	0.25%	0.22%	0.17%	0.37%	0.15%	0.0%	0.22%	0.33%	0.14%	0.14%	0.41%	0.13%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	68	4	3	2	4	4	3	2	2	2	2	1	1	1	0	5	1	6	4	2	3	2	2	0	2	2	4	3	0	0	1					
		0.19%	0.31%	0.20%	0.21%	0.31%	0.28%	0.22%	0.18%	0.15%	0.14%	0.12%	0.07%	0.09%	0.07%	0.0%	0.49%	0.08%	0.45%	0.34%	0.14%	0.23%	0.15%	0.14%	0.0%	0.14%	0.14%	0.27%	0.20%	0.0%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5278	231	259	146	189	242	222	197	201	240	253	225	159	219	191	103	160	100	153	179	191	183	205	167	208	196	207	209	4	28	11					
		14.77%	18.37%	17.97%	15.86%	15.08%	17.10%	16.55%	18.54%	15.09%	17.54%	15.44%	16.15%	14.37%	16.52%	13.76%	10.19%	13.81%	7.58%	13.08%	13.34%	15.13%	14.33%	15.19%	14.11%	15.58%	14.17%	14.17%	14.32%	3.33%	16.27%	2.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	2	0	0	1	1	0	1	3	1	2	2	2	0	0	2	8	2	4	0	2	1	1	2	4	1	1	0	0	0					
		0.12%	0.07%	0.13%	0.0%	0.0%	0.07%	0.07%	0.0%	0.07%	0.21%	0.06%	0.14%	0.18%	0.15%	0.0%	0.0%	0.17%	0.60%	0.17%	0.29%	0.0%	0.15%	0.07%	0.08%	0.14%	0.28%	0.06%	0.06%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2649	76	69	56	85	62	87	70	59	42	90	66	80	82	112	130	110	256	97	203	109	97	92	92	106	105	109	85	5	7	10					
		7.41%	6.04%	4.78%	6.08%	6.78%	4.38%	6.48%	6.59%	4.42%	3.07%	5.49%	4.73%	7.23%	6.18%	8.06%	12.87%	9.49%	19.40%	8.29%	15.13%	8.63%	7.59%	6.81%	7.77%	7.94%	7.59%	7.46%	5.82%	4.16%	4.06%	2.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	359	12	19	8	12	19	19	6	7	9	24	11	14	17	14	10	13	15	10	9	15	15	10	14	11	14	8	15	4	1	4					
		1.00%	0.95%	1.31%	0.86%	0.95%	1.34%	1.41%	0.56%	0.52%	0.65%	1.46%	0.78%	1.26%	1.28%	1.00%	0.99%	1.12%	1.13%	0.85%	0.67%	1.18%	1.17%	0.74%	1.18%	0.82%	1.01%	0.54%	1.02%	3.33%	0.58%	0.83%					
37	"20. ""Политическая партия ""Единая Россия"""	12840	410	480	333	502	426	450	319	444	356	528	451	370	393	496	379	473	453	480	509	480	454	504	457	532	553	571	558	53	72	354					
		35.95%	32.61%	33.31%	36.19%	40.06%	30.10%	33.55%	30.03%	33.33%	26.02%	32.23%	32.37%	33.45%	29.66%	35.73%	37.52%	40.84%	34.34%	41.06%	37.95%	38.03%	35.55%	37.36%	38.63%	39.85%	39.98%	39.10%	38.24%	44.16%	41.86%	74.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	4	0	1	1	3	2	0	3	2	3	2	0	2	1	2	0	1	1	0	0	2	3	2	0	2	5	2	1	0	0					
		0.12%	0.31%	0.0%	0.10%	0.07%	0.21%	0.14%	0.0%	0.22%	0.14%	0.18%	0.14%	0.0%	0.15%	0.07%	0.19%	0.0%	0.07%	0.08%	0.0%	0.0%	0.15%	0.22%	0.16%	0.0%	0.14%	0.34%	0.13%	0.83%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	103	8	3	3	0	3	1	2	7	3	5	0	4	4	5	1	3	10	5	3	7	4	0	6	7	2	5	2	0	0	0					
		0.28%	0.63%	0.20%	0.32%	0.0%	0.21%	0.07%	0.18%	0.52%	0.21%	0.30%	0.0%	0.36%	0.30%	0.36%	0.09%	0.25%	0.75%	0.42%	0.22%	0.55%	0.31%	0.0%	0.50%	0.52%	0.14%	0.34%	0.13%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2485	89	144	83	96	110	63	95	104	126	96	105	76	102	112	51	49	66	74	75	76	103	88	76	81	102	93	95	3	15	37					
		6.95%	7.08%	9.99%	9.02%	7.66%	7.77%	4.69%	8.94%	7.80%	9.21%	5.86%	7.53%	6.87%	7.69%	8.06%	5.04%	4.23%	5.00%	6.33%	5.59%	6.02%	8.06%	6.52%	6.42%	6.06%	7.37%	6.36%	6.51%	2.5%	8.72%	7.75%					
																																					
41	Против всех	2345	75	75	41	68	76	78	70	80	94	97	93	66	98	79	104	79	135	65	86	92	82	94	82	73	89	122	108	23	13	8					
		6.56%	5.96%	5.20%	4.45%	5.42%	5.37%	5.81%	6.59%	6.00%	6.87%	5.92%	6.67%	5.96%	7.39%	5.69%	10.29%	6.82%	10.23%	5.56%	6.41%	7.29%	6.42%	6.96%	6.93%	5.46%	6.43%	8.35%	7.40%	19.16%	7.55%	1.67%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
