Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Новохоперская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	129	15	5	5	4	2	5	5	5	5	2	3	2	2	2	2	2	2	2	3	5	3	2	2	2	3	3	2	2	3	2	2	3	2	2	2	2	3	5	5	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	44	12	3	2	1	0	2	0	3	0	0	1	2	1	0	0	0	1	0	1	1	0	0	0	0	1	2	1	1	1	1	0	0	1	0	0	0	2	1	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	12	0	2	0	0	1	0	5	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	2	0	0	3	1	0	0	0	0	0	0	0	3	2	0					
14	Число погашенных открепительных удостоверений	85	3	2	3	3	2	3	5	2	5	2	2	0	1	2	2	2	1	2	2	4	3	2	2	2	2	1	1	1	2	1	2	3	1	2	2	2	1	4	3	0					
15	Число открепительных удостоверений выданных ТИК	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	194	6	4	3	2	2	8	10	7	12	3	7	4	5	0	0	3	3	10	7	14	3	3	2	3	5	5	5	5	10	3	0	4	1	8	3	10	1	7	5	1					
		1.04%	0.71%	0.41%	0.49%	0.47%	1.18%	1.68%	1.11%	0.96%	1.75%	0.98%	1.49%	0.91%	1.23%	0.0%	0.0%	0.87%	0.84%	2.36%	1.15%	1.26%	0.70%	0.88%	1.05%	1.30%	1.0%	0.82%	1.29%	1.47%	0.94%	0.87%	0.0%	1.27%	0.41%	2.79%	1.12%	2.76%	0.19%	0.75%	1.12%	1.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	7	9	3	2	0	1	13	10	2	2	6	2	8	0	5	1	2	0	4	14	6	3	1	1	1	5	1	1	8	2	0	6	0	0	3	0	0	7	2	0					
		0.74%	0.82%	0.93%	0.49%	0.47%	0.0%	0.21%	1.44%	1.38%	0.29%	0.65%	1.28%	0.45%	1.97%	0.0%	3.78%	0.29%	0.56%	0.0%	0.65%	1.26%	1.41%	0.88%	0.52%	0.43%	0.2%	0.82%	0.25%	0.29%	0.75%	0.58%	0.0%	1.91%	0.0%	0.0%	1.12%	0.0%	0.0%	0.75%	0.44%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	365	22	14	24	6	1	9	29	23	17	7	4	7	7	8	2	10	7	5	11	19	8	8	5	1	7	4	0	9	15	6	2	11	2	1	6	11	12	17	7	1					
		1.96%	2.60%	1.45%	3.93%	1.43%	0.59%	1.89%	3.23%	3.17%	2.48%	2.28%	0.85%	1.60%	1.72%	4.27%	1.51%	2.92%	1.97%	1.18%	1.81%	1.72%	1.88%	2.36%	2.63%	0.43%	1.4%	0.65%	0.0%	2.64%	1.41%	1.75%	1.47%	3.51%	0.83%	0.34%	2.25%	3.03%	2.33%	1.82%	1.56%	1.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	228	14	13	10	4	1	9	16	16	15	6	9	7	6	4	2	4	2	3	3	7	5	2	1	3	1	4	3	14	8	3	0	4	5	4	1	3	6	7	3	0					
		1.22%	1.65%	1.35%	1.63%	0.95%	0.59%	1.89%	1.78%	2.20%	2.19%	1.96%	1.92%	1.60%	1.47%	2.13%	1.51%	1.16%	0.56%	0.71%	0.49%	0.63%	1.17%	0.59%	0.52%	1.30%	0.2%	0.65%	0.77%	4.11%	0.75%	0.87%	0.0%	1.27%	2.08%	1.39%	0.37%	0.82%	1.16%	0.75%	0.67%	0.0%					
22	"5. ""За Русь Святую"""	87	7	0	1	1	1	6	5	7	4	2	1	0	2	0	1	4	2	2	2	1	0	3	2	0	2	6	4	1	2	3	0	2	1	1	3	2	0	5	0	1					
		0.46%	0.82%	0.0%	0.16%	0.23%	0.59%	1.26%	0.55%	0.96%	0.58%	0.65%	0.21%	0.0%	0.49%	0.0%	0.75%	1.16%	0.56%	0.47%	0.32%	0.09%	0.0%	0.88%	1.05%	0.0%	0.4%	0.98%	1.03%	0.29%	0.18%	0.87%	0.0%	0.63%	0.41%	0.34%	1.12%	0.55%	0.0%	0.53%	0.0%	1.04%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	0	0	0	1	0	1	2	0	2	0	4	1	0	0	0	0	0	2	0	2	1	2	1	1	2	0	0	0	0	1	1	2	1	1	2	2	0	1	0	0					
		0.17%	0.0%	0.0%	0.0%	0.23%	0.0%	0.21%	0.22%	0.0%	0.29%	0.0%	0.85%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.18%	0.23%	0.59%	0.52%	0.43%	0.4%	0.0%	0.0%	0.0%	0.0%	0.29%	0.73%	0.63%	0.41%	0.34%	0.75%	0.55%	0.0%	0.10%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	69	5	8	3	0	0	3	4	1	2	0	0	0	2	0	0	1	2	1	0	9	0	2	0	0	0	0	1	1	3	0	1	4	0	5	0	1	4	4	0	2					
		0.37%	0.59%	0.83%	0.49%	0.0%	0.0%	0.63%	0.44%	0.13%	0.29%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.29%	0.56%	0.23%	0.0%	0.81%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.25%	0.29%	0.28%	0.0%	0.73%	1.27%	0.0%	1.74%	0.0%	0.27%	0.77%	0.42%	0.0%	2.08%					
25	"8. ""Народно-республиканская партия России"""	21	1	1	0	0	0	1	0	1	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	2	1	0	0	2	0	0	1	0					
		0.11%	0.11%	0.10%	0.0%	0.0%	0.0%	0.21%	0.0%	0.13%	0.43%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.2%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.63%	0.41%	0.0%	0.0%	0.55%	0.0%	0.0%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	7	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	2	1	0	1	0					
		0.12%	0.82%	0.0%	0.0%	0.0%	0.0%	0.42%	0.11%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.23%	0.0%	0.09%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.55%	0.19%	0.0%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	632	25	10	22	8	2	10	11	19	11	10	51	16	3	12	2	11	17	36	38	35	15	17	7	7	17	23	30	4	26	5	3	19	10	5	10	27	20	25	12	1					
		3.40%	2.95%	1.04%	3.60%	1.91%	1.18%	2.10%	1.22%	2.62%	1.60%	3.26%	10.92%	3.66%	0.73%	6.41%	1.51%	3.21%	4.80%	8.53%	6.26%	3.17%	3.53%	5.02%	3.68%	3.04%	3.4%	3.78%	7.77%	1.17%	2.45%	1.46%	2.20%	6.07%	4.16%	1.74%	3.75%	7.45%	3.89%	2.68%	2.69%	1.04%					
28	"11. ""Истинные патриоты России"""	18	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	4	0	0	0	1	0	1	0	2	0	2	1	0	0	0	0	1	0	0	1	0	0					
		0.09%	0.11%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.22%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.52%	0.0%	0.2%	0.0%	0.51%	0.0%	0.18%	0.29%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.10%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	137	6	2	7	1	0	0	4	2	4	3	11	6	1	3	4	2	2	3	4	5	4	3	1	1	6	4	2	2	7	2	0	3	0	0	4	4	9	9	3	3					
		0.73%	0.71%	0.20%	1.14%	0.23%	0.0%	0.0%	0.44%	0.27%	0.58%	0.98%	2.35%	1.37%	0.24%	1.60%	3.03%	0.58%	0.56%	0.71%	0.65%	0.45%	0.94%	0.88%	0.52%	0.43%	1.2%	0.65%	0.51%	0.58%	0.66%	0.58%	0.0%	0.95%	0.0%	0.0%	1.50%	1.10%	1.75%	0.96%	0.67%	3.12%					
30	"13. ""Демократическая партия России"""	41	2	1	2	1	0	4	1	1	0	0	0	0	1	0	0	0	2	0	0	2	1	0	0	2	2	2	0	1	4	0	0	2	3	2	1	1	0	2	1	0					
		0.22%	0.23%	0.10%	0.32%	0.23%	0.0%	0.84%	0.11%	0.13%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.18%	0.23%	0.0%	0.0%	0.86%	0.4%	0.32%	0.0%	0.29%	0.37%	0.0%	0.0%	0.63%	1.25%	0.69%	0.37%	0.27%	0.0%	0.21%	0.22%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	1	0	6	1	0	1	1	4	0	1	0	0	0	0	0	2	0	0	0	3	2	0	0	1	0	2	2	0	3	1	0	0	1	0	1	3	2	6	0	0					
		0.23%	0.11%	0.0%	0.98%	0.23%	0.0%	0.21%	0.11%	0.55%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.27%	0.47%	0.0%	0.0%	0.43%	0.0%	0.32%	0.51%	0.0%	0.28%	0.29%	0.0%	0.0%	0.41%	0.0%	0.37%	0.82%	0.38%	0.64%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	2	1	1	0					
		0.10%	0.11%	0.10%	0.16%	0.0%	0.0%	0.42%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.16%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.18%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.38%	0.10%	0.22%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5955	275	343	171	134	76	153	266	167	189	139	134	127	114	54	39	84	90	106	236	439	146	145	72	93	177	294	195	96	328	58	25	101	82	63	73	75	151	276	143	26					
		32.10%	32.54%	35.76%	28.03%	32.05%	44.97%	32.27%	29.65%	23.06%	27.63%	45.42%	28.69%	29.06%	28.07%	28.87%	29.54%	24.56%	25.42%	25.11%	38.87%	39.76%	34.43%	42.89%	37.89%	40.43%	35.4%	48.43%	50.51%	28.23%	31.00%	17.00%	18.38%	32.26%	34.16%	22.02%	27.44%	20.71%	29.43%	29.64%	32.06%	27.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	0	2	0	1	0	3	4	4	0	0	3	1	0	0	0	1	0	0	4	0	0	0	4	1	2	0	3	3	0	1	0	1	1	0	2	1	2	0	0					
		0.23%	0.0%	0.0%	0.32%	0.0%	0.59%	0.0%	0.33%	0.55%	0.58%	0.0%	0.0%	0.68%	0.24%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.73%	0.2%	0.32%	0.0%	0.88%	0.28%	0.0%	0.73%	0.0%	0.41%	0.34%	0.0%	0.55%	0.19%	0.21%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2221	97	113	78	57	33	59	119	105	86	22	42	66	52	24	18	69	32	44	75	120	56	22	21	27	34	49	22	46	141	66	16	23	45	52	19	40	47	105	68	11					
		11.97%	11.47%	11.78%	12.78%	13.63%	19.52%	12.44%	13.26%	14.50%	12.57%	7.18%	8.99%	15.10%	12.80%	12.83%	13.63%	20.17%	9.03%	10.42%	12.35%	10.86%	13.20%	6.50%	11.05%	11.73%	6.8%	8.07%	5.69%	13.52%	13.32%	19.35%	11.76%	7.34%	18.75%	18.18%	7.14%	11.04%	9.16%	11.27%	15.24%	11.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	244	8	13	9	8	3	5	11	6	5	4	3	3	5	0	1	2	4	7	7	20	6	4	1	1	9	7	4	4	22	9	1	7	2	0	8	5	14	16	0	0					
		1.31%	0.94%	1.35%	1.47%	1.91%	1.77%	1.05%	1.22%	0.82%	0.73%	1.30%	0.64%	0.68%	1.23%	0.0%	0.75%	0.58%	1.12%	1.65%	1.15%	1.81%	1.41%	1.18%	0.52%	0.43%	1.8%	1.15%	1.03%	1.17%	2.07%	2.63%	0.73%	2.23%	0.83%	0.0%	3.00%	1.38%	2.72%	1.71%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4343	183	203	127	103	28	122	215	186	236	51	92	129	76	47	38	91	138	99	110	245	114	56	38	49	114	82	81	115	277	107	33	67	41	98	42	65	136	191	101	17					
		23.41%	21.65%	21.16%	20.81%	24.64%	16.56%	25.73%	23.96%	25.69%	34.50%	16.66%	19.70%	29.51%	18.71%	25.13%	28.78%	26.60%	38.98%	23.45%	18.12%	22.19%	26.88%	16.56%	20.0%	21.30%	22.8%	13.50%	20.98%	33.82%	26.18%	31.37%	24.26%	21.40%	17.08%	34.26%	15.78%	17.95%	26.51%	20.51%	22.64%	17.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	2	2	0	0	0	0	1	1	0	1	3	0	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	1	2	4	3	2	0					
		0.18%	0.23%	0.20%	0.0%	0.0%	0.0%	0.0%	0.11%	0.13%	0.0%	0.32%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.23%	0.49%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.29%	0.0%	0.0%	0.0%	0.0%	0.37%	0.55%	0.77%	0.32%	0.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	3	3	0	0	0	0	1	0	0	0	0	2	1	1	1	0	1	0	0	3	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	3	0	0					
		0.12%	0.35%	0.31%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.45%	0.24%	0.53%	0.75%	0.0%	0.28%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.19%	0.32%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2798	122	168	107	60	11	54	145	98	63	39	76	53	105	25	11	35	26	84	88	109	38	66	32	22	97	96	32	26	159	56	47	29	34	34	76	75	85	207	90	18					
		15.08%	14.43%	17.51%	17.54%	14.35%	6.50%	11.39%	16.16%	13.53%	9.21%	12.74%	16.27%	12.12%	25.86%	13.36%	8.33%	10.23%	7.34%	19.90%	14.49%	9.87%	8.96%	19.52%	16.84%	9.56%	19.4%	15.81%	8.29%	7.64%	15.02%	16.42%	34.55%	9.26%	14.16%	11.88%	28.57%	20.71%	16.56%	22.23%	20.17%	18.75%					
																																															
41	Против всех	479	34	28	22	17	6	17	27	30	17	6	13	3	9	7	6	21	11	7	14	26	6	2	1	7	16	0	2	6	26	8	3	5	5	7	3	13	10	24	5	9					
		2.58%	4.02%	2.91%	3.60%	4.06%	3.55%	3.58%	3.01%	4.14%	2.48%	1.96%	2.78%	0.68%	2.21%	3.74%	4.54%	6.14%	3.10%	1.65%	2.30%	2.35%	1.41%	0.59%	0.52%	3.04%	3.2%	0.0%	0.51%	1.76%	2.45%	2.34%	2.20%	1.59%	2.08%	2.44%	1.12%	3.59%	1.94%	2.57%	1.12%	9.37%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
