Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Челно-Вершинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	147	7	3	4	9	6	2	2	3	3	4	6	7	4	5	12	10	10	11	11	6	3	2	5	6	4	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	24	2	0	0	0	0	0	0	2	0	0	0	2	0	2	5	6	0	1	2	0	0	0	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	3	0	2	1	1	0	1	1	0	0	0	0	0	0	2	5	2	0	0	0	0	0	1	0	0	1					
14	Число погашенных открепительных удостоверений	123	5	3	4	9	6	2	2	1	3	4	6	5	4	3	7	4	10	10	9	6	3	2	4	5	4	2					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	132	9	5	2	7	4	1	1	7	3	2	4	8	4	4	4	10	9	8	11	4	3	1	7	6	2	6					
		1.37%	1.74%	2.19%	0.67%	1.14%	1.05%	0.98%	0.71%	2.88%	1.28%	0.52%	1.29%	1.69%	1.20%	1.10%	0.57%	1.62%	1.71%	1.39%	1.89%	1.03%	1.35%	0.95%	2.0%	1.27%	0.65%	3.50%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	161	6	3	4	6	6	0	4	1	5	0	10	6	0	5	22	14	11	9	9	20	3	2	4	6	3	2					
		1.67%	1.16%	1.31%	1.35%	0.97%	1.57%	0.0%	2.85%	0.41%	2.13%	0.0%	3.23%	1.26%	0.0%	1.37%	3.17%	2.27%	2.09%	1.56%	1.55%	5.16%	1.35%	1.90%	1.14%	1.27%	0.97%	1.16%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	250	10	8	11	14	12	5	2	5	7	3	12	25	3	8	20	15	14	21	20	8	0	2	12	8	2	3					
		2.60%	1.93%	3.50%	3.71%	2.28%	3.15%	4.90%	1.42%	2.05%	2.99%	0.78%	3.88%	5.28%	0.90%	2.20%	2.88%	2.43%	2.66%	3.65%	3.45%	2.06%	0.0%	1.90%	3.42%	1.69%	0.65%	1.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	85	6	0	4	6	3	1	2	2	0	0	1	3	2	0	12	4	6	9	2	7	1	0	4	7	3	0					
		0.88%	1.16%	0.0%	1.35%	0.97%	0.78%	0.98%	1.42%	0.82%	0.0%	0.0%	0.32%	0.63%	0.60%	0.0%	1.73%	0.64%	1.14%	1.56%	0.34%	1.80%	0.45%	0.0%	1.14%	1.48%	0.97%	0.0%					
22	"5. ""За Русь Святую"""	46	0	1	3	7	3	1	0	1	0	0	4	1	0	2	2	2	1	1	1	0	1	0	4	9	2	0					
		0.47%	0.0%	0.43%	1.01%	1.14%	0.78%	0.98%	0.0%	0.41%	0.0%	0.0%	1.29%	0.21%	0.0%	0.55%	0.28%	0.32%	0.19%	0.17%	0.17%	0.0%	0.45%	0.0%	1.14%	1.90%	0.65%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	16	2	0	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	0	2	1	0	0					
		0.16%	0.38%	0.0%	0.33%	0.16%	0.0%	0.0%	0.71%	0.41%	0.0%	0.0%	0.0%	0.21%	0.0%	0.27%	0.14%	0.16%	0.0%	0.0%	0.17%	0.25%	0.45%	0.0%	0.57%	0.21%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	2	1	1	2	0	0	0	2	3	0	3	0	0	3	7	5	2	5	1	0	0	0	0	2	1	0					
		0.41%	0.38%	0.43%	0.33%	0.32%	0.0%	0.0%	0.0%	0.82%	1.28%	0.0%	0.97%	0.0%	0.0%	0.82%	1.01%	0.81%	0.38%	0.86%	0.17%	0.0%	0.0%	0.0%	0.0%	0.42%	0.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	2	0	0					
		0.10%	0.19%	0.43%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.14%	0.16%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0					
		0.11%	0.38%	0.87%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.19%	0.17%	0.17%	0.25%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	560	29	22	25	33	23	1	8	22	5	20	24	27	32	27	27	17	36	26	17	16	15	11	23	29	36	9					
		5.82%	5.62%	9.64%	8.44%	5.37%	6.05%	0.98%	5.71%	9.05%	2.13%	5.22%	7.76%	5.70%	9.63%	7.43%	3.89%	2.75%	6.84%	4.52%	2.93%	4.13%	6.78%	10.47%	6.57%	6.14%	11.72%	5.26%					
28	"11. ""Истинные патриоты России"""	18	0	1	1	0	1	0	0	2	0	0	0	0	0	0	2	1	5	1	0	0	0	0	1	2	1	0					
		0.18%	0.0%	0.43%	0.33%	0.0%	0.26%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.16%	0.95%	0.17%	0.0%	0.0%	0.0%	0.0%	0.28%	0.42%	0.32%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	85	5	2	7	7	5	1	0	1	0	0	2	3	0	2	6	4	4	10	9	3	0	0	1	4	7	2					
		0.88%	0.96%	0.87%	2.36%	1.14%	1.31%	0.98%	0.0%	0.41%	0.0%	0.0%	0.64%	0.63%	0.0%	0.55%	0.86%	0.64%	0.76%	1.73%	1.55%	0.77%	0.0%	0.0%	0.28%	0.84%	2.28%	1.16%					
30	"13. ""Демократическая партия России"""	26	1	1	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	3	2	1	2	0	3	6	1	0					
		0.27%	0.19%	0.43%	0.33%	0.16%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.52%	0.34%	0.25%	0.90%	0.0%	0.85%	1.27%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	1	2	0	0	0	0	1	1	0	1	0	0	2	2	4	0	5	1	1	0	1	0	2	0	0					
		0.24%	0.0%	0.43%	0.67%	0.0%	0.0%	0.0%	0.0%	0.41%	0.42%	0.0%	0.32%	0.0%	0.0%	0.55%	0.28%	0.64%	0.0%	0.86%	0.17%	0.25%	0.0%	0.95%	0.0%	0.42%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	3	1	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.67%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.34%	0.34%	0.77%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	607	24	6	11	26	15	4	7	2	1	8	8	47	6	21	75	65	49	69	80	25	9	2	9	23	14	1					
		6.31%	4.65%	2.63%	3.71%	4.23%	3.94%	3.92%	4.99%	0.82%	0.42%	2.08%	2.58%	9.93%	1.80%	5.78%	10.82%	10.55%	9.31%	12.0%	13.81%	6.45%	4.07%	1.90%	2.57%	4.87%	4.56%	0.58%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	2	3	0	0	1	0	0	0	1	0	0	4	0	0	0	0	1	1	1	2	0	0	1	5	1	1					
		0.24%	0.38%	1.31%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.19%	0.17%	0.17%	0.51%	0.0%	0.0%	0.28%	1.05%	0.32%	0.58%					
35	"18. ""ЛДПР"""	773	70	25	22	29	12	1	8	33	14	17	41	31	27	66	44	55	30	52	54	19	25	10	17	40	24	7					
		8.03%	13.56%	10.96%	7.43%	4.72%	3.15%	0.98%	5.71%	13.58%	5.98%	4.43%	13.26%	6.55%	8.13%	18.18%	6.34%	8.92%	5.70%	9.04%	9.32%	4.90%	11.31%	9.52%	4.85%	8.47%	7.81%	4.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	163	7	4	4	2	9	0	3	2	5	4	9	2	7	9	14	19	11	9	15	9	1	0	7	11	0	0					
		1.69%	1.35%	1.75%	1.35%	0.32%	2.36%	0.0%	2.14%	0.82%	2.13%	1.04%	2.91%	0.42%	2.10%	2.47%	2.02%	3.08%	2.09%	1.56%	2.59%	2.32%	0.45%	0.0%	2.0%	2.33%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3915	140	81	135	335	157	78	89	125	136	292	139	152	162	148	253	204	178	144	158	97	90	60	134	191	131	106					
		40.71%	27.13%	35.52%	45.60%	54.56%	41.31%	76.47%	63.57%	51.44%	58.11%	76.24%	44.98%	32.13%	48.79%	40.77%	36.50%	33.11%	33.84%	25.04%	27.28%	25.06%	40.72%	57.14%	38.28%	40.46%	42.67%	61.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	0	0	2	2	0	0	0	2	3	0	0	0	0	1	1	1	1	2	0	4	0	3	1	1	1					
		0.26%	0.0%	0.0%	0.0%	0.32%	0.52%	0.0%	0.0%	0.0%	0.85%	0.78%	0.0%	0.0%	0.0%	0.0%	0.14%	0.16%	0.19%	0.17%	0.34%	0.0%	1.80%	0.0%	0.85%	0.21%	0.32%	0.58%					
39	"22. ""Развитие предпринимательства"""	27	2	2	1	0	0	0	0	0	0	0	1	0	2	1	3	0	0	3	3	4	0	0	1	2	2	0					
		0.28%	0.38%	0.87%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.60%	0.27%	0.43%	0.0%	0.0%	0.52%	0.51%	1.03%	0.0%	0.0%	0.28%	0.42%	0.65%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2105	150	40	49	117	99	8	12	21	48	27	39	142	68	40	146	156	136	145	161	140	47	16	110	94	61	33					
		21.89%	29.06%	17.54%	16.55%	19.05%	26.05%	7.84%	8.57%	8.64%	20.51%	7.04%	12.62%	30.02%	20.48%	11.01%	21.06%	25.32%	25.85%	25.21%	27.80%	36.17%	21.26%	15.23%	31.42%	19.91%	19.86%	19.29%					
																																	
41	Против всех	245	21	7	6	10	7	1	2	10	2	6	9	6	2	12	34	21	16	21	15	11	6	0	7	8	5	0					
		2.54%	4.06%	3.07%	2.02%	1.62%	1.84%	0.98%	1.42%	4.11%	0.85%	1.56%	2.91%	1.26%	0.60%	3.30%	4.90%	3.40%	3.04%	3.65%	2.59%	2.84%	2.71%	0.0%	2.0%	1.69%	1.62%	0.0%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
