Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Байкаловская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1836	176	232	227	94	86	70	97	10	72	17	22	74	68	67	101	31	75	84	36	56	100	41					
		25.44%	26.79%	29.55%	29.40%	28.23%	21.94%	25.00%	23.04%	7.87%	19.05%	18.89%	22.45%	32.17%	15.89%	24.54%	26.10%	30.10%	29.64%	26.75%	24.83%	16.62%	40.32%	24.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1068	90	116	112	64	43	44	53	21	45	21	15	43	59	66	42	13	33	39	21	55	49	24					
		14.80%	13.70%	14.78%	14.51%	19.22%	10.97%	15.71%	12.59%	16.54%	11.90%	23.33%	15.31%	18.70%	13.79%	24.18%	10.85%	12.62%	13.04%	12.42%	14.48%	16.32%	19.76%	14.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	37	3	6	2	2	1	0	4	0	2	0	2	1	3	2	1	2	3	0	0	2	0	1					
		0.51%	0.46%	0.76%	0.26%	0.60%	0.26%	0.00%	0.95%	0.00%	0.53%	0.00%	2.04%	0.43%	0.70%	0.73%	0.26%	1.94%	1.19%	0.00%	0.00%	0.59%	0.00%	0.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	872	89	115	113	50	69	40	57	10	46	7	10	21	58	36	32	8	30	23	8	23	15	12					
		12.08%	13.55%	14.65%	14.64%	15.02%	17.60%	14.29%	13.54%	7.87%	12.17%	7.78%	10.20%	9.13%	13.55%	13.19%	8.27%	7.77%	11.86%	7.32%	5.52%	6.82%	6.05%	7.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	12	11	17	5	0	1	8	0	11	1	0	1	1	1	3	0	2	4	1	6	0	2					
		1.21%	1.83%	1.40%	2.20%	1.50%	0.00%	0.36%	1.90%	0.00%	2.91%	1.11%	0.00%	0.43%	0.23%	0.37%	0.78%	0.00%	0.79%	1.27%	0.69%	1.78%	0.00%	1.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3136	269	283	283	116	188	118	191	86	188	41	49	86	214	95	204	46	101	158	76	179	84	81					
		43.45%	40.94%	36.05%	36.66%	34.83%	47.96%	42.14%	45.37%	67.72%	49.74%	45.56%	50.00%	37.39%	50.00%	34.80%	52.71%	44.66%	39.92%	50.32%	52.41%	53.12%	33.87%	48.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	5	8	6	1	2	4	4	0	5	2	0	3	4	3	1	0	2	2	1	0	0	0					
		0.73%	0.76%	1.02%	0.78%	0.30%	0.51%	1.43%	0.95%	0.00%	1.32%	2.22%	0.00%	1.30%	0.93%	1.10%	0.26%	0.00%	0.79%	0.64%	0.69%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
