Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Район Южное Бутово																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300					
24	"7. ""Новый курс - Автомобильная Россия"""	706	11	24	20	23	17	4	18	16	14	22	24	29	24	24	34	19	18	1	13	15	37	17	36	26	16	25	25	47	26	16	30	17	18					
		1.67%	1.14%	2.08%	1.68%	1.92%	1.35%	1.61%	1.42%	1.50%	1.11%	1.54%	1.70%	2.06%	2.01%	1.69%	2.18%	1.26%	1.38%	0.12%	1.24%	1.29%	3.09%	1.23%	2.58%	1.76%	1.12%	1.77%	1.91%	2.50%	1.53%	1.34%	1.77%	1.37%	1.47%					
25	"8. ""Народно-республиканская партия России"""	27	0	0	1	1	1	0	0	0	0	0	3	1	2	0	0	1	0	0	3	0	1	0	1	2	1	1	2	1	2	0	1	0	2					
		0.06%	0.0%	0.0%	0.08%	0.08%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.07%	0.16%	0.0%	0.0%	0.06%	0.0%	0.0%	0.28%	0.0%	0.08%	0.0%	0.07%	0.13%	0.07%	0.07%	0.15%	0.05%	0.11%	0.0%	0.05%	0.0%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	309	2	4	11	2	5	2	6	8	14	15	12	12	11	11	12	19	7	1	4	5	13	17	10	7	9	6	8	20	17	9	9	13	8					
		0.73%	0.20%	0.34%	0.92%	0.16%	0.39%	0.80%	0.47%	0.75%	1.11%	1.05%	0.85%	0.85%	0.92%	0.77%	0.76%	1.26%	0.53%	0.12%	0.38%	0.43%	1.08%	1.23%	0.71%	0.47%	0.63%	0.42%	0.61%	1.06%	1.00%	0.75%	0.53%	1.05%	0.65%					
27	"10. ""Аграрная партия России"""	656	22	18	29	18	14	4	17	22	22	22	16	15	13	16	20	26	29	15	21	16	28	23	17	26	15	17	26	26	31	14	24	11	23					
		1.55%	2.28%	1.56%	2.44%	1.50%	1.11%	1.61%	1.34%	2.06%	1.74%	1.54%	1.13%	1.06%	1.08%	1.13%	1.28%	1.73%	2.23%	1.93%	2.00%	1.38%	2.34%	1.67%	1.21%	1.76%	1.05%	1.20%	1.99%	1.38%	1.82%	1.17%	1.41%	0.89%	1.87%					
28	"11. ""Истинные патриоты России"""	53	1	0	1	0	1	0	0	1	0	7	0	2	2	5	2	0	0	0	1	0	2	0	3	4	0	1	4	3	7	2	2	2	0					
		0.12%	0.10%	0.0%	0.08%	0.0%	0.07%	0.0%	0.0%	0.09%	0.0%	0.49%	0.0%	0.14%	0.16%	0.35%	0.12%	0.0%	0.0%	0.0%	0.09%	0.0%	0.16%	0.0%	0.21%	0.27%	0.0%	0.07%	0.30%	0.16%	0.41%	0.16%	0.11%	0.16%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	436	5	10	13	14	12	2	19	10	8	12	20	15	11	13	13	19	16	8	13	7	9	16	15	16	20	11	8	17	20	9	25	17	13					
		1.03%	0.52%	0.86%	1.09%	1.17%	0.95%	0.80%	1.50%	0.93%	0.63%	0.84%	1.41%	1.06%	0.92%	0.91%	0.83%	1.26%	1.23%	1.02%	1.24%	0.60%	0.75%	1.16%	1.07%	1.08%	1.40%	0.78%	0.61%	0.90%	1.18%	0.75%	1.47%	1.37%	1.06%					
30	"13. ""Демократическая партия России"""	52	0	1	2	2	1	0	3	1	6	2	2	0	1	1	1	1	4	0	0	4	1	2	0	5	1	1	2	0	1	1	2	3	1					
		0.12%	0.0%	0.08%	0.16%	0.16%	0.07%	0.0%	0.23%	0.09%	0.47%	0.14%	0.14%	0.0%	0.08%	0.07%	0.06%	0.06%	0.30%	0.0%	0.0%	0.34%	0.08%	0.14%	0.0%	0.33%	0.07%	0.07%	0.15%	0.0%	0.05%	0.08%	0.11%	0.24%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	0	4	1	3	5	1	2	0	7	2	4	0	1	3	4	2	3	4	1	2	2	2	1	2	3	4	1	6	2	2	1	0	1					
		0.17%	0.0%	0.34%	0.08%	0.25%	0.39%	0.40%	0.15%	0.0%	0.55%	0.14%	0.28%	0.0%	0.08%	0.21%	0.25%	0.13%	0.23%	0.51%	0.09%	0.17%	0.16%	0.14%	0.07%	0.13%	0.21%	0.28%	0.07%	0.32%	0.11%	0.16%	0.05%	0.0%	0.08%					
32	"15. ""Партия СЛОН"""	78	2	0	4	2	2	0	2	1	0	2	4	4	1	1	3	3	2	0	1	3	1	1	4	6	3	3	2	11	4	1	3	1	1					
		0.18%	0.20%	0.0%	0.33%	0.16%	0.15%	0.0%	0.15%	0.09%	0.0%	0.14%	0.28%	0.28%	0.08%	0.07%	0.19%	0.20%	0.15%	0.0%	0.09%	0.25%	0.08%	0.07%	0.28%	0.40%	0.21%	0.21%	0.15%	0.58%	0.23%	0.08%	0.17%	0.08%	0.08%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5829	144	183	174	184	187	32	202	139	232	206	228	192	149	227	216	250	134	73	109	160	184	227	188	188	147	140	157	244	188	145	300	164	136					
		13.79%	14.98%	15.88%	14.69%	15.38%	14.94%	12.90%	15.99%	13.03%	18.41%	14.47%	16.18%	13.68%	12.47%	16.04%	13.85%	16.70%	10.31%	9.39%	10.40%	13.86%	15.38%	16.53%	13.48%	12.76%	10.33%	9.94%	12.03%	13.02%	11.09%	12.15%	17.70%	13.31%	11.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	2	4	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	2	1	3	2	1	0	1	6	1	0	1	0					
		0.08%	0.10%	0.17%	0.33%	0.08%	0.0%	0.40%	0.0%	0.0%	0.07%	0.0%	0.07%	0.07%	0.0%	0.07%	0.0%	0.06%	0.0%	0.12%	0.09%	0.08%	0.0%	0.14%	0.07%	0.20%	0.14%	0.07%	0.0%	0.05%	0.35%	0.08%	0.0%	0.08%	0.0%					
35	"18. ""ЛДПР"""	2905	55	105	75	106	107	20	105	78	78	66	72	66	66	73	108	114	90	46	61	87	71	67	96	104	117	120	98	134	145	89	108	86	92					
		6.87%	5.72%	9.11%	6.33%	8.86%	8.55%	8.06%	8.31%	7.31%	6.19%	4.63%	5.11%	4.70%	5.52%	5.15%	6.92%	7.61%	6.92%	5.92%	5.82%	7.53%	5.93%	4.87%	6.88%	7.06%	8.22%	8.52%	7.50%	7.15%	8.55%	7.46%	6.37%	6.98%	7.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	343	5	11	16	10	5	3	15	9	6	10	10	5	9	8	11	13	13	5	7	7	10	11	12	5	17	16	6	27	21	9	16	7	8					
		0.81%	0.52%	0.95%	1.35%	0.83%	0.39%	1.20%	1.18%	0.84%	0.47%	0.70%	0.70%	0.35%	0.75%	0.56%	0.70%	0.86%	1.00%	0.64%	0.66%	0.60%	0.83%	0.80%	0.86%	0.33%	1.19%	1.13%	0.45%	1.44%	1.23%	0.75%	0.94%	0.56%	0.65%					
37	"20. ""Политическая партия ""Единая Россия"""	18158	408	481	479	498	527	93	476	483	439	553	605	555	467	579	712	609	620	469	551	505	461	560	587	628	695	629	572	813	731	576	699	541	557					
		42.98%	42.45%	41.75%	40.45%	41.63%	42.12%	37.5%	37.68%	45.30%	34.84%	38.86%	42.93%	39.55%	39.11%	40.91%	45.67%	40.68%	47.72%	60.36%	52.57%	43.76%	38.54%	40.78%	42.10%	42.63%	48.87%	44.67%	43.83%	43.40%	43.15%	48.28%	41.26%	43.91%	45.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	0	1	0	1	0	3	0	2	1	1	1	2	2	2	1	0	1	8	2	1	2	1	2	2	2	2	4	1	0	0	1	0					
		0.10%	0.0%	0.0%	0.08%	0.0%	0.07%	0.0%	0.23%	0.0%	0.15%	0.07%	0.07%	0.07%	0.16%	0.14%	0.12%	0.06%	0.0%	0.12%	0.76%	0.17%	0.08%	0.14%	0.07%	0.13%	0.14%	0.14%	0.15%	0.21%	0.05%	0.0%	0.0%	0.08%	0.0%					
39	"22. ""Развитие предпринимательства"""	102	5	3	3	2	3	0	2	5	6	6	6	2	4	3	0	3	4	0	3	3	3	2	4	2	3	2	2	5	3	1	5	5	2					
		0.24%	0.52%	0.26%	0.25%	0.16%	0.23%	0.0%	0.15%	0.46%	0.47%	0.42%	0.42%	0.14%	0.33%	0.21%	0.0%	0.20%	0.30%	0.0%	0.28%	0.25%	0.25%	0.14%	0.28%	0.13%	0.21%	0.14%	0.15%	0.26%	0.17%	0.08%	0.29%	0.40%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2527	92	72	71	56	95	30	105	53	91	84	95	92	73	93	82	113	47	36	66	60	67	83	54	67	90	94	84	96	103	63	75	77	68					
		5.98%	9.57%	6.25%	5.99%	4.68%	7.59%	12.09%	8.31%	4.97%	7.22%	5.90%	6.74%	6.55%	6.11%	6.57%	5.25%	7.54%	3.61%	4.63%	6.29%	5.19%	5.60%	6.04%	3.87%	4.54%	6.32%	6.67%	6.43%	5.12%	6.08%	5.28%	4.42%	6.25%	5.55%					
																																								
41	Против всех	2476	63	90	72	84	72	14	86	76	64	78	78	88	76	110	83	86	77	33	55	63	84	79	90	81	77	84	62	85	99	66	81	74	66					
		5.86%	6.55%	7.81%	6.08%	7.02%	5.75%	5.64%	6.80%	7.12%	5.07%	5.48%	5.53%	6.27%	6.36%	7.77%	5.32%	5.74%	5.92%	4.24%	5.24%	5.45%	7.02%	5.75%	6.45%	5.49%	5.41%	5.96%	4.75%	4.53%	5.84%	5.53%	4.78%	6.00%	5.39%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
