Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Советская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504					
22	"5. ""За Русь Святую"""	68	4	4	7	2	2	9	4	0	2	2	1	1	0	6	3	1	4	0	2	5	3	1	3	0	2					
		0.48%	0.48%	0.33%	0.58%	0.18%	0.23%	1.03%	1.03%	0.0%	0.24%	0.95%	0.17%	0.21%	0.0%	1.68%	0.46%	0.27%	0.51%	0.0%	0.99%	0.65%	0.77%	0.17%	1.07%	0.0%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	1	1	0	2	1	1	1	2	2	2	0	1	0	0	2	2	2	1	1	3	1	1	0	0	0					
		0.19%	0.12%	0.08%	0.0%	0.18%	0.11%	0.11%	0.25%	1.72%	0.24%	0.95%	0.0%	0.21%	0.0%	0.0%	0.30%	0.55%	0.25%	0.66%	0.49%	0.39%	0.25%	0.17%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	3	3	2	6	2	3	0	1	2	0	1	0	2	1	2	0	0	2	0	2	0	4	0	0	0					
		0.25%	0.36%	0.25%	0.16%	0.56%	0.23%	0.34%	0.0%	0.86%	0.24%	0.0%	0.17%	0.0%	0.44%	0.28%	0.30%	0.0%	0.0%	1.32%	0.0%	0.26%	0.0%	0.68%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	1	1	1	0	1	1	0	0	3	1	1	2	2	2	1	3	2	1	0	1	0	1	1	3	0					
		0.20%	0.12%	0.08%	0.08%	0.0%	0.11%	0.11%	0.0%	0.0%	0.36%	0.47%	0.17%	0.42%	0.44%	0.56%	0.15%	0.83%	0.25%	0.66%	0.0%	0.13%	0.0%	0.17%	0.35%	1.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	0	2	5	4	2	2	0	0	1	0	0	0	1	0	1	0	1	0	1	3	0	2	0	0	0					
		0.17%	0.0%	0.16%	0.42%	0.37%	0.23%	0.22%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.0%	0.15%	0.0%	0.12%	0.0%	0.49%	0.39%	0.0%	0.34%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1828	71	107	124	62	71	145	63	11	76	27	86	168	67	108	92	70	84	53	53	35	18	69	33	30	105					
		12.91%	8.62%	9.03%	10.43%	5.83%	8.40%	16.66%	16.32%	9.48%	9.12%	12.91%	15.22%	35.29%	14.88%	30.25%	14.13%	19.39%	10.85%	35.09%	26.36%	4.61%	4.63%	11.77%	11.87%	12.29%	26.71%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	0	0	1	2	1	2	1	0	0	3	1	2	0	0	0	0	1	2	0	1	0	0					
		0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.11%	0.51%	0.86%	0.24%	0.47%	0.0%	0.0%	0.66%	0.28%	0.30%	0.0%	0.0%	0.0%	0.0%	0.13%	0.51%	0.0%	0.35%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	162	10	10	10	7	5	2	6	4	5	4	10	13	7	2	8	9	14	3	0	12	5	5	2	3	6					
		1.14%	1.21%	0.84%	0.84%	0.65%	0.59%	0.22%	1.55%	3.44%	0.60%	1.91%	1.76%	2.73%	1.55%	0.56%	1.22%	2.49%	1.80%	1.98%	0.0%	1.58%	1.28%	0.85%	0.71%	1.22%	1.52%					
30	"13. ""Демократическая партия России"""	53	1	6	3	3	4	3	0	2	1	4	1	1	6	3	1	1	6	1	0	1	0	1	1	2	1					
		0.37%	0.12%	0.50%	0.25%	0.28%	0.47%	0.34%	0.0%	1.72%	0.12%	1.91%	0.17%	0.21%	1.33%	0.84%	0.15%	0.27%	0.77%	0.66%	0.0%	0.13%	0.0%	0.17%	0.35%	0.81%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	3	3	2	1	2	3	0	0	1	1	3	1	0	1	2	0	3	0	2	1	2	0	1	0	0					
		0.22%	0.36%	0.25%	0.16%	0.09%	0.23%	0.34%	0.0%	0.0%	0.12%	0.47%	0.53%	0.21%	0.0%	0.28%	0.30%	0.0%	0.38%	0.0%	0.99%	0.13%	0.51%	0.0%	0.35%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	31	0	2	1	2	0	4	2	0	1	2	0	1	3	1	2	0	1	0	0	5	0	1	1	0	2					
		0.21%	0.0%	0.16%	0.08%	0.18%	0.0%	0.45%	0.51%	0.0%	0.12%	0.95%	0.0%	0.21%	0.66%	0.28%	0.30%	0.0%	0.12%	0.0%	0.0%	0.65%	0.0%	0.17%	0.35%	0.0%	0.50%					
33	"16. ""Родина"" (народно-патриотический союз)"""	591	58	68	56	82	64	30	12	2	18	3	11	15	11	4	12	11	40	1	2	28	8	28	6	8	13					
		4.17%	7.04%	5.74%	4.71%	7.72%	7.57%	3.44%	3.10%	1.72%	2.16%	1.43%	1.94%	3.15%	2.44%	1.12%	1.84%	3.04%	5.16%	0.66%	0.99%	3.69%	2.06%	4.77%	2.15%	3.27%	3.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	5	3	3	5	0	6	3	1	5	1	2	3	2	1	3	1	4	0	0	1	2	1	0	4	2					
		0.40%	0.60%	0.25%	0.25%	0.47%	0.0%	0.68%	0.77%	0.86%	0.60%	0.47%	0.35%	0.63%	0.44%	0.28%	0.46%	0.27%	0.51%	0.0%	0.0%	0.13%	0.51%	0.17%	0.0%	1.63%	0.50%					
35	"18. ""ЛДПР"""	1916	165	194	180	165	129	123	41	17	103	17	55	53	40	47	50	25	102	21	24	107	47	100	32	39	40					
		13.54%	20.04%	16.38%	15.15%	15.53%	15.26%	14.13%	10.62%	14.65%	12.36%	8.13%	9.73%	11.13%	8.88%	13.16%	7.68%	6.92%	13.17%	13.90%	11.94%	14.11%	12.11%	17.06%	11.51%	15.98%	10.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	347	15	25	42	36	20	30	11	2	23	8	8	6	6	14	12	6	18	2	1	26	1	13	3	5	14					
		2.45%	1.82%	2.11%	3.53%	3.38%	2.36%	3.44%	2.84%	1.72%	2.76%	3.82%	1.41%	1.26%	1.33%	3.92%	1.84%	1.66%	2.32%	1.32%	0.49%	3.43%	0.25%	2.21%	1.07%	2.04%	3.56%					
37	"20. ""Политическая партия ""Единая Россия"""	5546	275	456	483	403	286	326	179	44	434	75	274	125	181	90	352	161	270	26	62	313	208	221	123	81	98					
		39.19%	33.41%	38.51%	40.65%	37.94%	33.84%	37.47%	46.37%	37.93%	52.10%	35.88%	48.49%	26.26%	40.22%	25.21%	54.07%	44.59%	34.88%	17.21%	30.84%	41.29%	53.60%	37.71%	44.24%	33.19%	24.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	2	0	1	3	0	1	1	0	0	0	1	1	2	3	2	3	4	1	1	1	1	0	1	1	2					
		0.22%	0.24%	0.0%	0.08%	0.28%	0.0%	0.11%	0.25%	0.0%	0.0%	0.0%	0.17%	0.21%	0.44%	0.84%	0.30%	0.83%	0.51%	0.66%	0.49%	0.13%	0.25%	0.0%	0.35%	0.40%	0.50%					
39	"22. ""Развитие предпринимательства"""	29	1	3	1	4	1	1	0	1	2	0	1	0	0	0	1	0	3	0	0	6	2	1	0	0	1					
		0.20%	0.12%	0.25%	0.08%	0.37%	0.11%	0.11%	0.0%	0.86%	0.24%	0.0%	0.17%	0.0%	0.0%	0.0%	0.15%	0.0%	0.38%	0.0%	0.0%	0.79%	0.51%	0.17%	0.0%	0.0%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1655	117	147	141	122	127	83	25	16	72	28	60	46	79	43	42	24	132	26	25	92	36	54	33	31	54					
		11.69%	14.21%	12.41%	11.86%	11.48%	15.02%	9.54%	6.47%	13.79%	8.64%	13.39%	10.61%	9.66%	17.55%	12.04%	6.45%	6.64%	17.05%	17.21%	12.43%	12.13%	9.27%	9.21%	11.87%	12.70%	13.74%					
																																
41	Против всех	667	43	57	59	65	57	30	6	1	32	9	16	17	15	13	20	10	29	7	6	59	36	30	16	14	20					
		4.71%	5.22%	4.81%	4.96%	6.12%	6.74%	3.44%	1.55%	0.86%	3.84%	4.30%	2.83%	3.57%	3.33%	3.64%	3.07%	2.77%	3.74%	4.63%	2.98%	7.78%	9.27%	5.11%	5.75%	5.73%	5.08%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
