Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Озинская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435					
23	"6. ""Объединенная Российская партия ""Русь"""	32	2	0	4	2	0	0	3	2	1	2	2	0	0	2	1	0	1	4	2	0	1	1	1	0	1					
		0.26%	0.28%	0.0%	0.45%	0.36%	0.0%	0.0%	0.8%	0.48%	0.62%	0.28%	0.38%	0.0%	0.0%	1.27%	0.22%	0.0%	0.22%	0.83%	0.24%	0.0%	0.23%	0.22%	0.22%	0.0%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	21	1	3	1	1	1	0	1	0	0	3	3	0	1	0	0	1	0	0	0	1	0	3	0	1	0					
		0.17%	0.14%	0.31%	0.11%	0.18%	0.11%	0.0%	0.26%	0.0%	0.0%	0.42%	0.58%	0.0%	0.13%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.19%	0.0%	0.66%	0.0%	0.94%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	0	1	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0					
		0.08%	0.14%	0.0%	0.11%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.42%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	3	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0					
		0.08%	0.43%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.13%	0.63%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.22%	0.22%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	327	9	13	11	11	11	0	3	6	8	5	17	8	48	11	24	4	8	7	18	23	24	24	23	0	11					
		2.66%	1.30%	1.35%	1.24%	2.01%	1.31%	0.0%	0.8%	1.45%	5.0%	0.71%	3.31%	1.42%	6.43%	7.00%	5.30%	3.2%	1.82%	1.45%	2.17%	4.38%	5.62%	5.33%	5.11%	0.0%	2.57%					
28	"11. ""Истинные патриоты России"""	24	0	0	4	1	1	0	1	1	1	0	0	0	5	1	3	1	2	0	1	0	0	0	1	0	1					
		0.19%	0.0%	0.0%	0.45%	0.18%	0.11%	0.0%	0.26%	0.24%	0.62%	0.0%	0.0%	0.0%	0.67%	0.63%	0.66%	0.8%	0.45%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.0%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	29	0	5	1	3	1	0	3	2	0	4	0	0	0	0	2	1	0	0	2	1	2	0	0	0	2					
		0.23%	0.0%	0.51%	0.11%	0.54%	0.11%	0.0%	0.8%	0.48%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.44%	0.8%	0.0%	0.0%	0.24%	0.19%	0.46%	0.0%	0.0%	0.0%	0.46%					
30	"13. ""Демократическая партия России"""	19	2	2	3	0	1	1	0	0	0	2	0	1	1	1	0	0	1	3	0	0	0	1	0	0	0					
		0.15%	0.28%	0.20%	0.33%	0.0%	0.11%	5.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.17%	0.13%	0.63%	0.0%	0.0%	0.22%	0.62%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1					
		0.08%	0.28%	0.20%	0.0%	0.0%	0.11%	0.0%	0.0%	0.24%	0.0%	0.0%	0.19%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.12%	0.19%	0.0%	0.0%	0.0%	0.0%	0.23%					
32	"15. ""Партия СЛОН"""	9	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	2	0	0					
		0.07%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.20%	0.24%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	293	4	35	44	29	25	1	14	9	6	11	13	8	14	2	6	1	2	8	9	19	10	4	10	3	6					
		2.38%	0.57%	3.63%	4.98%	5.30%	2.97%	5.0%	3.73%	2.18%	3.75%	1.57%	2.53%	1.42%	1.87%	1.27%	1.32%	0.8%	0.45%	1.66%	1.08%	3.61%	2.34%	0.88%	2.22%	2.83%	1.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	3	3	0	1	0	2	0	1	2	0	0	2	0	0	2	5	3	0	0	0	1	2	0	0					
		0.23%	0.28%	0.31%	0.33%	0.0%	0.11%	0.0%	0.53%	0.0%	0.62%	0.28%	0.0%	0.0%	0.26%	0.0%	0.0%	1.6%	1.13%	0.62%	0.0%	0.0%	0.0%	0.22%	0.44%	0.0%	0.0%					
35	"18. ""ЛДПР"""	645	65	70	61	44	55	1	21	26	3	59	21	16	25	7	17	5	16	25	17	27	19	14	23	0	8					
		5.25%	9.42%	7.27%	6.90%	8.04%	6.55%	5.0%	5.6%	6.31%	1.87%	8.42%	4.09%	2.84%	3.35%	4.45%	3.76%	4.0%	3.64%	5.20%	2.05%	5.14%	4.44%	3.11%	5.11%	0.0%	1.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	91	9	6	7	3	4	0	4	2	2	9	1	0	3	0	7	2	3	3	5	6	7	5	2	1	0					
		0.74%	1.30%	0.62%	0.79%	0.54%	0.47%	0.0%	1.06%	0.48%	1.25%	1.28%	0.19%	0.0%	0.40%	0.0%	1.54%	1.6%	0.68%	0.62%	0.60%	1.14%	1.63%	1.11%	0.44%	0.94%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8208	451	641	526	357	548	9	237	213	113	468	365	379	511	83	288	68	308	284	649	371	271	325	288	95	360					
		66.86%	65.36%	66.63%	59.56%	65.26%	65.31%	45.0%	63.2%	51.69%	70.62%	66.85%	71.15%	67.43%	68.49%	52.86%	63.71%	54.4%	70.15%	59.16%	78.28%	70.66%	63.46%	72.22%	64.0%	89.62%	84.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	3	2	2	1	0	0	2	0	2	0	0	1	0	1	0	2	1	0	0	0	0	0	0	1					
		0.14%	0.0%	0.31%	0.22%	0.36%	0.11%	0.0%	0.0%	0.48%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.22%	0.0%	0.45%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%					
39	"22. ""Развитие предпринимательства"""	12	1	1	4	3	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0					
		0.09%	0.14%	0.10%	0.45%	0.54%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1515	88	105	157	64	105	8	51	112	15	70	59	93	87	36	45	23	62	92	37	44	50	57	37	1	17					
		12.34%	12.75%	10.91%	17.78%	11.70%	12.51%	40.0%	13.6%	27.18%	9.37%	10.0%	11.50%	16.54%	11.66%	22.92%	9.95%	18.4%	14.12%	19.16%	4.46%	8.38%	11.70%	12.66%	8.22%	0.94%	3.98%					
																																
41	Против всех	219	13	20	5	11	11	0	6	2	1	12	10	34	17	7	14	2	2	4	9	8	15	3	4	4	5					
		1.78%	1.88%	2.07%	0.56%	2.01%	1.31%	0.0%	1.6%	0.48%	0.62%	1.71%	1.94%	6.04%	2.27%	4.45%	3.09%	1.6%	0.45%	0.83%	1.08%	1.52%	3.51%	0.66%	0.88%	3.77%	1.17%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
