Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Цильнинская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733					
		2.03%	3.70%	2.29%	1.09%	1.53%	2.52%	2.32%	1.63%	1.38%	3.27%	2.71%	2.87%	1.77%	5.35%	1.54%	2.57%	3.27%	4.08%	3.89%	1.58%	2.48%	3.04%	2.48%	2.94%	0.93%	1.45%	2.50%	0.41%	2.79%	5.91%	3.33%	3.50%	1.20%	1.93%	3.96%	3.03%	1.59%	1.30%	0.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	214	2	4	34	9	1	1	0	2	5	4	5	6	5	12	2	0	1	1	10	8	0	9	0	1	4	6	3	11	3	0	1	2	15	6	2	1	29	9					
		1.49%	0.61%	0.83%	1.86%	0.98%	0.84%	1.16%	0.0%	0.39%	2.04%	1.08%	3.59%	1.77%	1.40%	6.18%	1.03%	0.0%	0.37%	1.29%	1.98%	2.48%	0.0%	2.23%	0.0%	0.93%	0.83%	1.67%	1.25%	3.41%	1.77%	0.0%	0.58%	0.60%	2.07%	1.82%	3.03%	0.53%	1.65%	1.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	445	7	16	36	28	3	0	17	6	4	6	6	10	10	2	4	1	7	1	16	6	5	9	0	1	6	12	1	13	7	6	7	5	24	11	2	2	104	44					
		3.10%	2.16%	3.34%	1.97%	3.06%	2.52%	0.0%	3.47%	1.19%	1.63%	1.62%	4.31%	2.95%	2.81%	1.03%	2.06%	1.63%	2.60%	1.29%	3.16%	1.86%	2.17%	2.23%	0.0%	0.93%	1.24%	3.34%	0.41%	4.03%	4.14%	6.66%	4.09%	1.50%	3.31%	3.35%	3.03%	1.06%	5.91%	8.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	177	4	7	25	15	2	6	7	6	2	3	0	3	7	0	1	0	2	0	3	3	1	5	1	3	3	8	0	1	3	2	3	2	13	4	1	1	25	5					
		1.23%	1.23%	1.46%	1.37%	1.64%	1.68%	6.97%	1.43%	1.19%	0.81%	0.81%	0.0%	0.88%	1.97%	0.0%	0.51%	0.0%	0.74%	0.0%	0.59%	0.93%	0.43%	1.24%	1.47%	2.80%	0.62%	2.22%	0.0%	0.31%	1.77%	2.22%	1.75%	0.60%	1.79%	1.21%	1.51%	0.53%	1.42%	0.99%					
22	"5. ""За Русь Святую"""	140	7	2	13	5	1	0	7	1	3	3	2	3	4	5	2	0	0	0	7	5	2	2	0	1	1	9	1	3	2	2	1	2	8	4	0	3	17	12					
		0.97%	2.16%	0.41%	0.71%	0.54%	0.84%	0.0%	1.43%	0.19%	1.22%	0.81%	1.43%	0.88%	1.12%	2.57%	1.03%	0.0%	0.0%	0.0%	1.38%	1.55%	0.86%	0.49%	0.0%	0.93%	0.20%	2.50%	0.41%	0.93%	1.18%	2.22%	0.58%	0.60%	1.10%	1.21%	0.0%	1.59%	0.96%	2.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	0	4	0	0	0	1	1	3	0	1	1	2	0	0	0	1	0	2	2	1	1	0	1	4	2	0	6	0	1	3	2	3	0	0	0	4	3					
		0.34%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.20%	0.19%	1.22%	0.0%	0.71%	0.29%	0.56%	0.0%	0.0%	0.0%	0.37%	0.0%	0.39%	0.62%	0.43%	0.24%	0.0%	0.93%	0.83%	0.55%	0.0%	1.86%	0.0%	1.11%	1.75%	0.60%	0.41%	0.0%	0.0%	0.0%	0.22%	0.59%					
24	"7. ""Новый курс - Автомобильная Россия"""	92	3	3	9	3	3	2	4	1	0	7	1	0	1	1	0	0	1	2	5	2	4	2	0	0	1	3	3	3	0	0	0	2	9	6	0	0	9	2					
		0.64%	0.92%	0.62%	0.49%	0.32%	2.52%	2.32%	0.81%	0.19%	0.0%	1.89%	0.71%	0.0%	0.28%	0.51%	0.0%	0.0%	0.37%	2.59%	0.99%	0.62%	1.73%	0.49%	0.0%	0.0%	0.20%	0.83%	1.25%	0.93%	0.0%	0.0%	0.0%	0.60%	1.24%	1.82%	0.0%	0.0%	0.51%	0.39%					
25	"8. ""Народно-республиканская партия России"""	54	1	5	3	2	1	0	6	1	2	2	1	1	1	1	1	0	2	0	3	3	0	3	0	0	2	1	1	1	1	0	0	2	4	1	0	0	1	1					
		0.37%	0.30%	1.04%	0.16%	0.21%	0.84%	0.0%	1.22%	0.19%	0.81%	0.54%	0.71%	0.29%	0.28%	0.51%	0.51%	0.0%	0.74%	0.0%	0.59%	0.93%	0.0%	0.74%	0.0%	0.0%	0.41%	0.27%	0.41%	0.31%	0.59%	0.0%	0.0%	0.60%	0.55%	0.30%	0.0%	0.0%	0.05%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	3	2	3	2	0	2	0	0	0	0	0	2	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0	2	2	3	0	0	0	6	0					
		0.23%	0.92%	0.41%	0.16%	0.21%	0.0%	2.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.28%	0.0%	0.0%	0.0%	0.37%	0.0%	0.39%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	1.16%	0.60%	0.41%	0.0%	0.0%	0.0%	0.34%	0.0%					
27	"10. ""Аграрная партия России"""	1508	20	40	134	68	5	3	38	148	34	65	7	23	37	20	35	8	12	2	112	62	17	30	5	11	138	42	19	22	18	5	23	57	99	24	5	6	85	29					
		10.51%	6.17%	8.35%	7.35%	7.43%	4.20%	3.48%	7.77%	29.36%	13.93%	17.61%	5.03%	6.80%	10.42%	10.30%	18.04%	13.11%	4.46%	2.59%	22.17%	19.25%	7.39%	7.44%	7.35%	10.28%	28.69%	11.69%	7.94%	6.83%	10.65%	5.55%	13.45%	17.11%	13.67%	7.31%	7.57%	3.19%	4.83%	5.74%					
28	"11. ""Истинные патриоты России"""	38	1	5	1	1	0	0	1	2	1	1	4	0	0	0	0	0	1	0	1	3	0	2	0	0	2	2	0	1	1	0	0	0	1	2	1	0	3	1					
		0.26%	0.30%	1.04%	0.05%	0.10%	0.0%	0.0%	0.20%	0.39%	0.40%	0.27%	2.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.19%	0.93%	0.0%	0.49%	0.0%	0.0%	0.41%	0.55%	0.0%	0.31%	0.59%	0.0%	0.0%	0.0%	0.13%	0.60%	1.51%	0.0%	0.17%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	158	8	4	17	10	2	0	6	2	1	5	2	5	4	1	2	1	3	0	6	7	0	6	0	0	5	1	4	3	1	0	4	4	7	2	4	1	20	10					
		1.10%	2.46%	0.83%	0.93%	1.09%	1.68%	0.0%	1.22%	0.39%	0.40%	1.35%	1.43%	1.47%	1.12%	0.51%	1.03%	1.63%	1.11%	0.0%	1.18%	2.17%	0.0%	1.48%	0.0%	0.0%	1.03%	0.27%	1.67%	0.93%	0.59%	0.0%	2.33%	1.20%	0.96%	0.60%	6.06%	0.53%	1.13%	1.98%					
30	"13. ""Демократическая партия России"""	46	2	4	1	6	1	0	1	0	0	1	0	1	2	2	1	0	0	0	2	0	1	2	0	0	1	2	0	3	0	0	1	2	2	2	0	0	5	1					
		0.32%	0.61%	0.83%	0.05%	0.65%	0.84%	0.0%	0.20%	0.0%	0.0%	0.27%	0.0%	0.29%	0.56%	1.03%	0.51%	0.0%	0.0%	0.0%	0.39%	0.0%	0.43%	0.49%	0.0%	0.0%	0.20%	0.55%	0.0%	0.93%	0.0%	0.0%	0.58%	0.60%	0.27%	0.60%	0.0%	0.0%	0.28%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	3	2	9	1	0	1	0	1	2	0	0	4	2	0	1	1	1	0	0	1	1	2	0	0	2	3	0	1	1	2	0	0	4	3	0	1	0	4					
		0.36%	0.92%	0.41%	0.49%	0.10%	0.0%	1.16%	0.0%	0.19%	0.81%	0.0%	0.0%	1.18%	0.56%	0.0%	0.51%	1.63%	0.37%	0.0%	0.0%	0.31%	0.43%	0.49%	0.0%	0.0%	0.41%	0.83%	0.0%	0.31%	0.59%	2.22%	0.0%	0.0%	0.55%	0.91%	0.0%	0.53%	0.0%	0.79%					
32	"15. ""Партия СЛОН"""	66	0	0	4	4	0	0	2	0	3	0	0	1	17	0	0	0	0	0	2	1	0	2	0	0	1	2	2	2	2	1	1	1	14	0	0	1	2	1					
		0.46%	0.0%	0.0%	0.21%	0.43%	0.0%	0.0%	0.40%	0.0%	1.22%	0.0%	0.0%	0.29%	4.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.31%	0.0%	0.49%	0.0%	0.0%	0.20%	0.55%	0.83%	0.62%	1.18%	1.11%	0.58%	0.30%	1.93%	0.0%	0.0%	0.53%	0.11%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	921	13	32	145	68	5	3	23	38	18	35	8	15	8	0	8	6	20	3	20	9	12	44	5	7	33	23	22	22	10	4	8	22	23	26	2	4	150	27					
		6.42%	4.01%	6.68%	7.95%	7.43%	4.20%	3.48%	4.70%	7.53%	7.37%	9.48%	5.75%	4.43%	2.25%	0.0%	4.12%	9.83%	7.43%	3.89%	3.96%	2.79%	5.21%	10.91%	7.35%	6.54%	6.86%	6.40%	9.20%	6.83%	5.91%	4.44%	4.67%	6.60%	3.17%	7.92%	3.03%	2.12%	8.53%	5.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	4	4	1	3	1	2	5	2	0	2	1	1	1	3	1	0	1	0	0	0	0	3	0	2	4	3	0	2	2	1	0	3	3	1	0	3	6	1					
		0.46%	1.23%	0.83%	0.05%	0.32%	0.84%	2.32%	1.02%	0.39%	0.0%	0.54%	0.71%	0.29%	0.28%	1.54%	0.51%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	1.86%	0.83%	0.83%	0.0%	0.62%	1.18%	1.11%	0.0%	0.90%	0.41%	0.30%	0.0%	1.59%	0.34%	0.19%					
35	"18. ""ЛДПР"""	1552	34	42	222	89	14	16	48	16	21	20	16	51	20	38	21	5	24	1	47	29	29	52	25	20	12	38	37	32	14	9	22	20	92	50	6	29	246	45					
		10.81%	10.49%	8.76%	12.18%	9.73%	11.76%	18.60%	9.81%	3.17%	8.60%	5.42%	11.51%	15.08%	5.63%	19.58%	10.82%	8.19%	8.92%	1.29%	9.30%	9.00%	12.60%	12.90%	36.76%	18.69%	2.49%	10.58%	15.48%	9.93%	8.28%	10.0%	12.86%	6.00%	12.70%	15.24%	9.09%	15.42%	14.00%	8.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	229	2	10	42	17	0	1	8	3	3	3	0	5	7	2	0	0	1	0	7	5	2	8	0	6	2	5	4	8	2	2	2	8	15	5	2	6	34	2					
		1.59%	0.61%	2.08%	2.30%	1.85%	0.0%	1.16%	1.63%	0.59%	1.22%	0.81%	0.0%	1.47%	1.97%	1.03%	0.0%	0.0%	0.37%	0.0%	1.38%	1.55%	0.86%	1.98%	0.0%	5.60%	0.41%	1.39%	1.67%	2.48%	1.18%	2.22%	1.16%	2.40%	2.07%	1.52%	3.03%	3.19%	1.93%	0.39%					
37	"20. ""Политическая партия ""Единая Россия"""	3871	83	126	644	290	41	21	84	89	44	102	52	115	97	65	70	28	105	37	73	60	48	95	13	17	146	105	68	107	54	28	38	72	134	91	24	51	438	116					
		26.98%	25.61%	26.30%	35.34%	31.72%	34.45%	24.41%	17.17%	17.65%	18.03%	27.64%	37.41%	34.02%	27.32%	33.50%	36.08%	45.90%	39.03%	48.05%	14.45%	18.63%	20.86%	23.57%	19.11%	15.88%	30.35%	29.24%	28.45%	33.22%	31.95%	31.11%	22.22%	21.62%	18.50%	27.74%	36.36%	27.12%	24.92%	22.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	0	2	2	0	0	0	1	1	1	0	1	0	0	0	0	0	3	0	0	1	0	2	0	2	1	0	0	0	2	0	0	1	5	2	0	1	2	1					
		0.21%	0.0%	0.41%	0.10%	0.0%	0.0%	0.0%	0.20%	0.19%	0.40%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.31%	0.0%	0.49%	0.0%	1.86%	0.20%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.30%	0.69%	0.60%	0.0%	0.53%	0.11%	0.19%					
39	"22. ""Развитие предпринимательства"""	52	3	3	15	2	0	0	3	0	0	1	0	2	1	0	0	0	1	0	1	1	1	0	0	0	3	1	0	1	0	0	0	1	2	2	0	0	6	2					
		0.36%	0.92%	0.62%	0.82%	0.21%	0.0%	0.0%	0.61%	0.0%	0.0%	0.27%	0.0%	0.59%	0.28%	0.0%	0.0%	0.0%	0.37%	0.0%	0.19%	0.31%	0.43%	0.0%	0.0%	0.0%	0.62%	0.27%	0.0%	0.31%	0.0%	0.0%	0.0%	0.30%	0.27%	0.60%	0.0%	0.0%	0.34%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2338	44	75	239	154	12	11	165	106	36	56	11	28	46	17	23	1	37	9	102	69	71	74	13	21	63	46	30	47	11	16	20	89	103	37	9	47	299	101					
		16.29%	13.58%	15.65%	13.11%	16.84%	10.08%	12.79%	33.74%	21.03%	14.75%	15.17%	7.91%	8.28%	12.95%	8.76%	11.85%	1.63%	13.75%	11.68%	20.19%	21.42%	30.86%	18.36%	19.11%	19.62%	13.09%	12.81%	12.55%	14.59%	6.50%	17.77%	11.69%	26.72%	14.22%	11.28%	13.63%	25.0%	17.01%	20.0%					
																																													
41	Против всех	771	19	27	139	50	10	3	17	21	15	9	6	15	12	8	3	2	12	4	26	9	2	17	4	5	16	8	14	20	6	4	8	4	33	26	1	10	147	39					
		5.37%	5.86%	5.63%	7.62%	5.47%	8.40%	3.48%	3.47%	4.16%	6.14%	2.43%	4.31%	4.43%	3.38%	4.12%	1.54%	3.27%	4.46%	5.19%	5.14%	2.79%	0.86%	4.21%	5.88%	4.67%	3.32%	2.22%	5.85%	6.21%	3.55%	4.44%	4.67%	1.20%	4.55%	7.92%	1.51%	5.31%	8.36%	7.72%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
