Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
"Наименование Избирательной комиссии:    Ставрополь, Ленинская"																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	501	7	7	25	5	6	18	1	9	5	1	8	9	7	8	6	15	10	6	6	20	11	6	5	27	13	13	16	12	4	8	5	7	10	8	4	6	5	9	9	12	19	12	9	33	13	18	1	2	0	1	1	23					
		1.24%	0.67%	0.54%	1.97%	0.81%	0.88%	1.98%	0.43%	1.66%	0.76%	0.10%	0.78%	1.23%	0.56%	1.30%	0.44%	1.38%	0.79%	1.02%	0.97%	1.81%	0.97%	0.95%	1.04%	6.32%	2.28%	0.96%	1.57%	0.81%	0.77%	0.85%	0.52%	0.69%	0.84%	1.33%	0.70%	2.29%	0.67%	1.01%	1.37%	1.55%	2.45%	1.85%	1.30%	2.10%	2.31%	1.88%	5.26%	3.92%	0.0%	1.12%	4.0%	2.88%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1662	49	45	46	23	49	13	22	32	49	50	56	27	46	19	64	40	39	16	33	40	49	41	18	17	38	64	69	74	18	30	45	46	42	20	14	8	30	24	18	18	28	29	19	64	14	36	0	1	0	3	1	26					
		4.14%	4.75%	3.52%	3.63%	3.73%	7.20%	1.43%	9.64%	5.90%	7.53%	5.14%	5.49%	3.69%	3.70%	3.08%	4.69%	3.68%	3.09%	2.74%	5.36%	3.62%	4.34%	6.50%	3.76%	3.98%	6.67%	4.74%	6.77%	5.03%	3.47%	3.20%	4.68%	4.54%	3.53%	3.34%	2.47%	3.06%	4.06%	2.69%	2.75%	2.33%	3.62%	4.48%	2.74%	4.07%	2.49%	3.77%	0.0%	1.96%	0.0%	3.37%	4.0%	3.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1616	40	37	20	17	14	5	14	19	20	23	40	35	52	33	54	52	37	42	29	61	59	19	18	5	24	33	33	83	19	56	49	49	61	18	27	10	35	45	28	28	34	57	19	40	23	52	0	4	1	2	1	40					
		4.02%	3.87%	2.89%	1.58%	2.75%	2.05%	0.55%	6.14%	3.50%	3.07%	2.36%	3.92%	4.78%	4.19%	5.36%	3.96%	4.78%	2.93%	7.20%	4.71%	5.52%	5.23%	3.01%	3.76%	1.17%	4.21%	2.44%	3.23%	5.64%	3.66%	5.98%	5.10%	4.84%	5.13%	3.01%	4.77%	3.83%	4.74%	5.06%	4.28%	3.62%	4.39%	8.82%	2.74%	2.54%	4.09%	5.45%	0.0%	7.84%	5.55%	2.24%	4.0%	5.01%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1847	61	93	51	34	43	21	16	46	41	65	74	32	48	25	47	33	59	12	18	36	74	33	30	8	36	56	60	71	23	44	60	41	58	31	20	10	22	28	20	29	22	22	29	66	28	39	1	0	0	3	2	26					
		4.60%	5.91%	7.28%	4.03%	5.51%	6.32%	2.31%	7.01%	8.48%	6.30%	6.69%	7.25%	4.37%	3.87%	4.06%	3.44%	3.03%	4.67%	2.05%	2.92%	3.26%	6.56%	5.23%	6.27%	1.87%	6.32%	4.15%	5.88%	4.82%	4.44%	4.70%	6.25%	4.05%	4.88%	5.18%	3.53%	3.83%	2.98%	3.14%	3.05%	3.75%	2.84%	3.40%	4.19%	4.20%	4.99%	4.08%	5.26%	0.0%	0.0%	3.37%	8.0%	3.26%					
22	"5. ""За Русь Святую"""	253	5	2	6	4	8	7	0	2	6	6	3	8	4	7	15	12	4	6	2	12	12	2	4	3	2	3	8	6	9	5	5	6	8	4	2	0	1	5	3	2	9	0	1	8	4	4	0	0	0	1	0	17					
		0.63%	0.48%	0.15%	0.47%	0.64%	1.17%	0.77%	0.0%	0.36%	0.92%	0.61%	0.29%	1.09%	0.32%	1.13%	1.10%	1.10%	0.31%	1.02%	0.32%	1.08%	1.06%	0.31%	0.83%	0.70%	0.35%	0.22%	0.78%	0.40%	1.73%	0.53%	0.52%	0.59%	0.67%	0.66%	0.35%	0.0%	0.13%	0.56%	0.45%	0.25%	1.16%	0.0%	0.14%	0.50%	0.71%	0.41%	0.0%	0.0%	0.0%	1.12%	0.0%	2.13%					
23	"6. ""Объединенная Российская партия ""Русь"""	122	1	2	7	4	1	2	0	0	2	3	3	2	2	1	2	6	3	3	6	6	0	0	2	0	3	2	2	4	1	4	3	6	2	2	0	0	0	3	0	1	4	3	2	7	0	3	0	0	0	0	0	12					
		0.30%	0.09%	0.15%	0.55%	0.64%	0.14%	0.22%	0.0%	0.0%	0.30%	0.30%	0.29%	0.27%	0.16%	0.16%	0.14%	0.55%	0.23%	0.51%	0.97%	0.54%	0.0%	0.0%	0.41%	0.0%	0.52%	0.14%	0.19%	0.27%	0.19%	0.42%	0.31%	0.59%	0.16%	0.33%	0.0%	0.0%	0.0%	0.33%	0.0%	0.12%	0.51%	0.46%	0.28%	0.44%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	1.50%					
24	"7. ""Новый курс - Автомобильная Россия"""	515	14	9	25	13	6	9	2	8	7	14	9	8	12	12	16	16	17	8	4	8	9	5	4	5	5	24	22	10	6	9	17	13	14	4	9	2	14	15	8	11	15	8	8	26	9	15	0	0	0	0	0	11					
		1.28%	1.35%	0.70%	1.97%	2.11%	0.88%	0.99%	0.87%	1.47%	1.07%	1.44%	0.88%	1.09%	0.96%	1.95%	1.17%	1.47%	1.34%	1.37%	0.65%	0.72%	0.79%	0.79%	0.83%	1.17%	0.87%	1.77%	2.15%	0.67%	1.15%	0.96%	1.77%	1.28%	1.17%	0.66%	1.59%	0.76%	1.89%	1.68%	1.22%	1.42%	1.94%	1.23%	1.15%	1.65%	1.60%	1.57%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%					
25	"8. ""Народно-республиканская партия России"""	44	1	0	2	0	0	4	1	0	0	0	1	1	3	0	1	2	3	1	1	1	0	1	0	0	0	1	0	3	1	0	5	0	0	0	2	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	3					
		0.10%	0.09%	0.0%	0.15%	0.0%	0.0%	0.44%	0.43%	0.0%	0.0%	0.0%	0.09%	0.13%	0.24%	0.0%	0.07%	0.18%	0.23%	0.17%	0.16%	0.09%	0.0%	0.15%	0.0%	0.0%	0.0%	0.07%	0.0%	0.20%	0.19%	0.0%	0.52%	0.0%	0.0%	0.0%	0.35%	0.38%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.14%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	212	9	7	12	2	1	3	1	1	1	8	8	5	6	3	7	9	9	2	4	2	2	2	1	4	5	9	5	4	1	5	4	5	8	8	2	3	4	2	1	1	1	7	4	5	0	8	0	1	0	2	0	8					
		0.52%	0.87%	0.54%	0.94%	0.32%	0.14%	0.33%	0.43%	0.18%	0.15%	0.82%	0.78%	0.68%	0.48%	0.48%	0.51%	0.82%	0.71%	0.34%	0.65%	0.18%	0.17%	0.31%	0.20%	0.93%	0.87%	0.66%	0.49%	0.27%	0.19%	0.53%	0.41%	0.49%	0.67%	1.33%	0.35%	1.14%	0.54%	0.22%	0.15%	0.12%	0.12%	1.08%	0.57%	0.31%	0.0%	0.83%	0.0%	1.96%	0.0%	2.24%	0.0%	1.00%					
27	"10. ""Аграрная партия России"""	980	27	12	11	22	21	6	6	21	19	14	28	15	35	18	38	21	23	12	10	18	33	19	9	6	15	24	19	48	12	19	20	37	53	14	29	5	23	26	18	30	23	19	17	21	23	20	0	4	3	3	0	11					
		2.44%	2.61%	0.94%	0.86%	3.57%	3.08%	0.66%	2.63%	3.87%	2.92%	1.44%	2.74%	2.05%	2.82%	2.92%	2.78%	1.93%	1.82%	2.05%	1.62%	1.63%	2.92%	3.01%	1.88%	1.40%	2.63%	1.77%	1.86%	3.26%	2.31%	2.03%	2.08%	3.65%	4.46%	2.34%	5.13%	1.91%	3.11%	2.92%	2.75%	3.88%	2.97%	2.94%	2.46%	1.33%	4.09%	2.09%	0.0%	7.84%	16.66%	3.37%	0.0%	1.38%					
28	"11. ""Истинные патриоты России"""	93	0	2	4	2	1	5	0	1	0	1	1	0	0	0	3	2	3	16	3	4	1	0	0	2	0	1	11	2	2	2	0	3	1	5	2	3	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	5					
		0.23%	0.0%	0.15%	0.31%	0.32%	0.14%	0.55%	0.0%	0.18%	0.0%	0.10%	0.09%	0.0%	0.0%	0.0%	0.22%	0.18%	0.23%	2.74%	0.48%	0.36%	0.08%	0.0%	0.0%	0.46%	0.0%	0.07%	1.07%	0.13%	0.38%	0.21%	0.0%	0.29%	0.08%	0.83%	0.35%	1.14%	0.13%	0.0%	0.0%	0.12%	0.12%	0.0%	0.14%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	585	19	15	16	7	10	7	0	4	20	16	10	11	21	8	27	16	26	2	10	13	12	11	6	9	4	14	12	15	7	13	35	20	12	5	12	4	14	26	9	13	6	12	7	15	6	11	2	1	0	0	0	14					
		1.45%	1.84%	1.17%	1.26%	1.13%	1.47%	0.77%	0.0%	0.73%	3.07%	1.64%	0.98%	1.50%	1.69%	1.30%	1.98%	1.47%	2.06%	0.34%	1.62%	1.17%	1.06%	1.74%	1.25%	2.10%	0.70%	1.03%	1.17%	1.01%	1.35%	1.39%	3.64%	1.97%	1.01%	0.83%	2.12%	1.53%	1.89%	2.92%	1.37%	1.68%	0.77%	1.85%	1.01%	0.95%	1.06%	1.15%	10.52%	1.96%	0.0%	0.0%	0.0%	1.75%					
30	"13. ""Демократическая партия России"""	81	1	0	2	0	0	2	1	0	2	2	1	2	3	0	5	3	5	1	3	1	2	1	0	0	0	3	2	1	1	3	0	3	1	3	1	0	1	3	2	2	1	1	2	3	2	1	0	0	0	1	0	7					
		0.20%	0.09%	0.0%	0.15%	0.0%	0.0%	0.22%	0.43%	0.0%	0.30%	0.20%	0.09%	0.27%	0.24%	0.0%	0.36%	0.27%	0.39%	0.17%	0.48%	0.09%	0.17%	0.15%	0.0%	0.0%	0.0%	0.22%	0.19%	0.06%	0.19%	0.32%	0.0%	0.29%	0.08%	0.50%	0.17%	0.0%	0.13%	0.33%	0.30%	0.25%	0.12%	0.15%	0.28%	0.19%	0.35%	0.10%	0.0%	0.0%	0.0%	1.12%	0.0%	0.87%					
31	"14. ""Великая Россия - Евразийский Союз"""	78	0	1	3	0	1	2	0	1	1	2	2	3	2	0	4	3	0	2	2	2	2	2	1	1	0	3	3	0	0	2	1	2	2	0	0	1	2	1	3	1	0	0	1	3	0	2	0	0	0	1	0	13					
		0.19%	0.0%	0.07%	0.23%	0.0%	0.14%	0.22%	0.0%	0.18%	0.15%	0.20%	0.19%	0.41%	0.16%	0.0%	0.29%	0.27%	0.0%	0.34%	0.32%	0.18%	0.17%	0.31%	0.20%	0.23%	0.0%	0.22%	0.29%	0.0%	0.0%	0.21%	0.10%	0.19%	0.16%	0.0%	0.0%	0.38%	0.27%	0.11%	0.45%	0.12%	0.0%	0.0%	0.14%	0.19%	0.0%	0.20%	0.0%	0.0%	0.0%	1.12%	0.0%	1.63%					
32	"15. ""Партия СЛОН"""	74	2	2	3	2	0	7	0	0	1	0	3	0	1	1	4	2	0	0	0	1	3	1	0	1	0	3	3	1	3	1	0	0	2	0	0	0	0	2	5	1	0	0	2	8	0	1	0	0	0	0	0	8					
		0.18%	0.19%	0.15%	0.23%	0.32%	0.0%	0.77%	0.0%	0.0%	0.15%	0.0%	0.29%	0.0%	0.08%	0.16%	0.29%	0.18%	0.0%	0.0%	0.0%	0.09%	0.26%	0.15%	0.0%	0.23%	0.0%	0.22%	0.29%	0.06%	0.57%	0.10%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.22%	0.76%	0.12%	0.0%	0.0%	0.28%	0.50%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5332	168	231	135	99	111	75	35	56	101	188	136	91	206	85	219	120	179	66	63	170	161	96	48	15	88	203	134	265	74	171	103	111	154	72	80	32	96	101	81	87	103	69	96	145	78	107	2	8	0	6	2	10					
		13.28%	16.29%	18.10%	10.67%	16.07%	16.32%	8.25%	15.35%	10.33%	15.53%	19.36%	13.33%	12.44%	16.61%	13.82%	16.06%	11.04%	14.19%	11.32%	10.24%	15.39%	14.27%	15.23%	10.04%	3.51%	15.46%	15.04%	13.15%	18.01%	14.28%	18.28%	10.72%	10.96%	12.97%	12.04%	14.15%	12.26%	13.00%	11.36%	12.38%	11.26%	13.32%	10.68%	13.89%	9.23%	13.90%	11.21%	10.52%	15.68%	0.0%	6.74%	8.0%	1.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	99	2	1	8	1	1	0	0	1	1	1	6	1	0	2	5	2	2	1	0	2	0	1	0	2	0	2	1	2	0	2	2	0	1	1	1	1	4	1	1	4	2	4	3	10	1	3	0	2	0	0	0	11					
		0.24%	0.19%	0.07%	0.63%	0.16%	0.14%	0.0%	0.0%	0.18%	0.15%	0.10%	0.58%	0.13%	0.0%	0.32%	0.36%	0.18%	0.15%	0.17%	0.0%	0.18%	0.0%	0.15%	0.0%	0.46%	0.0%	0.14%	0.09%	0.13%	0.0%	0.21%	0.20%	0.0%	0.08%	0.16%	0.17%	0.38%	0.54%	0.11%	0.15%	0.51%	0.25%	0.61%	0.43%	0.63%	0.17%	0.31%	0.0%	3.92%	0.0%	0.0%	0.0%	1.38%					
35	"18. ""ЛДПР"""	5695	120	120	229	88	61	241	19	60	77	106	124	91	140	86	192	228	155	90	87	155	137	61	54	119	48	244	99	187	67	88	105	136	176	81	90	37	89	126	115	116	107	89	111	252	85	161	5	2	3	14	8	214					
		14.18%	11.63%	9.40%	18.10%	14.28%	8.97%	26.51%	8.33%	11.07%	11.84%	10.91%	12.15%	12.44%	11.29%	13.98%	14.08%	20.99%	12.29%	15.43%	14.14%	14.03%	12.14%	9.68%	11.29%	27.86%	8.43%	18.08%	9.71%	12.71%	12.93%	9.41%	10.93%	13.43%	14.82%	13.54%	15.92%	14.17%	12.05%	14.17%	17.58%	15.02%	13.84%	13.77%	16.06%	16.05%	15.15%	16.87%	26.31%	3.92%	16.66%	15.73%	32.0%	26.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	606	18	14	11	7	21	9	4	11	10	12	9	8	19	10	17	11	28	14	10	12	16	5	6	2	7	18	25	26	4	18	10	19	27	8	11	2	7	15	10	20	16	10	8	21	10	15	2	1	0	1	0	11					
		1.50%	1.74%	1.09%	0.86%	1.13%	3.08%	0.99%	1.75%	2.02%	1.53%	1.23%	0.88%	1.09%	1.53%	1.62%	1.24%	1.01%	2.22%	2.40%	1.62%	1.08%	1.41%	0.79%	1.25%	0.46%	1.23%	1.33%	2.45%	1.76%	0.77%	1.92%	1.04%	1.87%	2.27%	1.33%	1.94%	0.76%	0.94%	1.68%	1.52%	2.59%	2.06%	1.54%	1.15%	1.33%	1.78%	1.57%	10.52%	1.96%	0.0%	1.12%	0.0%	1.38%					
37	"20. ""Политическая партия ""Единая Россия"""	12589	307	420	444	193	187	308	67	167	200	281	315	251	423	200	428	301	453	188	206	333	353	209	153	111	173	358	354	432	175	263	300	328	352	194	159	91	242	278	213	246	245	218	251	589	189	285	5	14	9	31	6	91					
		31.36%	29.77%	32.91%	35.09%	31.33%	27.5%	33.88%	29.38%	30.81%	30.76%	28.93%	30.88%	34.33%	34.11%	32.52%	31.40%	27.71%	35.92%	32.24%	33.49%	30.16%	31.29%	33.17%	32.00%	25.99%	30.40%	26.53%	34.73%	29.36%	33.78%	28.12%	31.25%	32.41%	29.65%	32.44%	28.14%	34.86%	32.79%	31.27%	32.56%	31.86%	31.69%	33.74%	36.32%	37.51%	33.68%	29.87%	26.31%	27.45%	50.0%	34.83%	24.0%	11.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	2	0	7	1	0	2	1	1	3	1	1	0	0	0	0	3	2	1	0	3	1	3	0	1	1	1	6	1	0	0	2	4	3	0	0	2	3	3	1	2	0	0	0	3	1	0	0	0	0	0	0	13					
		0.19%	0.19%	0.0%	0.55%	0.16%	0.0%	0.22%	0.43%	0.18%	0.46%	0.10%	0.09%	0.0%	0.0%	0.0%	0.0%	0.27%	0.15%	0.17%	0.0%	0.27%	0.08%	0.47%	0.0%	0.23%	0.17%	0.07%	0.58%	0.06%	0.0%	0.0%	0.20%	0.39%	0.25%	0.0%	0.0%	0.76%	0.40%	0.33%	0.15%	0.25%	0.0%	0.0%	0.0%	0.19%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%					
39	"22. ""Развитие предпринимательства"""	121	6	3	3	0	3	4	0	1	1	5	2	4	5	1	3	4	4	3	2	8	3	0	0	1	3	6	1	4	1	1	1	2	2	3	1	0	0	2	2	1	4	1	2	9	5	0	0	1	0	0	0	3					
		0.30%	0.58%	0.23%	0.23%	0.0%	0.44%	0.44%	0.0%	0.18%	0.15%	0.51%	0.19%	0.54%	0.40%	0.16%	0.22%	0.36%	0.31%	0.51%	0.32%	0.72%	0.26%	0.0%	0.0%	0.23%	0.52%	0.44%	0.09%	0.27%	0.19%	0.10%	0.10%	0.19%	0.16%	0.50%	0.17%	0.0%	0.0%	0.22%	0.30%	0.12%	0.51%	0.15%	0.28%	0.57%	0.89%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.37%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4182	123	192	102	62	99	62	20	54	56	119	103	80	121	60	133	114	111	55	76	129	135	77	91	27	75	139	82	131	60	127	127	107	135	60	60	31	102	124	61	88	85	47	59	88	43	96	1	6	2	6	2	37					
		10.41%	11.93%	15.04%	8.06%	10.06%	14.55%	6.82%	8.77%	9.96%	8.61%	12.25%	10.09%	10.94%	9.75%	9.75%	9.75%	10.49%	8.80%	9.43%	12.35%	11.68%	11.96%	12.22%	19.03%	6.32%	13.18%	10.30%	8.04%	8.90%	11.58%	13.58%	13.22%	10.57%	11.37%	10.03%	10.61%	11.87%	13.82%	13.94%	9.32%	11.39%	10.99%	7.27%	8.53%	5.60%	7.66%	10.06%	5.26%	11.76%	11.11%	6.74%	8.0%	4.64%					
																																																											
41	Против всех	2200	47	53	80	24	29	89	15	34	21	46	64	30	67	26	57	54	74	29	25	55	36	33	25	57	23	113	41	73	23	54	49	58	48	31	31	7	32	31	26	38	38	25	30	123	18	60	0	3	0	13	2	140					
		5.48%	4.55%	4.15%	6.32%	3.89%	4.26%	9.79%	6.57%	6.27%	3.23%	4.73%	6.27%	4.10%	5.40%	4.22%	4.18%	4.97%	5.86%	4.97%	4.06%	4.98%	3.19%	5.23%	5.23%	13.34%	4.04%	8.37%	4.02%	4.96%	4.44%	5.77%	5.10%	5.73%	4.04%	5.18%	5.48%	2.68%	4.33%	3.48%	3.97%	4.92%	4.91%	3.86%	4.34%	7.83%	3.20%	6.28%	0.0%	5.88%	0.0%	14.60%	8.0%	17.56%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
