Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Лыткаринская городская     																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273					
14	Число погашенных открепительных удостоверений	446	33	28	27	24	30	21	27	25	24	28	15	28	28	32	20	34	22					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	"1. ""ЕДИНЕНИЕ"""	177	13	8	5	8	8	15	13	9	9	7	7	14	8	13	6	18	16					
		0.82%	1.75%	0.61%	0.40%	0.56%	0.54%	0.98%	0.94%	0.76%	0.71%	0.67%	0.57%	0.88%	0.63%	1.23%	0.56%	1.36%	1.23%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	984	13	42	55	86	55	98	75	67	64	61	83	52	44	29	49	61	50					
		4.61%	1.75%	3.20%	4.45%	6.08%	3.72%	6.45%	5.45%	5.67%	5.11%	5.85%	6.76%	3.27%	3.48%	2.75%	4.65%	4.61%	3.86%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	665	22	40	36	41	55	55	42	34	43	32	30	51	37	33	26	48	40					
		3.11%	2.96%	3.05%	2.91%	2.89%	3.72%	3.62%	3.05%	2.87%	3.43%	3.07%	2.44%	3.20%	2.93%	3.13%	2.46%	3.62%	3.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1598	38	59	111	118	88	112	105	88	115	85	92	111	110	71	74	108	113					
		7.48%	5.12%	4.50%	8.99%	8.34%	5.96%	7.37%	7.63%	7.45%	9.19%	8.16%	7.50%	6.98%	8.71%	6.74%	7.02%	8.16%	8.72%					
22	"5. ""За Русь Святую"""	144	3	9	6	11	13	8	9	7	6	7	6	9	11	5	7	11	16					
		0.67%	0.40%	0.68%	0.48%	0.77%	0.88%	0.52%	0.65%	0.59%	0.47%	0.67%	0.48%	0.56%	0.87%	0.47%	0.66%	0.83%	1.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	1	2	4	2	2	6	2	1	6	1	5	6	7	5	10	7	7					
		0.34%	0.13%	0.15%	0.32%	0.14%	0.13%	0.39%	0.14%	0.08%	0.47%	0.09%	0.40%	0.37%	0.55%	0.47%	0.94%	0.52%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	360	16	26	27	23	28	22	12	19	20	14	22	34	30	15	21	12	19					
		1.68%	2.15%	1.98%	2.18%	1.62%	1.89%	1.44%	0.87%	1.60%	1.59%	1.34%	1.79%	2.13%	2.37%	1.42%	1.99%	0.90%	1.46%					
25	"8. ""Народно-республиканская партия России"""	25	2	0	0	1	1	3	0	1	2	2	2	4	0	1	0	1	5					
		0.11%	0.26%	0.0%	0.0%	0.07%	0.06%	0.19%	0.0%	0.08%	0.15%	0.19%	0.16%	0.25%	0.0%	0.09%	0.0%	0.07%	0.38%					
26	"9. ""Российская экологическая партия ""Зеленые"""	126	3	9	7	4	15	9	7	12	6	13	5	8	3	3	8	5	9					
		0.59%	0.40%	0.68%	0.56%	0.28%	1.01%	0.59%	0.50%	1.01%	0.47%	1.24%	0.40%	0.50%	0.23%	0.28%	0.75%	0.37%	0.69%					
27	"10. ""Аграрная партия России"""	518	16	32	13	45	31	34	42	34	22	30	31	50	21	28	22	43	24					
		2.42%	2.15%	2.44%	1.05%	3.18%	2.10%	2.23%	3.05%	2.87%	1.75%	2.88%	2.52%	3.14%	1.66%	2.65%	2.08%	3.25%	1.85%					
28	"11. ""Истинные патриоты России"""	19	3	3	2	0	1	0	1	1	3	0	0	0	1	0	3	0	1					
		0.08%	0.40%	0.22%	0.16%	0.0%	0.06%	0.0%	0.07%	0.08%	0.23%	0.0%	0.0%	0.0%	0.07%	0.0%	0.28%	0.0%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	342	12	28	16	20	19	18	25	23	24	20	16	29	29	16	17	20	10					
		1.60%	1.61%	2.13%	1.29%	1.41%	1.28%	1.18%	1.81%	1.94%	1.91%	1.92%	1.30%	1.82%	2.29%	1.51%	1.61%	1.51%	0.77%					
30	"13. ""Демократическая партия России"""	48	3	3	3	2	4	3	4	5	2	2	2	7	2	0	5	1	0					
		0.22%	0.40%	0.22%	0.24%	0.14%	0.27%	0.19%	0.29%	0.42%	0.15%	0.19%	0.16%	0.44%	0.15%	0.0%	0.47%	0.07%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	3	3	0	2	3	8	2	1	5	4	2	3	3	1	1	5	2					
		0.22%	0.40%	0.22%	0.0%	0.14%	0.20%	0.52%	0.14%	0.08%	0.39%	0.38%	0.16%	0.18%	0.23%	0.09%	0.09%	0.37%	0.15%					
32	"15. ""Партия СЛОН"""	55	3	2	2	3	6	2	5	2	1	4	13	3	0	2	2	3	2					
		0.25%	0.40%	0.15%	0.16%	0.21%	0.40%	0.13%	0.36%	0.16%	0.07%	0.38%	1.06%	0.18%	0.0%	0.18%	0.18%	0.22%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3840	86	240	248	287	241	267	244	217	202	188	251	302	238	179	216	197	237					
		17.99%	11.60%	18.30%	20.09%	20.29%	16.33%	17.57%	17.73%	18.37%	16.14%	18.05%	20.47%	19.00%	18.85%	16.99%	20.51%	14.89%	18.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	2	0	0	1	7	2	1	3	2	1	1	0	0	0	0	1	1					
		0.10%	0.26%	0.0%	0.0%	0.07%	0.47%	0.13%	0.07%	0.25%	0.15%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%					
35	"18. ""ЛДПР"""	1780	85	118	104	116	153	131	109	83	102	80	92	149	102	89	77	81	109					
		8.33%	11.47%	9.00%	8.42%	8.20%	10.37%	8.62%	7.92%	7.02%	8.15%	7.68%	7.50%	9.37%	8.08%	8.45%	7.31%	6.12%	8.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	344	15	25	21	16	23	16	26	16	20	18	17	35	25	17	21	17	16					
		1.61%	2.02%	1.90%	1.70%	1.13%	1.55%	1.05%	1.88%	1.35%	1.59%	1.72%	1.38%	2.20%	1.98%	1.61%	1.99%	1.28%	1.23%					
37	"20. ""Политическая партия ""Единая Россия"""	6364	254	411	373	403	440	412	428	346	377	320	336	455	361	354	295	439	360					
		29.81%	34.27%	31.35%	30.22%	28.50%	29.83%	27.12%	31.10%	29.29%	30.13%	30.73%	27.40%	28.63%	28.60%	33.61%	28.01%	33.18%	27.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	3	2	1	2	1	3	2	3	3	0	2	2	2	4	1	0	0					
		0.14%	0.40%	0.15%	0.08%	0.14%	0.06%	0.19%	0.14%	0.25%	0.23%	0.0%	0.16%	0.12%	0.15%	0.37%	0.09%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	61	1	5	2	4	2	5	6	2	9	0	5	5	3	4	2	1	5					
		0.28%	0.13%	0.38%	0.16%	0.28%	0.13%	0.32%	0.43%	0.16%	0.71%	0.0%	0.40%	0.31%	0.23%	0.37%	0.18%	0.07%	0.38%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2097	67	128	124	107	178	132	107	142	126	96	113	139	124	118	125	135	136					
		9.82%	9.04%	9.76%	10.04%	7.56%	12.06%	8.68%	7.77%	12.02%	10.07%	9.22%	9.21%	8.74%	9.82%	11.20%	11.87%	10.20%	10.50%					
																								
41	Против всех	1328	56	101	71	96	96	130	85	49	67	49	76	98	59	55	52	87	101					
		6.22%	7.55%	7.70%	5.75%	6.78%	6.50%	8.55%	6.17%	4.14%	5.35%	4.70%	6.19%	6.16%	4.67%	5.22%	4.93%	6.57%	7.79%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
