Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Ейская районная																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326					
		1.07%	1.21%	1.02%	1.68%	1.09%	0.50%	0.66%	0.73%	0.98%	1.19%	0.65%	2.88%	0.66%	0.00%	0.35%	1.91%	0.00%	1.17%	1.27%	0.64%	1.64%	1.67%	0.89%	2.03%	1.48%	0.58%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4233	276	141	260	226	85	52	169	158	237	181	29	302	38	20	32	9	97	149	207	102	484	271	112	190	265	141					
		18.34%	18.59%	18.03%	20.75%	17.64%	14.17%	17.05%	20.46%	17.19%	16.61%	11.80%	13.94%	22.01%	13.97%	6.92%	15.31%	7.09%	18.98%	13.56%	14.67%	18.61%	28.93%	20.13%	16.23%	18.79%	21.92%	20.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	325	43	16	23	17	6	6	9	12	37	13	1	16	0	0	6	3	8	7	18	13	11	18	8	11	14	9					
		1.41%	2.90%	2.05%	1.84%	1.33%	1.00%	1.97%	1.09%	1.31%	2.59%	0.85%	0.48%	1.17%	0.00%	0.00%	2.87%	2.36%	1.57%	0.64%	1.28%	2.37%	0.66%	1.34%	1.16%	1.09%	1.16%	1.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11410	685	373	566	564	297	150	383	397	707	969	122	632	152	183	94	77	268	573	770	258	670	643	362	529	662	324					
		49.43%	46.13%	47.70%	45.17%	44.03%	49.50%	49.18%	46.37%	43.20%	49.54%	63.17%	58.65%	46.06%	55.88%	63.32%	44.98%	60.63%	52.45%	52.14%	54.57%	47.08%	40.05%	47.77%	52.46%	52.32%	54.76%	46.62%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	108	4	4	6	10	2	2	1	2	9	6	2	6	0	4	0	0	4	6	6	5	7	5	5	5	5	2					
		0.47%	0.27%	0.51%	0.48%	0.78%	0.33%	0.66%	0.12%	0.22%	0.63%	0.39%	0.96%	0.44%	0.00%	1.38%	0.00%	0.00%	0.78%	0.55%	0.43%	0.91%	0.42%	0.37%	0.72%	0.49%	0.41%	0.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
