Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Ейская районная																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326					
		0.14%	0.00%	0.22%	0.19%	0.00%	0.15%	0.30%	0.54%	0.13%	0.11%	0.27%	0.00%	0.00%	0.00%	1.04%	0.44%	0.93%	0.00%	0.00%	0.19%	0.00%	0.00%	0.15%	0.30%	0.21%	0.09%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2445	166	81	160	114	68	24	129	96	111	93	24	187	24	15	15	4	56	88	99	59	218	173	57	122	160	102					
		11.89%	10.50%	8.98%	15.59%	9.50%	10.23%	7.29%	17.57%	12.29%	11.73%	8.39%	15.19%	15.85%	12.00%	7.81%	6.67%	3.70%	14.14%	8.21%	9.30%	12.69%	14.15%	12.85%	8.52%	12.53%	14.60%	16.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	57	2	2	0	0	3	0	5	7	5	1	0	9	0	1	0	0	0	1	1	3	1	1	2	4	1	8					
		0.28%	0.13%	0.22%	0.00%	0.00%	0.45%	0.00%	0.68%	0.90%	0.53%	0.09%	0.00%	0.76%	0.00%	0.52%	0.00%	0.00%	0.00%	0.09%	0.09%	0.65%	0.06%	0.07%	0.30%	0.41%	0.09%	1.32%					
23	6.Политическая партия «Партия социальной справедливости»	28	2	0	2	1	3	0	3	3	4	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1					
		0.14%	0.13%	0.00%	0.19%	0.08%	0.45%	0.00%	0.41%	0.38%	0.42%	0.09%	0.63%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.22%	0.06%	0.07%	0.15%	0.10%	0.00%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	1489	80	40	97	84	60	15	75	76	91	74	5	95	13	13	16	14	37	75	68	44	98	103	54	62	39	61					
		7.24%	5.06%	4.43%	9.45%	7.00%	9.02%	4.56%	10.22%	9.73%	9.62%	6.67%	3.16%	8.05%	6.50%	6.77%	7.11%	12.96%	9.34%	6.99%	6.38%	9.46%	6.36%	7.65%	8.07%	6.37%	3.56%	10.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1271	83	25	52	73	34	11	36	46	70	58	5	110	9	3	18	9	21	45	63	49	146	134	35	71	38	27					
		6.18%	5.25%	2.77%	5.07%	6.08%	5.11%	3.34%	4.90%	5.89%	7.40%	5.23%	3.16%	9.32%	4.50%	1.56%	8.00%	8.33%	5.30%	4.20%	5.92%	10.54%	9.47%	9.96%	5.23%	7.29%	3.47%	4.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	15	4	3	7	1	5	5	2	6	12	1	4	2	1	0	0	3	2	4	1	9	5	6	0	2	3					
		0.50%	0.95%	0.44%	0.29%	0.58%	0.15%	1.52%	0.68%	0.26%	0.63%	1.08%	0.63%	0.34%	1.00%	0.52%	0.00%	0.00%	0.76%	0.19%	0.38%	0.22%	0.58%	0.37%	0.90%	0.00%	0.18%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13936	1155	695	639	882	449	235	416	480	582	791	108	718	134	151	160	75	254	821	759	270	989	873	486	670	802	342					
		67.76%	73.06%	77.05%	62.28%	73.50%	67.52%	71.43%	56.68%	61.46%	61.52%	71.33%	68.35%	60.85%	67.00%	78.65%	71.11%	69.44%	64.14%	76.59%	71.27%	58.06%	64.18%	64.86%	72.65%	68.79%	73.18%	56.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	108	10	7	5	5	3	6	3	5	5	3	1	6	0	1	4	1	0	2	8	6	7	8	0	5	2	5					
		0.53%	0.63%	0.78%	0.49%	0.42%	0.45%	1.82%	0.41%	0.64%	0.53%	0.27%	0.63%	0.51%	0.00%	0.52%	1.78%	0.93%	0.00%	0.19%	0.75%	1.29%	0.45%	0.59%	0.00%	0.51%	0.18%	0.82%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
