Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ирбитская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №2610	УИК №2611	УИК №2612	УИК №2613					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	154	1	8	11	6	10	6	21	8	6	3	10	5	7	3	5	11	7	1	17	7	1					
		0.79%	0.42%	0.69%	1.31%	0.65%	1.13%	0.62%	1.93%	0.79%	0.74%	0.33%	1.07%	0.48%	0.70%	0.32%	0.52%	1.10%	0.67%	0.13%	1.55%	0.75%	0.11%					
23	6.Политическая партия «Партия социальной справедливости»	58	1	8	3	4	2	2	6	5	2	2	2	2	1	1	1	1	5	2	4	1	3					
		0.30%	0.42%	0.69%	0.36%	0.43%	0.23%	0.21%	0.55%	0.50%	0.25%	0.22%	0.21%	0.19%	0.10%	0.11%	0.10%	0.10%	0.48%	0.26%	0.36%	0.11%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	2528	14	288	100	109	105	126	107	143	127	103	117	135	100	95	123	138	131	78	150	111	128					
		12.94%	5.83%	24.94%	11.92%	11.75%	11.88%	12.92%	9.83%	14.17%	15.56%	11.20%	12.51%	12.87%	10.00%	10.03%	12.69%	13.83%	12.55%	9.97%	13.67%	11.91%	13.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1460	9	50	53	46	68	95	102	65	65	84	63	82	82	83	74	61	83	63	88	79	65					
		7.47%	3.75%	4.33%	6.32%	4.96%	7.69%	9.74%	9.38%	6.44%	7.97%	9.13%	6.74%	7.82%	8.20%	8.76%	7.64%	6.11%	7.95%	8.06%	8.02%	8.48%	6.97%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	139	2	3	2	11	5	10	2	7	10	6	10	10	7	6	10	8	5	3	11	7	4					
		0.71%	0.83%	0.26%	0.24%	1.19%	0.57%	1.03%	0.18%	0.69%	1.23%	0.65%	1.07%	0.95%	0.70%	0.63%	1.03%	0.80%	0.48%	0.38%	1.00%	0.75%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12568	193	687	578	654	603	607	674	624	519	586	627	625	617	630	630	655	680	524	643	589	623					
		64.32%	80.42%	59.48%	68.89%	70.47%	68.21%	62.26%	61.95%	61.84%	63.60%	63.70%	67.06%	59.58%	61.70%	66.53%	65.02%	65.63%	65.13%	67.01%	58.61%	63.20%	66.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	221	1	18	7	9	6	11	14	19	1	14	11	10	7	9	14	11	10	6	22	15	6					
		1.13%	0.42%	1.56%	0.83%	0.97%	0.68%	1.13%	1.29%	1.88%	0.12%	1.52%	1.18%	0.95%	0.70%	0.95%	1.44%	1.10%	0.96%	0.77%	2.01%	1.61%	0.64%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
