Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Серафимовичская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1008	5	69	11	61	11	14	16	6	60	3	6	6	109	11	24	36	3	50	5	5	24	9	1	8	67	4	23	7	61	5	38	9	5	23	62	40	38	73					
		8.29%	4.67%	20.41%	10.38%	14.02%	6.71%	12.96%	5.28%	6.06%	9.19%	4.84%	4.80%	2.48%	16.82%	10.28%	28.57%	9.52%	6.00%	10.53%	7.58%	3.27%	8.92%	11.69%	1.52%	3.77%	7.13%	4.60%	6.13%	7.00%	14.81%	3.07%	8.88%	10.34%	10.64%	7.03%	5.53%	4.82%	4.58%	6.78%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	0	0	0	1	0	0	1	0	3	0	0	1	1	0	0	2	0	0	0	0	4	0	0	1	2	0	2	0	0	0	4	0	0	0	5	8	6	5					
		0.38%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.33%	0.00%	0.46%	0.00%	0.00%	0.41%	0.15%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	0.47%	0.21%	0.00%	0.53%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.45%	0.96%	0.72%	0.46%					
20	3.Политическая партия «Демократическая партия России»	22	0	0	0	0	0	2	1	0	2	0	1	0	3	0	0	1	0	1	0	0	0	0	1	0	2	1	1	2	0	0	0	0	0	1	2	0	1	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	1.85%	0.33%	0.00%	0.31%	0.00%	0.80%	0.00%	0.46%	0.00%	0.00%	0.26%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	1.52%	0.00%	0.21%	1.15%	0.27%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.18%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1978	39	40	28	59	15	13	46	3	171	26	3	35	102	28	14	48	7	74	6	21	25	9	14	29	139	26	53	17	79	27	60	39	6	31	207	148	142	149					
		16.28%	36.45%	11.83%	26.42%	13.56%	9.15%	12.04%	15.18%	3.03%	26.19%	41.94%	2.40%	14.46%	15.74%	26.17%	16.67%	12.70%	14.00%	15.58%	9.09%	13.73%	9.29%	11.69%	21.21%	13.68%	14.79%	29.89%	14.13%	17.00%	19.17%	16.56%	14.02%	44.83%	12.77%	9.48%	18.45%	17.83%	17.11%	13.83%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	1	0	0	0	4	0	1	0	4	0	0	1					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.94%	0.32%	0.00%	0.27%	0.00%	0.00%	0.00%	0.93%	0.00%	2.13%	0.00%	0.36%	0.00%	0.00%	0.09%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	4					
		0.11%	0.00%	0.30%	0.94%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.12%	0.12%	0.37%					
24	7.Политическая партия «Либерально-демократическая партия России»	1371	9	23	6	50	38	10	45	13	71	12	13	16	91	17	7	49	6	45	6	10	15	9	7	30	91	9	26	5	37	16	79	2	2	32	124	91	104	155					
		11.28%	8.41%	6.80%	5.66%	11.49%	23.17%	9.26%	14.85%	13.13%	10.87%	19.35%	10.40%	6.61%	14.04%	15.89%	8.33%	12.96%	12.00%	9.47%	9.09%	6.54%	5.58%	11.69%	10.61%	14.15%	9.68%	10.34%	6.93%	5.00%	8.98%	9.82%	18.46%	2.30%	4.26%	9.79%	11.05%	10.96%	12.53%	14.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	518	0	24	5	19	0	1	11	2	18	3	3	11	14	3	7	18	3	35	1	4	8	3	2	8	54	1	15	2	15	5	28	2	3	14	59	39	33	45					
		4.26%	0.00%	7.10%	4.72%	4.37%	0.00%	0.93%	3.63%	2.02%	2.76%	4.84%	2.40%	4.55%	2.16%	2.80%	8.33%	4.76%	6.00%	7.37%	1.52%	2.61%	2.97%	3.90%	3.03%	3.77%	5.74%	1.15%	4.00%	2.00%	3.64%	3.07%	6.54%	2.30%	6.38%	4.28%	5.26%	4.70%	3.98%	4.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	0	1	0	1	1	0	1	0	3	1	0	1	1	0	0	1	0	0	2	0	1	0	0	2	5	2	1	0	2	0	3	0	1	0	5	3	1	8					
		0.39%	0.00%	0.30%	0.00%	0.23%	0.61%	0.00%	0.33%	0.00%	0.46%	1.61%	0.00%	0.41%	0.15%	0.00%	0.00%	0.26%	0.00%	0.00%	3.03%	0.00%	0.37%	0.00%	0.00%	0.94%	0.53%	2.30%	0.27%	0.00%	0.49%	0.00%	0.70%	0.00%	2.13%	0.00%	0.45%	0.36%	0.12%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7003	54	178	55	236	97	64	182	75	317	17	97	171	320	48	32	217	31	268	46	110	192	47	39	131	564	44	249	67	214	110	207	33	29	225	641	483	497	616					
		57.63%	50.47%	52.66%	51.89%	54.25%	59.15%	59.26%	60.07%	75.76%	48.55%	27.42%	77.60%	70.66%	49.38%	44.86%	38.10%	57.41%	62.00%	56.42%	69.70%	71.90%	71.38%	61.04%	59.09%	61.79%	60.00%	50.57%	66.40%	67.00%	51.94%	67.48%	48.36%	37.93%	61.70%	68.81%	57.13%	58.19%	59.88%	57.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	0	1	0	4	0	4	0	0	3	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	7	13	4	12					
		0.49%	0.00%	0.30%	0.00%	0.92%	0.00%	3.70%	0.00%	0.00%	0.46%	0.00%	0.80%	0.41%	0.15%	0.00%	0.00%	0.26%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	1.52%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.62%	1.57%	0.48%	1.11%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
