Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Минусинская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №2291					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	736	22	18	22	36	29	0	26	33	37	40	35	35	30	15	30	40	20	40	25	50	43	15	25	0	27	30	13	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	682	20	14	18	36	29	0	24	29	37	38	32	35	29	13	26	33	20	39	25	40	41	15	24	0	27	25	13	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	459	3	8	10	12	18	199	13	15	9	6	8	15	6	2	17	11	10	5	11	13	10	14	6	17	5	4	11	1					
14	Число погашенных неиспользованных открепительных удостоверений	54	2	4	4	0	0	0	2	4	0	2	3	0	1	2	4	7	0	1	0	10	2	0	1	0	0	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	2	1	0	0	1	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4493	145	68	134	168	141	25	199	124	258	185	140	155	159	100	298	242	210	233	242	285	282	193	141	26	92	130	86	32					
		15.86%	15.25%	11.45%	13.55%	14.42%	14.57%	7.14%	14.86%	13.39%	21.03%	15.89%	13.53%	12.90%	15.06%	14.33%	23.07%	19.39%	16.65%	18.05%	18.98%	20.64%	17.68%	17.03%	13.31%	11.06%	9.16%	14.25%	11.20%	14.75%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4451	165	113	159	223	147	51	220	142	164	188	218	216	146	139	190	165	140	178	149	198	230	164	181	40	186	158	148	33					
		15.71%	17.35%	19.02%	16.08%	19.14%	15.19%	14.57%	16.43%	15.33%	13.37%	16.15%	21.06%	17.97%	13.83%	19.91%	14.71%	13.22%	11.10%	13.79%	11.69%	14.34%	14.42%	14.47%	17.09%	17.02%	18.53%	17.32%	19.27%	15.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	298	7	5	8	13	11	4	12	4	11	10	8	10	12	13	7	14	14	19	12	17	25	4	14	1	9	14	10	10					
		1.05%	0.74%	0.84%	0.81%	1.12%	1.14%	1.14%	0.90%	0.43%	0.90%	0.86%	0.77%	0.83%	1.14%	1.86%	0.54%	1.12%	1.11%	1.47%	0.94%	1.23%	1.57%	0.35%	1.32%	0.43%	0.90%	1.54%	1.30%	4.61%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8514	306	189	307	371	315	36	414	277	351	345	317	388	297	227	326	327	399	402	400	367	431	333	418	60	300	296	258	57					
		30.05%	32.18%	31.82%	31.04%	31.85%	32.54%	10.29%	30.92%	29.91%	28.61%	29.64%	30.63%	32.28%	28.13%	32.52%	25.23%	26.20%	31.64%	31.14%	31.37%	26.57%	27.02%	29.39%	39.47%	25.53%	29.88%	32.46%	33.59%	26.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	956	47	12	17	26	37	4	48	30	52	36	40	38	41	20	38	38	44	39	49	70	59	45	19	3	25	48	26	5					
		3.37%	4.94%	2.02%	1.72%	2.23%	3.82%	1.14%	3.58%	3.24%	4.24%	3.09%	3.86%	3.16%	3.88%	2.87%	2.94%	3.04%	3.49%	3.02%	3.84%	5.07%	3.70%	3.97%	1.79%	1.28%	2.49%	5.26%	3.39%	2.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8948	265	190	343	343	300	219	421	325	356	373	294	369	379	188	411	427	421	394	397	398	532	361	266	99	365	244	218	50					
		31.58%	27.87%	31.99%	34.68%	29.44%	30.99%	62.57%	31.44%	35.10%	29.01%	32.04%	28.41%	30.70%	35.89%	26.93%	31.81%	34.21%	33.39%	30.52%	31.14%	28.82%	33.35%	31.86%	25.12%	42.13%	36.35%	26.75%	28.39%	23.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	249	3	8	5	7	6	1	8	4	23	5	4	7	12	4	9	12	7	13	9	25	17	15	6	3	13	14	7	2					
		0.88%	0.32%	1.35%	0.51%	0.60%	0.62%	0.29%	0.60%	0.43%	1.87%	0.43%	0.39%	0.58%	1.14%	0.57%	0.70%	0.96%	0.56%	1.01%	0.71%	1.81%	1.07%	1.32%	0.57%	1.28%	1.29%	1.54%	0.91%	0.92%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
