Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Благовещенская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	307	9	2	6	40	6	38	2	7	4	2	8	9	1	7	10	14	4	34	7	11	3	0	10	2	1	3	0	0	0	1	4	2	8	2	0	4	18	0	2	0	5	1	2	12	4	2					
		0.98%	0.91%	0.39%	0.88%	4.34%	0.60%	4.09%	0.89%	0.73%	0.49%	0.12%	1.01%	0.82%	0.14%	0.44%	0.66%	1.13%	0.25%	2.67%	0.56%	0.82%	0.75%	0.00%	1.30%	0.80%	0.32%	0.77%	0.00%	0.00%	0.00%	0.33%	2.41%	2.22%	0.79%	1.31%	0.00%	0.97%	4.56%	0.00%	0.56%	0.00%	0.95%	0.43%	0.54%	0.73%	0.55%	0.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	1.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	30400	967	506	671	838	989	829	190	939	809	1585	774	1081	698	1474	1474	1166	1598	1127	1224	1320	392	229	756	245	316	387	157	316	169	298	143	82	998	150	99	405	362	262	354	156	516	231	368	1628	718	404					
		96.72%	98.07%	98.25%	97.96%	90.89%	98.31%	89.33%	84.44%	98.22%	98.66%	98.69%	98.10%	98.27%	99.15%	92.41%	96.91%	94.26%	98.95%	88.60%	98.47%	97.85%	98.00%	99.13%	97.93%	98.39%	99.68%	98.72%	99.37%	99.68%	97.13%	98.68%	86.14%	91.11%	98.04%	98.04%	97.06%	97.83%	91.65%	100.00%	98.33%	98.73%	98.10%	98.30%	98.66%	98.55%	98.09%	98.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	14	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.10%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.08%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
