Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Тукаевская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	346	24	7	2	7	17	17	5	0	46	3	16	0	2	5	0	0	1	6	0	14	5	1	1	6	3	7	20	11	14	14	1	9	6	2	4	11	7	1	0	11	0	3	0	18	12	7					
		1.76%	1.91%	3.58%	1.55%	2.22%	1.78%	2.27%	1.55%	0.0%	4.97%	0.76%	3.92%	0.0%	1.14%	0.74%	0.0%	0.0%	0.30%	4.10%	0.0%	2.51%	2.60%	0.13%	0.18%	2.39%	2.41%	3.76%	2.37%	1.22%	2.32%	4.48%	0.57%	1.54%	2.21%	0.47%	2.96%	1.67%	3.19%	0.24%	0.0%	2.64%	0.0%	0.72%	0.0%	3.17%	3.76%	2.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	74	9	1	1	2	2	2	1	2	8	1	2	0	0	4	0	0	1	0	0	2	2	1	1	1	3	1	2	3	5	1	0	1	3	1	2	2	0	2	2	0	0	0	0	3	0	0					
		0.37%	0.71%	0.51%	0.77%	0.63%	0.21%	0.26%	0.31%	1.24%	0.86%	0.25%	0.49%	0.0%	0.0%	0.59%	0.0%	0.0%	0.30%	0.0%	0.0%	0.35%	1.04%	0.13%	0.18%	0.39%	2.41%	0.53%	0.23%	0.33%	0.82%	0.32%	0.0%	0.17%	1.10%	0.23%	1.48%	0.30%	0.0%	0.48%	0.31%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	146	9	1	4	6	9	8	8	3	19	1	2	0	0	0	0	0	4	1	0	4	1	0	1	2	1	5	10	8	3	1	0	6	1	0	2	5	1	5	0	7	0	2	0	4	2	0					
		0.74%	0.71%	0.51%	3.10%	1.91%	0.94%	1.07%	2.48%	1.86%	2.05%	0.25%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.68%	0.0%	0.71%	0.52%	0.0%	0.18%	0.79%	0.80%	2.68%	1.18%	0.89%	0.49%	0.32%	0.0%	1.02%	0.36%	0.0%	1.48%	0.75%	0.45%	1.21%	0.0%	1.68%	0.0%	0.48%	0.0%	0.70%	0.62%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	152	17	0	0	2	9	6	12	2	12	0	0	1	1	2	0	0	5	0	0	5	4	1	1	4	6	1	8	5	9	1	0	7	1	5	1	10	0	2	1	1	0	0	0	8	1	1					
		0.77%	1.35%	0.0%	0.0%	0.63%	0.94%	0.80%	3.72%	1.24%	1.29%	0.0%	0.0%	0.68%	0.57%	0.29%	0.0%	0.0%	1.51%	0.0%	0.0%	0.89%	2.08%	0.13%	0.18%	1.59%	4.83%	0.53%	0.95%	0.55%	1.49%	0.32%	0.0%	1.20%	0.36%	1.18%	0.74%	1.51%	0.0%	0.48%	0.15%	0.24%	0.0%	0.0%	0.0%	1.41%	0.31%	0.30%					
22	"5. ""За Русь Святую"""	35	1	0	0	1	1	4	0	1	4	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	2	3	2	0	0	0	1	0	0	3	0	0	0	2	0	0	0	2	1	0					
		0.17%	0.07%	0.0%	0.0%	0.31%	0.10%	0.53%	0.0%	0.62%	0.43%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.39%	0.0%	1.07%	0.23%	0.33%	0.33%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.35%	0.31%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	4	1	0	1	4	4	0	0	4	0	1	0	0	0	0	0	0	2	0	0	2	1	3	1	1	1	0	3	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0					
		0.19%	0.31%	0.51%	0.0%	0.31%	0.42%	0.53%	0.0%	0.0%	0.43%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	1.04%	0.13%	0.54%	0.39%	0.80%	0.53%	0.0%	0.33%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.48%	0.0%	0.0%	0.24%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	70	2	0	0	2	4	2	0	3	5	1	2	0	1	0	0	0	1	0	0	5	0	1	4	0	0	3	2	3	4	3	0	5	4	1	1	3	0	1	0	2	0	0	0	2	2	1					
		0.35%	0.15%	0.0%	0.0%	0.63%	0.42%	0.26%	0.0%	1.86%	0.54%	0.25%	0.49%	0.0%	0.57%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.89%	0.0%	0.13%	0.72%	0.0%	0.0%	1.61%	0.23%	0.33%	0.66%	0.96%	0.0%	0.85%	1.47%	0.23%	0.74%	0.45%	0.0%	0.24%	0.0%	0.48%	0.0%	0.0%	0.0%	0.35%	0.62%	0.30%					
25	"8. ""Народно-республиканская партия России"""	84	12	1	0	2	7	5	0	0	10	2	3	0	6	0	0	0	1	0	3	6	0	1	0	2	0	1	1	1	6	0	1	1	2	0	0	1	1	2	0	0	0	0	0	1	1	4					
		0.42%	0.95%	0.51%	0.0%	0.63%	0.73%	0.66%	0.0%	0.0%	1.08%	0.50%	0.73%	0.0%	3.42%	0.0%	0.0%	0.0%	0.30%	0.0%	2.17%	1.07%	0.0%	0.13%	0.0%	0.79%	0.0%	0.53%	0.11%	0.11%	0.99%	0.0%	0.57%	0.17%	0.73%	0.0%	0.0%	0.15%	0.45%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.31%	1.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	0	0	0	1	1	3	2	1	3	0	0	0	3	1	0	0	0	0	0	0	0	1	1	0	2	0	3	1	1	1	0	1	1	0	0	0	2	1	0	0	0	1	0	1	0	0					
		0.16%	0.0%	0.0%	0.0%	0.31%	0.10%	0.40%	0.62%	0.62%	0.32%	0.0%	0.0%	0.0%	1.71%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.18%	0.0%	1.61%	0.0%	0.35%	0.11%	0.16%	0.32%	0.0%	0.17%	0.36%	0.0%	0.0%	0.0%	0.91%	0.24%	0.0%	0.0%	0.0%	0.24%	0.0%	0.17%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	308	11	1	1	5	26	14	7	0	19	3	8	0	2	12	0	0	3	2	0	11	0	2	2	1	1	5	14	24	16	11	1	24	10	3	1	23	1	9	6	2	2	3	0	12	5	5					
		1.57%	0.87%	0.51%	0.77%	1.59%	2.73%	1.87%	2.17%	0.0%	2.05%	0.76%	1.96%	0.0%	1.14%	1.78%	0.0%	0.0%	0.91%	1.36%	0.0%	1.97%	0.0%	0.27%	0.36%	0.39%	0.80%	2.68%	1.66%	2.67%	2.65%	3.52%	0.57%	4.11%	3.69%	0.70%	0.74%	3.49%	0.45%	2.18%	0.95%	0.48%	0.50%	0.72%	0.0%	2.11%	1.56%	1.50%					
28	"11. ""Истинные патриоты России"""	27	1	0	0	0	1	0	1	0	1	1	0	0	2	1	0	0	0	0	3	3	0	0	3	2	0	0	1	1	2	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0					
		0.13%	0.07%	0.0%	0.0%	0.0%	0.10%	0.0%	0.31%	0.0%	0.10%	0.25%	0.0%	0.0%	1.14%	0.14%	0.0%	0.0%	0.0%	0.0%	2.17%	0.53%	0.0%	0.0%	0.54%	0.79%	0.0%	0.0%	0.11%	0.11%	0.33%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.15%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	0	0	0	2	8	4	4	2	4	2	2	0	0	3	0	0	1	1	0	3	3	0	4	7	0	1	5	10	6	0	0	1	1	0	1	4	1	2	0	2	0	1	0	4	0	1					
		0.45%	0.0%	0.0%	0.0%	0.63%	0.84%	0.53%	1.24%	1.24%	0.43%	0.50%	0.49%	0.0%	0.0%	0.44%	0.0%	0.0%	0.30%	0.68%	0.0%	0.53%	1.56%	0.0%	0.72%	2.78%	0.0%	0.53%	0.59%	1.11%	0.99%	0.0%	0.0%	0.17%	0.36%	0.0%	0.74%	0.60%	0.45%	0.48%	0.0%	0.48%	0.0%	0.24%	0.0%	0.70%	0.0%	0.30%					
30	"13. ""Демократическая партия России"""	35	2	0	1	0	1	5	0	1	0	0	0	0	0	0	0	0	1	0	0	3	1	0	2	0	0	0	1	1	1	2	0	3	0	1	0	3	1	1	0	1	0	0	0	0	3	0					
		0.17%	0.15%	0.0%	0.77%	0.0%	0.10%	0.66%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.53%	0.52%	0.0%	0.36%	0.0%	0.0%	0.0%	0.11%	0.11%	0.16%	0.64%	0.0%	0.51%	0.0%	0.23%	0.0%	0.45%	0.45%	0.24%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	0	0	1	0	4	0	2	2	0	0	0	0	2	0	0	1	1	0	0	0	0	2	0	0	1	14	3	1	1	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0					
		0.20%	0.07%	0.0%	0.0%	0.31%	0.0%	0.53%	0.0%	1.24%	0.21%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.30%	0.68%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.53%	1.66%	0.33%	0.16%	0.32%	0.0%	0.0%	0.36%	0.0%	1.48%	0.0%	0.45%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	34	1	2	1	0	2	2	0	2	3	0	3	0	0	2	0	0	0	0	0	1	0	0	2	0	0	2	1	1	0	0	0	5	0	1	0	2	0	0	0	0	0	0	0	1	0	0					
		0.17%	0.07%	1.02%	0.77%	0.0%	0.21%	0.26%	0.0%	1.24%	0.32%	0.0%	0.73%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.36%	0.0%	0.0%	1.07%	0.11%	0.11%	0.0%	0.0%	0.0%	0.85%	0.0%	0.23%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	351	24	3	2	10	17	18	13	12	17	7	5	0	0	4	2	0	1	1	0	12	1	2	6	23	6	13	10	17	21	5	1	7	15	0	1	35	2	14	3	8	0	3	0	5	4	1					
		1.79%	1.91%	1.53%	1.55%	3.18%	1.78%	2.40%	4.03%	7.45%	1.83%	1.77%	1.22%	0.0%	0.0%	0.59%	0.73%	0.0%	0.30%	0.68%	0.0%	2.15%	0.52%	0.27%	1.09%	9.16%	4.83%	6.98%	1.18%	1.89%	3.48%	1.60%	0.57%	1.20%	5.53%	0.0%	0.74%	5.31%	0.91%	3.40%	0.47%	1.92%	0.0%	0.72%	0.0%	0.88%	1.25%	0.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	125	22	7	0	3	7	6	2	1	2	0	4	0	0	0	0	0	1	2	0	4	1	1	2	1	2	0	4	8	5	2	0	8	1	2	2	2	0	4	0	6	0	3	0	5	4	1					
		0.63%	1.75%	3.58%	0.0%	0.95%	0.73%	0.80%	0.62%	0.62%	0.21%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	1.36%	0.0%	0.71%	0.52%	0.13%	0.36%	0.39%	1.61%	0.0%	0.47%	0.89%	0.82%	0.64%	0.0%	1.37%	0.36%	0.47%	1.48%	0.30%	0.0%	0.97%	0.0%	1.44%	0.0%	0.72%	0.0%	0.88%	1.25%	0.30%					
35	"18. ""ЛДПР"""	914	129	5	8	18	63	43	61	13	31	4	24	0	4	9	0	0	12	7	6	20	3	19	6	32	9	20	41	90	27	3	1	47	17	5	2	34	1	30	9	18	1	3	0	16	15	8					
		4.66%	10.31%	2.56%	6.20%	5.73%	6.62%	5.75%	18.94%	8.07%	3.35%	1.01%	5.88%	0.0%	2.28%	1.33%	0.0%	0.0%	3.64%	4.79%	4.34%	3.59%	1.56%	2.61%	1.09%	12.74%	7.25%	10.75%	4.87%	10.03%	4.47%	0.96%	0.57%	8.06%	6.27%	1.18%	1.48%	5.16%	0.45%	7.29%	1.42%	4.32%	0.25%	0.72%	0.0%	2.82%	4.70%	2.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	861	36	7	5	4	46	27	17	6	59	2	17	8	1	0	0	0	18	2	0	38	2	18	21	8	5	3	90	126	47	14	2	14	24	28	11	26	10	36	4	12	14	10	2	30	8	3					
		4.39%	2.87%	3.58%	3.87%	1.27%	4.83%	3.61%	5.27%	3.72%	6.38%	0.50%	4.16%	5.47%	0.57%	0.0%	0.0%	0.0%	5.47%	1.36%	0.0%	6.83%	1.04%	2.47%	3.83%	3.18%	4.03%	1.61%	10.70%	14.04%	7.79%	4.48%	1.14%	2.40%	8.85%	6.61%	8.14%	3.95%	4.56%	8.75%	0.63%	2.88%	3.55%	2.42%	0.98%	5.29%	2.50%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	12788	806	100	70	177	568	425	122	51	503	362	219	115	115	594	255	435	201	63	97	316	144	608	448	117	75	93	440	399	297	217	165	317	128	357	65	360	159	234	585	246	354	350	199	341	212	284					
		65.33%	64.42%	51.28%	54.26%	56.36%	59.72%	56.89%	37.88%	31.67%	54.43%	91.87%	53.67%	78.76%	65.71%	88.39%	93.40%	84.96%	61.09%	43.15%	70.28%	56.83%	75.0%	83.74%	81.75%	46.61%	60.48%	50.0%	52.31%	44.48%	49.25%	69.55%	94.28%	54.37%	47.23%	84.39%	48.14%	54.71%	72.60%	56.93%	92.85%	59.13%	89.84%	84.95%	97.54%	60.14%	66.45%	85.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	80	5	3	0	2	3	4	2	1	10	0	1	0	0	3	0	0	3	1	0	4	1	0	3	2	1	1	5	6	3	2	0	2	1	0	1	0	0	0	0	2	0	0	1	4	1	2					
		0.40%	0.39%	1.53%	0.0%	0.63%	0.31%	0.53%	0.62%	0.62%	1.08%	0.0%	0.24%	0.0%	0.0%	0.44%	0.0%	0.0%	0.91%	0.68%	0.0%	0.71%	0.52%	0.0%	0.54%	0.79%	0.80%	0.53%	0.59%	0.66%	0.49%	0.64%	0.0%	0.34%	0.36%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.49%	0.70%	0.31%	0.60%					
39	"22. ""Развитие предпринимательства"""	48	4	0	0	1	0	1	2	0	1	0	2	1	0	1	0	0	2	0	0	2	0	7	2	0	0	3	2	0	2	0	0	2	2	0	0	1	0	3	0	3	0	0	0	1	2	1					
		0.24%	0.31%	0.0%	0.0%	0.31%	0.0%	0.13%	0.62%	0.0%	0.10%	0.0%	0.49%	0.68%	0.0%	0.14%	0.0%	0.0%	0.60%	0.0%	0.0%	0.35%	0.0%	0.96%	0.36%	0.0%	0.0%	1.61%	0.23%	0.0%	0.33%	0.0%	0.0%	0.34%	0.73%	0.0%	0.0%	0.15%	0.0%	0.72%	0.0%	0.72%	0.0%	0.0%	0.0%	0.17%	0.62%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1655	90	23	16	41	89	91	24	30	103	5	45	17	23	13	8	51	56	42	8	67	8	61	22	23	8	11	88	58	76	16	0	58	33	13	24	87	27	29	14	35	12	6	0	65	33	6					
		8.45%	7.19%	11.79%	12.40%	13.05%	9.35%	12.18%	7.45%	18.63%	11.14%	1.26%	11.02%	11.64%	13.14%	1.93%	2.93%	9.96%	17.02%	28.76%	5.79%	12.05%	4.16%	8.40%	4.01%	9.16%	6.45%	5.91%	10.46%	6.46%	12.60%	5.12%	0.0%	9.94%	12.17%	3.07%	17.77%	13.22%	12.32%	7.05%	2.22%	8.41%	3.04%	1.45%	0.0%	11.46%	10.34%	1.80%					
																																																					
41	Против всех	809	41	12	12	16	47	34	31	21	45	0	17	4	6	4	6	10	11	11	11	27	7	0	6	11	1	10	48	85	35	12	0	36	13	2	4	29	5	22	2	36	7	12	1	41	12	6					
		4.13%	3.27%	6.15%	9.30%	5.09%	4.94%	4.55%	9.62%	13.04%	4.87%	0.0%	4.16%	2.73%	3.42%	0.59%	2.19%	1.95%	3.34%	7.53%	7.97%	4.85%	3.64%	0.0%	1.09%	4.38%	0.80%	5.37%	5.70%	9.47%	5.80%	3.84%	0.0%	6.17%	4.79%	0.47%	2.96%	4.40%	2.28%	5.35%	0.31%	8.65%	1.77%	2.91%	0.49%	7.23%	3.76%	1.80%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
