Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
"Наименование Избирательной комиссии:    Пенза, Ленинская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1235	25	25	25	25	40	50	50	25	50	25	35	45	35	35	25	40	0	30	25	35	30	40	40	25	50	25	25	35	60	25	50	30	25	35	35	25	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	988	15	10	7	24	37	42	41	17	46	22	31	41	27	26	17	38	0	24	20	27	24	25	31	22	37	24	20	25	49	18	46	24	25	25	26	25	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1745	16	32	18	13	32	31	19	18	63	29	36	6	20	12	11	185	14	10	28	32	11	33	138	12	16	28	42	56	18	70	174	19	29	69	304	40	61					
14	Число погашенных неиспользованных открепительных удостоверений	247	10	15	18	1	3	8	9	8	4	3	4	4	8	9	8	2	0	6	5	8	6	15	9	3	13	1	5	10	11	7	4	6	0	10	9	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	0	0	2	1	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	853	26	17	13	19	19	27	38	20	27	20	21	26	26	21	13	20	3	24	26	20	22	29	30	27	26	19	26	23	21	15	44	19	19	21	39	22	25					
		1.75%	1.97%	1.50%	1.45%	1.30%	1.22%	1.87%	2.62%	1.37%	1.97%	2.01%	1.52%	1.83%	1.83%	1.45%	1.17%	1.39%	1.23%	1.64%	1.94%	1.48%	1.88%	1.99%	1.89%	2.45%	1.67%	1.93%	1.97%	1.69%	1.52%	1.13%	2.21%	1.66%	1.46%	1.75%	2.10%	1.99%	2.01%					
19	2.Всероссийская политическая партия «Гражданская Сила»	674	17	5	15	19	20	19	16	19	10	9	21	26	20	13	15	17	0	13	19	13	19	15	19	17	23	18	19	18	18	12	38	22	20	23	39	23	25					
		1.38%	1.29%	0.44%	1.68%	1.30%	1.28%	1.31%	1.10%	1.30%	0.73%	0.90%	1.52%	1.83%	1.41%	0.90%	1.35%	1.18%	0.00%	0.89%	1.42%	0.96%	1.62%	1.03%	1.20%	1.55%	1.48%	1.83%	1.44%	1.32%	1.30%	0.90%	1.91%	1.92%	1.53%	1.92%	2.10%	2.08%	2.01%					
20	3.Политическая партия «Демократическая партия России»	58	4	2	1	2	4	1	0	2	3	0	2	0	0	1	0	2	0	0	0	0	0	3	3	1	2	2	1	0	3	2	3	1	4	1	4	1	3					
		0.12%	0.30%	0.18%	0.11%	0.14%	0.26%	0.07%	0.00%	0.14%	0.22%	0.00%	0.14%	0.00%	0.00%	0.07%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.19%	0.09%	0.13%	0.20%	0.08%	0.00%	0.22%	0.15%	0.15%	0.09%	0.31%	0.08%	0.22%	0.09%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	9934	186	171	125	312	335	285	294	362	303	219	246	335	345	340	180	179	12	325	301	256	266	302	361	250	303	236	330	330	348	218	329	288	284	243	295	203	237					
		20.36%	14.12%	15.08%	13.97%	21.41%	21.50%	19.72%	20.29%	24.86%	22.12%	21.99%	17.77%	23.62%	24.26%	23.51%	16.17%	12.47%	4.92%	22.17%	22.45%	18.92%	22.70%	20.78%	22.78%	22.73%	19.51%	24.01%	24.96%	24.21%	25.11%	16.43%	16.56%	25.11%	21.76%	20.25%	15.86%	18.35%	19.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	424	19	9	6	18	9	9	10	5	6	2	6	12	13	18	9	12	1	11	11	8	13	8	9	19	13	3	18	11	8	11	17	20	27	14	11	11	17					
		0.87%	1.44%	0.79%	0.67%	1.24%	0.58%	0.62%	0.69%	0.34%	0.44%	0.20%	0.43%	0.85%	0.91%	1.24%	0.81%	0.84%	0.41%	0.75%	0.82%	0.59%	1.11%	0.55%	0.57%	1.73%	0.84%	0.31%	1.36%	0.81%	0.58%	0.83%	0.86%	1.74%	2.07%	1.17%	0.59%	0.99%	1.37%					
23	6.Политическая партия «Партия социальной справедливости»	125	3	1	1	1	6	3	4	5	4	0	4	2	3	2	5	9	1	2	5	2	1	7	4	2	6	3	3	3	0	4	6	3	3	2	8	3	4					
		0.26%	0.23%	0.09%	0.11%	0.07%	0.39%	0.21%	0.28%	0.34%	0.29%	0.00%	0.29%	0.14%	0.21%	0.14%	0.45%	0.63%	0.41%	0.14%	0.37%	0.15%	0.09%	0.48%	0.25%	0.18%	0.39%	0.31%	0.23%	0.22%	0.00%	0.30%	0.30%	0.26%	0.23%	0.17%	0.43%	0.27%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	3638	103	108	72	104	126	96	97	98	94	82	109	103	119	109	74	134	11	106	75	98	83	104	129	63	108	69	74	99	106	110	164	74	90	88	165	88	106					
		7.46%	7.82%	9.52%	8.04%	7.14%	8.09%	6.64%	6.69%	6.73%	6.86%	8.23%	7.88%	7.26%	8.37%	7.54%	6.65%	9.33%	4.51%	7.23%	5.59%	7.24%	7.08%	7.16%	8.14%	5.73%	6.95%	7.02%	5.60%	7.26%	7.65%	8.29%	8.25%	6.45%	6.90%	7.33%	8.87%	7.96%	8.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4190	103	68	78	132	135	125	131	145	125	96	114	126	158	132	85	93	8	134	120	131	112	128	127	97	151	97	134	121	121	126	142	93	105	80	114	86	117					
		8.59%	7.82%	5.99%	8.72%	9.06%	8.66%	8.65%	9.04%	9.96%	9.12%	9.64%	8.24%	8.89%	11.11%	9.13%	7.64%	6.48%	3.28%	9.14%	8.95%	9.68%	9.56%	8.81%	8.01%	8.82%	9.72%	9.87%	10.14%	8.88%	8.73%	9.50%	7.15%	8.11%	8.05%	6.67%	6.13%	7.78%	9.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	653	14	7	17	16	20	24	20	11	10	14	25	24	24	16	10	17	2	16	19	25	11	13	20	13	26	9	23	21	23	14	27	32	29	11	31	13	6					
		1.34%	1.06%	0.62%	1.90%	1.10%	1.28%	1.66%	1.38%	0.76%	0.73%	1.41%	1.81%	1.69%	1.69%	1.11%	0.90%	1.18%	0.82%	1.09%	1.42%	1.85%	0.94%	0.89%	1.26%	1.18%	1.67%	0.92%	1.74%	1.54%	1.66%	1.06%	1.36%	2.79%	2.22%	0.92%	1.67%	1.18%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26193	800	733	541	747	807	796	763	730	717	525	787	706	666	734	681	907	199	784	710	746	605	777	832	575	781	484	644	666	683	775	1145	512	635	655	1085	608	652					
		53.68%	60.74%	64.64%	60.45%	51.27%	51.80%	55.09%	52.66%	50.14%	52.34%	52.71%	56.86%	49.79%	46.84%	50.76%	61.19%	63.16%	81.56%	53.48%	52.95%	55.14%	51.62%	53.48%	52.49%	52.27%	50.29%	49.24%	48.71%	48.86%	49.28%	58.40%	57.62%	44.64%	48.66%	54.58%	58.33%	54.97%	52.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1328	30	6	15	58	56	35	45	43	37	24	29	37	39	47	31	19	5	24	36	34	16	41	30	27	50	29	33	44	33	33	47	66	67	44	54	29	35					
		2.72%	2.28%	0.53%	1.68%	3.98%	3.59%	2.42%	3.11%	2.95%	2.70%	2.41%	2.10%	2.61%	2.74%	3.25%	2.79%	1.32%	2.05%	1.64%	2.68%	2.51%	1.37%	2.82%	1.89%	2.45%	3.22%	2.95%	2.50%	3.23%	2.38%	2.49%	2.37%	5.75%	5.13%	3.67%	2.90%	2.62%	2.81%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
