Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Конышевского района																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566					
		7.85%	9.86%	10.46%	9.41%	8.85%	5.06%	2.58%	7.18%	19.19%	6.43%	13.33%	13.71%	4.27%	5.71%	8.43%	4.88%	3.47%	3.66%	2.16%	2.94%	9.47%	7.41%	5.41%	6.56%	13.48%	2.44%	2.73%	1.52%	8.93%	16.22%	9.57%	3.21%	8.13%	0.00%	3.70%	9.38%	0.00%	6.03%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.21%	0.57%	0.69%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.11%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.61%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	460	128	67	7	3	2	8	10	13	6	1	16	3	9	2	14	10	15	14	3	6	6	38	8	7	0	1	4	11	6	12	11	7	2	5	1	0	4					
		6.29%	10.43%	7.70%	3.47%	2.65%	2.53%	4.12%	5.13%	6.57%	4.29%	0.95%	8.12%	1.42%	4.29%	2.41%	8.54%	5.78%	9.15%	6.06%	4.41%	6.32%	4.44%	12.10%	4.37%	3.93%	0.00%	0.91%	6.06%	3.93%	8.11%	12.77%	5.88%	3.35%	4.08%	2.31%	1.56%	0.00%	3.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1123	266	157	15	18	7	48	29	12	20	9	12	60	34	5	9	8	10	21	9	11	5	69	37	50	26	10	4	26	3	7	48	32	14	20	3	4	5					
		15.36%	21.68%	18.05%	7.43%	15.93%	8.86%	24.74%	14.87%	6.06%	14.29%	8.57%	6.09%	28.44%	16.19%	6.02%	5.49%	4.62%	6.10%	9.09%	13.24%	11.58%	3.70%	21.97%	20.22%	28.09%	63.41%	9.09%	6.06%	9.29%	4.05%	7.45%	25.67%	15.31%	28.57%	9.26%	4.69%	5.33%	4.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	7	6	2	0	0	0	1	0	0	0	0	2	0	3	3	1	2	0	0	1	0	2	0	1	0	3	1	1	0	1	1	3	1	0	0	0	3					
		0.62%	0.57%	0.69%	0.99%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	3.61%	1.83%	0.58%	1.22%	0.00%	0.00%	1.05%	0.00%	0.64%	0.00%	0.56%	0.00%	2.73%	1.52%	0.36%	0.00%	1.06%	0.53%	1.44%	2.04%	0.00%	0.00%	0.00%	2.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4844	668	516	143	77	66	131	130	118	103	81	137	133	149	62	123	130	124	188	50	63	111	172	118	92	13	90	55	203	53	64	109	145	32	178	53	69	95					
		66.27%	54.44%	59.31%	70.79%	68.14%	83.54%	67.53%	66.67%	59.60%	73.57%	77.14%	69.54%	63.03%	70.95%	74.70%	75.00%	75.14%	75.61%	81.39%	73.53%	66.32%	82.22%	54.78%	64.48%	51.69%	31.71%	81.82%	83.33%	72.50%	71.62%	68.09%	58.29%	69.38%	65.31%	82.41%	82.81%	92.00%	81.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	2	3	1	0	0	0	2	6	1	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	2	0	0	0					
		0.36%	0.16%	0.34%	0.50%	0.00%	0.00%	0.00%	1.03%	3.03%	0.71%	0.00%	0.51%	0.95%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.53%	0.48%	0.00%	0.93%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
