Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Мучкапская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	194	32	34	29	4	5	2	9	3	12	6	0	7	3	4	0	3	3	6	15	4	9	4	0	0					
		1.94%	2.33%	2.76%	2.43%	3.10%	1.32%	0.85%	1.39%	1.88%	2.61%	2.58%	0.00%	1.21%	2.54%	1.83%	0.00%	1.89%	1.18%	2.51%	2.58%	1.59%	1.77%	0.87%	0.00%	0.00%					
19	. Малышкин Олег Александрович	301	48	17	22	5	6	12	28	4	19	8	7	13	7	2	19	4	15	7	17	20	10	9	1	1					
		3.01%	3.49%	1.38%	1.85%	3.88%	1.58%	5.08%	4.32%	2.50%	4.14%	3.43%	9.33%	2.25%	5.93%	0.91%	4.82%	2.52%	5.88%	2.93%	2.92%	7.94%	1.96%	1.96%	1.30%	1.96%					
20	. Миронов Сергей Михайлович	60	7	9	7	0	4	1	3	2	1	2	0	2	1	1	2	0	0	4	5	3	0	5	1	0					
		0.60%	0.51%	0.73%	0.59%	0.00%	1.05%	0.42%	0.46%	1.25%	0.22%	0.86%	0.00%	0.35%	0.85%	0.46%	0.51%	0.00%	0.00%	1.67%	0.86%	1.19%	0.00%	1.09%	1.30%	0.00%					
21	. Путин Владимир Владимирович	5864	790	689	725	91	255	123	329	125	273	108	34	364	90	158	239	117	196	143	252	150	279	241	52	41					
		58.58%	57.45%	55.93%	60.87%	70.54%	67.11%	52.12%	50.77%	78.12%	59.48%	46.35%	45.33%	62.98%	76.27%	72.15%	60.66%	73.58%	76.86%	59.83%	43.30%	59.52%	54.81%	52.51%	67.53%	80.39%					
22	. Хакамада Ирина Муцуовна	124	20	16	15	5	3	2	10	2	2	2	0	4	1	5	6	0	2	1	10	3	2	8	2	3					
		1.24%	1.45%	1.30%	1.26%	3.88%	0.79%	0.85%	1.54%	1.25%	0.44%	0.86%	0.00%	0.69%	0.85%	2.28%	1.52%	0.00%	0.78%	0.42%	1.72%	1.19%	0.39%	1.74%	2.60%	5.88%					
23	. Харитонов Николай Михайлович	3159	420	417	343	16	100	86	254	22	140	102	34	180	14	44	108	30	31	75	266	71	198	181	21	6					
		31.56%	30.55%	33.85%	28.80%	12.40%	26.32%	36.44%	39.20%	13.75%	30.50%	43.78%	45.33%	31.14%	11.86%	20.09%	27.41%	18.87%	12.16%	31.38%	45.70%	28.17%	38.90%	39.43%	27.27%	11.76%					
																															
24	Против всех	227	52	41	40	6	4	8	12	2	9	4	0	5	0	3	10	2	3	2	14	1	6	3	0	0					
		2.27%	3.78%	3.33%	3.36%	4.65%	1.05%	3.39%	1.85%	1.25%	1.96%	1.72%	0.00%	0.87%	0.00%	1.37%	2.54%	1.26%	1.18%	0.84%	2.41%	0.40%	1.18%	0.65%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
