Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Калачеевская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645					
18	"1. ""ЕДИНЕНИЕ"""	319	7	12	10	4	6	6	12	10	8	3	14	8	2	10	17	6	9	8	0	6	8	2	2	7	2	2	4	7	21	8	4	5	13	11	20	3	2	5	9	1	9	3	5	4	4					
		1.19%	0.47%	1.27%	0.87%	0.5%	0.53%	0.55%	1.52%	0.96%	3.27%	2.12%	0.88%	1.13%	0.27%	1.16%	3.10%	1.94%	1.86%	2.06%	0.0%	1.38%	1.31%	1.03%	1.01%	1.70%	0.68%	0.64%	3.12%	0.75%	1.30%	2.68%	0.73%	1.13%	1.64%	2.45%	1.94%	1.05%	2.66%	1.19%	0.89%	0.42%	2.79%	0.86%	1.16%	1.23%	2.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	652	74	44	41	31	48	34	33	35	9	2	36	17	18	9	2	1	4	1	1	0	7	0	5	3	1	3	0	26	79	6	7	14	12	5	16	1	3	2	7	1	0	4	3	3	4					
		2.43%	5.00%	4.66%	3.60%	3.87%	4.28%	3.13%	4.18%	3.39%	3.68%	1.41%	2.28%	2.42%	2.46%	1.04%	0.36%	0.32%	0.82%	0.25%	0.8%	0.0%	1.15%	0.0%	2.53%	0.73%	0.34%	0.96%	0.0%	2.81%	4.92%	2.01%	1.28%	3.18%	1.51%	1.11%	1.55%	0.35%	4.0%	0.47%	0.69%	0.42%	0.0%	1.15%	0.70%	0.92%	2.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	596	35	26	30	14	13	42	38	27	8	7	34	13	10	18	9	4	14	5	3	6	14	2	2	10	4	6	3	10	38	6	24	11	18	8	16	4	0	6	19	4	6	5	11	9	4					
		2.22%	2.36%	2.75%	2.63%	1.75%	1.16%	3.87%	4.81%	2.61%	3.27%	4.96%	2.15%	1.85%	1.36%	2.09%	1.64%	1.29%	2.90%	1.29%	2.4%	1.38%	2.30%	1.03%	1.01%	2.43%	1.36%	1.92%	2.34%	1.08%	2.36%	2.01%	4.39%	2.50%	2.27%	1.78%	1.55%	1.40%	0.0%	1.43%	1.88%	1.70%	1.86%	1.44%	2.57%	2.78%	2.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	327	25	16	17	6	19	16	14	9	2	1	25	7	7	6	2	8	5	3	1	6	0	0	1	6	4	5	2	19	24	1	6	14	4	4	6	0	0	5	4	3	4	5	2	4	9					
		1.22%	1.69%	1.69%	1.49%	0.75%	1.69%	1.47%	1.77%	0.87%	0.81%	0.70%	1.58%	0.99%	0.95%	0.69%	0.36%	2.58%	1.03%	0.77%	0.8%	1.38%	0.0%	0.0%	0.50%	1.46%	1.36%	1.60%	1.56%	2.06%	1.49%	0.33%	1.09%	3.18%	0.50%	0.89%	0.58%	0.0%	0.0%	1.19%	0.39%	1.27%	1.24%	1.44%	0.46%	1.23%	4.5%					
22	"5. ""За Русь Святую"""	188	17	6	5	3	12	5	7	5	1	1	14	5	4	8	2	2	7	2	2	3	5	1	0	5	0	2	1	9	9	0	3	1	9	1	2	2	3	2	10	0	8	0	1	2	1					
		0.70%	1.14%	0.63%	0.43%	0.37%	1.07%	0.46%	0.88%	0.48%	0.40%	0.70%	0.88%	0.71%	0.54%	0.92%	0.36%	0.64%	1.45%	0.51%	1.6%	0.69%	0.82%	0.51%	0.0%	1.21%	0.0%	0.64%	0.78%	0.97%	0.56%	0.0%	0.54%	0.22%	1.13%	0.22%	0.19%	0.70%	4.0%	0.47%	0.99%	0.0%	2.48%	0.0%	0.23%	0.61%	0.5%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	1	2	4	0	1	2	1	3	1	0	3	0	4	3	0	0	1	8	0	2	3	0	0	0	2	1	0	0	0	0	0	2	2	0	0	4	0	2	1	2	0	2	2	0	0					
		0.22%	0.06%	0.21%	0.35%	0.0%	0.08%	0.18%	0.12%	0.29%	0.40%	0.0%	0.19%	0.0%	0.54%	0.34%	0.0%	0.0%	0.20%	2.06%	0.0%	0.46%	0.49%	0.0%	0.0%	0.0%	0.68%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.25%	0.0%	0.0%	1.40%	0.0%	0.47%	0.09%	0.85%	0.0%	0.57%	0.46%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	183	4	6	17	10	9	14	3	16	3	0	15	3	6	7	1	0	4	2	2	1	1	0	1	2	3	2	1	8	9	1	7	0	2	2	3	0	0	4	5	0	3	1	3	2	0					
		0.68%	0.27%	0.63%	1.49%	1.25%	0.80%	1.29%	0.38%	1.55%	1.22%	0.0%	0.95%	0.42%	0.82%	0.81%	0.18%	0.0%	0.82%	0.51%	1.6%	0.23%	0.16%	0.0%	0.50%	0.48%	1.02%	0.64%	0.78%	0.86%	0.56%	0.33%	1.28%	0.0%	0.25%	0.44%	0.29%	0.0%	0.0%	0.95%	0.49%	0.0%	0.93%	0.28%	0.70%	0.61%	0.0%					
25	"8. ""Народно-республиканская партия России"""	34	2	0	1	0	2	1	3	2	0	0	1	0	1	1	0	0	0	3	0	1	2	0	2	1	1	2	0	0	4	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0					
		0.12%	0.13%	0.0%	0.08%	0.0%	0.17%	0.09%	0.38%	0.19%	0.0%	0.0%	0.06%	0.0%	0.13%	0.11%	0.0%	0.0%	0.0%	0.77%	0.0%	0.23%	0.32%	0.0%	1.01%	0.24%	0.34%	0.64%	0.0%	0.0%	0.24%	0.0%	0.0%	0.22%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.42%	0.31%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	1	4	0	1	2	2	1	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	2	1	0	3	8	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0					
		0.14%	0.06%	0.42%	0.0%	0.12%	0.17%	0.18%	0.12%	0.19%	0.40%	0.0%	0.0%	0.14%	0.13%	0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.24%	0.68%	0.32%	0.0%	0.32%	0.49%	0.0%	0.0%	0.0%	0.12%	0.0%	0.19%	0.0%	0.0%	0.0%	0.09%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1563	25	26	36	20	32	25	30	26	5	7	60	18	31	30	41	26	53	57	2	34	53	18	16	62	52	16	30	35	31	14	24	24	85	26	33	19	10	57	147	35	47	38	41	44	22					
		5.83%	1.69%	2.75%	3.16%	2.5%	2.85%	2.30%	3.80%	2.52%	2.04%	4.96%	3.80%	2.56%	4.24%	3.48%	7.48%	8.41%	10.99%	14.72%	1.6%	7.83%	8.71%	9.27%	8.12%	15.12%	17.74%	5.14%	23.43%	3.79%	1.93%	4.69%	4.39%	5.46%	10.74%	5.80%	3.20%	6.66%	13.33%	13.66%	14.55%	14.89%	14.59%	10.98%	9.57%	13.62%	11.0%					
28	"11. ""Истинные патриоты России"""	54	13	0	0	1	0	0	0	0	0	0	1	0	1	0	0	22	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0					
		0.20%	0.87%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.13%	0.0%	0.0%	7.11%	0.41%	0.25%	0.0%	0.0%	0.32%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.40%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	177	1	7	9	4	3	4	2	1	4	1	9	2	2	5	2	1	6	1	0	0	15	2	0	7	2	0	0	8	18	4	3	9	6	0	3	1	1	7	4	0	3	4	13	0	3					
		0.66%	0.06%	0.74%	0.79%	0.5%	0.26%	0.36%	0.25%	0.09%	1.63%	0.70%	0.57%	0.28%	0.27%	0.58%	0.36%	0.32%	1.24%	0.25%	0.0%	0.0%	2.46%	1.03%	0.0%	1.70%	0.68%	0.0%	0.0%	0.86%	1.12%	1.34%	0.54%	2.05%	0.75%	0.0%	0.29%	0.35%	1.33%	1.67%	0.39%	0.0%	0.93%	1.15%	3.03%	0.0%	1.5%					
30	"13. ""Демократическая партия России"""	43	3	1	0	0	0	0	2	1	0	0	3	0	1	0	1	3	1	1	2	0	0	0	0	2	0	0	0	2	4	2	1	1	0	1	3	0	1	0	1	1	0	1	3	1	0					
		0.16%	0.20%	0.10%	0.0%	0.0%	0.0%	0.0%	0.25%	0.09%	0.0%	0.0%	0.19%	0.0%	0.13%	0.0%	0.18%	0.97%	0.20%	0.25%	1.6%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.21%	0.24%	0.67%	0.18%	0.22%	0.0%	0.22%	0.29%	0.0%	1.33%	0.0%	0.09%	0.42%	0.0%	0.28%	0.70%	0.30%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	1	0	4	3	0	1	1	0	0	0	2	0	1	1	0	2	1	1	1	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	1	0	1	0	0	2	2	3	1	0					
		0.13%	0.06%	0.0%	0.35%	0.37%	0.0%	0.09%	0.12%	0.0%	0.0%	0.0%	0.12%	0.0%	0.13%	0.11%	0.0%	0.64%	0.20%	0.25%	0.8%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.21%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.35%	0.0%	0.23%	0.0%	0.0%	0.62%	0.57%	0.70%	0.30%	0.0%					
32	"15. ""Партия СЛОН"""	34	1	4	0	2	5	1	0	4	0	0	2	1	2	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0					
		0.12%	0.06%	0.42%	0.0%	0.25%	0.44%	0.09%	0.0%	0.38%	0.0%	0.0%	0.12%	0.14%	0.27%	0.11%	0.18%	0.0%	0.20%	0.25%	0.0%	0.0%	0.16%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.33%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3635	212	152	162	112	156	150	123	125	22	6	293	131	144	174	63	40	52	50	14	70	113	9	26	44	40	64	15	94	202	20	62	34	81	48	46	38	13	39	135	32	37	60	80	42	10					
		13.57%	14.33%	16.11%	14.23%	14.0%	13.94%	13.85%	15.58%	12.12%	9.01%	4.25%	18.57%	18.66%	19.72%	20.20%	11.49%	12.94%	10.78%	12.91%	11.2%	16.12%	18.58%	4.63%	13.19%	10.73%	13.65%	20.57%	11.71%	10.19%	12.59%	6.71%	11.35%	7.74%	10.24%	10.71%	4.47%	13.33%	17.33%	9.35%	13.36%	13.61%	11.49%	17.34%	18.69%	13.00%	5.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	2	2	1	2	1	2	5	1	0	0	2	2	2	2	1	3	0	1	0	0	1	0	0	3	3	1	0	1	5	0	1	2	6	1	0	2	0	3	2	1	0	5	1	0	0					
		0.25%	0.13%	0.21%	0.08%	0.25%	0.08%	0.18%	0.63%	0.09%	0.0%	0.0%	0.12%	0.28%	0.27%	0.23%	0.18%	0.97%	0.0%	0.25%	0.0%	0.0%	0.16%	0.0%	0.0%	0.73%	1.02%	0.32%	0.0%	0.10%	0.31%	0.0%	0.18%	0.45%	0.75%	0.22%	0.0%	0.70%	0.0%	0.71%	0.19%	0.42%	0.0%	1.44%	0.23%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4146	223	130	144	127	169	201	109	159	44	32	264	133	137	173	126	48	52	42	19	83	74	24	30	52	29	25	12	142	268	82	88	97	79	48	113	57	7	66	193	43	49	39	56	40	18					
		15.48%	15.07%	13.78%	12.65%	15.87%	15.10%	18.55%	13.81%	15.42%	18.03%	22.69%	16.74%	18.94%	18.76%	20.09%	22.99%	15.53%	10.78%	10.85%	15.2%	19.12%	12.17%	12.37%	15.22%	12.68%	9.89%	8.03%	9.37%	15.40%	16.70%	27.51%	16.11%	22.09%	9.98%	10.71%	10.98%	20.0%	9.33%	15.82%	19.10%	18.29%	15.21%	11.27%	13.08%	12.38%	9.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	400	15	24	17	9	15	16	14	21	6	5	22	9	13	15	7	2	14	2	2	8	12	5	2	5	4	4	5	16	22	5	4	5	6	9	6	0	0	9	18	3	2	4	8	8	2					
		1.49%	1.01%	2.54%	1.49%	1.12%	1.34%	1.47%	1.77%	2.03%	2.45%	3.54%	1.39%	1.28%	1.78%	1.74%	1.27%	0.64%	2.90%	0.51%	1.6%	1.84%	1.97%	2.57%	1.01%	1.21%	1.36%	1.28%	3.90%	1.73%	1.37%	1.67%	0.73%	1.13%	0.75%	2.00%	0.58%	0.0%	0.0%	2.15%	1.78%	1.27%	0.62%	1.15%	1.86%	2.47%	1.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7781	378	240	354	217	330	299	227	312	81	45	423	218	205	231	196	92	171	128	41	117	139	81	75	123	68	93	35	329	469	88	224	154	289	145	186	77	16	149	246	63	114	70	87	84	72					
		29.05%	25.55%	25.45%	31.10%	27.12%	29.49%	27.60%	28.77%	30.26%	33.19%	31.91%	26.82%	31.05%	28.08%	26.82%	35.76%	29.77%	35.47%	33.07%	32.8%	26.95%	22.86%	41.75%	38.07%	30.00%	23.20%	29.90%	27.34%	35.68%	29.23%	29.53%	41.02%	35.07%	36.53%	32.36%	18.07%	27.01%	21.33%	35.73%	24.35%	26.80%	35.40%	20.23%	20.32%	26.00%	36.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	2	1	1	0	0	1	2	1	0	2	0	1	3	1	1	2	4	1	2	4	1	0	1	2	1	0	0	1	0	1	0	2	1	3	0	0	0	0	1	0	0	4	0	0					
		0.17%	0.0%	0.21%	0.08%	0.12%	0.0%	0.0%	0.12%	0.19%	0.40%	0.0%	0.12%	0.0%	0.13%	0.34%	0.18%	0.32%	0.41%	1.03%	0.8%	0.46%	0.65%	0.51%	0.0%	0.24%	0.68%	0.32%	0.0%	0.0%	0.06%	0.0%	0.18%	0.0%	0.25%	0.22%	0.29%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.93%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	61	1	2	1	3	4	3	2	3	1	1	10	3	2	5	0	0	1	0	0	1	1	0	1	0	0	1	0	2	2	0	0	1	2	1	2	2	0	2	0	0	0	1	0	0	0					
		0.22%	0.06%	0.21%	0.08%	0.37%	0.35%	0.27%	0.25%	0.29%	0.40%	0.70%	0.63%	0.42%	0.27%	0.58%	0.0%	0.0%	0.20%	0.0%	0.0%	0.23%	0.16%	0.0%	0.50%	0.0%	0.0%	0.32%	0.0%	0.21%	0.12%	0.0%	0.0%	0.22%	0.25%	0.22%	0.19%	0.70%	0.0%	0.47%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4679	239	188	206	189	244	180	112	188	23	13	272	80	100	96	40	27	51	35	30	71	113	36	26	59	62	73	18	154	273	51	67	33	130	115	527	50	12	35	170	21	24	83	59	64	40					
		17.47%	16.15%	19.93%	18.10%	23.62%	21.80%	16.62%	14.19%	18.23%	9.42%	9.21%	17.24%	11.39%	13.69%	11.14%	7.29%	8.73%	10.58%	9.04%	24.0%	16.35%	18.58%	18.55%	13.19%	14.39%	21.16%	23.47%	14.06%	16.70%	17.01%	17.11%	12.27%	7.51%	16.43%	25.66%	51.21%	17.54%	16.0%	8.39%	16.83%	8.93%	7.45%	23.98%	13.78%	19.81%	20.0%					
																																																				
41	Против всех	980	17	33	37	29	42	44	22	31	10	6	50	39	33	56	24	21	13	21	4	14	30	7	5	12	8	5	1	43	84	9	15	15	19	15	34	13	1	19	31	6	9	15	15	12	11					
		3.65%	1.14%	3.49%	3.25%	3.62%	3.75%	4.06%	2.78%	3.00%	4.09%	4.25%	3.17%	5.55%	4.52%	6.50%	4.37%	6.79%	2.69%	5.42%	3.2%	3.22%	4.93%	3.60%	2.53%	2.92%	2.73%	1.60%	0.78%	4.66%	5.23%	3.02%	2.74%	3.41%	2.40%	3.34%	3.30%	4.56%	1.33%	4.55%	3.06%	2.55%	2.79%	4.33%	3.50%	3.71%	5.5%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
