Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Оленинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	440	10	4	2	13	0	4	5	6	5	14	5	12	3	14	114	11	2	0	3	6	12	0	12	4	107	72					
		4.95%	3.75%	2.60%	1.90%	3.68%	0.00%	3.64%	4.39%	3.08%	3.76%	4.71%	2.72%	5.45%	1.49%	2.11%	8.76%	5.58%	1.96%	0.00%	2.61%	3.77%	4.41%	0.00%	4.80%	2.13%	6.79%	4.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	1	0	0	1	0	0	1	0	0	3	0	0	2	7	8	1	0	0	0	0	0	0	3	0	6	10					
		0.48%	0.37%	0.00%	0.00%	0.28%	0.00%	0.00%	0.88%	0.00%	0.00%	1.01%	0.00%	0.00%	0.99%	1.06%	0.61%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.38%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6419	198	134	93	277	89	89	78	154	96	234	145	173	152	500	869	168	72	75	101	127	217	73	171	150	1000	984					
		72.16%	74.16%	87.01%	88.57%	78.47%	95.70%	80.91%	68.42%	78.97%	72.18%	78.79%	78.80%	78.64%	75.62%	75.41%	66.79%	85.28%	70.59%	86.21%	87.83%	79.87%	79.78%	90.12%	68.40%	79.79%	63.45%	66.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	0	0	2	0	0	0	0	0	0	1	1	0	2	8	0	0	0	0	0	1	0	1	1	6	10					
		0.37%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.45%	0.00%	0.30%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.40%	0.53%	0.38%	0.68%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
