Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Невинномысская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834					
24	7.Политическая партия «Либерально-демократическая партия России»	4817	84	94	109	102	93	20	90	66	79	101	85	91	87	72	85	91	125	128	125	185	79	190	132	144	112	90	114	138	165	179	131	135	127	77	100	86	101	129	119	50	71	109	125	65	77	60					
		9.54%	10.24%	11.14%	8.62%	8.29%	10.21%	8.16%	10.23%	10.84%	9.23%	9.77%	7.35%	8.24%	7.94%	9.33%	8.89%	10.00%	8.69%	7.77%	8.59%	12.45%	9.22%	11.11%	8.38%	9.18%	7.98%	7.87%	10.73%	13.87%	10.83%	12.14%	9.38%	10.55%	10.28%	10.43%	9.21%	9.04%	8.95%	9.44%	8.91%	9.01%	7.55%	10.74%	9.98%	9.69%	8.11%	10.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	9925	161	141	251	266	208	46	146	112	209	269	262	266	200	181	235	207	327	394	304	164	145	226	248	320	226	218	190	136	218	190	250	181	193	92	210	177	214	222	304	119	258	225	345	211	300	158					
		19.66%	19.63%	16.71%	19.84%	21.61%	22.83%	18.78%	16.59%	18.39%	24.42%	26.02%	22.64%	24.09%	18.25%	23.45%	24.58%	22.75%	22.72%	23.91%	20.88%	11.04%	16.92%	13.22%	15.75%	20.40%	16.10%	19.06%	17.89%	13.67%	14.30%	12.89%	17.91%	14.14%	15.61%	12.47%	19.34%	18.61%	18.95%	16.25%	22.75%	21.44%	27.45%	22.17%	27.56%	31.45%	31.61%	28.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	420	4	11	9	8	5	2	4	3	10	8	5	11	16	9	5	6	9	13	15	9	7	18	8	10	18	13	13	3	20	20	8	19	9	4	5	9	10	11	10	2	9	7	8	5	6	6					
		0.83%	0.49%	1.30%	0.71%	0.65%	0.55%	0.82%	0.45%	0.49%	1.17%	0.77%	0.43%	0.99%	1.46%	1.17%	0.52%	0.66%	0.63%	0.79%	1.03%	0.61%	0.82%	1.05%	0.51%	0.64%	1.28%	1.14%	1.22%	0.30%	1.31%	1.36%	0.57%	1.48%	0.73%	0.54%	0.46%	0.95%	0.89%	0.81%	0.75%	0.36%	0.96%	0.69%	0.64%	0.75%	0.63%	1.10%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25584	463	422	656	589	440	134	484	333	384	441	546	488	526	350	438	408	666	774	752	964	457	909	826	775	726	562	608	568	824	839	742	745	671	430	570	473	559	716	681	312	411	473	530	284	400	235					
		50.68%	56.46%	50.00%	51.86%	47.85%	48.30%	54.69%	55.00%	54.68%	44.86%	42.65%	47.19%	44.20%	47.99%	45.34%	45.82%	44.84%	46.28%	46.97%	51.65%	64.87%	53.33%	53.16%	52.44%	49.39%	51.71%	49.13%	57.25%	57.09%	54.07%	56.92%	53.15%	58.20%	54.29%	58.27%	52.49%	49.74%	49.51%	52.42%	50.97%	56.22%	43.72%	46.60%	42.33%	42.32%	42.15%	43.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	696	7	18	18	17	11	5	10	12	13	14	13	13	17	9	13	13	28	27	31	13	8	37	29	15	24	9	10	8	24	23	12	14	15	5	18	16	25	24	13	5	6	9	20	9	9	7					
		1.38%	0.85%	2.13%	1.42%	1.38%	1.21%	2.04%	1.14%	1.97%	1.52%	1.35%	1.12%	1.18%	1.55%	1.17%	1.36%	1.43%	1.95%	1.64%	2.13%	0.87%	0.93%	2.16%	1.84%	0.96%	1.71%	0.79%	0.94%	0.80%	1.57%	1.56%	0.86%	1.09%	1.21%	0.68%	1.66%	1.68%	2.21%	1.76%	0.97%	0.90%	0.64%	0.89%	1.60%	1.34%	0.95%	1.28%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
