7	Число избирательных бюллетеней в переносных ящиках для голосования	1081	13	38	11	31	11	15	37	22	34	22	20	10	12	4	28	24	34	12	25	25	20	22	25	34	46	33	37	28	35	26	0	0	16	33	9	7	9	23	17	15	25	12	26	22	33	23	24	20	21	12					
8	Число бюллетеней в стационарных ящиках для голосования	62144	1125	1394	1497	1248	1127	1169	1200	638	1617	1599	1592	1492	133	1503	1324	1393	1069	1499	1436	1518	1213	1590	1769	1044	1183	1055	1106	1092	1125	1496	366	206	1148	1257	1396	687	1139	1293	1303	1472	1450	1353	1602	1536	1607	1408	1434	1491	947	803					
9	Число недействительных избирательных бюллетеней	776	15	20	21	25	23	10	22	8	21	18	19	25	4	20	15	16	16	15	9	8	15	17	33	11	11	7	17	9	17	13	7	1	17	7	19	10	18	10	16	19	18	13	22	25	10	19	20	20	19	6					
10	Число действительных избирательных бюллетеней	62449	1123	1412	1487	1254	1115	1174	1215	652	1630	1603	1593	1477	141	1487	1337	1401	1087	1496	1452	1535	1218	1595	1761	1067	1218	1081	1126	1111	1143	1509	359	205	1147	1283	1386	684	1130	1306	1304	1468	1457	1352	1606	1533	1630	1412	1438	1491	949	809					
11	Число полученных открепительных  удостоверений	1232	25	40	35	25	15	25	20	15	35	30	30	25	5	35	30	20	15	45	20	30	15	25	30	30	25	20	25	30	25	25	0	0	25	20	28	15	22	25	20	30	30	25	46	35	30	30	30	30	10	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	984	15	31	24	18	13	16	16	10	31	28	23	13	0	31	25	18	10	36	18	25	13	14	22	20	19	13	21	22	17	18	0	0	21	19	24	10	20	20	18	21	28	19	43	34	30	28	26	23	9	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1366	5	24	25	10	9	11	10	13	9	22	22	15	5	18	14	14	15	32	16	23	38	43	206	16	17	13	10	9	4	45	107	56	97	14	15	49	31	31	16	22	15	25	13	17	26	36	38	27	9	9					
14	Число неиспользованных открепительных удостоверений	248	10	9	11	7	2	9	4	5	4	2	7	12	5	4	5	2	5	9	2	5	2	11	8	10	6	7	4	8	8	7	0	0	4	1	4	5	2	5	2	9	2	6	3	1	0	2	4	7	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	73	4	1	0	1	3	1	0	2	2	3	2	2	1	4	0	2	0	4	1	2	1	1	1	0	0	1	0	4	2	5	0	0	0	1	1	1	0	6	2	1	0	0	3	1	2	0	4	1	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	1142	19	29	18	15	26	18	18	9	32	16	21	24	2	30	31	21	22	29	15	28	17	30	43	24	16	15	18	21	19	19	10	5	28	21	30	25	31	33	22	30	20	26	31	42	41	19	22	28	20	13					
		1.81%	1.67%	2.03%	1.19%	1.17%	2.28%	1.52%	1.46%	1.36%	1.94%	0.99%	1.30%	1.60%	1.38%	1.99%	2.29%	1.48%	1.99%	1.92%	1.03%	1.81%	1.38%	1.86%	2.40%	2.23%	1.30%	1.38%	1.57%	1.88%	1.64%	1.25%	2.73%	2.43%	2.41%	1.63%	2.14%	3.60%	2.70%	2.51%	1.67%	2.02%	1.36%	1.90%	1.90%	2.70%	2.50%	1.33%	1.51%	1.85%	2.07%	1.60%					
19	Жириновский Владимир Вольфович	8030	180	148	205	160	154	161	153	63	211	216	169	213	25	207	169	188	137	233	198	193	152	202	200	134	149	123	140	129	177	174	35	39	117	162	182	78	167	159	169	202	200	171	229	190	196	169	222	183	104	93					
		12.70%	15.82%	10.34%	13.59%	12.51%	13.53%	13.60%	12.37%	9.55%	12.78%	13.33%	10.48%	14.18%	17.24%	13.74%	12.50%	13.27%	12.42%	15.42%	13.55%	12.51%	12.33%	12.53%	11.15%	12.43%	12.12%	11.31%	12.25%	11.52%	15.26%	11.43%	9.56%	18.93%	10.05%	12.56%	12.95%	11.24%	14.55%	12.08%	12.80%	13.58%	13.56%	12.53%	14.07%	12.20%	11.95%	11.81%	15.23%	12.11%	10.74%	11.41%					
20	Зюганов Геннадий Андреевич	11211	157	235	226	226	173	224	222	90	285	281	271	280	12	248	239	254	176	220	243	283	278	297	343	194	212	250	239	230	218	273	47	26	239	254	300	144	222	230	244	263	290	248	282	269	276	266	180	220	168	164					
		17.73%	13.80%	16.41%	14.99%	17.67%	15.20%	18.92%	17.95%	13.64%	17.26%	17.33%	16.81%	18.64%	8.28%	16.46%	17.68%	17.93%	15.96%	14.56%	16.63%	18.34%	22.55%	18.42%	19.12%	17.99%	17.25%	22.98%	20.91%	20.54%	18.79%	17.94%	12.84%	12.62%	20.53%	19.69%	21.35%	20.75%	19.34%	17.48%	18.48%	17.69%	19.66%	18.17%	17.32%	17.27%	16.83%	18.59%	12.35%	14.56%	17.36%	20.12%					
21	Медведев Дмитрий Анатольевич	42066	767	1000	1038	853	762	771	822	490	1102	1090	1132	960	102	1002	898	938	752	1014	996	1031	771	1066	1175	715	841	693	729	731	729	1043	267	135	763	846	874	437	710	884	869	973	947	907	1064	1032	1117	958	1014	1060	657	539					
		66.53%	67.40%	69.83%	68.83%	66.69%	66.96%	65.12%	66.45%	74.24%	66.75%	67.24%	70.22%	63.91%	70.34%	66.49%	66.42%	66.20%	68.18%	67.11%	68.17%	66.82%	62.53%	66.13%	65.50%	66.33%	68.43%	63.69%	63.78%	65.27%	62.84%	68.53%	72.95%	65.53%	65.55%	65.58%	62.21%	62.97%	61.85%	67.17%	65.83%	65.43%	64.20%	66.45%	65.36%	66.24%	68.11%	66.95%	69.55%	70.15%	67.87%	66.13%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
