Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Богородицкая																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992					
14	Число погашенных открепительных удостоверений	116	3	1	0	2	0	2	2	2	0	0	0	2	1	1	1	2	0	1	0	2	5	1	2	5	6	3	8	4	2	5	3	1	3	3	2	3	3	3	3	3	2	3	4	2	3	3	0	3	3	3					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	295	18	8	0	11	7	7	11	11	9	5	5	12	6	0	5	10	5	1	1	4	5	18	20	3	5	10	15	5	1	7	1	5	1	1	10	1	3	3	5	4	7	7	4	3	1	5	5	1	1	2					
		1.33%	1.98%	1.13%	0.0%	1.38%	0.72%	0.70%	1.54%	1.00%	1.06%	0.53%	0.63%	1.22%	1.37%	0.0%	1.45%	0.76%	0.61%	1.69%	0.48%	4.04%	1.83%	2.89%	3.36%	2.11%	0.66%	1.41%	1.68%	1.47%	1.11%	2.90%	0.76%	2.99%	1.05%	1.01%	3.02%	0.45%	3.26%	1.57%	1.38%	1.04%	3.57%	4.29%	1.52%	1.87%	0.37%	1.14%	1.32%	0.52%	0.81%	3.22%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	489	32	20	2	18	29	42	10	23	19	17	13	39	9	2	3	40	15	2	4	0	6	6	12	1	13	10	22	5	1	1	1	1	0	0	2	8	1	3	5	2	5	0	1	2	5	7	24	4	2	0					
		2.21%	3.52%	2.84%	16.66%	2.25%	2.99%	4.25%	1.40%	2.10%	2.24%	1.81%	1.63%	3.97%	2.06%	1.39%	0.87%	3.07%	1.85%	3.38%	1.95%	0.0%	2.20%	0.96%	2.02%	0.70%	1.74%	1.41%	2.46%	1.47%	1.11%	0.41%	0.76%	0.59%	0.0%	0.0%	0.60%	3.60%	1.08%	1.57%	1.38%	0.52%	2.55%	0.0%	0.38%	1.25%	1.89%	1.60%	6.38%	2.11%	1.62%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	698	14	28	0	17	36	27	19	42	21	25	21	27	11	4	12	43	18	1	6	3	10	27	26	13	31	36	25	15	2	7	4	6	5	0	14	5	1	1	8	12	10	3	7	4	10	21	5	8	5	2					
		3.16%	1.54%	3.98%	0.0%	2.13%	3.71%	2.73%	2.66%	3.84%	2.47%	2.66%	2.64%	2.75%	2.52%	2.79%	3.48%	3.31%	2.22%	1.69%	2.92%	3.03%	3.67%	4.34%	4.37%	9.15%	4.14%	5.08%	2.80%	4.41%	2.22%	2.90%	3.05%	3.59%	5.26%	0.0%	4.22%	2.25%	1.08%	0.52%	2.22%	3.13%	5.10%	1.84%	2.66%	2.5%	3.78%	4.80%	1.32%	4.23%	4.06%	3.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	572	21	23	0	41	34	36	18	38	31	50	14	35	8	2	7	36	15	2	7	1	4	8	15	5	16	16	13	5	3	4	5	2	0	1	8	2	1	7	2	8	0	0	4	2	8	9	0	2	1	2					
		2.59%	2.31%	3.27%	0.0%	5.14%	3.51%	3.64%	2.52%	3.47%	3.65%	5.32%	1.76%	3.57%	1.83%	1.39%	2.03%	2.77%	1.85%	3.38%	3.41%	1.01%	1.47%	1.28%	2.52%	3.52%	2.14%	2.25%	1.45%	1.47%	3.33%	1.65%	3.81%	1.19%	0.0%	1.01%	2.41%	0.90%	1.08%	3.68%	0.55%	2.08%	0.0%	0.0%	1.52%	1.25%	3.03%	2.05%	0.0%	1.05%	0.81%	3.22%					
22	"5. ""За Русь Святую"""	252	7	5	0	10	4	7	9	15	13	12	8	6	8	2	6	14	17	0	2	1	2	6	5	0	23	8	11	3	2	5	0	3	0	0	4	1	0	2	1	2	1	2	2	4	4	7	7	1	0	0					
		1.14%	0.77%	0.71%	0.0%	1.25%	0.41%	0.70%	1.26%	1.37%	1.53%	1.27%	1.00%	0.61%	1.83%	1.39%	1.74%	1.07%	2.10%	0.0%	0.97%	1.01%	0.73%	0.96%	0.84%	0.0%	3.07%	1.12%	1.23%	0.88%	2.22%	2.07%	0.0%	1.79%	0.0%	0.0%	1.20%	0.45%	0.0%	1.05%	0.27%	0.52%	0.51%	1.22%	0.76%	2.5%	1.51%	1.60%	1.86%	0.52%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	4	1	0	2	2	1	0	5	2	3	4	2	0	0	1	3	4	0	4	1	2	1	1	0	2	2	4	0	0	1	1	2	0	0	1	1	0	0	0	0	0	0	2	2	2	1	4	1	0	0					
		0.31%	0.44%	0.14%	0.0%	0.25%	0.20%	0.10%	0.0%	0.45%	0.23%	0.31%	0.50%	0.20%	0.0%	0.0%	0.29%	0.23%	0.49%	0.0%	1.95%	1.01%	0.73%	0.16%	0.16%	0.0%	0.26%	0.28%	0.44%	0.0%	0.0%	0.41%	0.76%	1.19%	0.0%	0.0%	0.30%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	1.25%	0.75%	0.22%	1.06%	0.52%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	130	7	3	0	4	3	8	5	2	4	6	5	5	1	0	3	12	5	0	0	1	1	5	2	0	8	6	5	1	0	1	0	0	0	0	1	0	0	8	0	1	0	2	1	0	4	2	5	2	1	0					
		0.58%	0.77%	0.42%	0.0%	0.50%	0.30%	0.81%	0.70%	0.18%	0.47%	0.63%	0.63%	0.51%	0.22%	0.0%	0.87%	0.92%	0.61%	0.0%	0.0%	1.01%	0.36%	0.80%	0.33%	0.0%	1.07%	0.84%	0.56%	0.29%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	4.21%	0.0%	0.26%	0.0%	1.22%	0.38%	0.0%	1.51%	0.45%	1.32%	1.05%	0.81%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	3	0	0	1	1	1	0	0	0	2	0	1	0	0	0	2	2	0	3	0	0	0	1	1	0	1	2	1	1	2	1	2	2	0	0	0	0	0	0	2	0	0	0	0	4	1	2	0	0	0					
		0.17%	0.33%	0.0%	0.0%	0.12%	0.10%	0.10%	0.0%	0.0%	0.0%	0.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.15%	0.24%	0.0%	1.46%	0.0%	0.0%	0.0%	0.16%	0.70%	0.0%	0.14%	0.22%	0.29%	1.11%	0.82%	0.76%	1.19%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	1.51%	0.22%	0.53%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	58	3	1	0	3	6	2	1	0	1	3	0	3	1	0	0	4	2	0	0	0	0	2	3	1	5	2	3	1	1	2	0	0	1	0	0	1	0	0	0	1	0	0	1	2	1	0	0	1	0	0					
		0.26%	0.33%	0.14%	0.0%	0.37%	0.61%	0.20%	0.14%	0.0%	0.11%	0.31%	0.0%	0.30%	0.22%	0.0%	0.0%	0.30%	0.24%	0.0%	0.0%	0.0%	0.0%	0.32%	0.50%	0.70%	0.66%	0.28%	0.33%	0.29%	1.11%	0.82%	0.0%	0.0%	1.05%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.38%	1.25%	0.37%	0.0%	0.0%	0.52%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	768	34	28	0	14	34	36	14	30	21	28	19	24	7	4	12	29	19	2	6	5	8	20	13	3	16	32	11	6	1	28	7	13	3	6	43	2	5	6	22	24	16	13	21	7	6	39	17	9	5	0					
		3.47%	3.74%	3.98%	0.0%	1.75%	3.51%	3.64%	1.96%	2.74%	2.47%	2.98%	2.39%	2.44%	1.60%	2.79%	3.48%	2.23%	2.34%	3.38%	2.92%	5.05%	2.94%	3.21%	2.18%	2.11%	2.14%	4.51%	1.23%	1.76%	1.11%	11.61%	5.34%	7.78%	3.15%	6.06%	12.99%	0.90%	5.43%	3.15%	6.11%	6.26%	8.16%	7.97%	7.98%	4.37%	2.27%	8.92%	4.52%	4.76%	4.06%	0.0%					
28	"11. ""Истинные патриоты России"""	33	2	0	0	1	0	4	2	2	2	0	0	0	0	1	0	0	1	0	0	0	0	3	3	0	3	4	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.22%	0.0%	0.0%	0.12%	0.0%	0.40%	0.28%	0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.48%	0.50%	0.0%	0.40%	0.56%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.30%	0.45%	1.08%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	446	16	30	1	20	22	22	7	25	14	17	13	18	12	3	5	23	12	0	3	1	10	15	5	1	12	15	13	15	2	1	2	1	5	3	8	4	1	6	3	5	4	3	14	2	4	9	6	9	4	0					
		2.01%	1.76%	4.27%	8.33%	2.50%	2.27%	2.22%	0.98%	2.28%	1.65%	1.81%	1.63%	1.83%	2.75%	2.09%	1.45%	1.77%	1.48%	0.0%	1.46%	1.01%	3.67%	2.41%	0.84%	0.70%	1.60%	2.11%	1.45%	4.41%	2.22%	0.41%	1.52%	0.59%	5.26%	3.03%	2.41%	1.80%	1.08%	3.15%	0.83%	1.30%	2.04%	1.84%	5.32%	1.25%	1.51%	2.05%	1.59%	4.76%	3.25%	0.0%					
30	"13. ""Демократическая партия России"""	44	1	2	0	0	2	3	2	4	2	1	0	0	1	0	1	1	1	0	0	0	2	0	1	0	2	4	0	1	0	0	0	3	0	1	3	0	1	0	0	0	0	0	1	0	0	1	1	0	0	2					
		0.19%	0.11%	0.28%	0.0%	0.0%	0.20%	0.30%	0.28%	0.36%	0.23%	0.10%	0.0%	0.0%	0.22%	0.0%	0.29%	0.07%	0.12%	0.0%	0.0%	0.0%	0.73%	0.0%	0.16%	0.0%	0.26%	0.56%	0.0%	0.29%	0.0%	0.0%	0.0%	1.79%	0.0%	1.01%	0.90%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.22%	0.26%	0.0%	0.0%	3.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	3	0	0	0	1	0	2	2	2	2	0	0	0	1	0	3	4	0	2	0	3	1	1	0	2	1	4	3	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0					
		0.19%	0.33%	0.0%	0.0%	0.0%	0.10%	0.0%	0.28%	0.18%	0.23%	0.21%	0.0%	0.0%	0.0%	0.69%	0.0%	0.23%	0.49%	0.0%	0.97%	0.0%	1.10%	0.16%	0.16%	0.0%	0.26%	0.14%	0.44%	0.88%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.30%	0.0%	1.08%	0.0%	0.0%	0.26%	0.0%	0.0%	0.38%	0.0%	0.0%	0.22%	0.26%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	0	1	0	0	1	2	0	3	1	1	3	0	0	0	0	3	0	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0					
		0.12%	0.0%	0.14%	0.0%	0.0%	0.10%	0.20%	0.0%	0.27%	0.11%	0.10%	0.37%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.70%	0.26%	0.0%	0.11%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.51%	0.61%	0.0%	0.62%	0.37%	0.22%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2392	104	99	3	113	139	120	105	165	117	145	131	129	42	12	40	190	76	3	5	6	16	45	57	9	81	82	69	45	3	5	8	4	2	2	21	12	7	20	12	12	12	8	10	14	16	31	28	3	2	12					
		10.83%	11.45%	14.10%	25.0%	14.17%	14.35%	12.15%	14.70%	15.10%	13.79%	15.44%	16.51%	13.16%	9.65%	8.39%	11.62%	14.62%	9.39%	5.08%	2.43%	6.06%	5.88%	7.23%	9.59%	6.33%	10.84%	11.58%	7.73%	13.23%	3.33%	2.07%	6.10%	2.39%	2.10%	2.02%	6.34%	5.40%	7.60%	10.52%	3.33%	3.13%	6.12%	4.90%	3.80%	8.75%	6.06%	7.09%	7.44%	1.58%	1.62%	19.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	4	0	0	0	0	5	2	1	2	3	0	0	1	0	2	3	4	0	0	0	0	2	1	0	1	1	3	1	2	3	1	0	0	0	0	1	0	1	0	2	1	0	0	1	4	3	3	0	0	0					
		0.26%	0.44%	0.0%	0.0%	0.0%	0.0%	0.50%	0.28%	0.09%	0.23%	0.31%	0.0%	0.0%	0.22%	0.0%	0.58%	0.23%	0.49%	0.0%	0.0%	0.0%	0.0%	0.32%	0.16%	0.0%	0.13%	0.14%	0.33%	0.29%	2.22%	1.24%	0.76%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.52%	0.0%	0.52%	0.51%	0.0%	0.0%	0.62%	1.51%	0.68%	0.79%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2755	152	61	2	86	81	140	83	116	102	108	115	146	65	33	45	192	78	6	14	9	35	65	80	14	118	68	111	53	7	32	19	13	9	4	30	50	13	34	41	60	24	8	39	17	35	49	42	25	13	13					
		12.47%	16.74%	8.68%	16.66%	10.79%	8.36%	14.18%	11.62%	10.62%	12.02%	11.50%	14.50%	14.89%	14.94%	23.07%	13.08%	14.78%	9.64%	10.16%	6.82%	9.09%	12.86%	10.45%	13.46%	9.85%	15.79%	9.60%	12.44%	15.58%	7.77%	13.27%	14.50%	7.78%	9.47%	4.04%	9.06%	22.52%	14.13%	17.89%	11.38%	15.66%	12.24%	4.90%	14.82%	10.62%	13.25%	11.21%	11.17%	13.22%	10.56%	20.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	412	11	13	0	11	18	14	13	15	11	29	24	24	4	2	7	25	24	0	4	2	4	16	8	8	17	9	16	3	5	2	1	1	0	0	8	6	1	2	7	8	3	1	8	2	6	4	11	1	2	1					
		1.86%	1.21%	1.85%	0.0%	1.38%	1.85%	1.41%	1.82%	1.37%	1.29%	3.08%	3.02%	2.44%	0.91%	1.39%	2.03%	1.92%	2.96%	0.0%	1.95%	2.02%	1.47%	2.57%	1.34%	5.63%	2.27%	1.27%	1.79%	0.88%	5.55%	0.82%	0.76%	0.59%	0.0%	0.0%	2.41%	2.70%	1.08%	1.05%	1.94%	2.08%	1.53%	0.61%	3.04%	1.25%	2.27%	0.91%	2.92%	0.52%	1.62%	1.61%					
37	"20. ""Политическая партия ""Единая Россия"""	7122	285	229	2	233	341	316	249	367	281	275	220	294	158	51	119	383	193	21	93	53	65	208	191	52	226	236	353	105	38	80	32	29	30	49	73	98	38	63	148	130	74	18	98	71	119	121	114	61	20	19					
		32.24%	31.38%	32.62%	16.66%	29.23%	35.22%	32.01%	34.87%	33.60%	33.13%	29.28%	27.74%	29.99%	36.32%	35.66%	34.59%	29.48%	23.85%	35.59%	45.36%	53.53%	23.89%	33.44%	32.15%	36.61%	30.25%	33.33%	39.57%	30.88%	42.22%	33.19%	24.42%	17.36%	31.57%	49.49%	22.05%	44.14%	41.30%	33.15%	41.11%	33.94%	37.75%	11.04%	37.26%	44.37%	45.07%	27.68%	30.31%	32.27%	16.26%	30.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	2	0	0	1	2	2	0	1	3	0	0	0	0	1	0	2	4	0	1	1	2	0	5	0	0	3	3	2	1	1	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1					
		0.20%	0.22%	0.0%	0.0%	0.12%	0.20%	0.20%	0.0%	0.09%	0.35%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.15%	0.49%	0.0%	0.48%	1.01%	0.73%	0.0%	0.84%	0.0%	0.0%	0.42%	0.33%	0.58%	1.11%	0.41%	0.76%	1.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	1.61%					
39	"22. ""Развитие предпринимательства"""	56	1	1	0	1	3	0	1	6	6	3	0	2	1	0	0	0	3	0	1	1	0	1	3	0	5	1	5	0	0	0	1	0	2	1	1	0	0	0	0	1	0	0	1	2	0	0	1	0	1	0					
		0.25%	0.11%	0.14%	0.0%	0.12%	0.30%	0.0%	0.14%	0.54%	0.70%	0.31%	0.0%	0.20%	0.22%	0.0%	0.0%	0.0%	0.37%	0.0%	0.48%	1.01%	0.0%	0.16%	0.50%	0.0%	0.66%	0.14%	0.56%	0.0%	0.0%	0.0%	0.76%	0.0%	2.10%	1.01%	0.30%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.38%	1.25%	0.0%	0.0%	0.26%	0.0%	0.81%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3641	103	105	1	154	151	172	110	141	126	128	114	130	60	12	55	182	233	14	35	7	64	114	88	11	108	93	118	37	10	47	40	76	33	22	87	13	11	18	79	84	19	92	29	11	17	101	75	48	57	6					
		16.48%	11.34%	14.95%	8.33%	19.32%	15.59%	17.42%	15.40%	12.91%	14.85%	13.63%	14.37%	13.26%	13.79%	8.39%	15.98%	14.01%	28.80%	23.72%	17.07%	7.07%	23.52%	18.32%	14.81%	7.74%	14.45%	13.13%	13.22%	10.88%	11.11%	19.50%	30.53%	45.50%	34.73%	22.22%	26.28%	5.85%	11.95%	9.47%	21.94%	21.93%	9.69%	56.44%	11.02%	6.87%	6.43%	23.11%	19.94%	25.39%	46.34%	9.67%					
																																																									
41	Против всех	1236	65	36	1	51	38	20	40	63	49	58	59	68	34	6	15	71	52	5	14	3	29	49	38	10	45	47	57	21	4	7	4	3	2	5	13	13	4	16	21	16	13	2	11	7	12	16	17	0	5	1					
		5.59%	7.15%	5.12%	8.33%	6.39%	3.92%	2.02%	5.60%	5.76%	5.77%	6.17%	7.44%	6.93%	7.81%	4.19%	4.36%	5.46%	6.42%	8.47%	6.82%	3.03%	10.66%	7.87%	6.39%	7.04%	6.02%	6.63%	6.39%	6.17%	4.44%	2.90%	3.05%	1.79%	2.10%	5.05%	3.92%	5.85%	4.34%	8.42%	5.83%	4.17%	6.63%	1.22%	4.18%	4.37%	4.54%	3.66%	4.52%	0.0%	4.06%	1.61%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
