Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Алексеевская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	74	0	12	6	0	0	4	1	0	0	1	4	3	4	3	3	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	2	0	4	0	0	0	3	1	9	0	0	5					
		0.40%	0.0%	1.42%	0.61%	0.0%	0.0%	0.45%	0.10%	0.0%	0.0%	0.32%	0.47%	0.90%	1.31%	3.06%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	4.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	1.10%	0.0%	0.0%	0.0%	0.56%	0.47%	1.80%	0.0%	0.0%	2.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	51	5	10	3	4	12	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0					
		0.27%	0.58%	1.18%	0.30%	0.45%	0.93%	0.91%	0.10%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	28	0	2	5	6	0	0	0	0	0	0	1	4	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0					
		0.15%	0.0%	0.23%	0.51%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	1.20%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	1.56%	0.52%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.26%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	75	6	15	7	11	8	14	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0					
		0.40%	0.69%	1.77%	0.71%	1.24%	0.62%	1.59%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	1.29%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.37%	0.0%	0.60%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	17	2	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0					
		0.09%	0.23%	0.82%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	1.75%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	6	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.03%	0.0%	0.11%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	0	2	1	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0					
		0.13%	0.0%	0.23%	0.10%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.18%	0.0%	0.60%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.11%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.47%	0.0%	0.11%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	129	0	10	3	11	0	5	2	0	10	0	7	4	3	2	3	0	0	0	1	2	0	3	0	0	2	3	0	8	0	0	6	0	6	1	0	1	0	2	0	0	15	0	0	2	1	0	10	2	0	4					
		0.70%	0.0%	1.18%	0.30%	1.24%	0.0%	0.56%	0.21%	0.0%	1.84%	0.0%	0.82%	1.20%	0.98%	2.04%	0.67%	0.0%	0.0%	0.0%	1.56%	1.05%	0.0%	1.12%	0.0%	0.0%	1.75%	0.79%	0.0%	2.28%	0.0%	0.0%	1.45%	0.0%	1.91%	0.26%	0.0%	0.69%	0.0%	1.36%	0.0%	0.0%	4.13%	0.0%	0.0%	0.81%	0.18%	0.0%	2.00%	1.08%	0.0%	2.35%					
28	"11. ""Истинные патриоты России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	34	0	0	0	0	11	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	4	0	0	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.85%	0.34%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.71%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.75%	0.0%	0.80%	0.0%	0.0%	0.58%					
30	"13. ""Демократическая партия России"""	8	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.04%	0.0%	0.35%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	5	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.23%	0.10%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0					
		0.06%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	176	2	29	0	0	34	12	2	0	11	0	1	0	1	2	2	0	10	0	2	1	0	2	2	0	3	2	0	4	3	1	4	0	2	0	0	0	0	3	1	0	14	0	1	5	4	0	7	3	1	5					
		0.96%	0.23%	3.43%	0.0%	0.0%	2.63%	1.36%	0.21%	0.0%	2.02%	0.0%	0.11%	0.0%	0.32%	2.04%	0.44%	0.0%	2.04%	0.0%	3.12%	0.52%	0.0%	0.75%	1.26%	0.0%	2.63%	0.53%	0.0%	1.14%	1.94%	2.0%	0.97%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	2.04%	0.30%	0.0%	3.85%	0.0%	0.28%	2.03%	0.75%	0.0%	1.40%	1.62%	0.26%	2.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	3	0	0	0	1	16	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0					
		0.16%	0.0%	0.35%	0.0%	0.0%	0.0%	0.11%	1.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.22%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	4.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	407	16	30	42	21	53	22	0	1	14	4	48	6	7	0	4	1	5	3	3	1	1	3	3	0	2	4	1	15	4	2	11	2	2	0	4	1	3	6	19	1	16	0	3	2	1	2	5	5	3	5					
		2.22%	1.85%	3.55%	4.31%	2.37%	4.10%	2.50%	0.0%	1.53%	2.57%	1.30%	5.68%	1.80%	2.30%	0.0%	0.89%	0.83%	1.02%	1.85%	4.68%	0.52%	0.49%	1.12%	1.89%	0.0%	1.75%	1.06%	0.34%	4.28%	2.59%	4.0%	2.67%	2.35%	0.63%	0.0%	1.86%	0.69%	0.90%	4.08%	5.82%	0.67%	4.40%	0.0%	0.84%	0.81%	0.18%	0.95%	1.00%	2.70%	0.78%	2.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	130	4	15	6	0	10	17	5	1	3	1	3	4	5	0	14	1	0	0	1	1	0	1	0	2	0	1	0	3	0	0	4	0	2	0	0	0	0	1	0	0	2	0	2	1	3	0	10	4	1	2					
		0.71%	0.46%	1.77%	0.61%	0.0%	0.77%	1.93%	0.52%	1.53%	0.55%	0.32%	0.35%	1.20%	1.64%	0.0%	3.13%	0.83%	0.0%	0.0%	1.56%	0.52%	0.0%	0.37%	0.0%	2.27%	0.0%	0.26%	0.0%	0.85%	0.0%	0.0%	0.97%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.55%	0.0%	0.56%	0.40%	0.56%	0.0%	2.00%	2.16%	0.26%	1.17%					
37	"20. ""Политическая партия ""Единая Россия"""	16267	801	607	869	784	1117	729	896	61	463	288	737	286	247	75	400	114	466	155	53	179	198	246	145	86	100	365	284	246	142	39	366	79	292	373	206	138	312	130	287	143	271	165	344	228	492	204	398	165	358	138					
		88.91%	92.92%	71.83%	89.31%	88.58%	86.58%	83.02%	94.51%	93.84%	85.26%	93.81%	87.32%	86.14%	81.25%	76.53%	89.48%	95.0%	95.10%	95.67%	82.81%	94.70%	97.53%	92.48%	91.77%	97.72%	87.71%	96.81%	99.30%	70.28%	92.20%	78.0%	89.05%	92.94%	93.29%	99.20%	95.81%	96.50%	93.69%	88.43%	88.03%	95.97%	74.65%	96.49%	97.17%	92.68%	93.00%	97.60%	79.91%	89.18%	93.96%	81.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	4	2	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	3	0	3	0	0	0	2	0	0	0	1	0					
		0.15%	0.46%	0.23%	0.10%	0.11%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	1.26%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.24%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.68%	0.92%	0.0%	0.82%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.26%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	0	5	1	7	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	1	0					
		0.17%	0.0%	0.59%	0.10%	0.79%	0.0%	0.45%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.26%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	506	12	54	25	20	31	25	16	2	24	8	30	6	29	10	12	2	9	3	0	2	1	4	3	0	4	0	0	37	2	3	6	3	5	2	4	1	18	0	0	3	20	0	1	3	10	0	32	6	8	10					
		2.76%	1.39%	6.39%	2.56%	2.25%	2.40%	2.84%	1.68%	3.07%	4.41%	2.60%	3.55%	1.80%	9.53%	10.20%	2.68%	1.66%	1.83%	1.85%	0.0%	1.05%	0.49%	1.50%	1.89%	0.0%	3.50%	0.0%	0.0%	10.57%	1.29%	6.0%	1.45%	3.52%	1.59%	0.53%	1.86%	0.69%	5.40%	0.0%	0.0%	2.01%	5.50%	0.0%	0.28%	1.21%	1.89%	0.0%	6.42%	3.24%	2.09%	5.88%					
																																																									
41	Против всех	157	8	21	0	8	5	9	4	0	0	0	13	9	4	2	4	2	0	1	0	1	0	2	0	0	2	2	0	20	0	0	1	0	2	0	1	0	0	0	0	0	11	3	2	2	5	0	9	0	4	0					
		0.85%	0.92%	2.48%	0.0%	0.90%	0.38%	1.02%	0.42%	0.0%	0.0%	0.0%	1.54%	2.71%	1.31%	2.04%	0.89%	1.66%	0.0%	0.61%	0.0%	0.52%	0.0%	0.75%	0.0%	0.0%	1.75%	0.53%	0.0%	5.71%	0.0%	0.0%	0.24%	0.0%	0.63%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%	1.75%	0.56%	0.81%	0.94%	0.0%	1.80%	0.0%	1.04%	0.0%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
