10	Число действительных избирательных бюллетеней	10580	1068	1123	1025	1164	145	555	841	470	132	136	573	613	304	85	261	29	178	231	455	147	327	242	476									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	78	5	6	5	10	1	9	5	5	0	0	4	8	2	1	2	0	1	0	2	1	5	0	6									
		0.73%	0.46%	0.53%	0.48%	0.85%	0.68%	1.60%	0.59%	1.04%	0.00%	0.00%	0.69%	1.29%	0.63%	1.12%	0.76%	0.00%	0.55%	0.00%	0.44%	0.68%	1.49%	0.00%	1.24%									
14	Грудинин Павел Николаевич	1064	114	128	123	138	11	72	72	57	4	21	78	85	6	2	17	3	17	11	21	9	23	15	37									
		9.92%	10.53%	11.24%	11.85%	11.70%	7.53%	12.79%	8.46%	11.88%	3.03%	15.33%	13.49%	13.73%	1.90%	2.25%	6.44%	10.34%	9.39%	4.74%	4.61%	6.08%	6.85%	6.17%	7.66%									
15	Жириновский Владимир Вольфович	944	73	84	92	102	10	47	90	41	16	12	57	50	22	8	29	9	20	38	37	12	33	13	49									
		8.81%	6.74%	7.37%	8.86%	8.65%	6.85%	8.35%	10.58%	8.54%	12.12%	8.76%	9.86%	8.08%	6.98%	8.99%	10.98%	31.03%	11.05%	16.38%	8.11%	8.11%	9.82%	5.35%	10.14%									
16	Путин Владимир Владимирович	8003	831	837	753	843	117	405	618	348	111	99	413	447	263	71	205	15	132	176	376	119	251	207	366									
		74.65%	76.73%	73.49%	72.54%	71.50%	80.14%	71.94%	72.62%	72.50%	84.09%	72.26%	71.45%	72.21%	83.49%	79.78%	77.65%	51.72%	72.93%	75.86%	82.46%	80.41%	74.70%	85.19%	75.78%									
17	Собчак Ксения Анатольевна	168	10	24	19	24	3	8	16	6	0	2	8	10	2	1	2	0	3	2	5	1	9	4	9									
		1.57%	0.92%	2.11%	1.83%	2.04%	2.05%	1.42%	1.88%	1.25%	0.00%	1.46%	1.38%	1.62%	0.63%	1.12%	0.76%	0.00%	1.66%	0.86%	1.10%	0.68%	2.68%	1.65%	1.86%									
18	Сурайкин Максим Александрович	63	5	9	7	5	1	5	5	1	0	1	3	5	2	2	0	2	2	1	3	2	0	1	1									
		0.59%	0.46%	0.79%	0.67%	0.42%	0.68%	0.89%	0.59%	0.21%	0.00%	0.73%	0.52%	0.81%	0.63%	2.25%	0.00%	6.90%	1.10%	0.43%	0.66%	1.35%	0.00%	0.41%	0.21%									
19	Титов Борис Юрьевич	86	6	13	4	12	2	4	19	4	0	1	3	1	4	0	4	0	1	1	2	0	2	1	2									
		0.80%	0.55%	1.14%	0.39%	1.02%	1.37%	0.71%	2.23%	0.83%	0.00%	0.73%	0.52%	0.16%	1.27%	0.00%	1.52%	0.00%	0.55%	0.43%	0.44%	0.00%	0.60%	0.41%	0.41%									
20	Явлинский Григорий Алексеевич	174	24	22	22	30	0	5	16	8	1	0	7	7	3	0	2	0	2	2	9	3	4	1	6									
		1.62%	2.22%	1.93%	2.12%	2.54%	0.00%	0.89%	1.88%	1.67%	0.76%	0.00%	1.21%	1.13%	0.95%	0.00%	0.76%	0.00%	1.10%	0.86%	1.97%	2.03%	1.19%	0.41%	1.24%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
