Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Солецкая																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	280	10	20	10	10	10	10	10	10	10	10	10	10	10	10	15	15	15	15	15	15	15	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	42	2	1	1	0	0	3	0	0	0	1	4	0	0	0	3	6	1	0	4	3	1	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	2	3	3	0	2	2	2	1	1	1	2	0	3	0	3	1	1	3	1	2	2	12					
14	Число погашенных открепительных удостоверений	238	8	19	9	10	10	7	10	10	10	9	6	10	10	10	12	9	14	15	11	12	14	13					
15	Число открепительных удостоверений выданных ТИК	16	0	2	0	2	1	0	0	1	0	0	0	1	1	0	1	0	2	0	1	2	1	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	97	1	10	3	8	6	5	2	4	3	0	4	2	0	2	3	8	4	4	1	10	6	11					
		1.26%	0.49%	1.88%	0.80%	2.75%	2.81%	3.42%	1.18%	1.70%	1.31%	0.0%	1.49%	1.33%	0.0%	1.42%	0.91%	1.44%	0.96%	1.14%	0.18%	2.27%	1.80%	0.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	100	0	0	4	5	2	0	3	4	2	1	2	1	4	0	9	5	5	8	7	2	6	30					
		1.30%	0.0%	0.0%	1.07%	1.72%	0.93%	0.0%	1.77%	1.70%	0.87%	0.84%	0.74%	0.66%	1.80%	0.0%	2.73%	0.90%	1.20%	2.29%	1.32%	0.45%	1.80%	2.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	178	9	14	5	9	5	3	2	10	10	0	5	3	4	2	8	15	9	5	11	22	7	20					
		2.32%	4.45%	2.63%	1.34%	3.10%	2.34%	2.05%	1.18%	4.27%	4.38%	0.0%	1.86%	2.0%	1.80%	1.42%	2.43%	2.70%	2.16%	1.43%	2.07%	5.0%	2.10%	1.41%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	187	0	6	5	4	4	8	3	1	3	0	4	2	5	4	14	16	5	13	9	12	2	67					
		2.44%	0.0%	1.12%	1.34%	1.37%	1.87%	5.47%	1.77%	0.42%	1.31%	0.0%	1.49%	1.33%	2.26%	2.85%	4.25%	2.88%	1.20%	3.72%	1.70%	2.72%	0.60%	4.73%					
22	"5. ""За Русь Святую"""	28	0	3	1	4	0	0	0	2	0	0	0	2	2	1	4	1	1	1	3	0	1	2					
		0.36%	0.0%	0.56%	0.26%	1.37%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	1.33%	0.90%	0.71%	1.21%	0.18%	0.24%	0.28%	0.56%	0.0%	0.30%	0.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	1	2	3	2	0	0	1	0	0	1	0	0	0	1	1	2	0	1	6	0	9					
		0.39%	0.0%	0.18%	0.53%	1.03%	0.93%	0.0%	0.0%	0.42%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.30%	0.18%	0.48%	0.0%	0.18%	1.36%	0.0%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	0	4	3	1	10					
		0.36%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.54%	0.72%	0.0%	0.75%	0.68%	0.30%	0.70%					
25	"8. ""Народно-республиканская партия России"""	16	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	3	1	4					
		0.20%	0.0%	0.18%	0.26%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.30%	0.0%	0.0%	0.28%	0.37%	0.68%	0.30%	0.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.22%	0.0%	0.21%					
27	"10. ""Аграрная партия России"""	367	32	37	50	16	26	8	7	12	15	7	31	8	17	6	8	5	13	7	13	12	12	25					
		4.80%	15.84%	6.96%	13.47%	5.51%	12.20%	5.47%	4.14%	5.12%	6.57%	5.93%	11.56%	5.33%	7.69%	4.28%	2.43%	0.90%	3.12%	2.00%	2.45%	2.72%	3.61%	1.76%					
28	"11. ""Истинные патриоты России"""	8	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	1					
		0.10%	0.0%	0.18%	0.0%	0.0%	0.46%	0.0%	0.0%	0.42%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.30%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	1	10	0	2	1	3	2	1	3	2	1	2	0	3	2	2	2	3	6	6	3	19					
		0.96%	0.49%	1.88%	0.0%	0.68%	0.46%	2.05%	1.18%	0.42%	1.31%	1.69%	0.37%	1.33%	0.0%	2.14%	0.60%	0.36%	0.48%	0.85%	1.13%	1.36%	0.90%	1.34%					
30	"13. ""Демократическая партия России"""	19	0	1	1	2	0	0	0	0	0	0	0	0	0	1	2	4	2	1	0	0	0	5					
		0.24%	0.0%	0.18%	0.26%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.60%	0.72%	0.48%	0.28%	0.0%	0.0%	0.0%	0.35%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	1	0	0	1	4	0	1	2	0	1	0	1	4	0	0	2	1	1	1	0	3					
		0.30%	0.0%	0.18%	0.0%	0.0%	0.46%	2.73%	0.0%	0.42%	0.87%	0.0%	0.37%	0.0%	0.45%	2.85%	0.0%	0.0%	0.48%	0.28%	0.18%	0.22%	0.0%	0.21%					
32	"15. ""Партия СЛОН"""	8	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1					
		0.10%	0.0%	0.18%	0.0%	0.34%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.36%	0.24%	0.0%	0.0%	0.0%	0.0%	0.07%					
33	"16. ""Родина"" (народно-патриотический союз)"""	512	10	37	9	16	4	11	6	16	4	7	8	10	16	2	25	52	28	31	29	29	35	127					
		6.69%	4.95%	6.96%	2.42%	5.51%	1.87%	7.53%	3.55%	6.83%	1.75%	5.93%	2.98%	6.66%	7.23%	1.42%	7.59%	9.38%	6.73%	8.88%	5.48%	6.59%	10.54%	8.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	2	1	2	1	1	0	2	1	0	2	0	0	1	3	1	5	1	0	2	2	2					
		0.39%	0.49%	0.37%	0.26%	0.68%	0.46%	0.68%	0.0%	0.85%	0.43%	0.0%	0.74%	0.0%	0.0%	0.71%	0.91%	0.18%	1.20%	0.28%	0.0%	0.45%	0.60%	0.14%					
35	"18. ""ЛДПР"""	1279	50	66	67	35	26	17	21	20	30	15	42	19	24	24	50	94	42	55	89	72	46	375					
		16.73%	24.75%	12.42%	18.05%	12.06%	12.20%	11.64%	12.42%	8.54%	13.15%	12.71%	15.67%	12.66%	10.85%	17.14%	15.19%	16.96%	10.09%	15.75%	16.82%	16.36%	13.85%	26.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	11	17	8	8	8	3	7	4	3	2	6	2	8	3	14	20	11	8	20	9	10	30					
		2.77%	5.44%	3.20%	2.15%	2.75%	3.75%	2.05%	4.14%	1.70%	1.31%	1.69%	2.23%	1.33%	3.61%	2.14%	4.25%	3.61%	2.64%	2.29%	3.78%	2.04%	3.01%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	3461	71	266	159	144	106	61	102	130	132	70	125	69	114	79	136	247	213	164	253	207	146	467					
		45.27%	35.14%	50.09%	42.85%	49.65%	49.76%	41.78%	60.35%	55.55%	57.89%	59.32%	46.64%	46.0%	51.58%	56.42%	41.33%	44.58%	51.20%	46.99%	47.82%	47.04%	43.97%	33.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	5	3	2	0	1	0	0	1	0	0	2	3	0	0	1	0	2	2	0	2	4					
		0.36%	0.0%	0.94%	0.80%	0.68%	0.0%	0.68%	0.0%	0.0%	0.43%	0.0%	0.0%	1.33%	1.35%	0.0%	0.0%	0.18%	0.0%	0.57%	0.37%	0.0%	0.60%	0.28%					
39	"22. ""Развитие предпринимательства"""	20	0	2	0	2	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	2	1	8					
		0.26%	0.0%	0.37%	0.0%	0.68%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.45%	0.30%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	620	10	34	40	18	10	12	14	18	14	9	21	22	17	6	37	55	43	30	52	23	35	100					
		8.11%	4.95%	6.40%	10.78%	6.20%	4.69%	8.21%	8.28%	7.69%	6.14%	7.62%	7.83%	14.66%	7.69%	4.28%	11.24%	9.92%	10.33%	8.59%	9.82%	5.22%	10.54%	7.07%					
																													
41	Против всех	213	2	4	7	5	5	4	0	3	4	1	3	3	2	0	8	17	10	10	16	14	9	86					
		2.78%	0.99%	0.75%	1.88%	1.72%	2.34%	2.73%	0.0%	1.28%	1.75%	0.84%	1.11%	2.0%	0.90%	0.0%	2.43%	3.06%	2.40%	2.86%	3.02%	3.18%	2.71%	6.08%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
