12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
13	Бабурин Сергей Николаевич	189	7	8	4	5	9	6	6	3	3	4	12	6	3	5	1	0	0	5	5	1	1	0	1	0	0	4	13	2	5	9	2	1	0	3	6	1	0	2	0	5	0	0	4	0	2	0	2	6	3	0	3	3	3	1	2	2	3	0	5	2	0	0	0									
		0.77%	0.74%	1.45%	0.49%	0.76%	1.31%	0.80%	0.48%	2.63%	0.40%	0.44%	1.27%	0.70%	0.50%	0.73%	0.26%	0.00%	0.00%	0.90%	0.78%	2.38%	0.85%	0.00%	0.75%	0.00%	0.00%	0.76%	2.66%	0.41%	0.79%	1.79%	2.17%	0.74%	0.00%	0.41%	0.63%	0.36%	0.00%	1.79%	0.00%	1.06%	0.00%	0.00%	0.99%	0.00%	2.35%	0.00%	4.44%	0.81%	0.72%	0.00%	1.13%	1.46%	1.36%	0.76%	0.62%	0.56%	0.49%	0.00%	1.75%	0.95%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	2894	148	83	100	86	101	110	168	2	109	97	144	125	95	120	42	2	12	85	64	4	13	21	2	16	18	54	42	50	69	56	6	18	2	91	151	26	21	15	23	24	6	3	64	13	2	14	4	46	33	1	35	11	18	7	39	58	51	0	22	28	10	7	7									
		11.77%	15.55%	15.06%	12.30%	13.09%	14.66%	14.63%	13.32%	1.75%	14.48%	10.58%	15.24%	14.50%	15.73%	17.54%	10.94%	2.99%	15.00%	15.26%	9.98%	9.52%	11.11%	11.35%	1.49%	14.81%	6.52%	10.33%	8.59%	10.18%	10.90%	11.16%	6.52%	13.24%	2.86%	12.53%	15.86%	9.32%	11.54%	13.39%	7.49%	5.10%	8.70%	4.69%	15.92%	9.63%	2.35%	6.33%	8.89%	6.20%	7.89%	0.99%	13.21%	5.37%	8.18%	5.30%	12.04%	16.11%	8.33%	0.00%	7.72%	13.33%	3.75%	10.77%	3.89%									
15	Жириновский Владимир Вольфович	2595	82	56	86	60	70	67	126	10	100	93	102	75	62	78	33	9	12	56	58	3	16	18	10	10	22	43	53	80	57	70	13	9	7	71	112	34	16	20	30	66	6	6	53	13	13	19	5	87	49	9	18	25	21	20	54	31	47	20	35	17	26	12	14									
		10.55%	8.61%	10.16%	10.58%	9.13%	10.16%	8.91%	9.99%	8.77%	13.28%	10.14%	10.79%	8.70%	10.26%	11.40%	8.59%	13.43%	15.00%	10.05%	9.05%	7.14%	13.68%	9.73%	7.46%	9.26%	7.97%	8.22%	10.84%	16.29%	9.00%	13.94%	14.13%	6.62%	10.00%	9.78%	11.76%	12.19%	8.79%	17.86%	9.77%	14.01%	8.70%	9.38%	13.18%	9.63%	15.29%	8.60%	11.11%	11.73%	11.72%	8.91%	6.79%	12.20%	9.55%	15.15%	16.67%	8.61%	7.68%	28.99%	12.28%	8.10%	9.74%	18.46%	7.78%									
16	Путин Владимир Владимирович	17712	665	374	580	461	474	523	875	89	508	666	631	602	408	454	283	54	50	387	494	31	80	144	118	74	229	391	357	326	469	348	70	97	61	523	620	205	139	71	240	363	55	53	267	108	64	183	29	573	324	89	194	160	171	98	215	258	491	48	214	155	227	43	159									
		72.04%	69.85%	67.88%	71.34%	70.17%	68.80%	69.55%	69.39%	78.07%	67.46%	72.63%	66.77%	69.84%	67.55%	66.37%	73.70%	80.60%	62.50%	69.48%	77.07%	73.81%	68.38%	77.84%	88.06%	68.52%	82.97%	74.76%	73.01%	66.40%	74.09%	69.32%	76.09%	71.32%	87.14%	72.04%	65.13%	73.48%	76.37%	63.39%	78.18%	77.07%	79.71%	82.81%	66.42%	80.00%	75.29%	82.81%	64.44%	77.22%	77.51%	88.12%	73.21%	78.05%	77.73%	74.24%	66.36%	71.67%	80.23%	69.57%	75.09%	73.81%	85.02%	66.15%	88.33%									
17	Собчак Ксения Анатольевна	352	17	10	10	10	14	11	27	0	9	23	16	10	10	7	7	2	2	6	5	1	3	2	1	0	5	8	6	12	11	7	1	3	0	11	23	2	2	1	8	8	1	1	6	0	1	1	2	4	1	0	0	1	3	1	3	2	7	1	5	0	1	0	0									
		1.43%	1.79%	1.81%	1.23%	1.52%	2.03%	1.46%	2.14%	0.00%	1.20%	2.51%	1.69%	1.16%	1.66%	1.02%	1.82%	2.99%	2.50%	1.08%	0.78%	2.38%	2.56%	1.08%	0.75%	0.00%	1.81%	1.53%	1.23%	2.44%	1.74%	1.39%	1.09%	2.21%	0.00%	1.52%	2.42%	0.72%	1.10%	0.89%	2.61%	1.70%	1.45%	1.56%	1.49%	0.00%	1.18%	0.45%	4.44%	0.54%	0.24%	0.00%	0.00%	0.49%	1.36%	0.76%	0.93%	0.56%	1.14%	1.45%	1.75%	0.00%	0.37%	0.00%	0.00%									
18	Сурайкин Максим Александрович	207	4	2	6	3	3	7	17	0	6	5	14	11	5	6	6	0	1	5	3	2	1	0	2	5	0	7	6	6	6	1	0	3	0	9	7	3	1	2	0	2	1	0	1	0	0	2	2	9	1	1	7	0	1	2	2	5	4	0	0	1	1	0	0									
		0.84%	0.42%	0.36%	0.74%	0.46%	0.44%	0.93%	1.35%	0.00%	0.80%	0.55%	1.48%	1.28%	0.83%	0.88%	1.56%	0.00%	1.25%	0.90%	0.47%	4.76%	0.85%	0.00%	1.49%	4.63%	0.00%	1.34%	1.23%	1.22%	0.95%	0.20%	0.00%	2.21%	0.00%	1.24%	0.74%	1.08%	0.55%	1.79%	0.00%	0.42%	1.45%	0.00%	0.25%	0.00%	0.00%	0.90%	4.44%	1.21%	0.24%	0.99%	2.64%	0.00%	0.45%	1.52%	0.62%	1.39%	0.65%	0.00%	0.00%	0.48%	0.37%	0.00%	0.00%									
19	Титов Борис Юрьевич	215	12	7	6	12	8	13	12	0	7	13	9	9	9	4	4	0	2	2	7	0	1	0	0	1	1	4	5	4	4	7	0	2	0	5	9	2	1	0	3	0	0	1	4	0	0	0	1	4	1	0	2	1	1	0	5	4	2	0	0	3	1	0	0									
		0.87%	1.26%	1.27%	0.74%	1.83%	1.16%	1.73%	0.95%	0.00%	0.93%	1.42%	0.95%	1.04%	1.49%	0.58%	1.04%	0.00%	2.50%	0.36%	1.09%	0.00%	0.85%	0.00%	0.00%	0.93%	0.36%	0.76%	1.02%	0.81%	0.63%	1.39%	0.00%	1.47%	0.00%	0.69%	0.95%	0.72%	0.55%	0.00%	0.98%	0.00%	0.00%	1.56%	0.99%	0.00%	0.00%	0.00%	2.22%	0.54%	0.24%	0.00%	0.75%	0.49%	0.45%	0.00%	1.54%	1.11%	0.33%	0.00%	0.00%	1.43%	0.37%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	206	11	4	14	11	6	9	18	4	8	5	11	14	2	1	1	0	1	7	4	0	2	0	0	1	0	6	2	6	6	2	0	3	0	6	9	5	2	0	1	1	0	0	2	0	2	1	0	6	2	0	1	1	0	1	0	0	4	0	2	0	0	1	0									
		0.84%	1.16%	0.73%	1.72%	1.67%	0.87%	1.20%	1.43%	3.51%	1.06%	0.55%	1.16%	1.62%	0.33%	0.15%	0.26%	0.00%	1.25%	1.26%	0.62%	0.00%	1.71%	0.00%	0.00%	0.93%	0.00%	1.15%	0.41%	1.22%	0.95%	0.40%	0.00%	2.21%	0.00%	0.83%	0.95%	1.79%	1.10%	0.00%	0.33%	0.21%	0.00%	0.00%	0.50%	0.00%	2.35%	0.45%	0.00%	0.81%	0.48%	0.00%	0.38%	0.49%	0.00%	0.76%	0.00%	0.00%	0.65%	0.00%	0.70%	0.00%	0.00%	1.54%	0.00%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
