Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Шадринская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	464	7	5	5	10	10	5	5	5	5	10	5	5	5	7	10	7	7	10	7	5	7	85	10	7	7	5	10	11	10	7	7	7	10	25	7	7	5	7	5	7	5	5	7	7	5	10	10	8	7	7	7	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	164	0	0	0	2	0	1	0	1	0	10	2	1	1	1	7	7	7	3	7	1	5	35	5	0	5	1	4	5	6	1	0	1	2	12	0	0	0	1	2	0	0	5	4	7	1	1	3	0	2	1	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	126	5	1	4	4	0	3	0	1	0	7	7	1	0	0	7	3	3	1	4	4	4	4	4	0	6	2	2	5	2	4	0	0	3	5	11	0	1	1	0	1	1	1	0	1	0	2	2	3	3	0	2	1					
14	Число погашенных открепительных удостоверений	300	7	5	5	8	10	4	5	4	5	0	3	4	4	6	3	0	0	7	0	4	2	50	5	7	2	4	6	6	4	6	7	6	8	13	7	7	5	6	3	7	5	0	3	0	4	9	7	8	5	6	4	4					
15	Число открепительных удостоверений выданных ТИК	17	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	3	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	183	4	1	2	1	3	1	2	3	1	4	0	6	5	0	5	4	5	4	8	1	2	17	2	2	4	2	6	4	6	3	1	0	7	8	2	4	2	2	0	10	1	3	3	3	0	2	12	1	8	2	3	1					
		1.08%	1.88%	0.60%	0.90%	0.13%	3.44%	0.60%	1.33%	1.96%	0.95%	0.63%	0.0%	2.57%	5.49%	0.0%	0.81%	1.15%	1.11%	0.64%	1.81%	0.93%	0.78%	2.70%	0.57%	0.81%	1.04%	1.14%	1.69%	0.46%	1.14%	0.94%	0.62%	0.0%	1.23%	0.74%	0.42%	1.12%	1.40%	1.04%	0.0%	2.21%	0.86%	3.29%	1.33%	1.38%	0.0%	0.55%	1.40%	0.48%	2.79%	0.72%	1.40%	0.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	120	1	1	0	6	0	0	1	3	0	6	3	3	0	0	3	0	2	8	4	0	6	5	0	0	0	6	1	6	3	2	3	0	10	16	3	4	0	1	0	1	0	0	2	0	0	1	2	1	3	1	2	0					
		0.71%	0.47%	0.60%	0.0%	0.83%	0.0%	0.0%	0.66%	1.96%	0.0%	0.95%	1.42%	1.28%	0.0%	0.0%	0.48%	0.0%	0.44%	1.29%	0.90%	0.0%	2.35%	0.79%	0.0%	0.0%	0.0%	3.42%	0.28%	0.69%	0.57%	0.62%	1.87%	0.0%	1.76%	1.48%	0.64%	1.12%	0.0%	0.52%	0.0%	0.22%	0.0%	0.0%	0.89%	0.0%	0.0%	0.27%	0.23%	0.48%	1.04%	0.36%	0.93%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	497	7	3	20	32	0	10	3	7	3	14	3	6	4	3	17	5	14	15	18	6	16	10	10	9	11	6	6	29	15	10	4	12	8	19	10	17	6	10	1	11	7	2	10	4	8	8	22	4	2	13	3	4					
		2.95%	3.30%	1.81%	9.00%	4.45%	0.0%	6.06%	2.0%	4.57%	2.85%	2.22%	1.42%	2.57%	4.39%	1.47%	2.76%	1.44%	3.12%	2.43%	4.08%	5.60%	6.27%	1.58%	2.86%	3.67%	2.88%	3.42%	1.69%	3.36%	2.86%	3.13%	2.5%	7.01%	1.41%	1.75%	2.13%	4.78%	4.22%	5.20%	0.98%	2.43%	6.03%	2.19%	4.46%	1.85%	5.92%	2.20%	2.58%	1.94%	0.69%	4.69%	1.40%	3.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	295	1	2	8	9	0	2	5	3	0	17	2	2	0	5	20	2	6	17	17	0	5	12	7	4	6	1	8	5	8	6	0	2	23	40	11	2	3	0	0	2	0	0	0	0	2	1	15	3	5	4	2	0					
		1.75%	0.47%	1.21%	3.60%	1.25%	0.0%	1.21%	3.33%	1.96%	0.0%	2.70%	0.94%	0.85%	0.0%	2.45%	3.25%	0.57%	1.33%	2.75%	3.85%	0.0%	1.96%	1.90%	2.00%	1.63%	1.57%	0.57%	2.25%	0.58%	1.52%	1.88%	0.0%	1.16%	4.05%	3.70%	2.35%	0.56%	2.11%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.48%	0.27%	1.76%	1.45%	1.74%	1.44%	0.93%	0.0%					
22	"5. ""За Русь Святую"""	52	0	2	0	0	0	0	0	0	0	0	4	2	1	0	4	2	2	2	4	0	4	1	0	2	0	0	1	3	0	0	2	3	1	4	0	3	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0					
		0.30%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.89%	0.85%	1.09%	0.0%	0.65%	0.57%	0.44%	0.32%	0.90%	0.0%	1.56%	0.15%	0.0%	0.81%	0.0%	0.0%	0.28%	0.34%	0.0%	0.0%	1.25%	1.75%	0.17%	0.37%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.35%	0.0%	0.34%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	2	1	0	0	0	0	1	1	0	0	2	0	0	1	1	2	2	2	0	0	0	0	4	0	1	0	1	1	0	0	0	0	3	3	1	2	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0					
		0.21%	0.94%	0.60%	0.0%	0.0%	0.0%	0.0%	0.66%	0.65%	0.0%	0.0%	0.94%	0.0%	0.0%	0.49%	0.16%	0.57%	0.44%	0.32%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.26%	0.0%	0.28%	0.11%	0.0%	0.0%	0.0%	0.0%	0.52%	0.27%	0.21%	0.56%	0.0%	0.52%	0.0%	0.0%	0.0%	2.19%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.34%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	70	1	0	1	2	0	0	0	1	1	1	2	0	0	0	4	0	1	2	4	1	1	2	1	0	2	4	6	5	3	0	1	0	2	6	3	2	0	2	0	0	0	0	0	1	0	1	3	2	1	0	0	1					
		0.41%	0.47%	0.0%	0.45%	0.27%	0.0%	0.0%	0.0%	0.65%	0.95%	0.15%	0.94%	0.0%	0.0%	0.0%	0.65%	0.0%	0.22%	0.32%	0.90%	0.93%	0.39%	0.31%	0.28%	0.0%	0.52%	2.28%	1.69%	0.58%	0.57%	0.0%	0.62%	0.0%	0.35%	0.55%	0.64%	0.56%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.27%	0.35%	0.97%	0.34%	0.0%	0.0%	0.75%					
25	"8. ""Народно-республиканская партия России"""	25	1	0	0	0	0	0	0	1	0	2	1	1	0	2	1	0	1	2	0	0	1	2	1	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0					
		0.14%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.31%	0.47%	0.42%	0.0%	0.98%	0.16%	0.0%	0.22%	0.32%	0.0%	0.0%	0.39%	0.31%	0.28%	0.0%	0.0%	0.0%	0.28%	0.11%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.34%	0.36%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1	2	1	1	0	0	1	0	0	1	0	0	0	0	2	0	0	2	0	0					
		0.13%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.57%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.17%	0.18%	0.21%	0.28%	0.0%	0.0%	0.98%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.72%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1951	23	8	17	65	4	12	7	21	7	100	37	21	7	70	35	49	68	95	31	11	24	120	39	34	30	24	41	90	104	29	8	12	44	79	49	47	2	9	5	105	47	14	33	14	19	32	81	11	37	50	22	8					
		11.60%	10.84%	4.84%	7.65%	9.04%	4.59%	7.27%	4.66%	13.72%	6.66%	15.92%	17.53%	9.01%	7.69%	34.31%	5.69%	14.20%	15.17%	15.42%	7.02%	10.28%	9.41%	19.07%	11.17%	13.87%	7.87%	13.71%	11.54%	10.44%	19.88%	9.09%	5.0%	7.01%	7.76%	7.30%	10.47%	13.23%	1.40%	4.68%	4.90%	23.23%	40.51%	15.38%	14.73%	6.48%	14.07%	8.83%	9.50%	5.33%	12.93%	18.05%	10.28%	6.06%					
28	"11. ""Истинные патриоты России"""	28	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	2	3	0	0	0	1	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	2	0	0					
		0.16%	0.47%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.11%	0.38%	0.94%	0.0%	0.0%	0.0%	0.09%	0.21%	0.0%	0.0%	0.0%	0.0%	1.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.72%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	229	4	1	4	6	0	3	0	1	1	2	1	3	0	4	9	3	5	4	5	0	4	9	6	5	16	2	20	11	4	2	3	1	4	16	14	3	1	2	1	1	2	1	3	4	0	2	17	3	3	6	7	0					
		1.36%	1.88%	0.60%	1.80%	0.83%	0.0%	1.81%	0.0%	0.65%	0.95%	0.31%	0.47%	1.28%	0.0%	1.96%	1.46%	0.86%	1.11%	0.64%	1.13%	0.0%	1.56%	1.43%	1.71%	2.04%	4.19%	1.14%	5.63%	1.27%	0.76%	0.62%	1.87%	0.58%	0.70%	1.48%	2.99%	0.84%	0.70%	1.04%	0.98%	0.22%	1.72%	1.09%	1.33%	1.85%	0.0%	0.55%	1.99%	1.45%	1.04%	2.16%	3.27%	0.0%					
30	"13. ""Демократическая партия России"""	34	1	0	3	0	0	0	0	3	0	2	0	0	0	1	2	1	0	0	2	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	1	6	0	0	0	0	2					
		0.20%	0.47%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.31%	0.0%	0.0%	0.0%	0.49%	0.32%	0.28%	0.0%	0.0%	0.45%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.21%	0.28%	1.40%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.70%	0.0%	0.0%	0.0%	0.0%	1.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	0	1	2	0	1	3	0	0	0	0	0	0	1	0	1	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.13%	2.29%	0.0%	0.66%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.22%	0.16%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.17%	0.18%	0.42%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.16%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.27%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	1.09%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	800	8	11	2	32	1	9	22	1	5	27	10	13	2	17	38	12	63	21	40	4	5	30	8	11	16	4	5	59	11	24	4	5	45	54	15	19	4	8	4	17	7	1	7	9	8	4	50	3	7	8	9	1					
		4.75%	3.77%	6.66%	0.90%	4.45%	1.14%	5.45%	14.66%	0.65%	4.76%	4.29%	4.73%	5.57%	2.19%	8.33%	6.17%	3.47%	14.06%	3.40%	9.07%	3.73%	1.96%	4.76%	2.29%	4.48%	4.19%	2.28%	1.40%	6.84%	2.10%	7.52%	2.5%	2.92%	7.93%	4.99%	3.20%	5.35%	2.81%	4.16%	3.92%	3.76%	6.03%	1.09%	3.12%	4.16%	5.92%	1.10%	5.86%	1.45%	2.44%	2.88%	4.20%	0.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	0	2	1	0	0	0	0	1	0	0	0	0	1	2	0	0	3	3	0	2	1	0	0	2	0	3	0	2	0	0	0	2	4	0	3	1	0	0	2	0	0	0	0	0	0	2	0	1	1	1	1					
		0.24%	0.0%	0.0%	0.90%	0.13%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.49%	0.32%	0.0%	0.0%	0.48%	0.68%	0.0%	0.78%	0.15%	0.0%	0.0%	0.52%	0.0%	0.84%	0.0%	0.38%	0.0%	0.0%	0.0%	0.35%	0.37%	0.0%	0.84%	0.70%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.34%	0.36%	0.46%	0.75%					
35	"18. ""ЛДПР"""	2711	30	43	32	179	23	35	48	40	31	149	39	54	5	23	132	42	69	78	80	27	36	64	56	62	60	13	74	140	73	35	37	31	100	182	45	48	16	23	13	29	5	10	29	56	24	45	107	29	38	38	26	8					
		16.12%	14.15%	26.06%	14.41%	24.89%	26.43%	21.21%	32.0%	26.14%	29.52%	23.72%	18.48%	23.17%	5.49%	11.27%	21.46%	12.17%	15.40%	12.66%	18.14%	25.23%	14.11%	10.17%	16.04%	25.30%	15.74%	7.42%	20.84%	16.24%	13.95%	10.97%	23.12%	18.12%	17.63%	16.83%	9.61%	13.52%	11.26%	11.97%	12.74%	6.41%	4.31%	10.98%	12.94%	25.92%	17.77%	12.43%	12.55%	14.07%	13.28%	13.71%	12.14%	6.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	292	2	0	2	11	0	2	0	2	0	8	1	10	0	2	18	2	4	14	6	2	7	8	3	4	10	3	3	14	10	2	3	4	15	15	10	2	9	7	8	14	0	0	2	5	2	9	23	3	4	7	0	0					
		1.73%	0.94%	0.0%	0.90%	1.52%	0.0%	1.21%	0.0%	1.30%	0.0%	1.27%	0.47%	4.29%	0.0%	0.98%	2.92%	0.57%	0.89%	2.27%	1.36%	1.86%	2.74%	1.27%	0.85%	1.63%	2.62%	1.71%	0.84%	1.62%	1.91%	0.62%	1.87%	2.33%	2.64%	1.38%	2.13%	0.56%	6.33%	3.64%	7.84%	3.09%	0.0%	0.0%	0.89%	2.31%	1.48%	2.48%	2.69%	1.45%	1.39%	2.52%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6616	75	38	97	242	39	73	46	32	39	163	80	82	63	48	250	187	105	278	147	42	104	255	114	79	183	95	94	359	190	90	55	67	205	479	223	134	85	93	55	147	32	35	76	83	58	192	368	125	148	104	101	62					
		39.35%	35.37%	23.03%	43.69%	33.65%	44.82%	44.24%	30.66%	20.91%	37.14%	25.95%	37.91%	35.19%	69.23%	23.52%	40.65%	54.20%	23.43%	45.12%	33.33%	39.25%	40.78%	40.54%	32.66%	32.24%	48.03%	54.28%	26.47%	41.64%	36.32%	28.21%	34.37%	39.18%	36.15%	44.31%	47.64%	37.74%	59.85%	48.43%	53.92%	32.52%	27.58%	38.46%	33.92%	38.42%	42.96%	53.03%	43.19%	60.67%	51.74%	37.54%	47.19%	46.96%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	0	0	8	0	0	0	3	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	1	0	2	0	0	1	1	0	1	0	0	0	2	0	1	0	1	1					
		0.20%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.22%	0.32%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.18%	0.21%	0.0%	1.40%	0.0%	0.0%	0.22%	0.86%	0.0%	0.44%	0.0%	0.0%	0.0%	0.23%	0.0%	0.34%	0.0%	0.46%	0.75%					
39	"22. ""Развитие предпринимательства"""	29	0	3	2	10	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1					
		0.17%	0.0%	1.81%	0.90%	1.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.19%	0.0%	0.0%	0.0%	0.17%	0.18%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.46%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1964	39	39	20	92	12	13	6	18	6	84	13	10	2	18	51	19	60	52	36	9	24	71	86	23	20	11	58	92	65	90	34	26	74	69	61	36	7	21	13	90	7	19	43	33	12	58	98	17	16	29	27	35					
		11.68%	18.39%	23.63%	9.00%	12.79%	13.79%	7.87%	4.0%	11.76%	5.71%	13.37%	6.16%	4.29%	2.19%	8.82%	8.29%	5.50%	13.39%	8.44%	8.16%	8.41%	9.41%	11.28%	24.64%	9.38%	5.24%	6.28%	16.33%	10.67%	12.42%	28.21%	21.25%	15.20%	13.05%	6.38%	13.03%	10.14%	4.92%	10.93%	12.74%	19.91%	6.03%	20.87%	19.19%	15.27%	8.88%	16.02%	11.50%	8.25%	5.59%	10.46%	12.61%	26.51%					
																																																											
41	Против всех	596	11	8	10	16	3	5	7	9	6	35	9	17	2	3	14	9	27	13	22	4	9	20	11	10	13	2	25	34	21	17	3	7	14	63	5	20	2	7	1	8	7	2	11	1	0	5	21	3	8	9	4	3					
		3.54%	5.18%	4.84%	4.50%	2.22%	3.44%	3.03%	4.66%	5.88%	5.71%	5.57%	4.26%	7.29%	2.19%	1.47%	2.27%	2.60%	6.02%	2.11%	4.98%	3.73%	3.52%	3.17%	3.15%	4.08%	3.41%	1.14%	7.04%	3.94%	4.01%	5.32%	1.87%	4.09%	2.46%	5.82%	1.06%	5.63%	1.40%	3.64%	0.98%	1.76%	6.03%	2.19%	4.91%	0.46%	0.0%	1.38%	2.46%	1.45%	2.79%	3.24%	1.86%	2.27%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
