8	Число бюллетеней в стационарных ящиках для голосования	100981	2164	2062	2008	2331	1806	2116	2187	1653	1553	1455	1302	1381	1421	1730	1712	1904	2195	1390	2246	989	1268	1834	644	2046	2140	1860	2232	1615	1392	1533	2116	2012	1541	1363	1478	1405	2220	2067	1606	1990	1362	2094	1222	1356	1812	1662	1433	1139	1464	1108	1603	2002	1511	1281	1745	1289	1535	1491	1238	1285	93	154	393	129	70	433	110									
9	Число недействительных избирательных бюллетеней	969	7	0	186	12	13	21	3	14	16	9	5	22	19	16	14	29	0	15	26	0	0	15	0	0	23	18	0	9	4	19	0	0	0	0	25	19	14	2	25	0	16	0	18	18	10	0	24	13	24	11	6	31	16	16	10	32	50	20	23	7	1	1	9	12	0	0	1									
10	Число действительных избирательных бюллетеней	104327	2225	2129	2008	2357	1936	2165	2200	1697	1554	1469	1388	1382	1425	1786	1715	1903	2216	1418	2221	1024	1280	1882	734	2074	2154	1916	2282	1676	1500	1542	2200	2092	1619	1393	1510	1435	2256	2089	1649	2016	1387	2285	1277	1449	1844	1705	1428	1226	1486	1167	1667	2103	1600	1356	1821	1302	1513	1497	1267	1376	96	159	508	662	70	450	109									
11	Число полученных открепительных  удостоверений	3012	46	45	55	43	56	54	60	45	55	54	25	45	55	65	50	51	50	50	55	25	25	50	25	50	55	50	50	50	30	48	50	55	50	50	65	50	50	50	60	47	43	65	35	60	61	50	45	43	60	50	50	61	50	50	50	55	50	50	50	50	5	10	25	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2873	46	39	55	43	56	53	60	35	55	54	22	44	55	65	50	49	50	50	54	25	25	36	25	50	55	43	50	50	30	48	50	55	48	43	57	47	50	50	59	47	42	62	35	60	61	44	45	43	60	30	45	61	50	49	50	54	43	42	35	49	0	10	25	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1334	9	9	3	23	9	9	14	15	41	34	6	27	27	4	8	4	4	63	37	2	20	29	11	0	4	17	17	18	15	14	5	7	37	7	19	47	15	44	8	17	22	17	25	45	21	47	35	27	10	12	7	10	16	19	47	42	8	5	8	60	7	9	13	100	19	4	0									
14	Число неиспользованных открепительных удостоверений	139	0	6	0	0	0	1	0	10	0	0	3	1	0	0	0	2	0	0	1	0	0	14	0	0	0	7	0	0	0	0	0	0	2	7	8	3	0	0	1	0	1	3	0	0	0	6	0	0	0	20	5	0	0	1	0	1	7	8	15	1	5	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	485	16	16	14	10	13	8	14	11	11	10	11	11	16	9	15	15	9	16	22	6	3	4	1	11	4	13	5	13	7	5	7	6	5	7	5	5	12	7	7	5	2	8	4	2	9	6	3	5	6	7	3	5	4	2	3	4	6	4	3	7	2	0	5	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	6942	112	224	53	118	108	109	107	108	95	80	69	195	94	33	97	117	21	113	145	53	39	78	58	236	255	129	133	122	133	96	153	218	101	74	119	117	201	63	95	23	82	229	96	70	186	96	96	85	131	72	166	107	240	98	104	81	122	155	81	73	5	9	42	6	8	2	6									
		6.59%	5.02%	10.52%	2.42%	4.98%	5.54%	4.99%	4.86%	6.31%	6.05%	5.41%	4.95%	13.89%	6.51%	1.83%	5.61%	6.06%	0.95%	7.89%	6.45%	5.18%	3.05%	4.11%	7.90%	11.38%	11.71%	6.67%	5.83%	7.24%	8.84%	6.15%	6.95%	10.42%	6.24%	5.31%	7.75%	8.05%	8.85%	3.01%	5.68%	1.14%	5.84%	10.02%	7.41%	4.77%	10.03%	5.63%	6.61%	6.86%	8.68%	6.11%	9.92%	5.01%	14.85%	7.14%	5.68%	6.07%	7.81%	10.22%	6.28%	5.28%	5.15%	5.63%	8.12%	0.89%	11.43%	0.44%	5.45%									
20	Зюганов Геннадий Андреевич	15923	367	255	200	285	288	366	273	258	291	333	211	169	284	402	295	287	243	252	338	108	115	233	109	306	441	345	191	201	157	314	294	176	312	203	265	284	396	139	306	361	249	265	236	230	273	239	259	235	325	212	201	315	266	171	278	302	311	285	283	174	19	16	84	6	13	8	15									
		15.12%	16.44%	11.98%	9.12%	12.03%	14.78%	16.74%	12.39%	15.08%	18.54%	22.53%	15.15%	12.04%	19.67%	22.31%	17.06%	14.86%	10.97%	17.59%	15.04%	10.55%	8.98%	12.28%	14.85%	14.75%	20.26%	17.84%	8.37%	11.93%	10.44%	20.12%	13.36%	8.41%	19.27%	14.57%	17.26%	19.53%	17.44%	6.65%	18.28%	17.91%	17.75%	11.60%	18.22%	15.68%	14.72%	14.02%	17.84%	18.97%	21.52%	17.99%	12.01%	14.76%	16.46%	12.46%	15.18%	22.64%	19.90%	18.79%	21.94%	12.58%	19.59%	10.00%	16.25%	0.89%	18.57%	1.78%	13.64%									
21	Миронов Сергей Михайлович	3970	65	34	104	131	72	71	52	55	54	65	39	53	63	36	69	110	331	49	80	20	25	70	38	68	64	41	73	57	74	56	190	79	87	30	66	60	105	24	66	39	62	65	64	44	52	21	61	49	71	23	17	69	20	59	67	60	98	74	50	53	3	6	9	3	0	4	1									
		3.77%	2.91%	1.60%	4.74%	5.53%	3.69%	3.25%	2.36%	3.21%	3.44%	4.40%	2.80%	3.77%	4.36%	1.99%	3.99%	5.69%	14.94%	3.42%	3.56%	1.95%	1.95%	3.69%	5.18%	3.28%	2.94%	2.12%	3.20%	3.38%	4.92%	3.59%	8.64%	3.78%	5.37%	2.15%	4.30%	4.13%	4.63%	1.15%	3.94%	1.93%	4.42%	2.84%	4.94%	2.99%	2.80%	1.23%	4.20%	3.95%	4.70%	1.95%	1.02%	3.23%	1.24%	4.30%	3.66%	4.50%	6.27%	4.88%	3.88%	3.83%	3.09%	3.75%	1.74%	0.45%	0.00%	0.89%	0.91%									
22	Прохоров Михаил Дмитриевич	6605	119	126	120	150	103	156	119	80	88	124	91	137	111	155	187	175	47	115	180	119	18	171	57	212	94	101	75	97	24	106	52	91	63	58	108	113	89	326	104	21	112	81	89	100	35	155	89	95	119	99	31	159	18	114	122	149	157	41	138	154	11	11	31	7	0	5	1									
		6.27%	5.33%	5.92%	5.47%	6.33%	5.28%	7.14%	5.40%	4.68%	5.61%	8.39%	6.53%	9.76%	7.69%	8.60%	10.82%	9.06%	2.12%	8.03%	8.01%	11.62%	1.41%	9.01%	7.77%	10.22%	4.32%	5.22%	3.29%	5.76%	1.60%	6.79%	2.36%	4.35%	3.89%	4.16%	7.04%	7.77%	3.92%	15.59%	6.21%	1.04%	7.98%	3.54%	6.87%	6.82%	1.89%	9.09%	6.13%	7.67%	7.88%	8.40%	1.85%	7.45%	1.11%	8.31%	6.66%	11.17%	10.04%	2.70%	10.70%	11.14%	11.34%	6.88%	5.99%	1.04%	0.00%	1.11%	0.91%									
23	Путин Владимир Владимирович	70887	1562	1490	1531	1673	1365	1463	1649	1196	1026	867	978	828	873	1160	1067	1214	1574	889	1478	724	1083	1330	472	1252	1300	1300	1810	1199	1112	970	1511	1528	1056	1028	952	861	1465	1537	1078	1572	882	1645	792	1005	1298	1194	923	762	840	761	1252	1453	1056	914	1250	710	825	942	715	922	58	117	342	640	49	431	86									
		67.32%	69.98%	69.99%	69.78%	70.62%	70.04%	66.93%	74.85%	69.90%	65.35%	58.66%	70.21%	58.97%	60.46%	64.37%	61.71%	62.84%	71.03%	62.04%	65.78%	70.70%	84.61%	70.11%	64.31%	60.37%	59.72%	67.22%	79.32%	71.16%	73.94%	62.14%	68.68%	73.04%	65.23%	73.80%	62.02%	59.22%	64.54%	73.51%	64.40%	77.98%	62.87%	71.99%	61.16%	68.51%	70.01%	70.03%	63.57%	61.50%	55.63%	64.60%	74.84%	68.09%	65.35%	66.62%	68.27%	53.22%	52.78%	62.10%	55.43%	66.67%	59.79%	73.13%	66.15%	94.96%	70.00%	95.78%	78.18%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
