7	Число избирательных бюллетеней в переносных ящиках для голосования	1275	33	9	27	66	11	13	36	25	53	29	20	12	21	22	30	64	15	9	29	25	25	39	23	33	0	29	21	5	47	21	70	31	40	20	21	26	5	40	12	16	18	41	12	22	40	0	15	28	9	17									
8	Число бюллетеней в стационарных ящиках для голосования	17502	279	65	301	455	132	171	147	214	310	333	120	103	520	319	231	265	75	794	1559	961	1064	732	473	183	84	417	407	70	332	246	515	225	408	440	147	170	116	598	208	231	121	426	183	315	639	402	326	340	182	148									
9	Число недействительных избирательных бюллетеней	74	4	0	0	6	0	0	0	0	2	5	3	0	0	1	0	2	0	0	12	2	2	2	4	0	0	1	0	0	0	0	3	0	2	4	3	1	0	3	1	1	0	6	0	0	2	1	0	1	0	0									
10	Число действительных избирательных бюллетеней	18703	308	74	328	515	143	184	183	239	361	357	137	115	541	340	261	327	90	803	1576	984	1087	769	492	216	84	445	428	75	379	267	582	256	446	456	165	195	121	635	219	246	139	461	195	337	677	401	341	367	191	165									
11	Число полученных открепительных  удостоверений	191	2	1	1	5	3	1	2	1	2	3	1	1	6	1	3	1	2	6	19	9	14	4	2	1	1	2	5	1	10	10	8	1	5	5	8	1	1	4	3	1	1	11	4	4	5	1	3	2	1	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	185	2	0	1	5	3	1	2	1	2	3	1	1	6	1	3	1	1	6	19	9	14	4	0	1	1	2	5	1	10	10	8	1	5	5	8	1	0	4	3	0	1	11	4	4	5	1	3	2	1	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	139	2	6	1	6	3	3	4	2	10	2	1	2	2	4	3	2	1	3	12	6	5	2	0	2	4	5	1	2	7	2	4	2	1	2	2	2	1	0	0	1	1	0	1	2	4	1	3	3	3	1									
14	Число неиспользованных открепительных удостоверений	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
19	Жириновский Владимир Вольфович	266	3	1	3	8	2	4	6	0	0	10	3	0	11	5	7	7	2	0	17	0	3	2	5	5	0	4	10	1	2	5	14	7	13	6	5	5	1	5	5	8	2	10	2	7	15	10	9	10	3	3									
		1.42%	0.96%	1.35%	0.91%	1.54%	1.40%	2.17%	3.28%	0.00%	0.00%	2.76%	2.14%	0.00%	2.03%	1.47%	2.68%	2.13%	2.22%	0.00%	1.07%	0.00%	0.28%	0.26%	1.01%	2.31%	0.00%	0.90%	2.34%	1.33%	0.53%	1.87%	2.39%	2.73%	2.90%	1.30%	2.98%	2.55%	0.83%	0.78%	2.27%	3.24%	1.44%	2.14%	1.03%	2.08%	2.21%	2.49%	2.64%	2.72%	1.57%	1.82%									
20	Зюганов Геннадий Андреевич	1053	8	1	9	45	10	13	20	24	14	18	3	4	49	9	18	32	4	63	121	23	19	12	25	13	2	42	27	2	27	19	15	13	21	16	15	6	7	37	13	14	1	35	5	31	50	21	20	33	22	2									
		5.61%	2.56%	1.35%	2.74%	8.64%	6.99%	7.07%	10.93%	10.04%	3.86%	4.97%	2.14%	3.48%	9.06%	2.64%	6.90%	9.73%	4.44%	7.85%	7.62%	2.33%	1.74%	1.56%	5.04%	6.02%	2.38%	9.42%	6.31%	2.67%	7.12%	7.12%	2.56%	5.08%	4.69%	3.48%	8.93%	3.06%	5.79%	5.80%	5.91%	5.67%	0.72%	7.49%	2.56%	9.20%	7.36%	5.22%	5.87%	8.97%	11.52%	1.21%									
21	Миронов Сергей Михайлович	195	4	0	1	1	2	0	1	4	2	3	0	2	13	6	1	6	0	1	7	4	9	4	6	1	1	4	11	0	4	11	6	4	6	4	1	2	1	14	3	1	1	10	1	6	8	6	4	2	4	2									
		1.04%	1.28%	0.00%	0.30%	0.19%	1.40%	0.00%	0.55%	1.67%	0.55%	0.83%	0.00%	1.74%	2.40%	1.76%	0.38%	1.82%	0.00%	0.12%	0.44%	0.41%	0.83%	0.52%	1.21%	0.46%	1.19%	0.90%	2.57%	0.00%	1.06%	4.12%	1.03%	1.56%	1.34%	0.87%	0.60%	1.02%	0.83%	2.19%	1.36%	0.40%	0.72%	2.14%	0.51%	1.78%	1.18%	1.49%	1.17%	0.54%	2.09%	1.21%									
22	Прохоров Михаил Дмитриевич	156	2	0	1	6	1	1	0	4	7	5	0	4	7	3	3	11	0	0	0	0	5	5	2	0	0	2	5	0	5	2	12	3	9	6	3	2	1	7	0	0	1	0	1	6	7	5	1	9	1	1									
		0.83%	0.64%	0.00%	0.30%	1.15%	0.70%	0.54%	0.00%	1.67%	1.93%	1.38%	0.00%	3.48%	1.29%	0.88%	1.15%	3.34%	0.00%	0.00%	0.00%	0.00%	0.46%	0.65%	0.40%	0.00%	0.00%	0.45%	1.17%	0.00%	1.32%	0.75%	2.05%	1.17%	2.01%	1.30%	1.79%	1.02%	0.83%	1.10%	0.00%	0.00%	0.72%	0.00%	0.51%	1.78%	1.03%	1.24%	0.29%	2.45%	0.52%	0.61%									
23	Путин Владимир Владимирович	17033	291	72	314	455	128	166	156	207	338	321	131	105	461	317	232	271	84	739	1431	957	1051	746	454	197	81	393	375	72	341	230	535	229	397	424	141	180	111	572	198	223	134	406	186	287	597	359	307	313	161	157									
		90.71%	93.27%	97.30%	95.73%	87.33%	89.51%	90.22%	85.25%	86.61%	93.11%	88.67%	93.57%	91.30%	85.21%	92.96%	88.89%	82.37%	93.33%	92.03%	90.11%	97.06%	96.51%	96.76%	91.53%	91.20%	96.43%	88.12%	87.62%	96.00%	89.97%	86.14%	91.45%	89.45%	88.62%	92.17%	83.93%	91.84%	91.74%	89.66%	90.00%	90.28%	96.40%	86.94%	95.38%	85.16%	87.92%	89.30%	90.03%	85.05%	84.29%	95.15%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
