Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
"Наименование Избирательной комиссии:    Новороссийск, Пригородная"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №5901	УИК №5902	УИК №5903	УИК №5904	УИК №5905	УИК №5906	УИК №5907	УИК №5908	УИК №5909	УИК №5910	УИК №5911	УИК №5912	УИК №5913	УИК №5914	УИК №5915	УИК №5916	УИК №5917	УИК №5918	УИК №5919	УИК №5920	УИК №5921	УИК №5922	УИК №5923	УИК №5924	УИК №5925	УИК №5926	УИК №5927					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	593	10	15	10	10	5	20	10	20	25	30	15	50	25	50	15	5	15	25	30	10	20	25	30	25	40	38	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	593	10	15	10	10	5	20	10	20	25	30	15	50	25	50	15	5	15	25	30	10	20	25	30	25	40	38	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	355	6	20	6	10	5	19	7	20	14	15	12	5	0	4	12	8	4	2	9	4	16	14	15	31	40	25	32					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3045	77	164	79	51	30	74	16	167	171	151	99	132	100	195	22	19	135	112	200	15	122	136	159	97	270	139	113					
		11.75%	10.28%	14.54%	11.95%	11.86%	9.38%	13.91%	6.45%	15.77%	15.04%	10.40%	15.81%	10.03%	11.81%	15.13%	8.76%	7.51%	13.95%	10.58%	10.18%	8.62%	9.98%	9.79%	11.42%	11.93%	13.71%	8.94%	10.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1934	78	94	21	91	17	107	13	19	233	19	10	102	27	29	15	20	141	36	314	9	141	17	15	130	95	108	33					
		7.47%	10.41%	8.33%	3.18%	21.16%	5.31%	20.11%	5.24%	1.79%	20.49%	1.31%	1.60%	7.75%	3.19%	2.25%	5.98%	7.91%	14.57%	3.40%	15.99%	5.17%	11.53%	1.22%	1.08%	15.99%	4.82%	6.95%	2.99%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	156	11	7	4	9	3	9	3	1	1	1	14	7	7	4	4	0	10	2	0	4	0	2	3	10	6	28	6					
		0.60%	1.47%	0.62%	0.61%	2.09%	0.94%	1.69%	1.21%	0.09%	0.09%	0.07%	2.24%	0.53%	0.83%	0.31%	1.59%	0.00%	1.03%	0.19%	0.00%	2.30%	0.00%	0.14%	0.22%	1.23%	0.30%	1.80%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3328	73	78	90	89	7	80	14	181	202	164	86	129	185	181	19	43	33	181	82	24	135	172	226	111	342	252	149					
		12.85%	9.75%	6.91%	13.62%	20.70%	2.19%	15.04%	5.65%	17.09%	17.77%	11.29%	13.74%	9.80%	21.84%	14.04%	7.57%	16.99%	3.41%	17.09%	4.18%	13.79%	11.04%	12.38%	16.24%	13.65%	17.36%	16.22%	13.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	236	24	8	6	14	5	16	5	8	1	2	10	4	7	7	4	0	3	1	0	5	0	7	3	10	5	79	2					
		0.91%	3.20%	0.71%	0.91%	3.26%	1.56%	3.01%	2.02%	0.76%	0.09%	0.14%	1.60%	0.30%	0.83%	0.54%	1.59%	0.00%	0.31%	0.09%	0.00%	2.87%	0.00%	0.50%	0.22%	1.23%	0.25%	5.08%	0.18%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16383	474	740	448	163	254	235	191	662	524	1109	394	855	508	870	174	154	618	716	1324	117	799	845	836	439	1242	913	779					
		63.24%	63.28%	65.60%	67.78%	37.91%	79.38%	44.17%	77.02%	62.51%	46.09%	76.38%	62.94%	64.97%	59.98%	67.49%	69.32%	60.87%	63.84%	67.61%	67.41%	67.24%	65.33%	60.84%	60.06%	53.99%	63.05%	58.75%	70.63%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	95	3	13	3	5	1	2	2	1	1	1	6	4	4	3	3	0	3	2	0	0	6	0	2	3	10	15	2					
		0.37%	0.40%	1.15%	0.45%	1.16%	0.31%	0.38%	0.81%	0.09%	0.09%	0.07%	0.96%	0.30%	0.47%	0.23%	1.20%	0.00%	0.31%	0.19%	0.00%	0.00%	0.49%	0.00%	0.14%	0.37%	0.51%	0.97%	0.18%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
