Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Дербентская городская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	39	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	8	1	0	4	2	3	0	3	6	2	2	0	0	0	0					
14	Число погашенных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	114	0	0	4	2	0	11	3	2	0	7	8	0	2	0	0	0	0	0	2	12	2	9	2	7	1	4	4	2	3	5	0	0	6	7	7	2					
		0.21%	0.0%	0.0%	0.43%	0.10%	0.0%	0.85%	0.49%	0.13%	0.0%	0.42%	0.47%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.65%	0.08%	0.39%	0.11%	0.43%	0.06%	0.38%	0.27%	0.24%	0.17%	0.26%	0.0%	0.0%	0.30%	0.29%	1.4%	0.13%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2328	2	0	4	0	4	160	12	265	94	110	8	1	94	0	0	243	100	200	303	211	100	303	2	96	0	2	4	0	3	4	0	0	0	0	1	2					
		4.29%	0.19%	0.0%	0.43%	0.0%	0.80%	12.49%	1.99%	17.77%	5.16%	6.72%	0.47%	0.04%	9.56%	0.0%	0.0%	8.49%	6.15%	13.55%	31.23%	11.48%	4.01%	13.17%	0.11%	6.0%	0.0%	0.19%	0.27%	0.0%	0.17%	0.20%	0.0%	0.0%	0.0%	0.0%	0.2%	0.13%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	4	0	4	10	0	3	5	3	3	7	3	1	4	0	12	0	0	0	4	4	9	20	8	0	1	1	9	2	15	13	5	0	0	12	6	0					
		0.31%	0.38%	0.0%	0.43%	0.53%	0.0%	0.23%	0.82%	0.20%	0.16%	0.42%	0.17%	0.04%	0.40%	0.0%	0.62%	0.0%	0.0%	0.0%	0.41%	0.21%	0.36%	0.86%	0.44%	0.0%	0.06%	0.09%	0.61%	0.24%	0.85%	0.67%	0.54%	0.0%	0.0%	0.50%	1.2%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2250	12	0	6	205	0	116	9	7	2	203	4	364	11	101	105	801	0	216	4	4	4	6	6	2	5	5	3	2	13	4	1	0	3	9	15	2					
		4.15%	1.15%	0.0%	0.64%	10.97%	0.0%	9.05%	1.49%	0.46%	0.10%	12.40%	0.23%	15.56%	1.11%	5.85%	5.46%	27.98%	0.0%	14.63%	0.41%	0.21%	0.16%	0.26%	0.33%	0.12%	0.34%	0.47%	0.20%	0.24%	0.74%	0.20%	0.10%	0.0%	0.15%	0.38%	3.0%	0.13%					
22	"5. ""За Русь Святую"""	11	0	0	2	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.02%	0.0%	0.0%	0.21%	0.05%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.04%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	8	0	0	2	0	3	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
		0.03%	0.76%	0.0%	0.0%	0.10%	0.0%	0.23%	0.0%	0.0%	0.0%	0.06%	0.0%	0.08%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	1262	8	0	10	2	96	13	15	17	35	14	30	6	2	75	230	97	70	81	58	3	6	46	31	165	78	8	1	1	17	10	14	0	9	7	3	4					
		2.33%	0.76%	0.0%	1.08%	0.10%	19.31%	1.01%	2.48%	1.14%	1.92%	0.85%	1.77%	0.25%	0.20%	4.35%	11.97%	3.38%	4.30%	5.48%	5.97%	0.16%	0.24%	2.0%	1.72%	10.31%	5.31%	0.76%	0.06%	0.12%	0.96%	0.52%	1.51%	0.0%	0.45%	0.29%	0.6%	0.27%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	1	0	0	1	1	0	2	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.02%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.16%	0.06%	0.0%	0.12%	0.05%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	0	3	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	15	0	0					
		0.05%	0.0%	0.0%	0.32%	0.05%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	64	1	0	1	5	0	3	4	1	0	7	2	1	0	0	0	0	0	2	0	0	4	2	3	1	2	4	1	2	6	3	0	0	2	4	2	1					
		0.11%	0.09%	0.0%	0.10%	0.26%	0.0%	0.23%	0.66%	0.06%	0.0%	0.42%	0.11%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.16%	0.08%	0.16%	0.06%	0.13%	0.38%	0.06%	0.24%	0.34%	0.15%	0.0%	0.0%	0.10%	0.16%	0.4%	0.06%					
28	"11. ""Истинные патриоты России"""	462	2	4	6	1	0	3	6	5	9	13	8	15	4	71	16	6	18	3	4	40	13	16	7	0	7	18	6	5	2	10	0	95	13	26	7	3					
		0.85%	0.19%	0.72%	0.64%	0.05%	0.0%	0.23%	0.99%	0.33%	0.49%	0.79%	0.47%	0.64%	0.40%	4.11%	0.83%	0.20%	1.10%	0.20%	0.41%	2.17%	0.52%	0.69%	0.38%	0.0%	0.47%	1.71%	0.40%	0.62%	0.11%	0.52%	0.0%	8.26%	0.66%	1.10%	1.4%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	1	0	1	1	0	1	4	0	4	0	4	0	0	0	0	0	0	0	1	6	4	2	0	0	5	3	3	2	2	2	0	0	3	8	1	1					
		0.10%	0.09%	0.0%	0.10%	0.05%	0.0%	0.07%	0.66%	0.0%	0.21%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.32%	0.16%	0.08%	0.0%	0.0%	0.34%	0.28%	0.20%	0.24%	0.11%	0.10%	0.0%	0.0%	0.15%	0.33%	0.2%	0.06%					
30	"13. ""Демократическая партия России"""	17	2	0	1	0	0	1	0	0	3	2	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0					
		0.03%	0.19%	0.0%	0.10%	0.0%	0.0%	0.07%	0.0%	0.0%	0.16%	0.12%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.04%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.04%	0.2%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	0	0	0	1	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	2	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.33%	0.0%	0.0%	0.24%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.05%	0.0%	0.0%	0.0%	0.0%	0.16%	0.4%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.06%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	518	18	13	8	38	0	10	16	25	7	33	12	9	10	0	0	1	0	0	3	40	30	36	27	9	11	7	20	5	26	20	16	0	23	17	12	16					
		0.95%	1.72%	2.34%	0.86%	2.03%	0.0%	0.78%	2.65%	1.67%	0.38%	2.01%	0.71%	0.38%	1.01%	0.0%	0.0%	0.03%	0.0%	0.0%	0.30%	2.17%	1.20%	1.56%	1.5%	0.56%	0.74%	0.66%	1.35%	0.62%	1.48%	1.04%	1.72%	0.0%	1.16%	0.72%	2.4%	1.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	0	0	0	0	2	0	0	0	0	3	2	2	0	0	0	0	0	0	3	0	0	0	0	1	2	2	0	0	2	0	0	0	3	0	1					
		0.04%	0.19%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.17%	0.08%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.06%	0.19%	0.13%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.12%	0.0%	0.06%					
35	"18. ""ЛДПР"""	360	8	9	20	18	11	78	11	8	5	9	4	9	8	0	6	0	0	12	2	10	12	2	5	8	5	15	12	4	25	14	0	0	14	5	5	6					
		0.66%	0.76%	1.62%	2.16%	0.96%	2.21%	6.08%	1.82%	0.53%	0.27%	0.55%	0.23%	0.38%	0.81%	0.0%	0.31%	0.0%	0.0%	0.81%	0.20%	0.54%	0.48%	0.08%	0.27%	0.5%	0.34%	1.42%	0.81%	0.49%	1.42%	0.72%	0.0%	0.0%	0.71%	0.21%	1.0%	0.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	98	2	0	0	1	0	5	3	4	0	3	3	0	1	0	0	0	0	0	1	0	3	0	0	6	2	3	7	6	37	2	0	0	0	4	3	2					
		0.18%	0.19%	0.0%	0.0%	0.05%	0.0%	0.39%	0.49%	0.26%	0.0%	0.18%	0.17%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.12%	0.0%	0.0%	0.37%	0.13%	0.28%	0.47%	0.74%	2.10%	0.10%	0.0%	0.0%	0.0%	0.16%	0.6%	0.13%					
37	"20. ""Политическая партия ""Единая Россия"""	36975	688	278	777	1327	249	746	263	1028	1392	1069	1062	1804	672	1337	1426	1497	961	892	429	1111	1844	1523	937	764	1002	827	1127	704	1327	1394	694	626	1670	2046	290	1192					
		68.28%	66.02%	50.18%	84.0%	71.03%	50.10%	58.23%	43.61%	68.94%	76.48%	65.34%	62.95%	77.15%	68.36%	77.55%	74.23%	52.30%	59.10%	60.43%	44.22%	60.47%	73.96%	66.21%	52.05%	47.75%	68.30%	78.61%	76.40%	87.45%	75.61%	72.49%	75.02%	54.43%	84.85%	86.69%	58.0%	83.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	143	10	0	1	0	0	1	1	1	0	1	0	0	6	0	0	99	0	0	1	1	2	0	1	2	0	0	1	2	6	0	0	0	5	1	1	0					
		0.26%	0.95%	0.0%	0.10%	0.0%	0.0%	0.07%	0.16%	0.06%	0.0%	0.06%	0.0%	0.0%	0.61%	0.0%	0.0%	3.45%	0.0%	0.0%	0.10%	0.05%	0.08%	0.0%	0.05%	0.12%	0.0%	0.0%	0.06%	0.24%	0.34%	0.0%	0.0%	0.0%	0.25%	0.04%	0.2%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	4	0	0	1	0	7	0	6	0	1	0	0	2	0	0	0	0	0	7	2	1	0	1	0	0	1	0	0	6	0	0	0	0	2	1	1					
		0.07%	0.38%	0.0%	0.0%	0.05%	0.0%	0.54%	0.0%	0.40%	0.0%	0.06%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.10%	0.04%	0.0%	0.05%	0.0%	0.0%	0.09%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.08%	0.2%	0.06%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8363	256	250	53	230	133	67	226	98	262	128	527	115	149	140	126	118	453	54	138	296	435	313	695	528	301	144	249	57	200	414	192	404	136	184	122	170					
		15.44%	24.56%	45.12%	5.72%	12.31%	26.76%	5.23%	37.47%	6.57%	14.39%	7.82%	31.23%	4.91%	15.15%	8.12%	6.55%	4.12%	27.85%	3.65%	14.22%	16.11%	17.44%	13.60%	38.61%	33.0%	20.51%	13.68%	16.88%	7.08%	11.39%	21.52%	20.75%	35.13%	6.91%	7.79%	24.4%	11.83%					
																																											
41	Против всех	435	12	0	20	15	2	43	17	13	0	13	6	6	5	0	0	0	14	10	6	15	23	9	8	12	41	7	19	6	60	0	0	15	19	4	10	5					
		0.80%	1.15%	0.0%	2.16%	0.80%	0.40%	3.35%	2.81%	0.87%	0.0%	0.79%	0.35%	0.25%	0.50%	0.0%	0.0%	0.0%	0.86%	0.67%	0.61%	0.81%	0.92%	0.39%	0.44%	0.75%	2.79%	0.66%	1.28%	0.74%	3.41%	0.0%	0.0%	1.30%	0.96%	0.16%	2.0%	0.34%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
