Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Новоуренгойская городская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №202					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	334	5	14	12	7	7	3	5	9	17	12	5	7	7	5	3	25	3	5	8	5	5	7	12	7	12	12	12	10	4	19	17	10	10	12	5	3	10	3	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	278	5	14	8	7	7	1	3	9	14	10	5	5	7	2	2	23	0	3	6	2	5	6	8	7	12	10	9	9	3	19	14	10	10	10	3	0	10	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	218	3	8	18	5	12	9	1	1	3	3	1	1	21	20	1	15	2	8	3	5	1	1	3	5	8	2	3	2	1	2	3	3	2	3	3	0	6	3	27					
14	Число погашенных открепительных удостоверений	56	0	0	4	0	0	2	2	0	3	2	0	2	0	3	1	2	3	2	2	3	0	1	4	0	0	2	3	1	1	0	3	0	0	2	2	3	0	3	0					
15	Число открепительных удостоверений выданных ТИК	14	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	716	10	22	6	25	21	2	16	25	25	22	10	16	30	6	5	17	15	29	33	18	25	18	25	21	29	29	22	20	15	31	28	12	30	9	10	8	13	7	11					
		1.55%	0.99%	1.24%	0.44%	1.75%	1.43%	0.64%	1.46%	1.75%	1.35%	1.49%	1.28%	1.57%	1.53%	1.20%	2.97%	3.76%	4.83%	3.15%	3.17%	2.5%	1.98%	1.16%	1.60%	1.39%	1.74%	1.58%	1.26%	1.16%	1.01%	1.66%	1.71%	0.71%	1.89%	0.81%	1.15%	3.06%	1.37%	2.21%	1.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2199	55	100	72	67	102	14	52	71	103	77	54	53	59	11	1	21	7	25	31	11	45	70	79	67	74	80	88	83	73	97	88	75	89	74	43	15	39	10	24					
		4.76%	5.46%	5.64%	5.31%	4.70%	6.98%	4.54%	4.75%	4.98%	5.60%	5.22%	6.94%	5.21%	3.02%	2.20%	0.59%	4.64%	2.25%	2.72%	2.98%	1.52%	3.57%	4.52%	5.05%	4.45%	4.44%	4.38%	5.05%	4.84%	4.96%	5.21%	5.38%	4.49%	5.61%	6.67%	4.98%	5.74%	4.12%	3.16%	4.00%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1596	67	67	63	52	55	11	46	64	72	68	26	41	60	11	6	6	9	26	18	7	20	79	60	43	58	58	56	48	53	55	70	35	45	46	26	6	40	8	15					
		3.45%	6.65%	3.78%	4.64%	3.65%	3.76%	3.57%	4.20%	4.49%	3.91%	4.61%	3.34%	4.03%	3.07%	2.20%	3.57%	1.32%	2.90%	2.83%	1.73%	0.97%	1.59%	5.10%	3.84%	2.86%	3.48%	3.17%	3.21%	2.80%	3.60%	2.95%	4.28%	2.09%	2.83%	4.15%	3.01%	2.29%	4.22%	2.53%	2.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2034	57	108	75	77	85	7	50	93	114	70	35	40	61	17	5	7	4	14	24	16	26	41	69	55	71	68	81	91	57	100	90	94	62	67	22	7	33	11	30					
		4.40%	5.66%	6.09%	5.53%	5.40%	5.81%	2.27%	4.57%	6.53%	6.19%	4.74%	4.50%	3.93%	3.12%	3.40%	2.97%	1.54%	1.29%	1.52%	2.31%	2.22%	2.06%	2.64%	4.41%	3.65%	4.26%	3.72%	4.65%	5.31%	3.87%	5.37%	5.51%	5.63%	3.90%	6.04%	2.54%	2.68%	3.48%	3.48%	5.00%					
22	"5. ""За Русь Святую"""	229	3	10	6	7	6	4	8	8	10	7	7	6	13	0	2	6	1	3	5	1	9	8	8	11	3	15	7	4	0	9	9	6	5	6	5	1	3	1	6					
		0.49%	0.29%	0.56%	0.44%	0.49%	0.41%	1.29%	0.73%	0.56%	0.54%	0.47%	0.90%	0.59%	0.66%	0.0%	1.19%	1.32%	0.32%	0.32%	0.48%	0.13%	0.71%	0.51%	0.51%	0.73%	0.18%	0.82%	0.40%	0.23%	0.0%	0.48%	0.55%	0.35%	0.31%	0.54%	0.57%	0.38%	0.31%	0.31%	1.00%					
23	"6. ""Объединенная Российская партия ""Русь"""	94	1	4	2	2	2	3	0	6	6	2	0	1	1	2	0	0	0	5	2	3	3	5	3	3	3	2	4	4	4	5	3	2	2	3	1	1	4	0	0					
		0.20%	0.09%	0.22%	0.14%	0.14%	0.13%	0.97%	0.0%	0.42%	0.32%	0.13%	0.0%	0.09%	0.05%	0.40%	0.0%	0.0%	0.0%	0.54%	0.19%	0.41%	0.23%	0.32%	0.19%	0.19%	0.18%	0.10%	0.22%	0.23%	0.27%	0.26%	0.18%	0.11%	0.12%	0.27%	0.11%	0.38%	0.42%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	584	18	17	17	17	21	5	15	13	21	23	11	11	22	9	5	11	4	10	8	7	13	25	12	19	17	26	33	16	25	23	22	18	16	12	6	4	19	3	10					
		1.26%	1.78%	0.95%	1.25%	1.19%	1.43%	1.62%	1.37%	0.91%	1.14%	1.56%	1.41%	1.08%	1.12%	1.80%	2.97%	2.43%	1.29%	1.08%	0.77%	0.97%	1.03%	1.61%	0.76%	1.26%	1.02%	1.42%	1.89%	0.93%	1.69%	1.23%	1.34%	1.07%	1.00%	1.08%	0.69%	1.53%	2.00%	0.94%	1.66%					
25	"8. ""Народно-республиканская партия России"""	61	3	5	0	3	3	0	1	3	0	2	0	1	6	0	0	0	3	1	3	0	1	1	4	3	0	1	1	2	1	2	1	5	1	2	1	0	1	0	0					
		0.13%	0.29%	0.28%	0.0%	0.21%	0.20%	0.0%	0.09%	0.21%	0.0%	0.13%	0.0%	0.09%	0.30%	0.0%	0.0%	0.0%	0.96%	0.10%	0.28%	0.0%	0.07%	0.06%	0.25%	0.19%	0.0%	0.05%	0.05%	0.11%	0.06%	0.10%	0.06%	0.29%	0.06%	0.18%	0.11%	0.0%	0.10%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	246	7	4	2	9	10	1	13	13	5	8	2	3	9	4	1	1	1	3	3	6	2	1	13	8	6	10	13	15	14	7	12	5	14	9	4	0	6	1	1					
		0.53%	0.69%	0.22%	0.14%	0.63%	0.68%	0.32%	1.18%	0.91%	0.27%	0.54%	0.25%	0.29%	0.46%	0.80%	0.59%	0.22%	0.32%	0.32%	0.28%	0.83%	0.15%	0.06%	0.83%	0.53%	0.36%	0.54%	0.74%	0.87%	0.95%	0.37%	0.73%	0.29%	0.88%	0.81%	0.46%	0.0%	0.63%	0.31%	0.16%					
27	"10. ""Аграрная партия России"""	522	15	16	12	15	28	5	12	14	15	21	4	10	23	4	0	2	1	12	13	9	9	24	15	19	13	26	25	24	24	21	9	15	22	13	14	1	9	2	6					
		1.13%	1.48%	0.90%	0.88%	1.05%	1.91%	1.62%	1.09%	0.98%	0.81%	1.42%	0.51%	0.98%	1.17%	0.80%	0.0%	0.44%	0.32%	1.30%	1.25%	1.25%	0.71%	1.55%	0.96%	1.26%	0.78%	1.42%	1.43%	1.40%	1.63%	1.12%	0.55%	0.89%	1.38%	1.17%	1.62%	0.38%	0.95%	0.63%	1.00%					
28	"11. ""Истинные патриоты России"""	191	1	7	5	4	4	1	1	1	11	4	1	4	12	3	1	0	0	2	7	12	9	3	5	6	12	6	3	6	4	7	12	7	8	4	5	4	6	0	3					
		0.41%	0.09%	0.39%	0.36%	0.28%	0.27%	0.32%	0.09%	0.07%	0.59%	0.27%	0.12%	0.39%	0.61%	0.60%	0.59%	0.0%	0.0%	0.21%	0.67%	1.66%	0.71%	0.19%	0.32%	0.39%	0.72%	0.32%	0.17%	0.35%	0.27%	0.37%	0.73%	0.41%	0.50%	0.36%	0.57%	1.53%	0.63%	0.0%	0.50%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	367	9	17	8	15	6	2	12	8	13	13	6	5	19	3	2	2	4	6	11	17	11	7	16	9	9	11	16	10	11	13	17	16	10	11	5	4	5	8	0					
		0.79%	0.89%	0.95%	0.59%	1.05%	0.41%	0.64%	1.09%	0.56%	0.70%	0.88%	0.77%	0.49%	0.97%	0.60%	1.19%	0.44%	1.29%	0.65%	1.05%	2.36%	0.87%	0.45%	1.02%	0.59%	0.54%	0.60%	0.91%	0.58%	0.74%	0.69%	1.04%	0.95%	0.63%	0.99%	0.57%	1.53%	0.52%	2.53%	0.0%					
30	"13. ""Демократическая партия России"""	197	10	10	5	10	7	1	3	3	8	4	3	4	12	0	0	0	1	4	3	2	2	4	6	6	7	10	3	12	4	6	7	11	7	7	1	3	5	2	4					
		0.42%	0.99%	0.56%	0.36%	0.70%	0.47%	0.32%	0.27%	0.21%	0.43%	0.27%	0.38%	0.39%	0.61%	0.0%	0.0%	0.0%	0.32%	0.43%	0.28%	0.27%	0.15%	0.25%	0.38%	0.39%	0.42%	0.54%	0.17%	0.70%	0.27%	0.32%	0.42%	0.65%	0.44%	0.63%	0.11%	1.14%	0.52%	0.63%	0.66%					
31	"14. ""Великая Россия - Евразийский Союз"""	124	4	4	2	6	6	0	4	4	5	3	2	7	8	5	0	1	1	4	2	3	2	4	8	6	8	4	1	3	4	0	3	1	3	3	0	0	2	0	1					
		0.26%	0.39%	0.22%	0.14%	0.42%	0.41%	0.0%	0.36%	0.28%	0.27%	0.20%	0.25%	0.68%	0.40%	1.00%	0.0%	0.22%	0.32%	0.43%	0.19%	0.41%	0.15%	0.25%	0.51%	0.39%	0.48%	0.21%	0.05%	0.17%	0.27%	0.0%	0.18%	0.05%	0.18%	0.27%	0.0%	0.0%	0.21%	0.0%	0.16%					
32	"15. ""Партия СЛОН"""	72	0	1	3	5	4	0	2	3	2	2	2	3	2	1	0	0	0	2	1	1	0	4	3	2	2	5	2	2	1	4	3	1	2	2	1	0	3	0	1					
		0.15%	0.0%	0.05%	0.22%	0.35%	0.27%	0.0%	0.18%	0.21%	0.10%	0.13%	0.25%	0.29%	0.10%	0.20%	0.0%	0.0%	0.0%	0.21%	0.09%	0.13%	0.0%	0.25%	0.19%	0.13%	0.12%	0.27%	0.11%	0.11%	0.06%	0.21%	0.18%	0.05%	0.12%	0.18%	0.11%	0.0%	0.31%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2557	53	102	75	80	100	16	74	69	104	102	34	38	102	44	10	15	14	26	37	31	49	78	108	77	103	85	82	81	99	98	90	138	137	70	45	7	40	6	38					
		5.54%	5.26%	5.75%	5.53%	5.61%	6.84%	5.19%	6.76%	4.84%	5.65%	6.91%	4.37%	3.74%	5.22%	8.81%	5.95%	3.31%	4.51%	2.83%	3.56%	4.30%	3.89%	5.03%	6.91%	5.12%	6.18%	4.65%	4.70%	4.72%	6.73%	5.26%	5.51%	8.26%	8.63%	6.31%	5.21%	2.68%	4.22%	1.89%	6.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	145	3	8	3	3	6	4	2	5	11	1	2	1	7	2	0	0	0	6	2	5	5	4	4	3	2	3	4	5	5	8	9	2	3	1	5	1	4	2	4					
		0.31%	0.29%	0.45%	0.22%	0.21%	0.41%	1.29%	0.18%	0.35%	0.59%	0.06%	0.25%	0.09%	0.35%	0.40%	0.0%	0.0%	0.0%	0.65%	0.19%	0.69%	0.39%	0.25%	0.25%	0.19%	0.12%	0.16%	0.22%	0.29%	0.33%	0.43%	0.55%	0.11%	0.18%	0.09%	0.57%	0.38%	0.42%	0.63%	0.66%					
35	"18. ""ЛДПР"""	7664	154	273	213	233	180	81	167	206	289	224	145	203	402	78	49	54	49	179	194	127	190	243	274	251	282	283	287	289	208	305	252	253	221	173	173	65	199	81	135					
		16.61%	15.29%	15.41%	15.71%	16.36%	12.32%	26.29%	15.26%	14.46%	15.71%	15.19%	18.66%	19.98%	20.59%	15.63%	29.16%	11.94%	15.80%	19.49%	18.68%	17.63%	15.11%	15.69%	17.54%	16.69%	16.92%	15.49%	16.48%	16.87%	14.14%	16.39%	15.43%	15.15%	13.93%	15.61%	20.04%	24.90%	21.03%	25.63%	22.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	438	11	12	12	15	15	2	11	17	18	11	9	9	23	6	3	2	3	14	5	5	27	14	20	6	9	21	37	9	4	19	12	12	11	10	4	3	9	2	6					
		0.94%	1.09%	0.67%	0.88%	1.05%	1.02%	0.64%	1.00%	1.19%	0.97%	0.74%	1.15%	0.88%	1.17%	1.20%	1.78%	0.44%	0.96%	1.52%	0.48%	0.69%	2.14%	0.90%	1.28%	0.39%	0.54%	1.15%	2.12%	0.52%	0.27%	1.02%	0.73%	0.71%	0.69%	0.90%	0.46%	1.14%	0.95%	0.63%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	20540	403	761	600	580	610	107	481	613	795	658	328	434	830	206	62	275	170	452	509	336	675	722	681	713	763	836	798	814	698	828	694	762	702	449	377	108	397	133	180					
		44.52%	40.01%	42.97%	44.28%	40.73%	41.75%	34.74%	43.96%	43.04%	43.23%	44.64%	42.21%	42.71%	42.52%	41.28%	36.90%	60.84%	54.83%	49.23%	49.03%	46.66%	53.69%	46.64%	43.59%	47.43%	45.79%	45.78%	45.83%	47.51%	47.45%	44.51%	42.49%	45.65%	44.26%	40.52%	43.68%	41.37%	41.96%	42.08%	30.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	2	2	2	0	2	1	0	6	1	1	4	1	0	1	0	2	0	3	1	3	3	0	7	2	3	0	5	1	2	3	2	5	2	1	0	0	2	0	1					
		0.15%	0.19%	0.11%	0.14%	0.0%	0.13%	0.32%	0.0%	0.42%	0.05%	0.06%	0.51%	0.09%	0.0%	0.20%	0.0%	0.44%	0.0%	0.32%	0.09%	0.41%	0.23%	0.0%	0.44%	0.13%	0.18%	0.0%	0.28%	0.05%	0.13%	0.16%	0.12%	0.29%	0.12%	0.09%	0.0%	0.0%	0.21%	0.0%	0.16%					
39	"22. ""Развитие предпринимательства"""	136	4	6	6	3	4	0	4	6	4	5	3	3	6	3	0	2	0	4	9	8	1	5	4	3	4	5	2	1	4	1	4	3	5	4	6	0	3	1	0					
		0.29%	0.39%	0.33%	0.44%	0.21%	0.27%	0.0%	0.36%	0.42%	0.21%	0.33%	0.38%	0.29%	0.30%	0.60%	0.0%	0.44%	0.0%	0.43%	0.86%	1.11%	0.07%	0.32%	0.25%	0.19%	0.24%	0.27%	0.11%	0.05%	0.27%	0.05%	0.24%	0.17%	0.31%	0.36%	0.69%	0.0%	0.31%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2491	39	81	68	67	95	16	58	82	86	61	35	72	150	42	8	10	12	39	65	47	65	100	68	85	89	114	79	87	105	88	86	90	83	58	33	11	44	25	48					
		5.39%	3.87%	4.57%	5.01%	4.70%	6.50%	5.19%	5.30%	5.75%	4.67%	4.13%	4.50%	7.08%	7.68%	8.41%	4.76%	2.21%	3.87%	4.24%	6.26%	6.52%	5.17%	6.45%	4.35%	5.65%	5.34%	6.24%	4.53%	5.07%	7.13%	4.73%	5.26%	5.39%	5.23%	5.23%	3.82%	4.21%	4.65%	7.91%	8.01%					
																																														
41	Против всех	2461	68	119	84	117	77	18	55	70	103	77	45	39	86	35	8	17	7	38	39	29	61	77	55	80	87	114	85	86	47	116	93	75	95	55	66	10	49	13	66					
		5.33%	6.75%	6.71%	6.19%	8.21%	5.27%	5.84%	5.02%	4.91%	5.60%	5.22%	5.79%	3.83%	4.40%	7.01%	4.76%	3.76%	2.25%	4.13%	3.75%	4.02%	4.85%	4.97%	3.52%	5.32%	5.22%	6.24%	4.88%	5.02%	3.19%	6.23%	5.69%	4.49%	5.98%	4.96%	7.64%	3.83%	5.17%	4.11%	11.01%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
