Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Сухобузимская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922					
11	Число полученных открепительных  удостоверений	250	15	5	5	5	5	10	5	10	5	5	5	10	5	5	15	5	10	5	5	5	10	5	5	5	15	10	15	5	5	5	15	5	5	5					
12	Число выданных открепительных удостоверений	22	4	0	0	0	0	1	0	0	0	0	0	3	0	0	3	0	1	0	0	1	0	1	0	0	2	0	5	1	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	8	2	0	0	1	2	1	3	1	0	0	5	0	4	3	2	0	0	1	0	0	0	0	0	3	0	4	0	0	1	6	0	3	1					
14	Число неиспользованных открепительных удостоверений	228	11	5	5	5	5	9	5	10	5	5	5	7	5	5	12	5	9	5	5	4	10	4	5	5	13	10	10	4	5	5	15	5	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	1062	87	15	19	9	24	28	16	29	4	13	14	61	17	27	152	7	20	4	6	16	46	7	6	4	125	54	74	8	7	10	121	14	13	5					
		11.76%	10.09%	7.81%	9.60%	5.92%	9.76%	7.51%	7.88%	7.67%	2.53%	9.35%	9.33%	12.55%	19.54%	14.44%	15.98%	10.77%	7.25%	5.13%	3.68%	8.74%	9.58%	3.91%	10.71%	4.94%	18.66%	15.74%	13.55%	16.33%	7.78%	9.17%	19.55%	13.59%	16.88%	4.81%					
19	. Малышкин Олег Александрович	290	13	8	3	10	12	9	2	17	6	3	3	27	0	4	31	1	15	7	14	9	9	3	1	1	4	7	12	5	3	16	21	4	4	6					
		3.21%	1.51%	4.17%	1.52%	6.58%	4.88%	2.41%	0.99%	4.50%	3.80%	2.16%	2.00%	5.56%	0.00%	2.14%	3.26%	1.54%	5.43%	8.97%	8.59%	4.92%	1.88%	1.68%	1.79%	1.23%	0.60%	2.04%	2.20%	10.20%	3.33%	14.68%	3.39%	3.88%	5.19%	5.77%					
20	. Миронов Сергей Михайлович	64	3	5	0	1	0	4	0	7	0	4	1	7	3	1	7	0	1	0	0	1	5	1	1	0	2	2	4	0	0	0	2	1	0	1					
		0.71%	0.35%	2.60%	0.00%	0.66%	0.00%	1.07%	0.00%	1.85%	0.00%	2.88%	0.67%	1.44%	3.45%	0.53%	0.74%	0.00%	0.36%	0.00%	0.00%	0.55%	1.04%	0.56%	1.79%	0.00%	0.30%	0.58%	0.73%	0.00%	0.00%	0.00%	0.32%	0.97%	0.00%	0.96%					
21	. Путин Владимир Владимирович	5859	604	132	149	113	174	228	138	275	126	87	111	289	53	123	524	39	158	34	127	138	360	140	37	64	380	219	353	27	69	59	348	64	42	75					
		64.86%	70.07%	68.75%	75.25%	74.34%	70.73%	61.13%	67.98%	72.75%	79.75%	62.59%	74.00%	59.47%	60.92%	65.78%	55.10%	60.00%	57.25%	43.59%	77.91%	75.41%	75.00%	78.21%	66.07%	79.01%	56.72%	63.85%	64.65%	55.10%	76.67%	54.13%	56.22%	62.14%	54.55%	72.12%					
22	. Хакамада Ирина Муцуовна	189	20	2	6	0	7	8	0	8	0	2	2	6	0	3	28	0	9	8	1	2	6	1	1	5	13	9	12	2	0	0	14	4	2	8					
		2.09%	2.32%	1.04%	3.03%	0.00%	2.85%	2.14%	0.00%	2.12%	0.00%	1.44%	1.33%	1.23%	0.00%	1.60%	2.94%	0.00%	3.26%	10.26%	0.61%	1.09%	1.25%	0.56%	1.79%	6.17%	1.94%	2.62%	2.20%	4.08%	0.00%	0.00%	2.26%	3.88%	2.60%	7.69%					
23	. Харитонов Николай Михайлович	1271	104	27	11	18	23	83	41	27	19	26	16	82	11	20	182	18	64	21	10	14	45	20	8	4	113	45	75	7	7	24	75	9	13	9					
		14.07%	12.06%	14.06%	5.56%	11.84%	9.35%	22.25%	20.20%	7.14%	12.03%	18.71%	10.67%	16.87%	12.64%	10.70%	19.14%	27.69%	23.19%	26.92%	6.13%	7.65%	9.38%	11.17%	14.29%	4.94%	16.87%	13.12%	13.74%	14.29%	7.78%	22.02%	12.12%	8.74%	16.88%	8.65%					
																																									
24	Против всех	210	23	3	6	0	5	10	5	8	2	1	0	10	1	4	24	0	7	2	2	1	7	3	2	1	27	5	13	0	3	0	28	4	3	0					
		2.32%	2.67%	1.56%	3.03%	0.00%	2.03%	2.68%	2.46%	2.12%	1.27%	0.72%	0.00%	2.06%	1.15%	2.14%	2.52%	0.00%	2.54%	2.56%	1.23%	0.55%	1.46%	1.68%	3.57%	1.23%	4.03%	1.46%	2.38%	0.00%	3.33%	0.00%	4.52%	3.88%	3.90%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
