Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Ленинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149					
		0.21%	0.44%	0.0%	0.0%	0.26%	0.0%	0.42%	0.0%	0.18%	0.11%	0.33%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.65%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	2	0	0	8	1	2	0	10	5	14	0	2	1	0	0	2	4	0	0	1	4	5	0	2	0	12					
		0.70%	0.89%	0.0%	0.0%	1.07%	0.75%	0.84%	0.0%	0.91%	0.59%	0.93%	0.0%	0.53%	0.20%	0.0%	0.0%	0.61%	0.55%	0.0%	0.0%	0.31%	1.25%	1.24%	0.0%	1.80%	0.0%	1.30%					
30	"13. ""Демократическая партия России"""	25	2	0	1	3	0	1	0	4	2	3	1	0	2	0	0	0	0	1	0	1	0	2	1	0	1	0					
		0.23%	0.89%	0.0%	0.37%	0.40%	0.0%	0.42%	0.0%	0.36%	0.23%	0.20%	0.22%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.31%	0.0%	0.49%	0.46%	0.0%	1.58%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	0	0	0	0	2	0	5	3	4	1	1	1	0	4	0	1	0	1	0	0	0	1	0	0	4					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.45%	0.35%	0.26%	0.22%	0.26%	0.20%	0.0%	2.56%	0.0%	0.13%	0.0%	0.48%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.43%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	0	0	1	5	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.59%	0.0%	0.0%	0.26%	0.20%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.46%	0.0%	0.0%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	218	0	2	1	10	2	5	1	20	15	42	20	2	8	3	2	7	19	1	7	4	3	13	5	0	2	24					
		2.05%	0.0%	1.90%	0.37%	1.33%	1.51%	2.11%	1.29%	1.83%	1.78%	2.80%	4.45%	0.53%	1.64%	2.27%	1.28%	2.15%	2.65%	0.49%	3.38%	1.25%	0.93%	3.23%	2.31%	0.0%	3.17%	2.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	2	0	2	3	0	1	1	7	6	5	1	2	3	0	0	1	5	1	1	0	1	1	0	0	0	7					
		0.47%	0.89%	0.0%	0.74%	0.40%	0.0%	0.42%	1.29%	0.64%	0.71%	0.33%	0.22%	0.53%	0.61%	0.0%	0.0%	0.30%	0.69%	0.49%	0.48%	0.0%	0.31%	0.24%	0.0%	0.0%	0.0%	0.76%					
35	"18. ""ЛДПР"""	1374	30	5	24	157	16	23	13	200	126	204	46	42	61	8	5	24	69	18	43	12	17	32	18	7	4	170					
		12.95%	13.45%	4.76%	8.95%	21.01%	12.12%	9.74%	16.88%	18.36%	15.03%	13.64%	10.24%	11.32%	12.57%	6.06%	3.20%	7.38%	9.63%	8.82%	20.77%	3.77%	5.31%	7.96%	8.33%	6.30%	6.34%	18.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	113	0	0	5	10	2	1	0	10	9	13	2	3	4	3	2	2	9	2	4	6	1	12	1	5	4	3					
		1.06%	0.0%	0.0%	1.86%	1.33%	1.51%	0.42%	0.0%	0.91%	1.07%	0.86%	0.44%	0.80%	0.82%	2.27%	1.28%	0.61%	1.25%	0.98%	1.93%	1.88%	0.31%	2.98%	0.46%	4.50%	6.34%	0.32%					
37	"20. ""Политическая партия ""Единая Россия"""	4982	136	87	163	311	49	128	42	417	416	709	227	198	184	67	107	155	166	124	77	173	192	221	125	39	24	445					
		46.98%	60.98%	82.85%	60.82%	41.63%	37.12%	54.23%	54.54%	38.29%	49.64%	47.42%	50.55%	53.36%	37.93%	50.75%	68.58%	47.69%	23.18%	60.78%	37.19%	54.40%	60.0%	54.97%	57.87%	35.13%	38.09%	48.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	0	1	2	0	3	0	4	3	5	3	0	3	0	0	0	4	4	0	1	1	1	1	1	0	3					
		0.37%	0.0%	0.0%	0.37%	0.26%	0.0%	1.27%	0.0%	0.36%	0.35%	0.33%	0.66%	0.0%	0.61%	0.0%	0.0%	0.0%	0.55%	1.96%	0.0%	0.31%	0.31%	0.24%	0.46%	0.90%	0.0%	0.32%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	1	0	0	0	2	1	5	0	0	1	0	0	1	2	0	0	0	0	2	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.18%	0.11%	0.33%	0.0%	0.0%	0.20%	0.0%	0.0%	0.30%	0.27%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1960	31	5	34	91	32	36	8	176	101	260	80	63	143	28	26	81	343	35	46	96	61	51	37	28	22	46					
		18.48%	13.90%	4.76%	12.68%	12.18%	24.24%	15.25%	10.38%	16.16%	12.05%	17.39%	17.81%	16.98%	29.48%	21.21%	16.66%	24.92%	47.90%	17.15%	22.22%	30.18%	19.06%	12.68%	17.12%	25.22%	34.92%	5.01%					
																																	
41	Против всех	558	4	5	7	48	8	11	2	102	49	77	17	15	20	6	2	12	25	11	9	4	12	7	3	18	4	80					
		5.26%	1.79%	4.76%	2.61%	6.42%	6.06%	4.66%	2.59%	9.36%	5.84%	5.15%	3.78%	4.04%	4.12%	4.54%	1.28%	3.69%	3.49%	5.39%	4.34%	1.25%	3.75%	1.74%	1.38%	16.21%	6.34%	8.71%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
