Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Сафакулевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	41	1	0	0	0	1	2	0	0	2	3	0	0	3	3	3	0	0	1	1	1	0	0	1	2	0	3	1	2	1	0	1	1	2	6					
		0.52%	0.62%	0.00%	0.00%	0.00%	0.40%	0.51%	0.00%	0.00%	4.17%	0.73%	0.00%	0.00%	3.41%	5.77%	0.99%	0.00%	0.00%	0.61%	1.11%	0.94%	0.00%	0.00%	0.29%	1.24%	0.00%	1.43%	0.27%	0.90%	0.32%	0.00%	0.44%	0.34%	0.24%	0.96%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
