Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Сафакулевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	373	4	8	5	6	12	23	5	0	2	37	14	2	10	2	13	3	2	8	3	13	10	3	9	3	2	4	30	22	50	18	6	4	23	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	343	4	7	5	6	10	23	4	0	2	37	14	2	6	0	8	1	1	8	3	13	10	3	9	2	0	0	30	22	49	18	4	3	23	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	95	2	5	0	2	3	3	5	0	0	4	3	1	0	0	0	0	1	3	3	2	3	1	4	0	1	1	9	2	2	3	10	2	16	4					
14	Число погашенных неиспользованных открепительных удостоверений	30	0	1	0	0	2	0	1	0	0	0	0	0	4	2	5	2	1	0	0	0	0	0	0	1	2	4	0	0	1	0	2	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	273	4	8	15	7	9	42	14	0	3	9	3	2	0	1	6	4	0	2	4	9	5	4	12	8	4	7	13	6	6	2	8	3	37	16					
		3.16%	2.42%	2.99%	4.60%	1.81%	4.00%	8.97%	5.11%	0.00%	5.77%	1.84%	2.00%	2.47%	0.00%	3.23%	1.58%	3.64%	0.00%	0.96%	3.33%	8.74%	1.60%	3.10%	3.31%	4.68%	4.94%	3.50%	3.44%	2.53%	1.83%	1.38%	2.56%	0.87%	3.62%	2.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	0	1	0	1	0	0	0	0	0	2	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	4	3					
		0.22%	0.00%	0.37%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.67%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.50%	0.00%	0.42%	0.31%	0.00%	0.00%	0.00%	0.39%	0.54%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1212	43	34	64	73	43	55	71	11	0	46	32	28	6	0	64	11	8	41	29	14	50	16	43	15	12	17	26	26	39	30	29	25	141	70					
		14.03%	26.06%	12.69%	19.63%	18.91%	19.11%	11.75%	25.91%	10.78%	0.00%	9.43%	21.33%	34.57%	8.22%	0.00%	16.89%	10.00%	15.38%	19.71%	24.17%	13.59%	16.03%	12.40%	11.88%	8.77%	14.81%	8.50%	6.88%	10.97%	11.93%	20.69%	9.27%	7.23%	13.78%	12.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	1	0	3	1	8	3	2	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	2	10	2					
		0.50%	0.61%	0.00%	0.92%	0.26%	3.56%	0.64%	0.73%	0.98%	0.00%	0.61%	0.00%	2.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.50%	0.26%	0.00%	0.00%	0.00%	0.64%	0.58%	0.98%	0.36%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1					
		0.14%	0.00%	0.37%	0.00%	0.26%	0.44%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.69%	0.00%	0.00%	0.10%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	305	4	4	7	10	3	15	11	4	9	17	3	5	2	1	9	4	3	15	4	18	3	3	17	0	1	12	6	5	19	6	8	12	48	17					
		3.53%	2.42%	1.49%	2.15%	2.59%	1.33%	3.21%	4.01%	3.92%	17.31%	3.48%	2.00%	6.17%	2.74%	3.23%	2.37%	3.64%	5.77%	7.21%	3.33%	17.48%	0.96%	2.33%	4.70%	0.00%	1.23%	6.00%	1.59%	2.11%	5.81%	4.14%	2.56%	3.47%	4.69%	3.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	267	3	14	7	11	4	20	8	2	1	10	4	5	3	0	11	4	1	4	3	1	9	1	25	2	10	2	9	15	9	1	7	7	32	22					
		3.09%	1.82%	5.22%	2.15%	2.85%	1.78%	4.27%	2.92%	1.96%	1.92%	2.05%	2.67%	6.17%	4.11%	0.00%	2.90%	3.64%	1.92%	1.92%	2.50%	0.97%	2.88%	0.78%	6.91%	1.17%	12.35%	1.00%	2.38%	6.33%	2.75%	0.69%	2.24%	2.02%	3.13%	3.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	0	1	5	4	17	5	6	0	0	12	3	0	2	0	11	0	0	5	2	0	9	0	10	1	1	0	2	7	5	0	2	4	8	6					
		1.48%	0.00%	0.37%	1.53%	1.04%	7.56%	1.07%	2.19%	0.00%	0.00%	2.46%	2.00%	0.00%	2.74%	0.00%	2.90%	0.00%	0.00%	2.40%	1.67%	0.00%	2.88%	0.00%	2.76%	0.58%	1.23%	0.00%	0.53%	2.95%	1.53%	0.00%	0.64%	1.16%	0.78%	1.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6255	109	200	223	272	135	316	159	84	39	370	101	39	60	29	269	85	40	138	78	59	229	104	248	145	52	159	317	173	241	103	247	290	725	417					
		72.40%	66.06%	74.63%	68.40%	70.47%	60.00%	67.52%	58.03%	82.35%	75.00%	75.82%	67.33%	48.15%	82.19%	93.55%	70.98%	77.27%	76.92%	66.35%	65.00%	57.28%	73.40%	80.62%	68.51%	84.80%	64.20%	79.50%	83.86%	72.99%	73.70%	71.03%	78.91%	83.82%	70.87%	75.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	0	1	0	2	0	1	2	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	1	8	1					
		0.32%	0.00%	0.37%	0.00%	0.52%	0.00%	0.21%	0.73%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	1.38%	0.32%	0.29%	0.78%	0.18%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
