Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Клинцовская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	109	3	2	4	5	9	9	4	1	0	4	4	6	0	1	4	1	8	4	6	2	2	3	4	5	0	3	3	1	7	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	369	7	2	12	3	10	11	14	15	12	14	3	17	14	13	15	10	13	15	15	12	14	7	11	4	14	16	13	17	19	9	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	42	2	4	0	1	1	1	2	0	0	2	3	1	3	3	0	3	3	1	0	1	5	1	0	1	2	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	613	19	14	18	25	25	34	13	18	18	14	21	12	20	10	31	15	18	25	24	28	24	26	22	37	22	23	9	5	10	26	7					
		2.30%	2.12%	1.60%	1.90%	2.73%	2.65%	3.73%	1.66%	2.14%	2.19%	1.75%	2.22%	1.39%	2.47%	1.06%	3.63%	1.92%	1.99%	2.65%	2.66%	3.04%	2.32%	2.46%	2.25%	3.47%	2.50%	2.47%	0.96%	0.78%	2.11%	3.13%	2.63%					
19	2.Всероссийская политическая партия «Гражданская Сила»	157	1	10	5	11	9	11	5	3	4	2	8	4	5	2	6	3	5	3	4	12	5	11	8	7	2	2	1	0	4	2	2					
		0.59%	0.11%	1.14%	0.53%	1.20%	0.95%	1.21%	0.64%	0.36%	0.49%	0.25%	0.85%	0.46%	0.62%	0.21%	0.70%	0.38%	0.55%	0.32%	0.44%	1.30%	0.48%	1.04%	0.82%	0.66%	0.23%	0.21%	0.11%	0.00%	0.84%	0.24%	0.75%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	2	0	2	1	1	1	0	3	0	1	1	1	0	1	0					
		0.08%	0.11%	0.00%	0.00%	0.11%	0.11%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.22%	0.00%	0.22%	0.11%	0.10%	0.09%	0.00%	0.28%	0.00%	0.11%	0.11%	0.16%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4972	151	196	229	190	173	174	137	135	152	144	206	204	165	177	156	155	162	173	197	198	179	199	200	210	168	156	95	67	76	130	18					
		18.62%	16.85%	22.43%	24.16%	20.72%	18.35%	19.10%	17.52%	16.05%	18.47%	18.02%	21.78%	23.64%	20.35%	18.75%	18.25%	19.85%	17.94%	18.33%	21.84%	21.50%	17.28%	18.79%	20.45%	19.68%	19.11%	16.72%	10.10%	10.47%	16.03%	15.63%	6.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	94	0	6	3	0	3	8	1	2	2	2	2	2	0	2	1	3	3	7	4	6	3	13	3	5	9	0	0	0	2	1	1					
		0.35%	0.00%	0.69%	0.32%	0.00%	0.32%	0.88%	0.13%	0.24%	0.24%	0.25%	0.21%	0.23%	0.00%	0.21%	0.12%	0.38%	0.33%	0.74%	0.44%	0.65%	0.29%	1.23%	0.31%	0.47%	1.02%	0.00%	0.00%	0.00%	0.42%	0.12%	0.38%					
23	6.Политическая партия «Партия социальной справедливости»	54	0	2	2	1	4	4	2	5	1	1	2	0	0	2	2	1	1	3	4	1	2	0	2	4	1	2	2	0	2	1	0					
		0.20%	0.00%	0.23%	0.21%	0.11%	0.42%	0.44%	0.26%	0.59%	0.12%	0.13%	0.21%	0.00%	0.00%	0.21%	0.23%	0.13%	0.11%	0.32%	0.44%	0.11%	0.19%	0.00%	0.20%	0.37%	0.11%	0.21%	0.21%	0.00%	0.42%	0.12%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1525	60	67	52	40	52	64	51	58	44	52	57	36	36	45	39	51	54	56	34	58	70	48	52	62	66	54	37	23	36	52	19					
		5.71%	6.70%	7.67%	5.49%	4.36%	5.51%	7.03%	6.52%	6.90%	5.35%	6.51%	6.03%	4.17%	4.44%	4.77%	4.56%	6.53%	5.98%	5.93%	3.77%	6.30%	6.76%	4.53%	5.32%	5.81%	7.51%	5.79%	3.93%	3.59%	7.59%	6.25%	7.14%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2101	66	67	90	95	67	80	36	51	62	49	69	56	59	59	78	51	72	87	90	87	88	119	120	85	84	48	45	30	37	54	20					
		7.87%	7.37%	7.67%	9.49%	10.36%	7.10%	8.78%	4.60%	6.06%	7.53%	6.13%	7.29%	6.49%	7.27%	6.25%	9.12%	6.53%	7.97%	9.22%	9.98%	9.45%	8.49%	11.24%	12.27%	7.97%	9.56%	5.14%	4.78%	4.69%	7.81%	6.49%	7.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	169	7	7	3	7	4	1	5	6	0	8	11	3	5	7	3	3	5	7	12	6	7	10	4	6	3	7	5	4	8	3	2					
		0.63%	0.78%	0.80%	0.32%	0.76%	0.42%	0.11%	0.64%	0.71%	0.00%	1.00%	1.16%	0.35%	0.62%	0.74%	0.35%	0.38%	0.55%	0.74%	1.33%	0.65%	0.68%	0.94%	0.41%	0.56%	0.34%	0.75%	0.53%	0.63%	1.69%	0.36%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16635	569	490	531	535	589	520	520	559	525	517	562	531	515	626	528	487	569	575	518	510	642	620	550	634	517	631	741	485	296	549	194					
		62.28%	63.50%	56.06%	56.01%	58.34%	62.46%	57.08%	66.50%	66.47%	63.79%	64.71%	59.41%	61.53%	63.50%	66.31%	61.75%	62.36%	63.01%	60.91%	57.43%	55.37%	61.97%	58.55%	56.24%	59.42%	58.82%	67.63%	78.75%	75.78%	62.45%	65.99%	72.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	136	9	8	5	5	6	7	5	1	5	4	5	6	0	2	7	3	6	4	3	4	7	4	10	7	2	2	4	0	1	3	1					
		0.51%	1.00%	0.92%	0.53%	0.55%	0.64%	0.77%	0.64%	0.12%	0.61%	0.50%	0.53%	0.70%	0.00%	0.21%	0.82%	0.38%	0.66%	0.42%	0.33%	0.43%	0.68%	0.38%	1.02%	0.66%	0.23%	0.21%	0.43%	0.00%	0.21%	0.36%	0.38%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
