Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Клинцовская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	100	4	4	5	4	3	3	1	6	5	3	0	2	1	7	3	6	5	4	6	3	4	5	5	3	1	5	1	1					
		0.34%	0.42%	0.36%	0.47%	0.30%	0.29%	0.26%	0.10%	0.44%	0.45%	0.31%	0.00%	0.16%	0.08%	0.46%	0.29%	0.55%	0.55%	0.31%	0.52%	0.38%	0.39%	0.38%	0.31%	0.32%	0.16%	0.55%	0.30%	0.24%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
