Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Моздокская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
		0.17%	0.29%	0.36%	0.25%	0.27%	0.0%	0.25%	0.0%	0.29%	0.14%	0.27%	0.11%	0.18%	0.29%	0.48%	0.36%	0.0%	0.0%	0.0%	0.50%	0.67%	0.38%	0.39%	0.23%	0.68%	0.28%	0.37%	0.0%	0.14%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.80%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	113	4	5	2	4	8	1	0	5	2	4	5	4	5	5	0	5	0	0	1	2	3	6	7	1	13	2	0	1	6	3	1	2	0	0	0	0	0	3	0	1	0	0	2					
		0.31%	0.39%	0.60%	0.25%	0.37%	0.77%	0.12%	0.0%	0.48%	0.28%	0.55%	0.59%	0.36%	0.72%	0.30%	0.0%	0.68%	0.0%	0.0%	0.50%	0.67%	1.14%	0.59%	0.81%	0.68%	1.24%	0.18%	0.0%	0.14%	0.33%	0.40%	0.08%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.29%	0.0%	0.0%	0.38%					
25	"8. ""Народно-республиканская партия России"""	49	0	1	2	1	1	0	0	3	0	0	0	1	1	5	2	3	1	1	2	0	1	6	2	2	0	1	1	0	6	0	2	1	1	0	0	0	0	0	0	1	0	0	1					
		0.13%	0.0%	0.12%	0.25%	0.09%	0.09%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.09%	0.14%	0.30%	0.72%	0.41%	0.75%	0.98%	1.00%	0.0%	0.38%	0.59%	0.23%	1.36%	0.0%	0.09%	0.05%	0.0%	0.33%	0.0%	0.16%	0.16%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	6	3	0	3	2	2	2	3	9	0	0	3	1	1	0	1	0	1	3	0	1	1	1	1	1	3	1	0	8	0	3	0	1	0	0	0	0	1	0	0	0	0	3					
		0.18%	0.58%	0.36%	0.0%	0.27%	0.19%	0.25%	0.22%	0.29%	1.29%	0.0%	0.0%	0.27%	0.14%	0.06%	0.0%	0.13%	0.0%	0.98%	1.50%	0.0%	0.38%	0.09%	0.11%	0.68%	0.09%	0.28%	0.05%	0.0%	0.44%	0.0%	0.24%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.58%					
27	"10. ""Аграрная партия России"""	843	32	22	19	43	28	26	4	25	16	25	21	3	13	25	5	66	9	3	1	26	21	53	17	21	28	29	3	26	17	33	14	2	15	0	0	17	0	5	7	18	17	84	4					
		2.35%	3.14%	2.65%	2.45%	4.0%	2.70%	3.30%	0.44%	2.42%	2.29%	3.49%	2.50%	0.27%	1.89%	1.52%	1.81%	9.10%	6.81%	2.94%	0.50%	8.78%	7.98%	5.26%	1.98%	14.38%	2.68%	2.73%	0.17%	3.86%	0.94%	4.43%	1.15%	0.33%	2.19%	0.0%	0.0%	2.95%	0.0%	0.88%	0.79%	5.34%	6.85%	13.20%	0.77%					
28	"11. ""Истинные патриоты России"""	97	3	13	2	2	3	3	1	2	3	1	8	0	2	7	2	0	0	0	2	1	3	1	0	0	0	11	0	0	6	1	0	0	2	0	0	10	0	2	0	2	0	0	4					
		0.27%	0.29%	1.57%	0.25%	0.18%	0.28%	0.38%	0.11%	0.19%	0.43%	0.13%	0.95%	0.0%	0.29%	0.42%	0.72%	0.0%	0.0%	0.0%	1.00%	0.33%	1.14%	0.09%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.33%	0.13%	0.0%	0.0%	0.29%	0.0%	0.0%	1.73%	0.0%	0.35%	0.0%	0.59%	0.0%	0.0%	0.77%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	283	15	14	10	13	21	13	3	7	9	10	12	1	11	3	9	8	0	0	3	4	8	21	12	3	9	7	1	6	9	5	5	6	1	0	0	0	0	1	0	2	8	0	13					
		0.78%	1.47%	1.69%	1.29%	1.20%	2.02%	1.65%	0.33%	0.67%	1.29%	1.39%	1.43%	0.09%	1.60%	0.18%	3.26%	1.10%	0.0%	0.0%	1.50%	1.35%	3.04%	2.08%	1.40%	2.05%	0.86%	0.66%	0.05%	0.89%	0.50%	0.67%	0.41%	1.01%	0.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.59%	3.22%	0.0%	2.53%					
30	"13. ""Демократическая партия России"""	76	3	4	3	2	0	1	0	3	0	7	4	2	1	4	0	1	0	0	1	1	1	7	1	0	2	3	3	7	6	3	2	0	1	0	0	0	0	0	0	2	0	0	1					
		0.21%	0.29%	0.48%	0.38%	0.18%	0.0%	0.12%	0.0%	0.29%	0.0%	0.97%	0.47%	0.18%	0.14%	0.24%	0.0%	0.13%	0.0%	0.0%	0.50%	0.33%	0.38%	0.69%	0.11%	0.0%	0.19%	0.28%	0.17%	1.04%	0.33%	0.40%	0.16%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	139	0	2	4	1	2	4	2	7	0	1	6	0	3	6	0	0	0	1	2	1	2	5	5	0	5	4	2	0	13	1	0	1	3	0	17	32	3	3	0	0	1	0	0					
		0.38%	0.0%	0.24%	0.51%	0.09%	0.19%	0.50%	0.22%	0.67%	0.0%	0.13%	0.71%	0.0%	0.43%	0.36%	0.0%	0.0%	0.0%	0.98%	1.00%	0.33%	0.76%	0.49%	0.58%	0.0%	0.47%	0.37%	0.11%	0.0%	0.72%	0.13%	0.0%	0.16%	0.43%	0.0%	0.60%	5.56%	5.66%	0.53%	0.0%	0.0%	0.40%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	50	3	1	2	3	2	1	3	2	1	1	3	0	3	2	0	3	0	0	2	2	0	1	1	0	3	3	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	1					
		0.13%	0.29%	0.12%	0.25%	0.27%	0.19%	0.12%	0.33%	0.19%	0.14%	0.13%	0.35%	0.0%	0.43%	0.12%	0.0%	0.41%	0.0%	0.0%	1.00%	0.67%	0.0%	0.09%	0.11%	0.0%	0.28%	0.28%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1570	117	90	72	140	95	76	12	109	55	75	100	7	46	20	19	33	3	1	8	22	17	42	57	1	89	66	7	48	29	5	20	9	5	0	12	15	0	4	3	5	12	0	24					
		4.37%	11.49%	10.86%	9.29%	13.02%	9.16%	9.66%	1.32%	10.57%	7.90%	10.47%	11.93%	0.63%	6.69%	1.22%	6.88%	4.55%	2.27%	0.98%	4.02%	7.43%	6.46%	4.17%	6.65%	0.68%	8.54%	6.22%	0.39%	7.13%	1.61%	0.67%	1.65%	1.51%	0.73%	0.0%	0.42%	2.60%	0.0%	0.70%	0.34%	1.48%	4.83%	0.0%	4.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	3	1	3	2	1	3	1	2	1	3	0	0	2	5	0	4	0	1	3	2	2	5	1	0	4	3	0	1	2	4	0	2	0	0	0	0	0	1	0	5	0	0	1					
		0.18%	0.29%	0.12%	0.38%	0.18%	0.09%	0.38%	0.11%	0.19%	0.14%	0.41%	0.0%	0.0%	0.29%	0.30%	0.0%	0.55%	0.0%	0.98%	1.50%	0.67%	0.76%	0.49%	0.11%	0.0%	0.38%	0.28%	0.0%	0.14%	0.11%	0.53%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	1.48%	0.0%	0.0%	0.19%					
35	"18. ""ЛДПР"""	2219	90	94	91	105	102	78	4	111	73	63	105	13	92	122	66	43	17	7	13	19	20	130	112	12	128	128	16	125	7	50	15	4	7	0	15	0	0	8	0	20	13	0	101					
		6.18%	8.84%	11.35%	11.74%	9.76%	9.83%	9.92%	0.44%	10.76%	10.48%	8.79%	12.52%	1.17%	13.39%	7.44%	23.91%	5.93%	12.87%	6.86%	6.53%	6.41%	7.60%	12.92%	13.08%	8.21%	12.28%	12.07%	0.90%	18.57%	0.38%	6.72%	1.23%	0.67%	1.02%	0.0%	0.53%	0.0%	0.0%	1.41%	0.0%	5.93%	5.24%	0.0%	19.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	377	14	19	19	15	22	18	0	22	7	20	17	0	8	10	9	21	2	0	4	1	6	20	14	0	12	13	0	10	6	8	3	0	0	0	0	42	0	2	0	5	1	0	7					
		1.05%	1.37%	2.29%	2.45%	1.39%	2.12%	2.29%	0.0%	2.13%	1.00%	2.79%	2.02%	0.0%	1.16%	0.61%	3.26%	2.89%	1.51%	0.0%	2.01%	0.33%	2.28%	1.98%	1.63%	0.0%	1.15%	1.22%	0.0%	1.48%	0.33%	1.07%	0.24%	0.0%	0.0%	0.0%	0.0%	7.30%	0.0%	0.35%	0.0%	1.48%	0.40%	0.0%	1.36%					
37	"20. ""Политическая партия ""Единая Россия"""	22987	435	337	297	414	441	340	691	418	350	246	385	898	297	1203	95	394	61	55	79	120	92	515	429	56	458	478	1510	274	1538	335	950	429	549	2470	2651	272	50	453	836	155	127	552	252					
		64.11%	42.73%	40.70%	38.32%	38.51%	42.52%	43.25%	76.35%	40.54%	50.28%	34.35%	45.94%	81.48%	43.23%	73.39%	34.42%	54.34%	46.21%	53.92%	39.69%	40.54%	34.98%	51.19%	50.11%	38.35%	43.95%	45.09%	85.64%	40.71%	85.68%	45.02%	78.51%	72.34%	80.38%	96.48%	94.98%	47.30%	94.33%	80.03%	95.32%	45.99%	51.20%	86.79%	49.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	1	0	1	4	0	1	1	1	7	2	2	1	0	4	3	0	1	0	1	0	1	4	3	0	0	3	0	0	0	0	0	2	0	0	0	5	0	1	0	2	1	0	2					
		0.15%	0.09%	0.0%	0.12%	0.37%	0.0%	0.12%	0.11%	0.09%	1.00%	0.27%	0.23%	0.09%	0.0%	0.24%	1.08%	0.0%	0.75%	0.0%	0.50%	0.0%	0.38%	0.39%	0.35%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.86%	0.0%	0.17%	0.0%	0.59%	0.40%	0.0%	0.38%					
39	"22. ""Развитие предпринимательства"""	92	1	3	4	4	1	4	5	7	2	3	2	0	1	6	1	22	0	1	0	0	0	2	1	0	2	4	0	2	4	0	1	3	0	0	0	4	0	0	0	2	0	0	0					
		0.25%	0.09%	0.36%	0.51%	0.37%	0.09%	0.50%	0.55%	0.67%	0.28%	0.41%	0.23%	0.0%	0.14%	0.36%	0.36%	3.03%	0.0%	0.98%	0.0%	0.0%	0.0%	0.19%	0.11%	0.0%	0.19%	0.37%	0.0%	0.29%	0.22%	0.0%	0.08%	0.50%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3935	162	98	125	172	166	126	148	151	94	137	85	133	100	101	38	54	22	3	24	54	36	96	117	20	166	165	166	100	55	146	155	124	70	90	91	122	0	61	30	81	37	0	14					
		10.97%	15.91%	11.83%	16.12%	16.0%	16.00%	16.03%	16.35%	14.64%	13.50%	19.13%	10.14%	12.06%	14.55%	6.16%	13.76%	7.44%	16.66%	2.94%	12.06%	18.24%	13.68%	9.54%	13.66%	13.69%	15.93%	15.56%	9.41%	14.85%	3.06%	19.62%	12.80%	20.91%	10.24%	3.51%	3.26%	21.21%	0.0%	10.77%	3.42%	24.03%	14.91%	0.0%	2.72%					
																																																		
41	Против всех	547	28	24	18	23	25	25	9	40	3	32	27	12	14	25	11	15	2	3	5	11	7	14	19	5	17	34	4	20	3	13	6	3	1	0	5	0	0	1	1	8	2	0	32					
		1.52%	2.75%	2.89%	2.32%	2.13%	2.41%	3.18%	0.99%	3.87%	0.43%	4.46%	3.22%	1.08%	2.03%	1.52%	3.98%	2.06%	1.51%	2.94%	2.51%	3.71%	2.66%	1.39%	2.21%	3.42%	1.63%	3.20%	0.22%	2.97%	0.16%	1.74%	0.49%	0.50%	0.14%	0.0%	0.17%	0.0%	0.0%	0.17%	0.11%	2.37%	0.80%	0.0%	6.23%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
