Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Янтиковская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800					
		0.03%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.16%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	10	20	2	6	1	0	3	0	3	2	1	4	0	5	6	1	5	5	2	2	1	0	1	5	3	5	1	1					
		0.98%	2.07%	1.63%	0.91%	1.73%	0.45%	0.0%	2.05%	0.0%	0.91%	0.92%	0.37%	1.07%	0.0%	2.46%	1.51%	0.37%	0.66%	0.99%	0.87%	1.14%	0.36%	0.0%	0.47%	0.66%	0.92%	0.8%	0.86%	1.17%					
30	"13. ""Демократическая партия России"""	18	2	2	0	0	0	0	1	0	1	0	0	0	0	0	4	0	3	0	1	1	0	0	0	2	0	1	0	0					
		0.18%	0.41%	0.16%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	0.0%	0.40%	0.0%	0.43%	0.57%	0.0%	0.0%	0.0%	0.26%	0.0%	0.16%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	0	0	1	1	1	1	1	2	0	0	0	2	0	0	0	0	2	0	2	0	0	0	1	0	5	0	0					
		0.19%	0.0%	0.0%	0.0%	0.28%	0.45%	0.45%	0.68%	0.50%	0.60%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	1.14%	0.0%	0.0%	0.0%	0.13%	0.0%	0.8%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	4	1	1	2	0	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0					
		0.19%	0.82%	0.08%	0.45%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.43%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	251	21	64	5	11	2	7	6	5	2	8	5	8	2	3	5	2	18	13	7	9	11	2	3	8	3	19	1	1					
		2.60%	4.34%	5.23%	2.29%	3.17%	0.90%	3.16%	4.10%	2.52%	0.60%	3.68%	1.88%	2.14%	1.43%	1.47%	1.25%	0.75%	2.40%	2.59%	3.05%	5.17%	4.0%	0.59%	1.41%	1.06%	0.92%	3.04%	0.86%	1.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	2	4	1	3	1	1	2	1	1	0	2	2	3	0	0	3	1	1	0	3	2	0	2	3	2	3	0	0					
		0.44%	0.41%	0.32%	0.45%	0.86%	0.45%	0.45%	1.36%	0.50%	0.30%	0.0%	0.75%	0.53%	2.15%	0.0%	0.0%	1.12%	0.13%	0.19%	0.0%	1.72%	0.72%	0.0%	0.94%	0.39%	0.61%	0.48%	0.0%	0.0%					
35	"18. ""ЛДПР"""	564	18	96	16	14	24	16	13	9	14	9	17	20	10	17	16	11	53	23	13	11	13	8	14	44	12	46	7	0					
		5.86%	3.72%	7.84%	7.33%	4.04%	10.81%	7.23%	8.90%	4.54%	4.26%	4.14%	6.41%	5.36%	7.19%	8.37%	4.03%	4.13%	7.09%	4.59%	5.67%	6.32%	4.72%	2.36%	6.60%	5.83%	3.71%	7.36%	6.08%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	26	74	8	15	8	4	3	4	6	1	9	6	0	3	15	13	42	25	4	4	9	8	1	9	4	20	0	3					
		3.36%	5.38%	6.05%	3.66%	4.33%	3.60%	1.80%	2.05%	2.02%	1.82%	0.46%	3.39%	1.60%	0.0%	1.47%	3.77%	4.88%	5.62%	4.99%	1.74%	2.29%	3.27%	2.36%	0.47%	1.19%	1.23%	3.2%	0.0%	3.52%					
37	"20. ""Политическая партия ""Единая Россия"""	3827	226	484	105	149	99	126	64	92	84	137	53	195	58	119	213	149	260	236	116	59	132	117	73	91	170	122	69	29					
		39.76%	46.79%	39.57%	48.16%	43.06%	44.59%	57.01%	43.83%	46.46%	25.60%	63.13%	20.0%	52.27%	41.72%	58.62%	53.65%	56.01%	34.80%	47.10%	50.65%	33.90%	48.0%	34.61%	34.43%	12.06%	52.63%	19.52%	59.99%	34.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	1	0	0	4	2	1	0	1	0	1	2	1	1	0	1	2	2	1	1	2	2	2	4	0	1	0	0					
		0.33%	0.0%	0.08%	0.0%	0.0%	1.80%	0.90%	0.68%	0.0%	0.30%	0.0%	0.37%	0.53%	0.71%	0.49%	0.0%	0.37%	0.26%	0.39%	0.43%	0.57%	0.72%	0.59%	0.94%	0.53%	0.0%	0.16%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	3	4	0	0	1	0	1	0	0	0	0	2	0	0	0	0	3	0	1	0	1	1	2	0	0	2	0	0					
		0.21%	0.62%	0.32%	0.0%	0.0%	0.45%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.43%	0.0%	0.36%	0.29%	0.94%	0.0%	0.0%	0.32%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1596	77	218	16	42	29	31	20	24	31	15	44	59	5	22	50	28	139	74	41	44	42	120	33	160	65	147	11	9					
		16.58%	15.94%	17.82%	7.33%	12.13%	13.06%	14.02%	13.69%	12.12%	9.45%	6.91%	16.60%	15.81%	3.59%	10.83%	12.59%	10.52%	18.60%	14.77%	17.90%	25.28%	15.27%	35.50%	15.56%	21.22%	20.12%	23.52%	9.56%	10.58%					
																																			
41	Против всех	157	4	30	7	7	2	1	3	3	4	0	3	5	4	2	6	3	14	8	1	6	5	5	2	18	2	11	1	0					
		1.63%	0.82%	2.45%	3.21%	2.02%	0.90%	0.45%	2.05%	1.51%	1.21%	0.0%	1.13%	1.34%	2.87%	0.98%	1.51%	1.12%	1.87%	1.59%	0.43%	3.44%	1.81%	1.47%	0.94%	2.38%	0.61%	1.76%	0.86%	0.0%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
