Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Няганьская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
31	"14. ""Великая Россия - Евразийский Союз"""	34	0	1	0	5	0	1	1	1	5	2	3	0	1	0	3	2	2	1	2	0	3	1					
		0.17%	0.0%	0.11%	0.0%	0.47%	0.0%	0.19%	0.26%	0.19%	0.35%	0.12%	0.43%	0.0%	0.08%	0.0%	0.36%	0.11%	0.17%	0.08%	0.14%	0.0%	0.46%	0.16%					
32	"15. ""Партия СЛОН"""	43	1	2	2	0	0	1	0	0	3	6	1	2	2	4	2	2	5	1	4	2	2	1					
		0.21%	0.12%	0.23%	0.26%	0.0%	0.0%	0.19%	0.0%	0.0%	0.21%	0.38%	0.14%	0.21%	0.17%	0.30%	0.24%	0.11%	0.44%	0.08%	0.28%	0.75%	0.31%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1229	41	50	61	48	5	29	11	36	89	119	46	62	90	90	40	103	61	72	92	10	36	38					
		6.17%	5.08%	5.88%	8.04%	4.57%	2.99%	5.60%	2.86%	6.94%	6.33%	7.67%	6.67%	6.68%	7.88%	6.80%	4.84%	5.98%	5.37%	5.79%	6.63%	3.78%	5.59%	6.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	4	3	1	1	0	0	2	0	3	4	0	2	2	2	1	1	0	0	3	1	2	1					
		0.16%	0.49%	0.35%	0.13%	0.09%	0.0%	0.0%	0.52%	0.0%	0.21%	0.25%	0.0%	0.21%	0.17%	0.15%	0.12%	0.05%	0.0%	0.0%	0.21%	0.37%	0.31%	0.16%					
35	"18. ""ЛДПР"""	3633	158	155	123	192	35	123	54	100	204	202	111	154	195	232	136	436	233	246	248	56	129	111					
		18.24%	19.60%	18.25%	16.22%	18.30%	20.95%	23.79%	14.06%	19.30%	14.51%	13.03%	16.11%	16.59%	17.07%	17.53%	16.46%	25.34%	20.54%	19.79%	17.88%	21.21%	20.06%	18.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	14	11	8	15	1	6	9	5	13	15	7	10	9	10	7	22	20	19	19	0	3	7					
		1.15%	1.73%	1.29%	1.05%	1.42%	0.59%	1.16%	2.34%	0.96%	0.92%	0.96%	1.01%	1.07%	0.78%	0.75%	0.84%	1.27%	1.76%	1.52%	1.36%	0.0%	0.46%	1.14%					
37	"20. ""Политическая партия ""Единая Россия"""	8178	371	327	313	478	76	171	169	203	600	653	278	353	441	544	331	696	479	518	579	95	256	247					
		41.06%	46.02%	38.51%	41.29%	45.56%	45.50%	33.07%	44.01%	39.18%	42.70%	42.12%	40.34%	38.03%	38.61%	41.11%	40.07%	40.46%	42.23%	41.67%	41.74%	35.98%	39.81%	40.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	1	1	1	0	0	1	2	1	2	2	0	1	1	3	0	0	3	1	0	2	0					
		0.11%	0.12%	0.11%	0.13%	0.09%	0.0%	0.0%	0.26%	0.38%	0.07%	0.12%	0.29%	0.0%	0.08%	0.07%	0.36%	0.0%	0.0%	0.24%	0.07%	0.0%	0.31%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	3	1	2	4	0	0	0	2	7	2	2	2	1	5	3	3	2	4	5	0	1	2					
		0.25%	0.37%	0.11%	0.26%	0.38%	0.0%	0.0%	0.0%	0.38%	0.49%	0.12%	0.29%	0.21%	0.08%	0.37%	0.36%	0.17%	0.17%	0.32%	0.36%	0.0%	0.15%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2065	69	110	87	124	15	76	54	78	137	161	71	82	125	110	59	189	105	130	144	16	59	64					
		10.37%	8.56%	12.95%	11.47%	11.82%	8.98%	14.70%	14.06%	15.05%	9.75%	10.38%	10.30%	8.83%	10.94%	8.31%	7.14%	10.98%	9.25%	10.45%	10.38%	6.06%	9.17%	10.47%					
																													
41	Против всех	1092	40	49	43	45	11	27	21	18	69	93	42	65	83	64	51	64	59	69	86	22	40	31					
		5.48%	4.96%	5.77%	5.67%	4.28%	6.58%	5.22%	5.46%	3.47%	4.91%	6.0%	6.09%	7.00%	7.26%	4.83%	6.17%	3.72%	5.20%	5.55%	6.20%	8.33%	6.22%	5.07%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
