17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																			
18	Богданов Андрей Владимирович	239	1	1	0	1	7	3	1	0	2	1	6	2	2	0	2	0	2	1	1	3	10	3	2	1	7	13	14	7	2	9	3	1	3	2	1	3	10	5	5	8	2	0	1	2	2	4	3	1	2	0	2	4	4	5	9	1	1	1	1	1	0	0	0	0	1	5	5	9	6	1	0	7	0	2	8	4					
		0.81%	0.62%	0.43%	0.00%	0.99%	1.01%	1.22%	1.20%	0.00%	0.56%	0.21%	1.85%	0.74%	1.36%	0.00%	1.27%	0.00%	1.32%	0.58%	0.85%	3.66%	1.63%	0.61%	1.12%	1.52%	0.85%	1.46%	1.44%	0.72%	0.25%	0.77%	0.41%	0.57%	2.13%	0.89%	0.38%	0.68%	2.32%	0.75%	0.71%	1.37%	0.65%	0.00%	0.27%	1.43%	0.46%	1.22%	2.21%	0.37%	0.96%	0.00%	0.25%	0.51%	0.62%	0.56%	2.04%	0.49%	0.93%	0.32%	0.31%	0.51%	0.00%	0.00%	0.00%	0.00%	3.33%	0.78%	0.69%	1.20%	0.96%	1.69%	0.00%	1.43%	0.00%	0.48%	0.98%	0.52%					
19	Жириновский Владимир Вольфович	3325	27	34	4	6	82	23	8	8	36	63	57	32	15	23	21	29	4	34	13	15	75	67	23	10	99	98	116	93	115	128	94	31	17	27	34	47	41	61	79	62	24	5	50	11	53	37	10	8	16	18	91	93	57	112	48	31	10	40	31	5	38	11	5	15	5	87	58	113	72	8	8	66	10	63	96	69					
		11.32%	16.67%	14.78%	7.02%	5.94%	11.87%	9.39%	9.64%	1.89%	10.06%	13.04%	17.54%	11.81%	10.20%	26.74%	13.29%	8.15%	2.63%	19.77%	11.02%	18.29%	12.25%	13.67%	12.92%	15.15%	11.96%	11.04%	11.95%	9.52%	14.34%	10.95%	12.79%	17.82%	12.06%	12.00%	12.78%	10.63%	9.51%	9.09%	11.29%	10.62%	7.84%	12.50%	13.30%	7.86%	12.10%	11.28%	7.35%	2.95%	7.66%	11.61%	11.48%	11.97%	8.77%	12.60%	10.88%	15.05%	9.35%	12.94%	9.72%	2.56%	8.02%	6.47%	8.33%	17.86%	16.67%	13.62%	8.01%	15.07%	11.46%	13.56%	9.20%	13.44%	20.83%	14.96%	11.79%	8.97%					
20	Зюганов Геннадий Андреевич	5785	29	55	9	18	127	87	13	46	90	100	63	62	23	10	59	96	30	42	17	17	139	77	22	5	151	149	170	219	135	199	139	28	26	57	41	97	115	168	147	91	88	3	76	19	49	42	19	43	31	19	165	134	137	158	86	16	11	51	45	20	114	41	13	14	4	183	194	167	106	12	6	61	2	90	192	206					
		19.69%	17.90%	23.91%	15.79%	17.82%	18.38%	35.51%	15.66%	10.85%	25.14%	20.70%	19.38%	22.88%	15.65%	11.63%	37.34%	26.97%	19.74%	24.42%	14.41%	20.73%	22.71%	15.71%	12.36%	7.58%	18.24%	16.78%	17.51%	22.42%	16.83%	17.02%	18.91%	16.09%	18.44%	25.33%	15.41%	21.95%	26.68%	25.04%	21.00%	15.58%	28.76%	7.50%	20.21%	13.57%	11.19%	12.80%	13.97%	15.87%	14.83%	12.26%	20.81%	17.25%	21.08%	17.77%	19.50%	7.77%	10.28%	16.50%	14.11%	10.26%	24.05%	24.12%	21.67%	16.67%	13.33%	28.64%	26.80%	22.27%	16.88%	20.34%	6.90%	12.42%	4.17%	21.38%	23.59%	26.79%					
21	Медведев Дмитрий Анатольевич	19566	105	138	42	76	460	130	59	366	228	314	192	172	103	51	71	228	112	92	82	44	371	337	131	50	557	603	649	635	527	809	490	112	94	134	189	290	255	428	458	412	190	32	241	107	326	240	103	217	152	114	527	540	443	607	295	156	83	208	237	164	317	114	42	53	20	350	458	451	432	38	73	349	36	260	510	485					
		66.59%	64.81%	60.00%	73.68%	75.25%	66.57%	53.06%	71.08%	86.32%	63.69%	65.01%	59.08%	63.47%	70.07%	59.30%	44.94%	64.04%	73.68%	53.49%	69.49%	53.66%	60.62%	68.78%	73.60%	75.76%	67.27%	67.91%	66.84%	64.99%	65.71%	69.20%	66.67%	64.37%	66.67%	59.56%	71.05%	65.61%	59.16%	63.79%	65.43%	70.55%	62.09%	80.00%	64.10%	76.43%	74.43%	73.17%	75.74%	80.07%	72.73%	73.55%	66.46%	69.50%	68.15%	68.28%	66.89%	75.73%	77.57%	67.31%	74.29%	84.10%	66.88%	67.06%	70.00%	63.10%	66.67%	54.77%	63.26%	60.13%	68.79%	64.41%	83.91%	71.08%	75.00%	61.76%	62.65%	63.07%					
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
