7	Число избирательных бюллетеней в переносных ящиках для голосования	1869	12	26	0	7	46	38	16	6	51	36	37	53	35	18	15	17	43	22	24	12	12	21	9	21	23	38	13	28	30	16	8	26	5	7	24	13	18	27	42	65	16	24	1	15	6	38	20	4	29	15	13	49	26	41	21	13	16	7	35	29	55	29	41	24	13	7	29	39	23	34	15	18	15	51	34	32	32									
8	Число бюллетеней в стационарных ящиках для голосования	23948	128	149	52	55	177	299	131	72	279	356	233	301	190	86	56	100	261	98	111	88	56	570	364	160	802	12	787	947	890	1013	680	748	116	117	142	191	381	371	585	520	459	262	35	278	95	294	265	106	170	140	120	615	636	597	748	420	143	75	188	278	109	35	326	101	44	25	529	718	633	519	46	63	260	200	352	717	673									
9	Число недействительных избирательных бюллетеней	406	1	3	0	0	1	7	4	1	6	3	5	4	2	3	0	3	10	2	1	5	0	9	4	1	9	0	15	35	18	26	24	16	6	1	4	1	6	7	7	7	1	4	0	1	4	11	4	3	4	3	0	10	10	4	7	7	3	2	1	3	6	0	2	1	2	0	8	9	7	6	0	0	1	2	0	13	10									
10	Число действительных избирательных бюллетеней	25411	139	172	52	62	222	330	143	77	324	389	265	350	223	101	71	114	294	118	134	95	68	582	369	180	816	50	785	940	902	1003	664	758	115	123	162	203	393	391	620	578	474	282	36	292	97	321	281	107	195	152	133	654	652	634	762	426	156	80	222	304	158	64	365	124	55	32	550	748	649	547	61	81	274	249	386	736	695									
11	Число полученных открепительных  удостоверений	973	5	10	5	5	10	15	10	5	12	15	10	10	10	10	5	5	10	10	10	5	5	20	10	10	20	3	25	25	25	25	20	20	10	5	10	10	15	15	20	15	15	10	5	10	5	10	10	10	10	10	5	25	25	20	25	15	10	5	20	10	10	8	10	10	5	5	25	25	25	15	5	5	10	10	15	25	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	358	5	10	2	2	5	5	5	0	1	3	1	4	4	10	0	0	3	3	4	3	1	12	5	0	14	0	6	8	7	8	2	3	2	0	1	1	5	4	7	10	9	3	0	8	0	10	10	4	8	9	5	5	3	4	12	4	2	2	18	4	0	6	8	1	2	0	4	11	7	7	2	0	3	4	3	4	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	395	3	4	10	4	6	3	5	1	8	4	4	1	3	4	1	2	4	2	4	5	3	7	2	1	8	1	7	10	6	14	11	3	2	6	2	2	1	7	15	17	4	2	2	1	1	2	4	1	0	4	5	8	8	7	7	4	4	3	8	11	5	4	6	4	10	4	4	9	10	6	3	5	4	6	7	8	11									
14	Число неиспользованных открепительных удостоверений	615	0	0	3	3	5	10	5	5	11	12	9	6	6	0	5	5	7	7	6	2	4	8	5	10	6	3	19	17	18	17	18	17	8	5	9	9	10	11	13	5	6	7	5	2	5	0	0	6	2	1	0	20	22	16	13	11	8	3	2	6	10	2	2	9	3	5	21	14	18	8	3	5	7	6	12	21	15									
15	Число открепительных удостоверений, выданных избирателям ТИК	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																								
19	Жириновский Владимир Вольфович	2076	19	13	0	1	12	19	12	8	34	31	20	5	23	5	7	15	13	1	14	7	6	57	41	15	74	5	61	79	54	80	69	62	13	11	20	21	25	29	52	35	17	27	3	15	8	30	13	7	4	12	8	55	56	52	88	43	9	5	16	16	13	7	31	9	12	3	46	58	63	65	4	3	26	32	34	59	59									
		8.04%	13.57%	7.43%	0.00%	1.61%	5.38%	5.64%	8.16%	10.26%	10.30%	7.91%	7.41%	1.41%	10.22%	4.81%	9.86%	12.82%	4.28%	0.83%	10.37%	7.00%	8.82%	9.64%	10.99%	8.29%	8.97%	10.00%	7.63%	8.10%	5.87%	7.77%	10.03%	8.01%	10.74%	8.87%	12.05%	10.29%	6.27%	7.29%	8.29%	5.98%	3.58%	9.44%	8.33%	5.12%	7.92%	9.04%	4.56%	6.36%	2.01%	7.74%	6.02%	8.28%	8.46%	8.15%	11.44%	9.93%	5.66%	6.10%	7.17%	5.21%	7.93%	10.94%	8.45%	7.20%	21.05%	9.38%	8.24%	7.66%	9.60%	11.75%	6.56%	3.70%	9.45%	12.75%	8.81%	7.88%	8.37%									
20	Зюганов Геннадий Андреевич	4666	26	48	11	9	57	75	47	15	75	65	57	46	51	11	8	20	49	23	19	12	14	125	68	51	144	4	140	159	184	166	104	151	19	21	43	40	89	70	112	110	71	42	3	49	9	41	35	12	37	22	17	99	102	111	116	72	13	8	41	38	22	9	73	18	14	3	155	182	141	91	25	7	49	41	75	153	132									
		18.07%	18.57%	27.43%	21.15%	14.52%	25.56%	22.26%	31.97%	19.23%	22.73%	16.58%	21.11%	12.99%	22.67%	10.58%	11.27%	17.09%	16.12%	19.17%	14.07%	12.00%	20.59%	21.15%	18.23%	28.18%	17.45%	8.00%	17.50%	16.31%	20.00%	16.13%	15.12%	19.51%	15.70%	16.94%	25.90%	19.61%	22.31%	17.59%	17.86%	18.80%	14.95%	14.69%	8.33%	16.72%	8.91%	12.35%	12.28%	10.91%	18.59%	14.19%	12.78%	14.91%	15.41%	17.40%	15.08%	16.63%	8.18%	9.76%	18.39%	12.38%	13.41%	14.06%	19.89%	14.40%	24.56%	9.38%	27.78%	24.04%	21.49%	16.46%	40.98%	8.64%	17.82%	16.33%	19.43%	20.43%	18.72%									
21	Миронов Сергей Михайлович	1443	4	18	1	7	5	22	8	0	27	18	16	13	9	4	5	5	18	5	8	0	1	28	14	9	63	0	58	64	79	88	48	50	3	0	5	7	19	16	46	34	37	23	0	10	7	10	14	3	8	5	1	58	75	62	45	29	3	1	11	12	10	2	14	9	2	0	22	33	18	19	1	1	12	3	16	23	19									
		5.59%	2.86%	10.29%	1.92%	11.29%	2.24%	6.53%	5.44%	0.00%	8.18%	4.59%	5.93%	3.67%	4.00%	3.85%	7.04%	4.27%	5.92%	4.17%	5.93%	0.00%	1.47%	4.74%	3.75%	4.97%	7.64%	0.00%	7.25%	6.56%	8.59%	8.55%	6.98%	6.46%	2.48%	0.00%	3.01%	3.43%	4.76%	4.02%	7.34%	5.81%	7.79%	8.04%	0.00%	3.41%	6.93%	3.01%	4.91%	2.73%	4.02%	3.23%	0.75%	8.73%	11.33%	9.72%	5.85%	6.70%	1.89%	1.22%	4.93%	3.91%	6.10%	3.13%	3.81%	7.20%	3.51%	0.00%	3.94%	4.36%	2.74%	3.44%	1.64%	1.23%	4.36%	1.20%	4.15%	3.07%	2.70%									
22	Прохоров Михаил Дмитриевич	1359	2	6	0	4	10	9	3	4	17	27	23	15	8	1	2	5	20	3	2	0	6	26	20	13	55	1	48	56	64	62	35	54	8	6	5	7	29	38	42	40	31	12	2	15	4	15	9	3	5	5	2	38	34	42	41	32	6	2	12	14	1	2	12	7	1	0	27	36	35	20	1	5	9	9	17	40	37									
		5.26%	1.43%	3.43%	0.00%	6.45%	4.48%	2.67%	2.04%	5.13%	5.15%	6.89%	8.52%	4.24%	3.56%	0.96%	2.82%	4.27%	6.58%	2.50%	1.48%	0.00%	8.82%	4.40%	5.36%	7.18%	6.67%	2.00%	6.00%	5.74%	6.96%	6.03%	5.09%	6.98%	6.61%	4.84%	3.01%	3.43%	7.27%	9.55%	6.70%	6.84%	6.53%	4.20%	5.56%	5.12%	3.96%	4.52%	3.16%	2.73%	2.51%	3.23%	1.50%	5.72%	5.14%	6.58%	5.33%	7.39%	3.77%	2.44%	5.38%	4.56%	0.61%	3.13%	3.27%	5.60%	1.75%	0.00%	4.84%	4.76%	5.34%	3.62%	1.64%	6.17%	3.27%	3.59%	4.40%	5.34%	5.25%									
23	Путин Владимир Владимирович	15867	88	87	40	41	138	205	73	50	171	248	149	271	132	80	49	69	194	86	91	76	41	346	226	92	480	40	478	582	521	607	408	441	72	85	89	128	231	238	368	359	318	178	28	203	69	225	210	82	141	108	105	404	385	367	472	250	125	64	142	224	112	44	235	81	26	26	300	439	392	352	30	65	178	164	244	461	448									
		61.46%	62.86%	49.71%	76.92%	66.13%	61.88%	60.83%	49.66%	64.10%	51.82%	63.27%	55.19%	76.55%	58.67%	76.92%	69.01%	58.97%	63.82%	71.67%	67.41%	76.00%	60.29%	58.54%	60.59%	50.83%	58.18%	80.00%	59.75%	59.69%	56.63%	58.99%	59.30%	56.98%	59.50%	68.55%	53.61%	62.75%	57.89%	59.80%	58.69%	61.37%	66.95%	62.24%	77.78%	69.28%	68.32%	67.77%	73.68%	74.55%	70.85%	69.68%	78.95%	60.84%	58.16%	57.52%	61.38%	57.74%	78.62%	78.05%	63.68%	72.96%	68.29%	68.75%	64.03%	64.80%	45.61%	81.25%	53.76%	57.99%	59.76%	63.65%	49.18%	80.25%	64.73%	65.34%	63.21%	61.55%	63.55%									
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
