Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Родионово-Несветайская районная																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2528	УИК №2529					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	362	26	18	18	1	4	19	8	6	15	12	56	2	10	10	13	37	10	11	20	28	23	15					
		3.31%	4.79%	6.34%	3.20%	0.71%	1.90%	4.62%	1.68%	4.44%	2.70%	2.26%	7.10%	1.77%	3.15%	2.61%	3.49%	5.63%	1.37%	2.84%	2.02%	2.24%	3.02%	4.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	2	1	1	3	0	2	1	0	0	1	4	1	2	3	1	1	1	4	7	5	5	0					
		0.41%	0.37%	0.35%	0.18%	2.13%	0.00%	0.49%	0.21%	0.00%	0.00%	0.19%	0.51%	0.88%	0.63%	0.78%	0.27%	0.15%	0.14%	1.03%	0.71%	0.40%	0.66%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	2	2	0	0	0	0	1	0	0	0	3	0	1	0	0	1	1	0	2	2	0	1					
		0.15%	0.37%	0.70%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.38%	0.00%	0.32%	0.00%	0.00%	0.15%	0.14%	0.00%	0.20%	0.16%	0.00%	0.30%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1683	75	62	106	13	31	41	50	29	122	92	158	21	30	66	48	73	73	28	220	156	126	63					
		15.40%	13.81%	21.83%	18.83%	9.22%	14.69%	9.98%	10.50%	21.48%	21.94%	17.29%	20.03%	18.58%	9.46%	17.23%	12.90%	11.11%	10.00%	7.24%	22.24%	12.50%	16.56%	19.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	2	0	1	1	0	1	0	0	1	0	5	0	5	0	1	6	2	1	4	7	0	0					
		0.34%	0.37%	0.00%	0.18%	0.71%	0.00%	0.24%	0.00%	0.00%	0.18%	0.00%	0.63%	0.00%	1.58%	0.00%	0.27%	0.91%	0.27%	0.26%	0.40%	0.56%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	0	0	0	0	1	0	1	1	0	1	3	2	1	0	0	1	6	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.19%	0.13%	0.00%	0.32%	0.78%	0.54%	0.15%	0.00%	0.00%	0.10%	0.48%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	734	29	23	31	9	7	35	17	2	48	29	44	3	22	25	16	56	55	34	60	107	62	20					
		6.72%	5.34%	8.10%	5.51%	6.38%	3.32%	8.52%	3.57%	1.48%	8.63%	5.45%	5.58%	2.65%	6.94%	6.53%	4.30%	8.52%	7.53%	8.79%	6.07%	8.57%	8.15%	6.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	760	27	15	28	2	5	32	5	10	18	26	39	2	25	33	27	46	65	19	84	143	89	20					
		6.96%	4.97%	5.28%	4.97%	1.42%	2.37%	7.79%	1.05%	7.41%	3.24%	4.89%	4.94%	1.77%	7.89%	8.62%	7.26%	7.00%	8.90%	4.91%	8.49%	11.46%	11.70%	6.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	8	2	2	1	2	2	3	2	1	0	4	0	1	7	6	2	4	4	5	5	6	3					
		0.64%	1.47%	0.70%	0.36%	0.71%	0.95%	0.49%	0.63%	1.48%	0.18%	0.00%	0.51%	0.00%	0.32%	1.83%	1.61%	0.30%	0.55%	1.03%	0.51%	0.40%	0.79%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7080	364	160	365	111	161	276	389	85	349	367	460	80	219	232	249	427	511	279	580	773	436	207					
		64.79%	67.03%	56.34%	64.83%	78.72%	76.30%	67.15%	81.72%	62.96%	62.77%	68.98%	58.30%	70.80%	69.09%	60.57%	66.94%	64.99%	70.00%	72.09%	58.65%	61.94%	57.29%	62.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	1	0	2	0	1	1	0	0	1	0	9	2	0	0	6	4	4	7	4	6	7	0					
		0.50%	0.18%	0.00%	0.36%	0.00%	0.47%	0.24%	0.00%	0.00%	0.18%	0.00%	1.14%	1.77%	0.00%	0.00%	1.61%	0.61%	0.55%	1.81%	0.40%	0.48%	0.92%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
