7	Число избирательных бюллетеней в переносных ящиках для голосования	2938	86	59	124	64	73	60	129	105	40	43	75	67	41	228	40	24	42	63	51	65	65	47	52	155	130	80	64	71	144	77	95	52	72	37	140	60	86	32	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	57508	1259	833	1767	1175	1345	931	1398	1776	1453	1347	1220	1028	985	989	1992	2040	965	1431	1302	1737	1524	1097	1760	1563	1716	1520	1322	1298	1411	1727	1805	1887	1561	2027	1588	1840	2209	1836	600	244					
9	Число недействительных избирательных бюллетеней	1964	25	47	30	54	20	28	30	124	42	8	37	17	68	15	121	83	43	41	46	6	70	25	12	68	45	53	89	25	46	15	56	53	35	325	17	87	30	22	4	2					
10	Число действительных избирательных бюллетеней	58482	1320	845	1861	1185	1398	963	1497	1757	1451	1382	1258	1078	958	1202	1911	1981	964	1453	1307	1796	1519	1119	1800	1650	1801	1547	1297	1344	1509	1789	1844	1886	1598	1739	1711	1813	2265	1846	596	242					
11	Число полученных открепительных  удостоверений	2156	40	50	60	45	50	50	50	50	40	40	30	30	50	30	436	60	40	50	40	50	70	35	80	40	50	50	30	30	40	50	50	45	45	50	45	45	60	50	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1878	24	25	60	43	24	32	50	34	40	31	30	30	28	27	426	34	21	28	37	50	70	35	80	40	32	43	30	30	33	50	44	39	45	50	37	45	60	41	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1111	62	9	28	21	25	32	21	56	23	16	36	32	19	24	95	22	27	15	17	20	8	10	37	12	20	20	21	17	19	21	28	25	26	30	6	20	16	16	125	34					
14	Число неиспользованных открепительных удостоверений	278	16	25	0	2	26	18	0	16	0	9	0	0	22	3	10	26	19	22	3	0	0	0	0	0	18	7	0	0	7	0	6	6	0	0	8	0	0	9	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	44	2	0	2	0	0	0	0	2	0	0	0	4	1	2	1	1	0	2	0	0	3	1	1	6	0	0	1	0	1	1	1	2	0	1	1	4	2	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	1939	32	17	43	39	28	28	9	21	84	27	20	22	30	23	112	139	54	30	75	78	21	26	29	65	84	63	41	58	19	103	95	34	17	26	52	118	57	106	9	5					
		3.21%	2.38%	1.91%	2.27%	3.15%	1.97%	2.83%	0.59%	1.12%	5.63%	1.94%	1.54%	2.01%	2.92%	1.89%	5.51%	6.73%	5.36%	2.01%	5.54%	4.33%	1.32%	2.27%	1.60%	3.78%	4.55%	3.94%	2.96%	4.24%	1.22%	5.71%	5.00%	1.75%	1.04%	1.26%	3.01%	6.21%	2.48%	5.67%	1.50%	2.05%					
19	Жириновский Владимир Вольфович	9736	112	196	194	217	98	99	326	406	188	188	120	239	184	120	400	285	163	111	182	327	327	179	278	335	321	199	161	231	355	181	268	459	376	163	328	301	572	448	77	22					
		16.11%	8.33%	21.97%	10.26%	17.51%	6.91%	9.99%	21.35%	21.58%	12.59%	13.53%	9.27%	21.83%	17.93%	9.86%	19.69%	13.81%	16.19%	7.43%	13.45%	18.15%	20.58%	15.65%	15.34%	19.50%	17.39%	12.44%	11.62%	16.87%	22.83%	10.03%	14.11%	23.67%	23.03%	7.90%	18.98%	15.84%	24.92%	23.98%	12.83%	9.02%					
20	Зюганов Геннадий Андреевич	5210	253	81	345	61	223	74	216	58	113	93	229	205	115	191	46	109	61	102	94	117	150	112	154	115	74	178	159	75	146	103	112	208	160	62	166	41	184	129	72	24					
		8.62%	18.81%	9.08%	18.24%	4.92%	15.73%	7.47%	14.15%	3.08%	7.57%	6.69%	17.68%	18.72%	11.21%	15.69%	2.26%	5.28%	6.06%	6.83%	6.95%	6.49%	9.44%	9.79%	8.50%	6.69%	4.01%	11.13%	11.47%	5.48%	9.39%	5.71%	5.89%	10.73%	9.80%	3.00%	9.61%	2.16%	8.02%	6.91%	12.00%	9.84%					
21	Медведев Дмитрий Анатольевич	41597	923	551	1279	868	1049	762	946	1272	1066	1074	889	612	629	868	1353	1448	686	1210	956	1274	1021	802	1339	1135	1322	1107	936	980	989	1402	1369	1185	1045	1488	1165	1353	1452	1163	438	191					
		68.82%	68.62%	61.77%	67.64%	70.06%	73.98%	76.89%	61.95%	67.62%	71.40%	77.27%	68.65%	55.89%	61.31%	71.32%	66.58%	70.16%	68.12%	80.99%	70.66%	70.70%	64.25%	70.10%	73.90%	66.07%	71.61%	69.19%	67.53%	71.59%	63.60%	77.72%	72.05%	61.11%	63.99%	72.09%	67.42%	71.21%	63.27%	62.26%	73.00%	78.28%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
