7	Число избирательных бюллетеней в переносных ящиках для голосования	4001	32	45	57	57	35	22	39	50	46	41	31	32	20	26	40	35	78	47	38	37	57	34	36	43	26	56	61	52	65	25	14	26	26	21	32	16	7	49	46	49	243	122	21	34	17	30	25	23	16	29	15	171	33	103	55	0	26	32	27	33	29	24	38	37	9	11	9	17	17	30	29	32	25	34	19	20	40	47	51	85	6	21	35	35	30	76	49	10	43	30	25	20	47	26	102	36	58	45	37	63									
8	Число бюллетеней в стационарных ящиках для голосования	100376	701	645	1138	957	901	965	929	1045	1002	858	1169	717	740	986	971	622	1413	1638	1288	1361	1331	965	948	1517	1455	1112	1316	1201	1181	1428	1395	1202	1368	1555	1427	847	1058	1461	1445	1409	1034	990	1077	1335	1232	1576	1112	1189	1133	1080	1335	1147	131	212	469	468	491	782	1145	794	795	514	558	1101	1588	1035	911	1220	1266	1099	1308	1459	911	888	992	1321	1950	1088	1271	61	199	1211	841	1219	1160	949	923	440	645	663	449	324	438	403	66	1307	1011	1078	520	795									
9	Число недействительных избирательных бюллетеней	1177	8	13	14	8	8	10	6	13	16	16	12	4	5	12	9	12	17	25	8	19	7	12	7	17	12	15	4	20	15	13	7	19	15	27	11	7	18	10	13	16	16	11	15	12	14	20	13	11	6	8	14	12	0	3	2	8	7	9	12	7	7	7	10	13	14	17	6	12	20	7	11	15	13	10	17	17	19	14	52	2	2	13	8	13	16	6	14	6	8	7	7	3	11	5	1	18	12	29	7	8									
10	Число действительных избирательных бюллетеней	103200	725	677	1181	1006	928	977	962	1082	1032	883	1188	745	755	1000	1002	645	1474	1660	1318	1379	1381	987	977	1543	1469	1153	1373	1233	1231	1440	1402	1209	1379	1549	1448	856	1047	1500	1478	1442	1261	1101	1083	1357	1235	1586	1124	1201	1143	1101	1336	1306	164	312	522	460	510	805	1160	820	817	531	586	1125	1583	1029	914	1225	1263	1122	1326	1476	923	912	994	1324	1971	1121	1270	144	203	1219	868	1241	1174	1019	958	444	680	686	467	341	474	424	167	1325	1057	1094	550	850									
11	Число полученных открепительных  удостоверений	3810	30	30	40	30	30	30	20	30	30	30	40	30	30	30	30	20	40	40	40	40	40	30	30	40	40	40	40	30	40	40	40	35	40	40	40	50	20	40	40	40	40	30	30	40	40	50	30	50	30	20	45	30	0	0	30	0	40	40	40	40	40	40	40	40	80	40	40	50	40	40	40	80	60	40	60	80	40	40	40	0	20	40	40	80	40	40	40	40	40	40	40	40	40	40	0	80	40	80	40	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2171	17	5	18	17	18	19	19	11	15	16	16	20	18	25	15	14	28	33	24	30	36	20	22	29	22	35	19	18	23	24	30	31	24	38	34	24	19	22	35	26	24	15	13	24	38	44	16	30	23	14	41	24	0	0	17	0	15	12	16	15	36	14	16	22	25	22	24	49	26	30	29	24	14	19	53	33	26	17	29	0	9	27	28	26	37	34	15	13	17	10	8	7	11	5	0	30	19	32	5	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2033	10	6	25	25	19	13	30	18	17	22	11	29	13	26	12	15	20	28	25	12	19	30	13	19	16	18	19	11	21	55	53	21	11	19	19	21	37	31	20	21	23	14	13	14	10	22	8	16	12	17	20	18	15	14	22	130	11	10	16	16	22	18	24	26	26	37	18	16	24	28	14	22	24	15	27	18	37	11	26	22	53	12	15	24	11	21	13	10	10	14	11	12	11	14	10	11	11	23	16	5									
14	Число неиспользованных открепительных удостоверений	1639	13	25	22	13	12	11	1	19	15	14	24	10	12	5	15	6	12	7	16	10	4	10	8	11	18	5	21	12	17	16	10	4	16	2	6	26	1	18	5	14	16	15	17	16	2	6	14	20	7	6	4	6	0	0	13	0	25	28	24	25	4	26	24	18	55	18	16	1	14	10	11	56	46	21	7	47	14	23	11	0	11	13	12	54	3	6	25	27	23	30	32	33	29	35	0	50	21	48	35	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	79	0	0	1	0	3	1	1	0	0	1	1	0	0	0	1	0	3	1	3	0	2	0	0	0	2	0	1	1	1	6	1	0	4	3	3	1	0	2	1	1	1	2	0	1	0	1	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	0	1	0	0	2	0	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																															
19	Жириновский Владимир Вольфович	9117	95	66	123	92	78	89	93	94	107	91	127	95	98	95	108	90	94	146	113	111	115	85	68	145	131	102	121	127	110	120	106	111	127	124	106	75	138	112	143	114	92	100	88	110	108	139	71	105	86	82	108	114	16	22	57	131	55	90	97	50	75	48	52	121	149	101	92	95	84	67	78	110	74	81	98	123	159	62	98	15	14	93	90	120	89	120	71	39	54	63	45	23	42	42	16	137	77	77	48	69									
		8.73%	12.96%	9.57%	10.29%	9.07%	8.33%	9.02%	9.61%	8.58%	10.21%	10.12%	10.58%	12.68%	12.89%	9.39%	10.68%	13.70%	6.30%	8.66%	8.52%	7.94%	8.29%	8.51%	6.91%	9.29%	8.85%	8.73%	8.79%	10.14%	8.83%	8.26%	7.52%	9.04%	9.11%	7.87%	7.27%	8.69%	12.96%	7.42%	9.59%	7.82%	7.20%	8.99%	8.01%	8.04%	8.65%	8.66%	6.24%	8.66%	7.48%	7.39%	8.00%	8.65%	9.76%	6.98%	10.88%	27.99%	10.64%	11.06%	8.28%	6.05%	9.10%	8.92%	8.72%	10.63%	9.33%	9.66%	10.00%	7.68%	6.55%	5.93%	5.83%	7.38%	7.91%	8.79%	9.69%	9.17%	7.99%	5.46%	7.41%	10.27%	6.83%	7.55%	10.27%	9.57%	7.48%	11.71%	7.30%	8.67%	7.85%	9.09%	9.49%	6.69%	8.66%	9.79%	9.52%	10.20%	7.20%	6.86%	8.62%	8.04%									
20	Зюганов Геннадий Андреевич	23588	137	121	178	217	221	212	209	220	209	179	226	151	141	223	210	115	311	361	265	294	316	202	212	322	351	234	284	277	268	296	286	265	327	359	329	213	206	332	296	305	271	240	212	296	266	327	283	268	268	244	268	256	27	62	111	47	114	213	275	223	203	148	177	248	358	233	220	264	284	258	313	414	240	221	201	351	486	291	326	31	46	368	246	361	346	275	246	106	216	174	103	117	147	117	44	332	313	264	144	205									
		22.60%	18.69%	17.54%	14.90%	21.40%	23.61%	21.48%	21.59%	20.09%	19.94%	19.91%	18.83%	20.16%	18.55%	22.04%	20.77%	17.50%	20.86%	21.42%	19.98%	21.03%	22.77%	20.22%	21.54%	20.64%	23.70%	20.03%	20.62%	22.11%	21.51%	20.37%	20.30%	21.58%	23.46%	22.78%	22.55%	24.68%	19.34%	21.99%	19.85%	20.92%	21.22%	21.58%	19.31%	21.62%	21.30%	20.36%	24.89%	22.11%	23.32%	22.00%	19.85%	19.42%	16.46%	19.68%	21.18%	10.04%	22.05%	26.17%	23.46%	26.96%	24.64%	27.51%	29.70%	21.79%	22.42%	22.28%	23.91%	21.34%	22.14%	22.85%	23.41%	27.77%	25.64%	23.97%	19.88%	26.17%	24.42%	25.64%	24.66%	21.23%	22.44%	29.87%	28.08%	28.79%	29.08%	26.83%	25.31%	23.56%	31.40%	25.11%	21.73%	34.01%	30.31%	27.27%	26.19%	24.72%	29.28%	23.51%	25.85%	23.89%									
21	Миронов Сергей Михайлович	4411	22	11	55	47	31	42	38	55	56	44	58	29	32	29	33	23	68	83	54	59	59	44	35	69	52	52	78	58	54	56	57	45	55	81	78	35	28	58	58	77	54	49	61	58	38	72	53	67	63	48	56	57	6	10	13	8	24	27	55	43	36	19	20	46	69	51	33	62	55	57	51	60	39	39	33	52	96	39	59	6	9	64	37	44	56	38	40	10	33	19	31	13	19	19	7	49	44	48	24	25									
		4.23%	3.00%	1.59%	4.60%	4.64%	3.31%	4.26%	3.93%	5.02%	5.34%	4.89%	4.83%	3.87%	4.21%	2.87%	3.26%	3.50%	4.56%	4.93%	4.07%	4.22%	4.25%	4.40%	3.56%	4.42%	3.51%	4.45%	5.66%	4.63%	4.33%	3.85%	4.05%	3.66%	3.95%	5.14%	5.35%	4.06%	2.63%	3.84%	3.89%	5.28%	4.23%	4.41%	5.56%	4.24%	3.04%	4.48%	4.66%	5.53%	5.48%	4.33%	4.15%	4.32%	3.66%	3.17%	2.48%	1.71%	4.64%	3.32%	4.69%	5.20%	4.37%	3.53%	3.36%	4.04%	4.32%	4.88%	3.59%	5.01%	4.29%	5.05%	3.81%	4.02%	4.17%	4.23%	3.26%	3.88%	4.82%	3.44%	4.46%	4.11%	4.39%	5.19%	4.22%	3.51%	4.71%	3.71%	4.12%	2.22%	4.80%	2.74%	6.54%	3.78%	3.92%	4.43%	4.17%	3.65%	4.12%	4.27%	4.31%	2.91%									
22	Прохоров Михаил Дмитриевич	9233	36	31	91	76	68	73	80	98	66	57	86	40	74	74	94	60	119	147	133	141	110	100	82	143	138	102	101	93	84	182	146	136	140	194	134	99	101	105	147	103	87	96	103	154	131	183	101	108	129	107	143	147	7	16	22	27	34	70	117	73	72	31	34	105	147	124	115	141	180	134	151	146	87	93	123	126	170	111	147	4	18	85	71	89	91	63	84	34	38	35	28	20	38	27	8	93	82	77	34	38									
		8.85%	4.91%	4.49%	7.62%	7.50%	7.26%	7.40%	8.26%	8.95%	6.30%	6.34%	7.17%	5.34%	9.74%	7.31%	9.30%	9.13%	7.98%	8.72%	10.03%	10.09%	7.93%	10.01%	8.33%	9.17%	9.32%	8.73%	7.33%	7.42%	6.74%	12.53%	10.36%	11.07%	10.04%	12.31%	9.18%	11.47%	9.48%	6.95%	9.86%	7.06%	6.81%	8.63%	9.38%	11.25%	10.49%	11.39%	8.88%	8.91%	11.23%	9.65%	10.59%	11.15%	4.27%	5.08%	4.20%	5.77%	6.58%	8.60%	9.98%	8.83%	8.74%	5.76%	5.70%	9.23%	9.20%	11.85%	12.50%	11.40%	14.03%	11.87%	11.29%	9.79%	9.29%	10.09%	12.17%	9.40%	8.54%	9.78%	11.12%	2.74%	8.78%	6.90%	8.11%	7.10%	7.65%	6.15%	8.64%	7.56%	5.52%	5.05%	5.91%	5.81%	7.84%	6.29%	4.76%	6.92%	7.67%	6.86%	6.10%	4.43%									
23	Путин Владимир Владимирович	56851	435	448	734	574	530	561	542	615	594	512	691	430	410	579	557	357	882	923	753	774	781	556	580	864	797	663	789	678	715	786	807	652	730	791	801	434	574	893	834	843	757	616	619	739	692	865	616	653	597	620	761	732	108	202	319	247	283	405	616	431	431	285	303	605	860	520	454	663	660	606	733	746	483	478	539	672	1060	618	640	88	116	609	424	627	592	523	517	255	339	395	260	168	228	219	92	714	541	628	300	513									
		54.47%	59.35%	64.93%	61.42%	56.61%	56.62%	56.84%	55.99%	56.16%	56.68%	56.95%	57.58%	57.41%	53.95%	57.21%	55.09%	54.34%	59.15%	54.78%	56.79%	55.36%	56.27%	55.66%	58.94%	55.38%	53.81%	56.76%	57.30%	54.11%	57.38%	54.09%	57.27%	53.09%	52.37%	50.19%	54.90%	50.29%	53.90%	59.14%	55.94%	57.82%	59.28%	55.40%	56.38%	53.98%	55.40%	53.86%	54.18%	53.88%	51.96%	55.91%	56.37%	55.54%	65.85%	64.13%	60.88%	52.78%	54.74%	49.75%	52.56%	52.12%	52.31%	52.97%	50.84%	53.16%	53.85%	49.71%	49.35%	53.60%	51.44%	53.68%	54.82%	50.03%	51.60%	51.84%	53.31%	50.11%	53.27%	54.45%	48.41%	60.27%	56.59%	49.43%	48.40%	50.00%	49.75%	51.02%	53.19%	56.67%	49.27%	56.99%	54.85%	48.84%	47.01%	51.05%	54.76%	53.16%	50.61%	55.92%	53.86%	59.79%									
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
