Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Амурская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
		0.63%	1.13%	0.90%	0.80%	0.81%	0.55%	0.70%	0.52%	0.48%	0.93%	0.71%	0.40%	0.49%	0.86%	0.78%	0.64%	0.58%	0.62%	0.76%	0.70%	1.18%	0.00%	0.00%	0.74%	0.62%	1.19%	0.51%	0.51%	0.23%	0.76%	0.60%	0.00%	0.00%	0.00%	0.23%	0.00%	0.17%	0.42%	0.53%	2.08%	0.41%	0.00%	0.00%	1.16%					
20	3.Политическая партия «Демократическая партия России»	41	1	0	1	0	0	1	1	1	1	4	1	0	1	1	1	1	0	2	3	1	0	1	4	1	2	0	4	2	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1					
		0.14%	0.09%	0.00%	0.10%	0.00%	0.00%	0.12%	0.10%	0.12%	0.10%	0.47%	0.13%	0.00%	0.10%	0.11%	0.09%	0.10%	0.00%	0.17%	0.26%	0.11%	0.00%	0.36%	0.33%	0.12%	0.30%	0.00%	0.51%	0.23%	0.00%	0.00%	0.16%	0.00%	0.00%	0.12%	0.00%	0.17%	0.00%	0.00%	0.00%	0.10%	0.00%	1.14%	1.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4026	167	166	171	178	123	154	199	156	204	130	105	187	161	128	156	99	111	134	117	125	29	36	101	86	76	85	111	85	43	15	54	25	10	108	11	35	8	55	0	67	12	2	1					
		13.47%	15.74%	16.62%	17.17%	23.92%	16.99%	17.89%	20.84%	18.71%	21.14%	15.28%	13.89%	18.32%	15.41%	14.32%	14.19%	9.65%	11.47%	11.34%	10.17%	13.41%	17.90%	13.04%	8.27%	10.67%	11.28%	10.90%	14.07%	9.77%	8.17%	8.98%	8.60%	12.50%	18.87%	12.66%	4.51%	5.81%	3.38%	14.71%	0.00%	6.90%	7.02%	2.27%	1.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	103	4	7	4	1	2	1	2	2	2	2	6	2	3	6	3	9	1	7	5	3	0	1	6	2	3	6	2	4	1	1	2	0	0	0	0	1	0	0	0	2	0	0	0					
		0.34%	0.38%	0.70%	0.40%	0.13%	0.28%	0.12%	0.21%	0.24%	0.21%	0.24%	0.79%	0.20%	0.29%	0.67%	0.27%	0.88%	0.10%	0.59%	0.43%	0.32%	0.00%	0.36%	0.49%	0.25%	0.45%	0.77%	0.25%	0.46%	0.19%	0.60%	0.32%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	67	1	2	4	3	1	1	1	3	3	1	2	4	3	0	2	4	2	3	2	3	1	1	6	0	1	1	2	2	0	0	1	0	0	0	0	2	3	1	0	1	0	0	0					
		0.22%	0.09%	0.20%	0.40%	0.40%	0.14%	0.12%	0.10%	0.36%	0.31%	0.12%	0.26%	0.39%	0.29%	0.00%	0.18%	0.39%	0.21%	0.25%	0.17%	0.32%	0.62%	0.36%	0.49%	0.00%	0.15%	0.13%	0.25%	0.23%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.33%	1.27%	0.27%	0.00%	0.10%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4031	147	136	109	97	109	105	109	88	92	120	120	127	134	142	160	153	126	154	217	158	14	70	224	102	76	94	92	105	82	15	74	29	12	105	21	78	15	44	9	108	35	8	16					
		13.49%	13.85%	13.61%	10.94%	13.04%	15.06%	12.20%	11.41%	10.55%	9.53%	14.10%	15.87%	12.44%	12.82%	15.88%	14.56%	14.91%	13.02%	13.03%	18.85%	16.95%	8.64%	25.36%	18.33%	12.66%	11.28%	12.05%	11.66%	12.07%	15.59%	8.98%	11.78%	14.50%	22.64%	12.31%	8.61%	12.96%	6.33%	11.76%	18.75%	11.12%	20.47%	9.09%	18.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2298	95	95	63	54	58	91	57	85	93	79	79	67	92	64	108	87	99	120	90	73	14	14	93	69	51	49	63	49	18	4	27	8	3	42	9	21	6	25	0	64	6	11	3					
		7.69%	8.95%	9.51%	6.33%	7.26%	8.01%	10.57%	5.97%	10.19%	9.64%	9.28%	10.45%	6.56%	8.80%	7.16%	9.83%	8.48%	10.23%	10.15%	7.82%	7.83%	8.64%	5.07%	7.61%	8.56%	7.57%	6.28%	7.98%	5.63%	3.42%	2.40%	4.30%	4.00%	5.66%	4.92%	3.69%	3.49%	2.53%	6.68%	0.00%	6.59%	3.51%	12.50%	3.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	263	8	4	8	9	9	4	9	5	14	12	7	10	8	2	12	4	10	25	19	11	1	2	6	2	5	3	5	6	2	2	11	0	0	5	2	5	1	4	1	6	0	4	0					
		0.88%	0.75%	0.40%	0.80%	1.21%	1.24%	0.46%	0.94%	0.60%	1.45%	1.41%	0.93%	0.98%	0.77%	0.22%	1.09%	0.39%	1.03%	2.12%	1.65%	1.18%	0.62%	0.72%	0.49%	0.25%	0.74%	0.38%	0.63%	0.69%	0.38%	1.20%	1.75%	0.00%	0.00%	0.59%	0.82%	0.83%	0.42%	1.07%	2.08%	0.62%	0.00%	4.55%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17610	570	546	579	363	373	452	518	433	502	476	404	575	590	506	611	608	577	681	651	512	98	140	728	507	423	500	470	586	364	126	446	131	27	558	193	423	191	225	36	684	116	58	53					
		58.91%	53.72%	54.65%	58.13%	48.79%	51.52%	52.50%	54.24%	51.92%	52.02%	55.93%	53.44%	56.32%	56.46%	56.60%	55.60%	59.26%	59.61%	57.61%	56.56%	54.94%	60.49%	50.72%	59.57%	62.90%	62.76%	64.10%	59.57%	67.36%	69.20%	75.45%	71.02%	65.50%	50.94%	65.42%	79.10%	70.27%	80.59%	60.16%	75.00%	70.44%	67.84%	65.91%	61.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	321	16	12	18	5	18	15	15	16	10	7	11	20	10	9	13	12	9	11	14	7	2	1	9	9	6	14	7	3	2	1	3	0	0	5	2	3	0	2	1	3	0	0	0					
		1.07%	1.51%	1.20%	1.81%	0.67%	2.49%	1.74%	1.57%	1.92%	1.04%	0.82%	1.46%	1.96%	0.96%	1.01%	1.18%	1.17%	0.93%	0.93%	1.22%	0.75%	1.23%	0.36%	0.74%	1.12%	0.89%	1.79%	0.89%	0.34%	0.38%	0.60%	0.48%	0.00%	0.00%	0.59%	0.82%	0.50%	0.00%	0.53%	2.08%	0.31%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
