Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
"Наименование Избирательной комиссии:    Кемерово, Заводская"																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2697	0	110	32	40	31	55	40	80	50	55	40	70	70	40	50	50	50	57	75	70	60	60	65	50	50	113	101	79	80	70	100	87	85	0	0	60	20	35	42	40	50	70	40	15	30	35	60	40	40	55					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2693	0	110	29	40	31	55	40	80	50	55	40	70	70	40	50	50	50	57	75	70	60	60	65	50	50	113	101	79	80	70	100	87	85	0	0	60	19	35	42	40	50	70	40	15	30	35	60	40	40	55					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2067	24	30	22	19	16	55	21	53	24	32	42	49	21	28	21	74	40	23	17	35	58	62	53	34	17	92	31	13	25	16	46	9	30	46	13	12	18	33	488	47	16	26	24	15	7	15	24	29	21	101					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	103	0	0	0	0	1	5	3	4	30	3	0	0	4	1	3	4	3	5	2	1	1	1	0	2	1	4	5	3	2	2	2	0	1	0	0	4	0	1	1	1	1	0	0	0	0	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	1050	1	17	10	6	11	26	19	21	23	24	30	36	24	37	29	46	43	11	22	30	25	41	26	19	20	38	25	39	23	26	21	33	27	9	0	22	7	22	20	6	21	23	20	4	16	14	10	14	5	8					
		1.46%	0.23%	1.30%	0.89%	0.58%	0.94%	1.75%	1.38%	1.09%	1.48%	1.71%	1.87%	1.95%	1.41%	3.05%	2.43%	2.84%	2.60%	0.71%	1.45%	1.95%	1.76%	2.80%	1.31%	1.02%	1.24%	1.73%	1.28%	2.01%	1.47%	1.61%	0.91%	1.98%	1.95%	0.99%	0.00%	1.61%	1.14%	1.40%	1.03%	0.65%	0.98%	1.43%	1.63%	0.44%	1.59%	1.03%	0.79%	0.86%	0.61%	0.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	956	0	9	9	6	11	25	13	21	15	12	24	36	47	23	20	26	23	9	32	30	23	34	22	24	16	45	53	56	29	39	55	34	29	10	0	7	4	7	11	4	4	7	11	5	3	3	4	13	5	8					
		1.33%	0.00%	0.69%	0.80%	0.58%	0.94%	1.69%	0.94%	1.09%	0.97%	0.86%	1.50%	1.95%	2.75%	1.90%	1.68%	1.60%	1.39%	0.58%	2.11%	1.95%	1.62%	2.33%	1.11%	1.29%	0.99%	2.05%	2.70%	2.89%	1.86%	2.41%	2.38%	2.04%	2.09%	1.10%	0.00%	0.51%	0.65%	0.44%	0.56%	0.43%	0.19%	0.44%	0.89%	0.55%	0.30%	0.22%	0.32%	0.80%	0.61%	0.65%					
20	3.Политическая партия «Демократическая партия России»	89	0	2	0	2	1	0	0	2	4	1	2	3	3	1	1	3	2	3	3	0	0	1	4	0	3	3	5	4	0	3	6	2	3	5	0	0	1	1	3	0	3	0	2	0	4	0	0	2	0	1					
		0.12%	0.00%	0.15%	0.00%	0.19%	0.09%	0.00%	0.00%	0.10%	0.26%	0.07%	0.12%	0.16%	0.18%	0.08%	0.08%	0.19%	0.12%	0.19%	0.20%	0.00%	0.00%	0.07%	0.20%	0.00%	0.19%	0.14%	0.26%	0.21%	0.00%	0.19%	0.26%	0.12%	0.22%	0.55%	0.00%	0.00%	0.16%	0.06%	0.15%	0.00%	0.14%	0.00%	0.16%	0.00%	0.40%	0.00%	0.00%	0.12%	0.00%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5550	5	87	102	80	80	122	108	123	114	129	131	180	167	152	157	240	198	169	75	178	117	168	155	91	92	193	134	150	105	160	135	136	146	8	5	89	49	103	88	44	97	66	101	39	57	82	95	80	59	109					
		7.73%	1.14%	6.66%	9.10%	7.78%	6.83%	8.23%	7.83%	6.40%	7.34%	9.21%	8.18%	9.74%	9.78%	12.54%	13.17%	14.81%	11.98%	10.90%	4.94%	11.58%	8.23%	11.49%	7.79%	4.89%	5.69%	8.79%	6.84%	7.73%	6.73%	9.88%	5.85%	8.15%	10.54%	0.88%	7.04%	6.51%	7.98%	6.54%	4.52%	4.74%	4.54%	4.11%	8.21%	4.31%	5.66%	6.01%	7.53%	4.93%	7.17%	8.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	732	0	5	53	12	7	10	13	19	8	12	12	28	10	21	23	20	17	25	30	9	12	23	23	18	21	40	36	24	14	27	37	19	16	4	0	7	4	11	7	7	7	4	8	1	2	2	5	8	5	6					
		1.02%	0.00%	0.38%	4.73%	1.17%	0.60%	0.67%	0.94%	0.99%	0.52%	0.86%	0.75%	1.52%	0.59%	1.73%	1.93%	1.23%	1.03%	1.61%	1.97%	0.59%	0.84%	1.57%	1.16%	0.97%	1.30%	1.82%	1.84%	1.24%	0.90%	1.67%	1.60%	1.14%	1.16%	0.44%	0.00%	0.51%	0.65%	0.70%	0.36%	0.75%	0.33%	0.25%	0.65%	0.11%	0.20%	0.15%	0.40%	0.49%	0.61%	0.49%					
23	6.Политическая партия «Партия социальной справедливости»	182	0	2	0	0	2	5	0	5	5	5	4	8	4	5	5	6	3	2	4	3	4	1	8	10	4	5	6	6	3	7	8	7	5	2	0	1	1	1	7	2	3	3	5	1	1	4	0	3	4	2					
		0.25%	0.00%	0.15%	0.00%	0.00%	0.17%	0.34%	0.00%	0.26%	0.32%	0.36%	0.25%	0.43%	0.23%	0.41%	0.42%	0.37%	0.18%	0.13%	0.26%	0.20%	0.28%	0.07%	0.40%	0.54%	0.25%	0.23%	0.31%	0.31%	0.19%	0.43%	0.35%	0.42%	0.36%	0.22%	0.00%	0.07%	0.16%	0.06%	0.36%	0.22%	0.14%	0.19%	0.41%	0.11%	0.10%	0.29%	0.00%	0.18%	0.49%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	5747	2	92	69	79	86	152	104	115	142	133	134	190	173	77	97	127	115	156	191	138	137	127	162	103	110	166	177	177	135	157	158	159	126	71	8	140	43	79	164	89	124	102	95	53	83	67	99	66	80	118					
		8.00%	0.46%	7.04%	6.16%	7.68%	7.34%	10.25%	7.54%	5.98%	9.14%	9.50%	8.36%	10.28%	10.13%	6.35%	8.14%	7.83%	6.96%	10.06%	12.57%	8.98%	9.64%	8.69%	8.14%	5.54%	6.80%	7.56%	9.03%	9.12%	8.65%	9.70%	6.85%	9.53%	9.10%	7.80%	11.27%	10.23%	7.00%	5.01%	8.42%	9.58%	5.81%	6.36%	7.72%	5.86%	8.24%	4.91%	7.85%	4.06%	9.72%	9.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2689	2	44	21	30	48	67	71	77	65	67	72	85	89	77	70	73	103	13	51	74	54	72	61	61	59	72	0	120	57	84	109	90	72	13	3	29	20	39	32	25	51	43	55	17	29	39	60	51	28	45					
		3.74%	0.46%	3.37%	1.87%	2.92%	4.10%	4.52%	5.15%	4.01%	4.19%	4.79%	4.49%	4.60%	5.21%	6.35%	5.87%	4.50%	6.23%	0.84%	3.36%	4.81%	3.80%	4.92%	3.07%	3.28%	3.65%	3.28%	0.00%	6.19%	3.65%	5.19%	4.72%	5.39%	5.20%	1.43%	4.23%	2.12%	3.26%	2.47%	1.64%	2.69%	2.39%	2.68%	4.47%	1.88%	2.88%	2.86%	4.76%	3.14%	3.40%	3.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	459	0	7	4	5	7	6	12	14	7	6	11	17	16	10	17	13	4	4	19	9	11	7	11	6	12	27	14	17	8	27	16	18	10	9	1	9	0	5	8	8	7	4	5	4	0	5	5	9	3	5					
		0.64%	0.00%	0.54%	0.36%	0.49%	0.60%	0.40%	0.87%	0.73%	0.45%	0.43%	0.69%	0.92%	0.94%	0.83%	1.43%	0.80%	0.24%	0.26%	1.25%	0.59%	0.77%	0.48%	0.55%	0.32%	0.74%	1.23%	0.71%	0.88%	0.51%	1.67%	0.69%	1.08%	0.72%	0.99%	1.41%	0.66%	0.00%	0.32%	0.41%	0.86%	0.33%	0.25%	0.41%	0.44%	0.00%	0.37%	0.40%	0.55%	0.36%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	52666	428	1018	851	779	910	1051	1019	1474	1134	987	1148	1223	1139	773	733	1023	1090	1140	1040	994	1000	944	1475	1480	1252	1518	1427	1288	1142	1038	1685	1116	900	681	53	1046	477	1292	1568	725	1803	1332	898	768	804	1125	969	1373	627	906					
		73.32%	97.49%	77.89%	75.91%	75.78%	77.65%	70.87%	73.89%	76.69%	73.02%	70.50%	71.66%	66.18%	66.69%	63.78%	61.49%	63.11%	65.94%	73.55%	68.47%	64.67%	70.37%	64.57%	74.16%	79.57%	77.38%	69.13%	72.81%	66.39%	73.16%	64.11%	73.04%	66.87%	64.98%	74.84%	74.65%	76.46%	77.69%	81.98%	80.49%	78.04%	84.41%	83.04%	73.01%	84.86%	79.84%	82.42%	76.84%	84.54%	76.18%	73.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1041	0	9	1	15	2	10	20	35	19	19	21	28	27	29	23	34	33	10	41	28	21	28	31	37	16	67	36	28	41	39	58	47	39	10	0	9	5	9	20	9	16	11	16	6	1	3	7	5	7	15					
		1.45%	0.00%	0.69%	0.09%	1.46%	0.17%	0.67%	1.45%	1.82%	1.22%	1.36%	1.31%	1.52%	1.58%	2.39%	1.93%	2.10%	1.99%	0.65%	2.70%	1.82%	1.48%	1.92%	1.56%	1.99%	0.99%	3.05%	1.84%	1.44%	2.63%	2.41%	2.51%	2.82%	2.82%	1.10%	0.00%	0.66%	0.81%	0.57%	1.03%	0.97%	0.75%	0.69%	1.30%	0.66%	0.10%	0.22%	0.56%	0.31%	0.85%	1.22%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
