Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Терновская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3728	УИК №3729	УИК №3730					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9391	351	361	131	116	488	919	89	262	154	94	549	370	645	101	703	273	179	245	99	365	148	377	144	186	209	746	597	372	53	65					
		70.73%	67.37%	72.64%	46.95%	78.91%	70.72%	79.50%	72.95%	77.51%	72.64%	81.03%	71.95%	65.60%	80.12%	74.81%	82.51%	61.76%	72.76%	82.49%	88.39%	78.66%	74.00%	70.20%	56.92%	69.66%	75.72%	56.13%	63.04%	68.13%	85.48%	63.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	4	2	3	0	4	4	0	0	0	0	1	0	2	0	2	1	0	1	0	1	0	4	0	0	0	5	4	1	0	0					
		0.29%	0.77%	0.40%	1.08%	0.00%	0.58%	0.35%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.25%	0.00%	0.23%	0.23%	0.00%	0.34%	0.00%	0.22%	0.00%	0.74%	0.00%	0.00%	0.00%	0.38%	0.42%	0.18%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
