Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Кузоватовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217					
		11.79%	5.97%	9.66%	14.46%	18.63%	6.40%	11.95%	0.93%	9.28%	6.09%	11.45%	14.58%	8.10%	8.53%	16.75%	19.91%	12.59%	11.48%	7.49%	8.67%	10.14%	6.61%	5.81%	5.88%	11.61%	7.71%	10.65%	17.00%	15.77%	15.94%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	68	0	1	2	0	1	2	0	2	0	4	1	4	1	4	1	3	2	1	2	0	1	1	2	1	1	0	9	6	16					
		0.46%	0.00%	0.31%	0.60%	0.00%	0.49%	0.68%	0.00%	0.52%	0.00%	0.59%	0.69%	0.46%	0.24%	0.64%	0.21%	1.11%	0.66%	0.14%	0.24%	0.00%	0.23%	0.65%	0.59%	0.65%	0.23%	0.00%	0.75%	0.43%	0.93%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2244	54	37	44	15	15	57	4	61	19	101	26	110	62	102	99	21	47	74	70	48	57	6	56	15	48	112	220	285	379					
		15.30%	15.34%	11.53%	13.25%	14.71%	7.39%	19.45%	1.24%	15.72%	16.52%	14.83%	18.06%	12.54%	14.69%	16.43%	21.20%	7.78%	15.41%	10.26%	8.31%	9.94%	12.98%	3.87%	16.47%	9.68%	11.21%	19.24%	18.43%	20.52%	21.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	111	1	2	1	1	4	1	0	3	0	5	0	4	3	5	2	3	2	1	2	2	2	1	1	0	3	5	15	16	26					
		0.76%	0.28%	0.62%	0.30%	0.98%	1.97%	0.34%	0.00%	0.77%	0.00%	0.73%	0.00%	0.46%	0.71%	0.81%	0.43%	1.11%	0.66%	0.14%	0.24%	0.41%	0.46%	0.65%	0.29%	0.00%	0.70%	0.86%	1.26%	1.15%	1.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8738	237	208	179	51	106	164	287	221	73	449	89	619	296	353	226	185	153	535	607	352	308	129	223	97	316	319	516	666	774					
		59.57%	67.33%	64.80%	53.92%	50.00%	52.22%	55.97%	88.85%	56.96%	63.48%	65.93%	61.81%	70.58%	70.14%	56.84%	48.39%	68.52%	50.16%	74.20%	72.09%	72.88%	70.16%	83.23%	65.59%	62.58%	73.83%	54.81%	43.22%	47.95%	44.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	3	1	0	0	0	1	0	1	2	3	2	2	2	0	0	0	1	0	2	0	1	0	1	1	3	0	7	3	9					
		0.31%	0.85%	0.31%	0.00%	0.00%	0.00%	0.34%	0.00%	0.26%	1.74%	0.44%	1.39%	0.23%	0.47%	0.00%	0.00%	0.00%	0.33%	0.00%	0.24%	0.00%	0.23%	0.00%	0.29%	0.65%	0.70%	0.00%	0.59%	0.22%	0.52%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
