Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Кузоватовская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	13	8					
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.16%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.91%	0.46%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	0	0	0	0	0	1	3	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	3	4					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.48%	0.00%	0.11%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.18%	0.00%	0.21%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	994	20	17	35	27	13	15	23	42	12	55	32	39	36	21	20	50	53	35	23	10	5	14	23	37	130	85	122					
		6.83%	7.19%	5.61%	11.59%	8.63%	4.22%	5.03%	4.82%	6.69%	8.28%	6.29%	7.49%	6.31%	8.35%	8.37%	6.04%	6.61%	6.31%	8.03%	5.72%	6.80%	1.33%	9.52%	4.85%	6.78%	10.30%	5.94%	6.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	784	15	19	26	26	9	10	27	26	6	25	12	35	31	13	16	23	12	19	19	21	24	4	19	17	113	91	126					
		5.39%	5.40%	6.27%	8.61%	8.31%	2.92%	3.36%	5.66%	4.14%	4.14%	2.86%	2.81%	5.66%	7.19%	5.18%	4.83%	3.04%	1.43%	4.36%	4.73%	14.29%	6.38%	2.72%	4.01%	3.11%	8.95%	6.35%	7.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	0	1	4	2	0	2	3	1	0	4	2	4	1	3	0	1	2	5	0	1	1	4	3	3	6	11	15					
		0.54%	0.00%	0.33%	1.32%	0.64%	0.00%	0.67%	0.63%	0.16%	0.00%	0.46%	0.47%	0.65%	0.23%	1.20%	0.00%	0.13%	0.24%	1.15%	0.00%	0.68%	0.27%	2.72%	0.63%	0.55%	0.48%	0.77%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11200	209	219	183	212	265	260	368	505	105	728	336	480	320	198	262	611	718	339	330	110	313	110	398	430	891	1051	1249					
		76.98%	75.18%	72.28%	60.60%	67.73%	86.04%	87.25%	77.15%	80.41%	72.41%	83.20%	78.69%	77.67%	74.25%	78.88%	79.15%	80.82%	85.48%	77.75%	82.09%	74.83%	83.24%	74.83%	83.97%	78.75%	70.60%	73.39%	71.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	3	0	1	1	0	0	0	0	0	2	1	3	0	0	0	0	4	2	0	1	0	0	1	0	7	3	8					
		0.25%	1.08%	0.00%	0.33%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.23%	0.49%	0.00%	0.00%	0.00%	0.00%	0.48%	0.46%	0.00%	0.68%	0.00%	0.00%	0.21%	0.00%	0.55%	0.21%	0.46%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
