Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Краснобаковская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024					
		1.07%	1.24%	1.00%	1.18%	1.40%	0.41%	1.72%	1.63%	1.07%	2.04%	0.0%	0.0%	0.0%	1.5%	0.67%	0.89%	1.55%	0.0%	0.0%	0.93%	0.0%	1.61%	1.66%					
22	"5. ""За Русь Святую"""	41	1	5	2	4	2	4	2	7	0	0	4	0	0	2	1	0	1	1	0	4	1	0					
		0.48%	0.20%	0.62%	0.23%	0.56%	0.83%	0.62%	0.32%	1.07%	0.0%	0.0%	1.99%	0.0%	0.0%	0.67%	0.14%	0.0%	0.31%	0.95%	0.0%	1.58%	0.26%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	1	2	0	2	0	0	3	3	4	1	0	0	1	0	2	1	0	0	0	0	0	2					
		0.26%	0.20%	0.25%	0.0%	0.28%	0.0%	0.0%	0.49%	0.46%	1.63%	0.32%	0.0%	0.0%	0.5%	0.0%	0.29%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	4	4	6	2	0	3	3	7	0	0	1	0	0	3	1	0	0	0	0	0	0	0					
		0.40%	0.82%	0.50%	0.71%	0.28%	0.0%	0.47%	0.49%	1.07%	0.0%	0.0%	0.49%	0.0%	0.0%	1.00%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	3	1	1	3	0	1	0	2	0	0	0	1	0	2	1	0	0	0	0	1	0	2					
		0.21%	0.62%	0.12%	0.11%	0.42%	0.0%	0.15%	0.0%	0.30%	0.0%	0.0%	0.0%	1.03%	0.0%	0.67%	0.14%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	1.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	1	1	0	5	0	1	1	1	1	0	0	1	0	1	4	0	3	1	1	1	1	2					
		0.30%	0.20%	0.12%	0.0%	0.70%	0.0%	0.15%	0.16%	0.15%	0.40%	0.0%	0.0%	1.03%	0.0%	0.33%	0.59%	0.0%	0.93%	0.95%	0.93%	0.39%	0.26%	1.11%					
27	"10. ""Аграрная партия России"""	714	36	42	68	48	8	42	29	39	27	38	26	11	56	60	31	5	41	6	7	65	17	12					
		8.44%	7.45%	5.26%	8.05%	6.72%	3.34%	6.58%	4.74%	6.00%	11.02%	12.41%	12.93%	11.34%	28.0%	20.13%	4.64%	3.87%	12.73%	5.71%	6.54%	25.79%	4.58%	6.66%					
28	"11. ""Истинные патриоты России"""	15	1	1	2	2	0	0	1	1	0	0	0	2	1	1	1	1	0	0	0	1	0	0					
		0.17%	0.20%	0.12%	0.23%	0.28%	0.0%	0.0%	0.16%	0.15%	0.0%	0.0%	0.0%	2.06%	0.5%	0.33%	0.14%	0.77%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	4	9	7	10	1	5	2	6	5	3	4	1	2	5	3	2	4	0	0	2	5	1					
		0.95%	0.82%	1.12%	0.82%	1.40%	0.41%	0.78%	0.32%	0.92%	2.04%	0.98%	1.99%	1.03%	1.0%	1.67%	0.44%	1.55%	1.24%	0.0%	0.0%	0.79%	1.34%	0.55%					
30	"13. ""Демократическая партия России"""	20	1	0	1	3	1	2	0	2	2	0	0	1	0	0	3	1	1	0	1	0	0	1					
		0.23%	0.20%	0.0%	0.11%	0.42%	0.41%	0.31%	0.0%	0.30%	0.81%	0.0%	0.0%	1.03%	0.0%	0.0%	0.44%	0.77%	0.31%	0.0%	0.93%	0.0%	0.0%	0.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	1	3	1	2	1	8	3	2	2	2	0	1	1	0	4	0	2	2	0	0	1	0					
		0.42%	0.20%	0.37%	0.11%	0.28%	0.41%	1.25%	0.49%	0.30%	0.81%	0.65%	0.0%	1.03%	0.5%	0.0%	0.59%	0.0%	0.62%	1.90%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	17	0	2	1	1	0	2	0	1	1	2	0	0	1	2	2	0	0	0	2	0	0	0					
		0.20%	0.0%	0.25%	0.11%	0.14%	0.0%	0.31%	0.0%	0.15%	0.40%	0.65%	0.0%	0.0%	0.5%	0.67%	0.29%	0.0%	0.0%	0.0%	1.86%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	370	19	39	30	29	11	26	31	18	10	16	4	4	8	7	59	5	11	3	3	10	11	16					
		4.37%	3.93%	4.89%	3.55%	4.06%	4.60%	4.07%	5.07%	2.77%	4.08%	5.22%	1.99%	4.12%	4.0%	2.34%	8.84%	3.87%	3.41%	2.85%	2.80%	3.96%	2.96%	8.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	1	1	0	2	1	1	0	2	1	2	2	1	1	0	1	0	0	0	1	0	2	0					
		0.22%	0.20%	0.12%	0.0%	0.28%	0.41%	0.15%	0.0%	0.30%	0.40%	0.65%	0.99%	1.03%	0.5%	0.0%	0.14%	0.0%	0.0%	0.0%	0.93%	0.0%	0.53%	0.0%					
35	"18. ""ЛДПР"""	1033	51	87	123	70	16	67	83	80	30	43	31	16	30	45	117	7	37	6	9	27	43	15					
		12.21%	10.55%	10.91%	14.57%	9.80%	6.69%	10.50%	13.58%	12.32%	12.24%	14.05%	15.42%	16.49%	15.0%	15.10%	17.54%	5.42%	11.49%	5.71%	8.41%	10.71%	11.59%	8.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	150	11	11	15	21	0	15	11	13	6	8	1	1	1	7	13	0	4	1	2	2	6	1					
		1.77%	2.27%	1.38%	1.77%	2.94%	0.0%	2.35%	1.80%	2.00%	2.44%	2.61%	0.49%	1.03%	0.5%	2.34%	1.94%	0.0%	1.24%	0.95%	1.86%	0.79%	1.61%	0.55%					
37	"20. ""Политическая партия ""Единая Россия"""	3993	222	405	392	367	134	289	296	326	108	128	96	40	63	126	278	78	151	56	55	91	206	86					
		47.22%	45.96%	50.81%	46.44%	51.40%	56.06%	45.29%	48.44%	50.23%	44.08%	41.83%	47.76%	41.23%	31.5%	42.28%	41.67%	60.46%	46.89%	53.33%	51.40%	36.11%	55.52%	47.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	3	3	2	5	2	3	0	1	2	5	0	0	1	1	1	1	4	0	2	2	3	2					
		0.50%	0.62%	0.37%	0.23%	0.70%	0.83%	0.47%	0.0%	0.15%	0.81%	1.63%	0.0%	0.0%	0.5%	0.33%	0.14%	0.77%	1.24%	0.0%	1.86%	0.79%	0.80%	1.11%					
39	"22. ""Развитие предпринимательства"""	26	2	3	3	2	0	3	3	1	0	1	1	0	0	0	2	1	0	1	0	0	3	0					
		0.30%	0.41%	0.37%	0.35%	0.28%	0.0%	0.47%	0.49%	0.15%	0.0%	0.32%	0.49%	0.0%	0.0%	0.0%	0.29%	0.77%	0.0%	0.95%	0.0%	0.0%	0.80%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	792	61	94	97	58	31	53	60	46	12	41	15	7	7	16	64	9	24	18	10	17	34	18					
		9.36%	12.62%	11.79%	11.49%	8.12%	12.97%	8.30%	9.81%	7.08%	4.89%	13.39%	7.46%	7.21%	3.5%	5.36%	9.59%	6.97%	7.45%	17.14%	9.34%	6.74%	9.16%	10.0%					
																													
41	Против всех	221	8	22	36	10	7	19	17	15	7	6	0	1	6	7	38	4	3	1	2	8	2	2					
		2.61%	1.65%	2.76%	4.26%	1.40%	2.92%	2.97%	2.78%	2.31%	2.85%	1.96%	0.0%	1.03%	3.0%	2.34%	5.69%	3.10%	0.93%	0.95%	1.86%	3.17%	0.53%	1.11%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
