Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Верхнетоемская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	504	8	20	1	3	9	2	3	11	5	5	79	54	1	17	2	50	4	6	1	2	44	2	9	11	5	16	44	22	28	5	1	1	3	27	3					
		5.62%	6.67%	11.90%	1.04%	6.38%	3.23%	2.47%	2.80%	2.84%	6.49%	3.09%	6.55%	7.77%	1.22%	8.63%	1.33%	4.24%	5.06%	4.38%	1.15%	3.64%	15.83%	5.41%	7.69%	4.85%	8.33%	3.47%	9.95%	5.76%	12.33%	3.68%	0.61%	0.91%	2.86%	3.76%	2.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	0	2	0	0	0	0	0	5	0	0	7	3	0	0	3	11	0	0	0	0	0	1	1	3	0	3	2	0	1	1	0	0	1	3	1					
		0.54%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.58%	0.43%	0.00%	0.00%	2.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	2.70%	0.85%	1.32%	0.00%	0.65%	0.45%	0.00%	0.44%	0.74%	0.00%	0.00%	0.95%	0.42%	0.88%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.51%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.44%	0.00%	0.22%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	625	9	18	18	2	15	2	3	18	2	10	118	65	5	23	3	77	4	2	5	2	7	0	9	15	4	28	31	17	23	4	12	13	6	54	1					
		6.97%	7.50%	10.71%	18.75%	4.26%	5.38%	2.47%	2.80%	4.64%	2.60%	6.17%	9.78%	9.35%	6.10%	11.68%	2.00%	6.54%	5.06%	1.46%	5.75%	3.64%	2.52%	0.00%	7.69%	6.61%	6.67%	6.07%	7.01%	4.45%	10.13%	2.94%	7.27%	11.82%	5.71%	7.51%	0.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	0	0	0	1	0	0	0	2	7	3	0	1	0	14	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
		0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	1.23%	0.58%	0.43%	0.00%	0.51%	0.00%	1.19%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	2	1	0	0	1	0	0	2	0	0	1	1	1	0	2	0	0	0	2	0					
		0.21%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.93%	0.00%	0.00%	0.00%	0.08%	0.43%	0.00%	0.00%	0.00%	0.17%	1.27%	0.00%	0.00%	1.82%	0.00%	0.00%	1.71%	0.00%	0.00%	0.22%	0.23%	0.26%	0.00%	1.47%	0.00%	0.00%	0.00%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1143	11	16	13	1	37	10	11	58	12	25	156	84	11	21	23	177	14	22	21	10	29	3	13	26	6	49	43	42	12	10	18	27	7	110	15					
		12.74%	9.17%	9.52%	13.54%	2.13%	13.26%	12.35%	10.28%	14.95%	15.58%	15.43%	12.92%	12.09%	13.41%	10.66%	15.33%	15.03%	17.72%	16.06%	24.14%	18.18%	10.43%	8.11%	11.11%	11.45%	10.00%	10.63%	9.73%	10.99%	5.29%	7.35%	10.91%	24.55%	6.67%	15.30%	13.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1037	12	14	12	1	41	9	9	37	6	34	171	103	4	35	14	158	10	11	9	10	27	4	16	21	1	40	52	22	12	10	8	5	10	99	10					
		11.56%	10.00%	8.33%	12.50%	2.13%	14.70%	11.11%	8.41%	9.54%	7.79%	20.99%	14.17%	14.82%	4.88%	17.77%	9.33%	13.41%	12.66%	8.03%	10.34%	18.18%	9.71%	10.81%	13.68%	9.25%	1.67%	8.68%	11.76%	5.76%	5.29%	7.35%	4.85%	4.55%	9.52%	13.77%	8.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	1	1	0	0	1	0	0	2	0	0	7	1	0	2	0	10	0	0	0	0	0	0	0	0	1	1	2	0	2	2	1	0	1	2	1					
		0.42%	0.83%	0.60%	0.00%	0.00%	0.36%	0.00%	0.00%	0.52%	0.00%	0.00%	0.58%	0.14%	0.00%	1.02%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.67%	0.22%	0.45%	0.00%	0.88%	1.47%	0.61%	0.00%	0.95%	0.28%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5409	77	96	51	40	174	56	78	242	51	85	641	364	58	96	100	670	45	93	49	30	171	27	65	147	43	321	265	272	147	100	123	62	74	418	78					
		60.29%	64.17%	57.14%	53.13%	85.11%	62.37%	69.14%	72.90%	62.37%	66.23%	52.47%	53.11%	52.37%	70.73%	48.73%	66.67%	56.88%	56.96%	67.88%	56.32%	54.55%	61.51%	72.97%	55.56%	64.76%	71.67%	69.63%	59.95%	71.20%	64.76%	73.53%	74.55%	56.36%	70.48%	58.14%	69.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	0	1	1	0	0	1	0	10	0	0	13	9	2	0	1	5	0	2	1	0	0	0	0	0	0	0	1	3	0	0	0	0	2	2	2					
		0.62%	0.00%	0.60%	1.04%	0.00%	0.00%	1.23%	0.00%	2.58%	0.00%	0.00%	1.08%	1.29%	2.44%	0.00%	0.67%	0.42%	0.00%	1.46%	1.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.79%	0.00%	0.00%	0.00%	0.00%	1.90%	0.28%	1.77%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
