Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Оконешниковская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308					
		0.34%	0.15%	0.48%	0.19%	0.57%	0.27%	0.66%	0.00%	0.00%	0.76%	0.00%	0.91%	0.53%	0.52%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	1.56%	0.00%	2.86%	0.00%	0.14%	0.00%	0.00%	1.65%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1220	104	98	82	74	51	57	0	31	82	2	39	21	114	12	21	52	4	13	42	5	9	5	18	38	5	4	77	19	11	13	9	76	13	11	6	2					
		13.23%	15.50%	15.73%	15.21%	14.04%	14.01%	18.94%	0.00%	32.98%	15.56%	5.26%	11.89%	11.11%	19.76%	11.88%	12.80%	10.10%	4.12%	16.46%	5.66%	8.77%	14.52%	4.10%	15.00%	7.88%	7.94%	8.16%	20.92%	14.84%	12.50%	37.14%	14.29%	10.97%	14.44%	9.57%	4.96%	4.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	53	3	8	7	2	4	3	0	0	1	0	0	1	5	0	0	6	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	6	2	0	0	0					
		0.57%	0.45%	1.28%	1.30%	0.38%	1.10%	0.99%	0.00%	0.00%	0.19%	0.00%	0.00%	0.53%	0.87%	0.00%	0.00%	1.17%	0.00%	0.00%	0.27%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	1.59%	0.87%	2.22%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	3	0	1	1	2	0	0	1	0	0	1	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	3	0	2	0	0	1	0	0	0	0					
		0.23%	0.45%	0.00%	0.19%	0.19%	0.55%	0.00%	0.00%	1.06%	0.00%	0.00%	0.30%	0.00%	0.17%	0.00%	0.00%	0.39%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.82%	0.00%	2.27%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	844	74	47	51	57	39	24	9	9	32	4	26	19	31	6	16	45	7	17	80	1	5	14	15	48	6	1	36	6	8	0	3	76	7	5	14	6					
		9.15%	11.03%	7.54%	9.46%	10.82%	10.71%	7.97%	19.15%	9.57%	6.07%	10.53%	7.93%	10.05%	5.37%	5.94%	9.76%	8.74%	7.22%	21.52%	10.78%	1.75%	8.06%	11.48%	12.50%	9.96%	9.52%	2.04%	9.78%	4.69%	9.09%	0.00%	4.76%	10.97%	7.78%	4.35%	11.57%	14.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	367	45	39	30	18	24	15	3	1	8	1	13	8	18	0	8	17	5	9	14	1	0	3	1	8	5	3	14	5	13	0	1	31	3	1	0	2					
		3.98%	6.71%	6.26%	5.57%	3.42%	6.59%	4.98%	6.38%	1.06%	1.52%	2.63%	3.96%	4.23%	3.12%	0.00%	4.88%	3.30%	5.15%	11.39%	1.89%	1.75%	0.00%	2.46%	0.83%	1.66%	7.94%	6.12%	3.80%	3.91%	14.77%	0.00%	1.59%	4.47%	3.33%	0.87%	0.00%	4.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	11	3	3	4	5	1	1	0	5	0	3	0	0	0	1	2	0	0	5	1	0	0	0	1	0	0	2	0	0	1	0	5	0	3	1	1					
		0.64%	1.64%	0.48%	0.56%	0.76%	1.37%	0.33%	2.13%	0.00%	0.95%	0.00%	0.91%	0.00%	0.00%	0.00%	0.61%	0.39%	0.00%	0.00%	0.67%	1.75%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.54%	0.00%	0.00%	2.86%	0.00%	0.72%	0.00%	2.61%	0.83%	2.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5995	382	390	328	331	220	178	29	42	371	31	222	127	354	75	114	356	81	34	547	43	34	89	81	346	44	41	198	81	52	18	39	452	59	83	95	28					
		65.02%	56.93%	62.60%	60.85%	62.81%	60.44%	59.14%	61.70%	44.68%	70.40%	81.58%	67.68%	67.20%	61.35%	74.26%	69.51%	69.13%	83.51%	43.04%	73.72%	75.44%	54.84%	72.95%	67.50%	71.78%	69.84%	83.67%	53.80%	63.28%	59.09%	51.43%	61.90%	65.22%	65.56%	72.17%	78.51%	68.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	7	4	4	6	1	1	1	0	1	0	3	0	4	0	0	5	0	0	4	2	0	1	0	1	0	0	6	0	0	0	0	4	1	0	0	0					
		0.61%	1.04%	0.64%	0.74%	1.14%	0.27%	0.33%	2.13%	0.00%	0.19%	0.00%	0.91%	0.00%	0.69%	0.00%	0.00%	0.97%	0.00%	0.00%	0.54%	3.51%	0.00%	0.82%	0.00%	0.21%	0.00%	0.00%	1.63%	0.00%	0.00%	0.00%	0.00%	0.58%	1.11%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
