Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Оконешниковская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	367	25	25	25	25	25	0	6	6	15	15	6	15	6	6	15	6	6	15	6	6	6	6	15	5	5	15	6	6	5	5	20	5	5	5	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	108	20	19	11	8	7	0	0	0	5	3	3	1	0	1	2	0	0	2	0	1	0	0	6	0	5	10	2	0	0	0	1	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	123	7	6	10	7	7	2	2	2	4	2	1	1	3	4	2	4	3	7	2	3	3	1	5	2	3	6	3	2	2	2	4	3	4	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	259	5	6	14	17	18	0	6	6	10	12	3	14	6	5	13	6	6	13	6	5	6	6	9	5	0	5	4	6	5	5	19	5	5	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	835	78	75	63	50	71	3	0	5	30	27	16	62	6	16	37	12	5	67	1	2	14	8	50	4	1	39	11	2	0	1	53	6	12	7	1					
		10.77%	13.78%	13.02%	12.30%	9.92%	12.72%	7.32%	0.00%	6.33%	6.56%	10.47%	13.45%	12.86%	5.71%	13.33%	8.89%	14.29%	8.20%	11.65%	4.00%	5.13%	14.58%	12.12%	13.02%	9.52%	2.78%	10.05%	10.38%	2.56%	0.00%	1.27%	9.35%	6.98%	13.33%	10.61%	4.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	964	43	51	55	77	63	1	2	18	66	28	23	77	5	13	92	6	10	78	1	5	8	9	57	5	3	40	12	0	3	3	82	8	5	10	5					
		12.44%	7.60%	8.85%	10.74%	15.28%	11.29%	2.44%	5.56%	22.78%	14.44%	10.85%	19.33%	15.98%	4.76%	10.83%	22.12%	7.14%	16.39%	13.57%	4.00%	12.82%	8.33%	13.64%	14.84%	11.90%	8.33%	10.31%	11.32%	0.00%	10.00%	3.80%	14.46%	9.30%	5.56%	15.15%	20.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	54	4	2	5	1	6	0	5	1	2	0	3	5	1	0	0	0	1	3	0	1	2	0	0	0	1	6	0	0	0	0	2	1	1	0	1					
		0.70%	0.71%	0.35%	0.98%	0.20%	1.08%	0.00%	13.89%	1.27%	0.44%	0.00%	2.52%	1.04%	0.95%	0.00%	0.00%	0.00%	1.64%	0.52%	0.00%	2.56%	2.08%	0.00%	0.00%	0.00%	2.78%	1.55%	0.00%	0.00%	0.00%	0.00%	0.35%	1.16%	1.11%	0.00%	4.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1820	162	157	142	117	154	10	1	40	95	62	35	140	39	32	59	17	17	110	4	10	24	10	67	7	5	96	14	16	12	17	96	22	17	11	3					
		23.48%	28.62%	27.26%	27.73%	23.21%	27.60%	24.39%	2.78%	50.63%	20.79%	24.03%	29.41%	29.05%	37.14%	26.67%	14.18%	20.24%	27.87%	19.13%	16.00%	25.64%	25.00%	15.15%	17.45%	16.67%	13.89%	24.74%	13.21%	20.51%	40.00%	21.52%	16.93%	25.58%	18.89%	16.67%	12.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	132	19	8	3	4	6	0	7	0	6	4	2	2	3	0	10	0	1	21	1	1	0	0	2	0	0	4	1	15	0	0	10	1	1	0	0					
		1.70%	3.36%	1.39%	0.59%	0.79%	1.08%	0.00%	19.44%	0.00%	1.31%	1.55%	1.68%	0.41%	2.86%	0.00%	2.40%	0.00%	1.64%	3.65%	4.00%	2.56%	0.00%	0.00%	0.52%	0.00%	0.00%	1.03%	0.94%	19.23%	0.00%	0.00%	1.76%	1.16%	1.11%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3731	245	270	232	246	249	24	21	13	246	130	40	180	47	55	204	47	25	279	18	20	46	37	200	26	26	183	64	41	14	52	308	45	50	33	15					
		48.13%	43.29%	46.88%	45.31%	48.81%	44.62%	58.54%	58.33%	16.46%	53.83%	50.39%	33.61%	37.34%	44.76%	45.83%	49.04%	55.95%	40.98%	48.52%	72.00%	51.28%	47.92%	56.06%	52.08%	61.90%	72.22%	47.16%	60.38%	52.56%	46.67%	65.82%	54.32%	52.33%	55.56%	50.00%	60.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	3	2	6	4	0	0	0	1	6	3	0	1	1	1	2	0	0	4	0	0	1	0	1	0	0	2	0	0	1	3	2	0	0	0	0					
		0.57%	0.53%	0.35%	1.17%	0.79%	0.00%	0.00%	0.00%	1.27%	1.31%	1.16%	0.00%	0.21%	0.95%	0.83%	0.48%	0.00%	0.00%	0.70%	0.00%	0.00%	1.04%	0.00%	0.26%	0.00%	0.00%	0.52%	0.00%	0.00%	3.33%	3.80%	0.35%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
