Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Нуримановская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	398	5	5	2	9	4	4	2	1	38	3	8	5	1	1	1	0	13	0	59	3	6	2	0	0	8	0	2	0	51	56	4	2	25	23	55					
		2.88%	1.15%	3.31%	2.47%	3.91%	1.40%	2.50%	0.41%	1.35%	3.48%	3.70%	1.83%	1.52%	0.78%	0.30%	0.30%	0.00%	2.19%	0.00%	9.25%	1.13%	2.00%	1.72%	0.00%	0.00%	5.37%	0.00%	1.10%	0.00%	7.21%	7.78%	3.85%	1.18%	2.70%	2.05%	8.49%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1017	8	7	2	8	2	2	22	2	24	2	17	10	1	4	1	43	110	47	45	5	7	3	64	0	3	19	2	19	112	108	19	14	102	83	100					
		7.37%	1.84%	4.64%	2.47%	3.48%	0.70%	1.25%	4.52%	2.70%	2.20%	2.47%	3.89%	3.03%	0.78%	1.21%	0.30%	7.17%	18.52%	5.89%	7.05%	1.89%	2.33%	2.59%	12.03%	0.00%	2.01%	11.11%	1.10%	13.67%	15.84%	15.00%	18.27%	8.24%	11.02%	7.40%	15.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	65	1	0	0	0	0	2	1	0	2	0	0	0	0	1	2	1	0	5	9	1	0	1	0	1	1	0	0	0	11	13	0	0	4	5	4					
		0.47%	0.23%	0.00%	0.00%	0.00%	0.00%	1.25%	0.21%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.30%	0.59%	0.17%	0.00%	0.63%	1.41%	0.38%	0.00%	0.86%	0.00%	0.36%	0.67%	0.00%	0.00%	0.00%	1.56%	1.81%	0.00%	0.00%	0.43%	0.45%	0.62%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1164	19	3	2	25	29	8	16	4	50	7	17	22	11	31	30	95	92	11	70	54	8	17	38	62	12	9	3	6	73	111	12	10	105	27	75					
		8.44%	4.38%	1.99%	2.47%	10.87%	10.18%	5.00%	3.29%	5.41%	4.58%	8.64%	3.89%	6.67%	8.53%	9.37%	8.88%	15.83%	15.49%	1.38%	10.97%	20.38%	2.67%	14.66%	7.14%	22.22%	8.05%	5.26%	1.65%	4.32%	10.33%	15.42%	11.54%	5.88%	11.34%	2.41%	11.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	76	1	0	1	1	0	0	0	0	7	2	0	0	0	1	1	0	0	4	3	1	0	0	0	1	1	0	0	0	10	5	2	0	7	15	13					
		0.55%	0.23%	0.00%	1.23%	0.43%	0.00%	0.00%	0.00%	0.00%	0.64%	2.47%	0.00%	0.00%	0.00%	0.30%	0.30%	0.00%	0.00%	0.50%	0.47%	0.38%	0.00%	0.00%	0.00%	0.36%	0.67%	0.00%	0.00%	0.00%	1.41%	0.69%	1.92%	0.00%	0.76%	1.34%	2.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10894	399	135	73	173	248	143	436	66	955	64	393	293	116	292	298	458	379	724	432	197	267	93	430	214	121	143	174	114	434	412	64	142	663	961	388					
		78.95%	91.94%	89.40%	90.12%	75.22%	87.02%	89.38%	89.53%	89.19%	87.53%	79.01%	89.93%	88.79%	89.92%	88.22%	88.17%	76.33%	63.80%	90.73%	67.71%	74.34%	89.00%	80.17%	80.83%	76.70%	81.21%	83.63%	95.60%	82.01%	61.39%	57.22%	61.54%	83.53%	71.60%	85.73%	59.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	0	0	1	0	0	1	2	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	4	3	0	3	1	4					
		0.20%	0.00%	0.00%	1.23%	0.00%	0.00%	0.63%	0.41%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.14%	0.56%	2.88%	0.00%	0.32%	0.09%	0.62%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
