Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Нуримановская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	237	3	2	2	3	2	2	16	4	15	5	4	3	3	3	3	15	17	15	14	0	2	2	10	5	0	8	8	7	7	8	5	5	13	13	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	232	3	2	1	3	2	2	16	4	15	5	4	3	3	3	3	15	17	15	14	0	2	2	10	5	0	8	8	7	7	8	5	1	13	13	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	118	1	1	2	0	1	2	5	1	5	1	5	2	0	7	2	8	3	5	7	0	1	1	3	5	1	3	5	1	11	3	1	11	4	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	136	4	0	0	1	3	0	13	1	5	0	2	2	0	11	6	10	6	15	3	6	2	2	6	4	1	0	1	1	9	2	0	3	1	12	4					
		0.99%	0.93%	0.00%	0.00%	0.47%	1.07%	0.00%	2.55%	1.39%	0.49%	0.00%	0.48%	0.63%	0.00%	3.06%	1.90%	1.62%	0.97%	2.09%	0.47%	2.30%	0.71%	1.64%	1.19%	1.57%	0.78%	0.00%	0.50%	0.73%	1.16%	0.25%	0.00%	1.65%	0.11%	1.17%	0.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	2	2					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.32%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.73%	0.26%	0.00%	0.00%	0.00%	0.00%	0.19%	0.32%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.16%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	980	24	0	5	10	21	4	48	3	58	2	53	35	18	20	16	58	68	73	55	15	21	14	29	27	3	12	5	20	28	40	15	6	70	74	30					
		7.15%	5.56%	0.00%	5.81%	4.74%	7.47%	2.35%	9.43%	4.17%	5.66%	2.47%	12.83%	11.11%	14.29%	5.56%	5.08%	9.42%	10.95%	10.17%	8.58%	5.75%	7.42%	11.48%	5.73%	10.59%	2.33%	6.06%	2.51%	14.60%	3.60%	4.92%	11.45%	3.30%	7.62%	7.21%	4.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	5	4	0	1	1	0	0	2	0	0	0	0	2	0	0	0	0	2	2					
		0.20%	0.46%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.81%	0.56%	0.00%	0.38%	0.35%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.19%	0.32%					
23	6.Политическая партия «Партия социальной справедливости»	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	24	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0					
		0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.81%	0.16%	3.34%	2.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	356	19	1	0	7	8	4	17	3	26	0	1	2	0	4	3	23	3	21	7	7	3	2	13	6	0	4	4	7	36	48	6	3	4	25	39					
		2.60%	4.40%	0.63%	0.00%	3.32%	2.85%	2.35%	3.34%	4.17%	2.54%	0.00%	0.24%	0.63%	0.00%	1.11%	0.95%	3.73%	0.48%	2.92%	1.09%	2.68%	1.06%	1.64%	2.57%	2.35%	0.00%	2.02%	2.01%	5.11%	4.63%	5.90%	4.58%	1.65%	0.44%	2.44%	6.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	237	5	2	0	1	1	3	14	0	29	0	1	2	0	11	8	20	5	4	0	8	3	2	6	14	2	7	7	1	17	44	7	3	2	6	2					
		1.73%	1.16%	1.27%	0.00%	0.47%	0.36%	1.76%	2.75%	0.00%	2.83%	0.00%	0.24%	0.63%	0.00%	3.06%	2.54%	3.25%	0.81%	0.56%	0.00%	3.07%	1.06%	1.64%	1.19%	5.49%	1.55%	3.54%	3.52%	0.73%	2.19%	5.41%	5.34%	1.65%	0.22%	0.58%	0.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	3	2	0	2	1	0	5	1	0	0	2	0	0	0	0	6	4	4	1	1	3	1	3	0	1	2	0	1	0	8	2	0	0	4	4					
		0.45%	0.69%	1.27%	0.00%	0.95%	0.36%	0.00%	0.98%	1.39%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.97%	0.64%	0.56%	0.16%	0.38%	1.06%	0.82%	0.59%	0.00%	0.78%	1.01%	0.00%	0.73%	0.00%	0.98%	1.53%	0.00%	0.00%	0.39%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11631	372	153	80	190	246	158	408	63	880	73	354	273	108	306	279	478	510	551	551	220	247	100	444	194	121	168	182	104	645	667	99	165	840	876	526					
		84.86%	86.11%	96.84%	93.02%	90.05%	87.54%	92.94%	80.16%	87.50%	85.94%	90.12%	85.71%	86.67%	85.71%	85.00%	88.57%	77.60%	82.13%	76.74%	85.96%	84.29%	87.28%	81.97%	87.75%	76.08%	93.80%	84.85%	91.46%	75.91%	82.90%	82.04%	75.57%	90.66%	91.40%	85.38%	85.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	2	0	1	0	1	0	0	1	2	0	0	0	0	0	1	2	2	0	0	0	0	1	1	3	0	1	0	0	1	2	1	0	0	7	4					
		0.24%	0.46%	0.00%	1.16%	0.00%	0.36%	0.00%	0.00%	1.39%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.32%	0.32%	0.00%	0.00%	0.00%	0.00%	0.82%	0.20%	1.18%	0.00%	0.51%	0.00%	0.00%	0.13%	0.25%	0.76%	0.00%	0.00%	0.68%	0.65%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
